,CNPY3 (10695)
ACH-000004,0.1149249446030307
ACH-000005,0.04197661006233032
ACH-000007,-0.048213531402862886
ACH-000009,0.03706068938423868
ACH-000011,0.14544171431437625
ACH-000012,-0.16761852375327094
ACH-000013,-0.07458822813312152
ACH-000014,0.04101569403015175
ACH-000015,-0.07372232530670886
ACH-000017,-0.07453433716374988
ACH-000018,0.008438308329886145
ACH-000019,-0.03220038083326928
ACH-000021,0.046657429725124544
ACH-000022,0.01892190386212275
ACH-000025,0.06562604866636168
ACH-000028,0.044850685140133864
ACH-000030,0.042754030008477134
ACH-000035,-0.14720063454838872
ACH-000036,0.03463590950766525
ACH-000037,0.04585617023691592
ACH-000039,0.12187469093584732
ACH-000040,0.01460274905759965
ACH-000041,0.14279143431388344
ACH-000042,-0.030122754004421555
ACH-000045,0.06812150150029878
ACH-000047,-0.1404527562176136
ACH-000052,-0.15029168259880554
ACH-000053,0.0610190074412543
ACH-000054,0.05019445297434581
ACH-000055,-0.15059656594836665
ACH-000060,0.04945817769220325
ACH-000067,0.00661321512743536
ACH-000070,0.05568100736805359
ACH-000075,0.16786458475934268
ACH-000078,0.01118751333347348
ACH-000082,0.020652751572256163
ACH-000085,0.0904908430668292
ACH-000086,-0.028786357763626383
ACH-000087,-0.07706668085788254
ACH-000092,0.06520641706676886
ACH-000095,-0.0684051290631861
ACH-000097,0.12121627101154435
ACH-000098,0.07248323282147424
ACH-000099,0.0664100911981733
ACH-000108,0.060774356752778674
ACH-000113,-0.1309412444734045
ACH-000116,0.05080438715115635
ACH-000118,0.03954821580959878
ACH-000120,0.0854407675022916
ACH-000123,-0.0008701165377012145
ACH-000127,-0.09957992589388913
ACH-000128,-0.14155280871959888
ACH-000132,0.06104447964002337
ACH-000133,-0.053945570697504684
ACH-000137,0.10749838157255656
ACH-000138,0.06358308894332955
ACH-000142,-0.033311765403783535
ACH-000143,0.1736618699384401
ACH-000146,0.00944806830373578
ACH-000148,0.052251702600508314
ACH-000150,0.17003519842914114
ACH-000152,0.03892392464951062
ACH-000153,-0.24769062443063525
ACH-000159,0.06635058570119144
ACH-000160,0.1230536294277904
ACH-000163,-0.10457204231686712
ACH-000167,0.27526495753035785
ACH-000168,0.1573036579767696
ACH-000169,0.020488659310949658
ACH-000178,0.09331865751923514
ACH-000183,-0.05435836799808439
ACH-000188,-0.013330770029153515
ACH-000189,0.027338169323823446
ACH-000190,-0.09214059788436613
ACH-000198,-0.03984160289500599
ACH-000203,-0.5033958300100907
ACH-000204,0.1913311023067925
ACH-000206,0.08974579029795772
ACH-000207,-0.0573615690683307
ACH-000208,0.2058473391657169
ACH-000210,0.31548147557642603
ACH-000211,0.0867540070184132
ACH-000215,0.04623526582138132
ACH-000221,0.04195993485881535
ACH-000222,-0.04992769641290691
ACH-000223,0.03902440334561867
ACH-000226,0.05571992565652111
ACH-000227,0.020475960361721
ACH-000228,-0.14423472874169047
ACH-000231,-0.008817824184928668
ACH-000232,0.1042371069865952
ACH-000233,0.1509884936970835
ACH-000234,0.20891834252344968
ACH-000235,0.08760315408766202
ACH-000237,0.028990263438130288
ACH-000238,0.07166922810679928
ACH-000242,-0.07582162266254791
ACH-000243,0.060091590718846774
ACH-000244,0.1661183412374394
ACH-000246,0.1264449337897415
ACH-000248,-0.051071622748775684
ACH-000250,0.03567757613431625
ACH-000251,-0.07783275796930551
ACH-000252,-0.010799269257900977
ACH-000253,-0.029350517312220145
ACH-000255,0.06977718907600762
ACH-000256,0.15662307911058015
ACH-000257,-0.09590914560727956
ACH-000258,0.1633126301392362
ACH-000259,-0.03588645092369616
ACH-000260,0.023704653596753337
ACH-000261,-0.04048500468204983
ACH-000262,-0.00873944987267268
ACH-000263,-0.1628006500149516
ACH-000264,0.027228155470861642
ACH-000265,0.006894175561719719
ACH-000266,0.12150286279401568
ACH-000272,0.04795281997818342
ACH-000274,0.05514929555360152
ACH-000277,-0.0320476347140836
ACH-000278,0.07262983623818894
ACH-000279,0.04958263724883746
ACH-000280,0.037593199778558864
ACH-000281,-0.16158698765374654
ACH-000288,0.08887343931564719
ACH-000291,-0.13319555810856631
ACH-000293,0.0611989234764708
ACH-000294,0.03052728247051175
ACH-000295,0.04473607478196202
ACH-000296,-0.06926173067377503
ACH-000302,0.021581895478012942
ACH-000304,0.2396151116027213
ACH-000307,0.010265290185939623
ACH-000308,0.06922409297555099
ACH-000310,0.03509990205491822
ACH-000311,0.09117069156585407
ACH-000312,0.004803573416043796
ACH-000315,0.08529639060102877
ACH-000316,-0.010811724721304638
ACH-000317,-0.11091642411356044
ACH-000318,0.00018080419962362632
ACH-000319,-0.057522564348078474
ACH-000320,-0.2357513361399008
ACH-000322,0.2943457782959637
ACH-000323,0.026818230587512527
ACH-000324,-0.10229278838791092
ACH-000329,0.09274338035029996
ACH-000330,-0.036103739033638116
ACH-000331,-0.016599320876594884
ACH-000332,0.02194611522522493
ACH-000334,0.14984260057937102
ACH-000335,-0.2553436187846036
ACH-000336,-0.05367967301760408
ACH-000337,-0.09277957174949546
ACH-000338,-0.09518343051467668
ACH-000339,0.027827909117672724
ACH-000341,-0.01654188271855444
ACH-000348,0.015528522387768763
ACH-000350,0.11326243338384373
ACH-000352,0.02502353280265196
ACH-000356,0.0793600818810724
ACH-000361,0.14759097537109553
ACH-000362,-0.08559895688770892
ACH-000363,0.03592668318559284
ACH-000364,0.04438320065159613
ACH-000365,0.02038993107002486
ACH-000366,-0.05081226623020204
ACH-000368,0.21723523757043253
ACH-000374,0.0029909083204992548
ACH-000375,0.06694947310135499
ACH-000376,0.09302359327708087
ACH-000381,0.12755277562347608
ACH-000383,-0.00913950680670828
ACH-000387,-0.015367276047128429
ACH-000389,0.1729089327677204
ACH-000390,-0.018953694673980302
ACH-000393,-0.04140734938499111
ACH-000395,0.0055770587493688545
ACH-000396,0.13446017336615987
ACH-000397,0.05504227749632647
ACH-000401,0.14583774736055327
ACH-000402,-0.2296918183859861
ACH-000403,0.02924950265654187
ACH-000404,0.19386143896742475
ACH-000406,0.025561827334205773
ACH-000407,0.06454493584393993
ACH-000408,0.029505786541500906
ACH-000410,0.18336607082936013
ACH-000411,0.1798129715352651
ACH-000414,0.07519408236403809
ACH-000415,-0.014312507355326309
ACH-000416,0.08178399295864218
ACH-000420,-0.06120894620440642
ACH-000421,-0.00999884034232326
ACH-000424,0.1633322519094258
ACH-000425,0.08310821836423322
ACH-000426,0.07251624417098453
ACH-000427,-0.029013394541383162
ACH-000433,-0.02892103661013262
ACH-000435,0.05191740379965943
ACH-000436,0.0713867613936186
ACH-000444,0.037657628102934035
ACH-000445,-0.15465640703557507
ACH-000448,-0.050624180279195886
ACH-000450,0.06409759072630737
ACH-000452,-0.060747038065205365
ACH-000454,-0.07411010952417366
ACH-000458,0.006308415304788421
ACH-000459,0.19547865614447735
ACH-000460,0.002735046522343003
ACH-000461,-0.2586585188072462
ACH-000463,0.031773907890741894
ACH-000464,-0.06932430150813929
ACH-000466,0.013111630439321571
ACH-000467,0.04563285771197668
ACH-000468,0.11831108573517628
ACH-000469,0.011009909283961734
ACH-000470,0.1641489145230443
ACH-000471,0.07656970011977968
ACH-000472,0.06154267070418073
ACH-000473,0.07481330637170054
ACH-000475,0.005425072876538033
ACH-000476,-0.041593263199725394
ACH-000477,0.04226043820191076
ACH-000479,-0.17977538219051148
ACH-000480,0.08917071421235069
ACH-000481,0.01612743906050321
