,RP9 (6100)
ACH-000004,0.04416321332047698
ACH-000005,0.3107426692312462
ACH-000007,-0.22394452814965268
ACH-000009,-0.04609793116434238
ACH-000011,0.0012969861184099038
ACH-000012,-0.04323857607704905
ACH-000013,0.08825229696267828
ACH-000014,0.0889432993231273
ACH-000015,0.044012917971217036
ACH-000017,-0.0877832060170892
ACH-000018,-0.10093518726887614
ACH-000019,0.02943137671459252
ACH-000021,-0.03807458743780509
ACH-000022,-0.1550429857203354
ACH-000025,-0.04998785684585265
ACH-000028,0.10496659786358367
ACH-000030,0.001755110849088016
ACH-000035,-0.003244251993377284
ACH-000036,0.1742818734611074
ACH-000037,-0.05331875903519116
ACH-000039,0.06019853295574264
ACH-000040,-0.0943943702751624
ACH-000041,0.038924020383248915
ACH-000042,-0.10622273185229766
ACH-000045,0.22037341365511548
ACH-000047,-0.1935505525366277
ACH-000052,-0.09019071750646454
ACH-000053,-0.08711085195168876
ACH-000054,-0.03523348830475513
ACH-000055,0.09068569587049104
ACH-000060,0.04396043779442755
ACH-000067,0.12366338961068757
ACH-000070,0.014377200501949638
ACH-000075,0.06599474966698936
ACH-000078,0.10923645044242106
ACH-000082,-0.10725484622942448
ACH-000085,-0.17439075226075235
ACH-000086,0.07493479469511444
ACH-000087,0.10080207978582648
ACH-000092,0.2335265194342732
ACH-000095,0.05917494700342388
ACH-000097,0.10788578722782828
ACH-000098,0.010387471680149177
ACH-000099,0.06501006952128446
ACH-000108,-0.14763775619796685
ACH-000113,-0.11190940791386576
ACH-000116,0.14482349356119167
ACH-000118,0.03964703748222812
ACH-000120,-0.03676605743781612
ACH-000123,-0.00840504525782142
ACH-000127,-0.029298678783203237
ACH-000128,-0.13806141837219799
ACH-000132,0.2731785193660148
ACH-000133,0.07092369143338505
ACH-000137,-0.12902750114030026
ACH-000138,0.06956174283315726
ACH-000142,0.0011889827462400722
ACH-000143,0.0018238940434792245
ACH-000146,0.01591241050342462
ACH-000148,0.010413253724185636
ACH-000150,0.04314390553399145
ACH-000152,0.029252396306239367
ACH-000153,-0.0008770470725378461
ACH-000159,-0.06019259278534029
ACH-000160,-0.05942065048665985
ACH-000163,0.07808287639738783
ACH-000167,0.018329978309841698
ACH-000168,0.1242853228554643
ACH-000169,-0.13151791001837124
ACH-000178,-0.028496186762105587
ACH-000183,0.05089029382020925
ACH-000188,0.013231745895804396
ACH-000189,-0.05772551057901276
ACH-000190,-0.07770954744331866
ACH-000198,0.011485367906413607
ACH-000203,-0.6098681411788773
ACH-000204,-0.05847250607657412
ACH-000206,0.015952656198769483
ACH-000207,0.0074016037921235955
ACH-000208,-0.0533995058136307
ACH-000210,-0.12466431697307735
ACH-000211,-0.06834237842357008
ACH-000215,-0.05393114490227127
ACH-000221,-0.10214925535720644
ACH-000222,0.006108834669585537
ACH-000223,-0.05967409392257005
ACH-000226,-0.005939525173695425
ACH-000227,0.06513774863605992
ACH-000228,-0.08996915318102043
ACH-000231,-0.05843165861955435
ACH-000232,0.03423708632597843
ACH-000233,-0.014976638510091544
ACH-000234,-0.0711645765962758
ACH-000235,-0.09594486323319404
ACH-000237,-0.2008842320433329
ACH-000238,0.027775287717974162
ACH-000242,-0.3373742995206581
ACH-000243,-0.1226043835136886
ACH-000244,-0.20513699221919224
ACH-000246,-0.14285385308063395
ACH-000248,-0.12081978906912208
ACH-000250,-0.10419769434510393
ACH-000251,-0.01445378008597336
ACH-000252,-0.03176810870162359
ACH-000253,-0.13786083736476148
ACH-000255,-0.05832053664512728
ACH-000256,0.08038888400380614
ACH-000257,0.2499519516127249
ACH-000258,0.025577322197107687
ACH-000259,-0.05509616041751225
ACH-000260,0.04248446924099676
ACH-000261,-0.00037608397171479016
ACH-000262,-0.1507400818587421
ACH-000263,-0.002965246779547269
ACH-000264,0.014469381610942024
ACH-000265,-0.05029471978231797
ACH-000266,-0.08370446725547513
ACH-000272,-0.11530983677033628
ACH-000274,0.12303524726943547
ACH-000277,0.018997268789392438
ACH-000278,-0.06378596736135149
ACH-000279,-0.018923283189549948
ACH-000280,-0.07529861966974886
ACH-000281,-0.16491487797815185
ACH-000288,-0.24102174581970845
ACH-000291,-0.18292734171546254
