,DENR (8562)
ACH-000263,-0.6454981697996177
ACH-000264,-0.6936851950992341
ACH-000265,-0.7039063086441764
ACH-000266,-0.5500108812746781
ACH-000272,-0.6389444713842282
ACH-000274,-0.623839451663425
ACH-000277,-0.8721139635402697
ACH-000278,-0.5891087276710925
ACH-000279,-0.8268149087995627
ACH-000280,-0.8733809830303175
ACH-000281,-0.6503258402129917
ACH-000288,-0.8494390877502859
ACH-000291,-0.7371081341308262
ACH-000293,-0.6681780469708919
ACH-000294,-0.2324184987710073
ACH-000295,0.2166784786696542
ACH-000296,-0.977131748601156
ACH-000302,-0.6855162439815295
ACH-000304,-0.6825941409928716
ACH-000307,-0.5762310196471877
ACH-000308,-0.4056659784393841
ACH-000310,-0.39295109613059
ACH-000311,-0.8293677990010246
ACH-000312,-0.801872803558905
ACH-000315,-0.8246507732245603
ACH-000316,-0.8798451969674247
ACH-000317,-0.7473098597900215
ACH-000318,-0.6280621620290999
ACH-000319,-0.6338747956782111
ACH-000320,-0.8061724545595624
ACH-000322,-0.633242916636399
ACH-000323,-0.6659027359802454
ACH-000324,-0.6941622366216996
ACH-000329,-0.6970284048157614
ACH-000330,-0.752542326083218
ACH-000331,-1.0146367502082396
ACH-000332,-0.8778510309715827
ACH-000334,-0.44845881282742345
ACH-000335,-0.6513166588250979
ACH-000336,-0.6882493929233935
ACH-000337,-0.6718097929477017
ACH-000338,-0.946393553632324
ACH-000339,-0.5229953828469598
ACH-000341,-0.5392220229699565
ACH-000348,-0.6514143259506816
ACH-000350,-0.65194561310932
ACH-000352,-0.4421836462798677
ACH-000356,-0.7000213341639022
ACH-000361,-0.4129062706171239
ACH-000362,-0.5730969490846445
ACH-000363,-0.6436097841605163
ACH-000364,-0.5522863078166782
ACH-000365,-0.8356553792551723
ACH-000366,-0.6343955951438521
ACH-000368,-0.7697053844623495
ACH-000374,-0.9334411996998779
ACH-000375,-0.9638936401510976
ACH-000376,-0.4707407776845624
ACH-000381,-0.7205215293466192
ACH-000383,-0.4784030280823333
ACH-000387,-0.6055490730085498
ACH-000389,-0.4935854630130298
ACH-000390,-0.5179209280860126
ACH-000393,-0.7010766634926072
ACH-000395,-0.8116291970895649
ACH-000396,-0.3650670887295821
ACH-000397,-0.6292307385884057
ACH-000401,-0.8667212620350089
ACH-000402,-0.5369253650006407
ACH-000403,-0.5628096122145725
ACH-000404,-1.133192791394628
ACH-000406,-0.4343940384453509
ACH-000407,-0.7111929985559089
ACH-000408,-0.5177115786147791
ACH-000410,-0.6996203037090183
ACH-000411,-0.6366233854368418
ACH-000414,-0.8674426637077194
ACH-000415,-0.5233886142274765
ACH-000416,-0.7354811809439904
ACH-000420,-0.6765955337040459
ACH-000421,-0.8421007218844786
ACH-000424,-0.3668388777832892
ACH-000425,-0.7671623066139617
ACH-000426,-0.5465867804708562
ACH-000427,-0.5794579060257505
ACH-000433,-0.5977163574023582
ACH-000435,-0.514451772820666
ACH-000436,-0.5019608393345704
ACH-000444,-0.6921289972743748
ACH-000445,-0.6608261908629584
ACH-000448,-0.5413674116939702
ACH-000450,-0.6555871474723002
ACH-000452,-0.9398432911167413
ACH-000454,-0.8001119406922477
ACH-000458,-0.8860784982958453
ACH-000459,-0.5987186913707275
ACH-000460,-0.8970217093244733
ACH-000461,-0.5813957266091119
ACH-000463,-0.5605909412003865
ACH-000464,-0.8566561761882747
ACH-000466,-0.4915037436630834
ACH-000467,-0.780183098850874
ACH-000468,-0.7758860148444151
ACH-000469,-0.8578939883141083
ACH-000470,-0.831397274518641
ACH-000471,-0.7168194189422886
ACH-000472,-0.6502756857548971
ACH-000473,-0.7473533411365207
ACH-000475,-0.9101681539099182
ACH-000476,-0.6976728023285141
ACH-000477,-0.8488705779566
ACH-000479,-0.7770514812742789
ACH-000480,-0.6226874125178276
ACH-000481,-0.5901950599427199
ACH-000483,-0.6683728269418079
ACH-000484,-0.5007088986947547
ACH-000485,-0.6220187417594151
ACH-000486,-0.4103985050040035
ACH-000487,-0.7845518380581409
ACH-000488,-0.4601979280871963
ACH-000490,-0.6823475258210069
ACH-000491,-0.710553654953967
ACH-000495,-0.4911487132356758
ACH-000496,-0.7384312057289936
ACH-000499,-0.627273088173088
ACH-000500,-1.224706349761565
ACH-000502,-0.6826865203974821
ACH-000503,-0.6608133535171788
ACH-000505,-0.7332411507889034
ACH-000507,-0.5210685965255545
ACH-000510,-0.4516361847820012
ACH-000511,-0.5939678739001459
ACH-000512,-0.10133437094848978
ACH-000516,-0.716970102370264
ACH-000517,-0.7794927106132992
ACH-000518,-0.7539394261495254
ACH-000520,-0.8093552630249031
ACH-000521,-0.8070572407386051
ACH-000522,-0.3567546324973708
ACH-000524,-0.6588730882369261
ACH-000527,-0.6749954417896913
ACH-000528,-0.5751199666675225
ACH-000537,-0.6869681863983286
ACH-000541,-0.7953271742631859
ACH-000542,-0.6493503836283938
ACH-000544,-0.7736964439433849
ACH-000545,-0.7446348474726127
ACH-000547,-0.8811640288209823
ACH-000548,-0.5108164534294034
ACH-000549,-0.8042235237079349
ACH-000550,-0.6863578210168492
ACH-000552,-0.7796934454316089
ACH-000556,-0.669340850888223
ACH-000557,-0.5984322875302238
ACH-000569,-0.8768049416181471
ACH-000570,-0.5489423262205582
ACH-000571,-0.3896389765265582
ACH-000573,-0.8452669260295814
ACH-000576,-0.6413717056977281
ACH-000579,-0.9255063526455004
ACH-000580,-0.7035431500857557
ACH-000584,-0.6251578406063665
ACH-000585,-0.5720304988731596
ACH-000588,-0.4814993582433282
ACH-000589,-0.7654513341166842
ACH-000591,-0.7870871116373884
ACH-000593,-0.8043644924381217
ACH-000600,-0.708086621803886
ACH-000601,-0.7976152278089279
ACH-000605,-0.4745537773227463
ACH-000606,-0.8564500941445746
ACH-000608,-0.5909300932540604
ACH-000614,-0.65039722023501
ACH-000616,-0.6330591962273698
ACH-000618,-0.5966493018994359
ACH-000619,-0.8888253113668813
ACH-000620,-0.910790593280953
ACH-000621,-0.5295717951658072
ACH-000622,-0.5107755693676456
ACH-000623,-0.7084367464217619
ACH-000624,-0.5924899062034664
ACH-000627,-0.6205253437711232
ACH-000630,-0.6317011895535447
ACH-000631,-0.9726435093484166
ACH-000632,-0.7876713667648781
ACH-000633,-0.6595896013370545
ACH-000637,-0.5368411209972416
ACH-000638,-0.6618998183834595
ACH-000646,-0.4209650399692856
ACH-000647,-0.536246595209937
ACH-000648,-0.8622357669629935
ACH-000649,-0.6056853782495409
ACH-000651,-0.6181862781394889
ACH-000652,-0.6602831390024967
ACH-000653,-0.6831366087889214
ACH-000657,-0.5581017396555296
ACH-000658,-0.6866884939379244
ACH-000661,-0.7050810174380616
ACH-000662,-0.5951816107847675
ACH-000663,-0.6712043968050994
ACH-000665,-0.5202140374442956
ACH-000671,-0.7050748868346642
ACH-000672,-0.5835116052596818
ACH-000673,-0.7214337136502864
ACH-000676,-0.7942180440728008
ACH-000677,-0.5557334589375675
ACH-000681,-0.7153502416381753
ACH-000683,-0.7490018818544877
ACH-000684,-0.829779808386958
ACH-000688,-0.8160364467352621
ACH-000693,-0.5656957325832125
ACH-000694,-0.7092194667222097
ACH-000695,-0.5736993667901471
ACH-000696,-0.8579811113352198
ACH-000697,-0.4378954011800261
ACH-000699,-0.6601921423166028
ACH-000701,-0.6178046580389168
ACH-000706,-0.6412048920675976
ACH-000711,-0.8093758367027605
ACH-000713,-0.574832033395881
ACH-000714,-0.4939252840522667
ACH-000718,-0.7708916954256061
ACH-000720,-0.5895670763898194
ACH-000721,-0.6217049310306535
ACH-000724,-0.7528684885475726
ACH-000725,-0.4908701722743566
ACH-000732,-0.7195615490439873
ACH-000734,-0.6744946090517715
ACH-000735,-0.743209941605619
ACH-000736,-0.9906131360343178
ACH-000738,-0.5131077494348234
ACH-000746,-0.6894874841614201
ACH-000747,-1.0240535860003779
ACH-000748,-0.5158552914057327
ACH-000753,-0.6827916741268445
ACH-000756,-0.7669182261940032
ACH-000757,-0.5650804447140793
ACH-000758,-0.6780619373541832
ACH-000760,-0.4547830801685623
ACH-000762,-0.8783294408426975
ACH-000763,-0.8399452245514218
ACH-000764,-0.6982962563096665
ACH-000765,-1.1314262118590637
ACH-000766,-0.8332958228158093
ACH-000767,-0.6164308664402515
ACH-000768,-0.3587832758714289
ACH-000769,-0.7146370359478309
ACH-000770,-0.3976236955898289
ACH-000771,-0.7281995109519759
ACH-000773,-0.678181625342418
ACH-000776,-0.7847843134138311
ACH-000777,-0.7885753089726925
ACH-000778,-0.7045397959985098
ACH-000781,-0.8813162852674751
ACH-000782,-0.5837132750749199
ACH-000783,-0.5027021152113254
ACH-000784,-0.7101351725324843
ACH-000785,-0.6605160475649431
ACH-000787,-0.8584345412770105
ACH-000788,-0.6714026119477805
ACH-000791,-0.6266344580339098
ACH-000792,-0.6557494847448276
ACH-000794,-0.671462989950309
ACH-000796,-0.2430494091604408
ACH-000798,-0.9767205061523784
ACH-000799,-0.4964647379084365
ACH-000800,-0.937131272785088
ACH-000802,-0.8563369019251423
ACH-000804,-0.6548727306163495
ACH-000805,-0.8869265847351627
ACH-000809,-0.6919275730790605
ACH-000810,-0.7305037208633482
ACH-000811,-0.5775727099545489
ACH-000817,-0.6573589587061415
ACH-000819,-0.5794387301160244
ACH-000820,-0.7426218139593219
ACH-000821,-0.7025776513543468
ACH-000822,-0.5117721880379208
ACH-000823,-0.6895035901137279
ACH-000824,-0.6027798406136077
ACH-000827,-0.5908310610661615
ACH-000829,-0.4906839493151513
ACH-000831,-0.4987759699340397
ACH-000832,-0.8900761404916849
ACH-000833,-0.5546642590533949
ACH-000834,-0.7003758538822877
ACH-000835,-0.671239449635814
ACH-000836,-0.8546571528011587
ACH-000837,-0.7236508991601411
ACH-000838,-0.5284959067070151
ACH-000839,-0.5802267128537391
ACH-000840,-0.5955358146675455
ACH-000841,-0.7446112716972385
ACH-000843,-0.528445586313066
ACH-000846,-0.6422210960598607
ACH-000847,-0.5056574960632342
ACH-000848,-0.5948176424690397
ACH-000849,-0.4744610464558057
ACH-000851,-0.7739747379428307
ACH-000855,-0.7548548062496286
ACH-000856,-0.8610537905913686
ACH-000858,-0.5950748005686433
ACH-000859,-0.8385685458773113
ACH-000861,-0.6862573625710657
ACH-000862,-0.5939471999312373
ACH-000865,-0.4200272318190821
ACH-000866,-0.5110846764280819
ACH-000867,-0.7700233879127357
ACH-000869,-0.43017743389624186
ACH-000872,-0.6929551059965299
ACH-000873,-0.5549440999366752
ACH-000876,-0.6669326865377582
ACH-000878,-1.0090575806743816
ACH-000880,-0.8969931716899014
ACH-000881,-0.5207934574888821
ACH-000882,-0.7387560385364
ACH-000884,-0.6549376397915394
ACH-000885,-0.7937107130941046
ACH-000887,-0.6301758346677317
ACH-000889,-0.5718261981824158
ACH-000896,-0.5496283173018547
ACH-000898,-0.6821176059669077
ACH-000900,-0.7534477016489951
ACH-000901,-0.7272707583908248
ACH-000905,-0.7804762921179225
ACH-000906,-0.5291101148368343
ACH-000907,-0.7636713008079776
ACH-000910,-0.5458726456408457
ACH-000911,-0.4410218371963812
ACH-000912,-0.9624914912267584
ACH-000913,-0.7565235026201814
ACH-000915,-0.41252286610286737
ACH-000916,-1.1337349087423956
ACH-000917,-0.7601383512202037
ACH-000920,-0.4772454557310896
ACH-000921,-0.9387705300444382
ACH-000924,-0.4326208042644498
ACH-000926,-0.8070696680039989
ACH-000928,-0.8803205395082001
ACH-000929,-0.8646785029665749
ACH-000932,-0.676410211965989
ACH-000935,-0.695651039350133
ACH-000936,-0.7510586497638075
ACH-000937,-0.8025127791721551
ACH-000938,-0.7090377175898104
ACH-000939,-0.7553245307091215
ACH-000941,-0.5946275679140111
ACH-000943,-0.921701644551092
ACH-000946,-0.6178148859344368
ACH-000947,-0.5515219356201049
ACH-000948,-0.8096114854182873
ACH-000950,-0.7438944194182845
ACH-000953,-0.6816584112416932
ACH-000954,-0.25317826889322576
ACH-000957,-0.737724145737146
ACH-000958,-0.6276318930503945
ACH-000960,-0.3383995558278628
ACH-000963,-0.5128946312261378
ACH-000968,-0.8503925388957911
ACH-000969,-0.6146208966200303
ACH-000972,-0.40950121040312737
ACH-000973,-0.6495680100874107
ACH-000974,-0.6082800758331429
ACH-000978,-0.5291845628337193
ACH-000984,-0.5008090074931305
ACH-000986,-0.8950757923792693
ACH-000988,-0.6033732402625174
ACH-000993,-0.7226158679264071
ACH-000994,-0.5978492531690961
ACH-000996,-0.7257957162035383
ACH-001001,-0.6511641956278137
ACH-001020,-0.6563284974411712
ACH-001028,-0.6148894322219878
ACH-001031,-1.1102796488786184
ACH-001038,-0.6483707768150568
ACH-001048,-0.6128049189639524
ACH-001050,-0.6942931055092311
ACH-001053,-0.677206994663751
ACH-001054,-0.5565047687633229
ACH-001061,-0.7345790853978703
ACH-001067,-0.843228756528006
ACH-001075,-0.5602412116421797
ACH-001096,-0.6846948239275458
ACH-001111,-0.7652928688554259
ACH-001119,-0.8264447125516535
ACH-001128,-0.8651967616067575
ACH-001134,-0.7046637664941569
ACH-001151,-0.6634640927499493
ACH-001163,-0.6484579312494041
ACH-001164,-0.7205776575582513
ACH-001183,-0.7700072410208062
ACH-001192,-0.4821833551372929
ACH-001193,-0.9066008456422652
ACH-001196,-0.972218027752638
ACH-001197,-0.7226671640064527
ACH-001205,-0.5110359285410759
ACH-001211,-0.7335555462595308
ACH-001212,-0.5572685805927092
ACH-001228,-0.6182607227522836
ACH-001232,-0.7475498661894397
ACH-001239,-0.5275600966919212
ACH-001270,-0.9591605215268806
ACH-001274,-0.4202506783864334
ACH-001275,-0.7528217739678916
ACH-001277,-0.7654895258841115
ACH-001278,-0.803316366896223
ACH-001280,-0.4005149631640936
ACH-001283,-0.4311409865385792
ACH-001289,-0.8305716561020194
ACH-001300,-0.5600494416681939
ACH-001301,-0.4556675312507015
ACH-001302,-0.5708844664495799
ACH-001306,-0.6199416991846798
ACH-001318,-0.739080098810785
ACH-001322,-0.5183999905488305
ACH-001328,-0.780788247433448
ACH-001332,-0.924920184402972
ACH-001336,-0.8103335188294976
ACH-001346,-0.6169753804248285
ACH-001353,-0.7008325058940529
ACH-001354,-0.9476032706185836
ACH-001367,-0.6584552944460719
ACH-001368,-0.9256055199630856
ACH-001374,-0.9189405791950712
ACH-001377,-0.4729836857010147
ACH-001380,-0.7256984532013491
ACH-001391,-0.5219490379699161
ACH-001408,-0.7826029312068205
ACH-001430,-0.5554897445673457
ACH-001431,-0.7016697956570612
ACH-001450,-0.8640150639258447
ACH-001496,-0.8287721047226165
ACH-001500,-0.8701384724796498
ACH-001523,-0.857845196538869
ACH-001532,-0.8087341729384454
ACH-001550,-0.657134688949098
ACH-001552,-0.4317618801632683
ACH-001554,-0.7193991182190541
ACH-001654,-0.6962539437020239
ACH-001735,-0.4542019708461953
ACH-001736,-0.7081409023063718
ACH-001737,-0.5553388527420343
ACH-001740,-0.8405613847029034
ACH-001745,-0.7746077255204165
ACH-001765,-0.7363075337031738
