,GNAI2 (2771)
ACH-000004,0.08591459560350538
ACH-000005,0.18329470139201806
ACH-000007,-0.2252907226767246
ACH-000009,-0.09722987698035136
ACH-000011,0.03002680835646803
ACH-000012,-0.2365310255939394
ACH-000013,-0.2292493268944912
ACH-000014,-0.08226194981866199
ACH-000015,-0.1958016467281556
ACH-000017,0.04445564082031234
ACH-000018,-0.27012542414519897
ACH-000019,-0.3765374293741973
ACH-000021,-0.1805630806244008
ACH-000022,-0.1195865184130886
ACH-000025,0.13553926758132415
ACH-000028,-0.2101088375616349
ACH-000030,0.029314427746305424
ACH-000035,-0.23364835526173025
ACH-000036,-0.05560667007075569
ACH-000037,-0.1939011663589056
ACH-000039,-0.2600157184368547
ACH-000040,-0.15635882440994248
ACH-000041,-0.2800968589851905
ACH-000042,-0.1318879264716109
ACH-000045,-0.15181219810794355
ACH-000047,-0.1426234915402661
ACH-000052,-0.2604507238618007
ACH-000053,-0.03384171249658071
ACH-000054,0.01534893324105129
ACH-000055,-0.2464481020960077
ACH-000060,-0.14101621146810198
ACH-000067,-0.4849849342554389
ACH-000070,-0.15165248166434492
ACH-000075,-0.16105514304764754
ACH-000078,-0.22186987778533224
ACH-000082,-0.2210617925006832
ACH-000085,-0.046877506922985306
ACH-000086,-0.11606595982674987
ACH-000087,-0.1174974071166722
ACH-000092,0.03181750362607562
ACH-000095,-0.1793690664230456
ACH-000097,-0.0034443650565421165
ACH-000098,-0.1551323965777135
ACH-000099,-0.16388610253717906
ACH-000108,-0.07517596671183982
ACH-000113,-0.030849004633852564
ACH-000116,-0.12201444985095948
ACH-000118,-0.12030312357060535
ACH-000120,-0.05428172890136033
ACH-000123,-0.16983917395742876
ACH-000127,-0.2359632597604268
ACH-000128,-0.19790595797570948
ACH-000132,-0.2460085972280761
ACH-000133,-0.1864224568603631
ACH-000137,-0.029768397147320956
ACH-000138,-0.3028429068516969
ACH-000142,-0.2362468326727299
ACH-000143,-0.2910428915640221
ACH-000146,0.025302444174093875
ACH-000148,-0.10204744008673243
ACH-000150,-0.3530929267101842
ACH-000152,-0.22314188550300493
ACH-000153,-0.6420115760369155
ACH-000159,-0.1531903845335222
ACH-000160,-0.11073752636373052
ACH-000163,-0.3037187888473528
ACH-000167,-0.05073385679422666
ACH-000168,0.008571239204583986
ACH-000169,-0.08944600466023135
ACH-000178,-0.025108821587467845
ACH-000183,-0.14142479571953842
ACH-000188,-0.08227686895182428
ACH-000189,0.0662475792142307
ACH-000190,-0.08356755578498104
ACH-000198,-0.3978073278693339
ACH-000203,0.11297987470786583
ACH-000204,-0.2694752421531782
ACH-000206,-0.2283833164960881
ACH-000207,-0.4093482663247153
ACH-000208,-0.2773136370590035
ACH-000210,-0.2169189490715047
ACH-000211,-0.2557890946503525
ACH-000215,-0.15325628117459592
ACH-000221,-0.17652676889876556
ACH-000222,-0.12153304386075264
ACH-000223,0.012256149602818695
ACH-000226,-0.16033146576752635
ACH-000227,-0.1742233118954542
ACH-000228,-0.22522399802340765
ACH-000231,-0.1417762238528353
ACH-000232,0.06565302353220752
ACH-000233,-0.02470654820700645
ACH-000234,-0.10986309648460224
ACH-000235,-0.17501765517135
ACH-000237,0.004344504822316908
ACH-000238,-0.15849589055358834
ACH-000242,-0.029003356392022724
ACH-000243,-0.07632826961515286
ACH-000244,-0.21810936901150635
ACH-000246,-0.1708358382332735
ACH-000248,-0.16175417497535252
ACH-000250,-0.2308486989446049
ACH-000251,-0.17258140923334195
ACH-000252,-0.19218654014777295
ACH-000253,-0.11759212504436947
ACH-000255,0.01937734607973312
ACH-000256,-0.2792807080648644
ACH-000257,-0.3841228655550092
ACH-000258,-0.0007973633791996976
ACH-000259,-0.26918511133418394
ACH-000260,-0.09811080981458307
ACH-000261,-0.16261522079622584
ACH-000262,0.04738729467492762
ACH-000263,-0.2138911598726753
ACH-000264,-0.053110834187790036
ACH-000265,-0.16770157018384574
ACH-000266,-0.15956109031081395
ACH-000272,-0.09315846328793484
ACH-000274,-0.3023848292128009
ACH-000277,-0.05171561800418672
ACH-000278,-0.06533173179163541
ACH-000279,-0.09004733069649795
ACH-000280,-0.4021711786196145
ACH-000281,-0.3666332104290185
ACH-000288,-0.03724498683351087
ACH-000291,-0.2886514626693194
ACH-000293,-0.18585865297648116
ACH-000294,-0.25598713330386225
ACH-000295,-0.07941411551101392
ACH-000296,-0.20450263532066013
ACH-000302,-0.14675394739695638
ACH-000304,0.1327093686547838
ACH-000307,-0.09973556463078337
ACH-000308,-0.113204272239766
ACH-000310,-0.03731376684490049
ACH-000311,0.10998314303486502
ACH-000312,-0.1620843809818485
ACH-000315,0.1212534013838472
ACH-000316,-0.16465634608466198
ACH-000317,-0.2815626873429387
ACH-000318,-0.2880386493143857
ACH-000319,-0.15498861987493692
ACH-000320,-0.14190324552449862
ACH-000322,0.09360791440479327
ACH-000323,-0.6249833506422979
ACH-000324,-0.12255493948036145
ACH-000329,-0.16601953407189188
ACH-000330,-0.1197992002072757
ACH-000331,0.052519872720454906
ACH-000332,-0.13826263185670098
ACH-000334,0.04379035763000455
ACH-000335,-0.21657671231503106
ACH-000336,0.5428260238118313
ACH-000337,-0.371548199269432
ACH-000338,0.2762889515101069
ACH-000339,-0.04303472146246825
ACH-000341,-0.2892600419821598
ACH-000348,-0.16145542672792013
ACH-000350,-0.13933632300132168
ACH-000352,-0.15445507048562998
ACH-000356,-0.21897729721795325
ACH-000361,-0.06616242608731626
ACH-000362,-0.2941159422051557
ACH-000363,-0.12173737398398167
ACH-000364,-0.11538867707672686
ACH-000365,-1.0671928406240645
ACH-000366,-0.12086097489773122
ACH-000368,-0.04121433500748685
ACH-000374,-0.13704758894944918
ACH-000375,-0.19894263338422646
ACH-000376,-0.1033847344988262
ACH-000381,-0.30074132320847924
ACH-000383,-0.2209033069732252
ACH-000387,-0.31150121800196
ACH-000389,-0.28497981319244475
ACH-000390,-0.2493680695208919
ACH-000393,-0.1947537390252854
ACH-000395,-0.01428133665649685
ACH-000396,-0.337819110355884
ACH-000397,-0.14110873652369132
ACH-000401,-0.2161364179583612
ACH-000402,-0.7814120382078685
ACH-000403,-0.11374541702287748
ACH-000404,0.1623339874507488
ACH-000406,-0.24836469046494256
ACH-000407,-0.11382299994538395
ACH-000408,-0.14524966281098914
ACH-000410,-0.004517014867616782
ACH-000411,-0.041564901956397296
ACH-000414,-0.10520239735755076
ACH-000415,-0.3127283642929349
ACH-000416,-0.10502603808740632
ACH-000420,-0.2524813582348696
ACH-000421,-0.11239592563498103
ACH-000424,-0.42409682134557053
ACH-000425,0.04679205813897863
ACH-000426,-0.25549382847054386
ACH-000427,-0.0791083481250737
ACH-000433,-0.03112259993918387
ACH-000435,-0.15813219378623314
ACH-000436,-0.07847969127064489
ACH-000444,0.022183577243985723
ACH-000445,0.0005176423132923222
ACH-000448,-0.14022700682055175
ACH-000450,-0.16624016022640234
ACH-000452,-0.21276246864488568
ACH-000454,-0.1334814343737647
ACH-000458,-0.0719101043898008
ACH-000459,-0.14038945524293828
