,ODF4 (146852)
ACH-000545,0.02536023905606167
ACH-000547,0.14858488730030786
ACH-000548,-0.05417711813777395
ACH-000549,-0.09876184332225728
ACH-000550,-0.3250779467849093
ACH-000552,-0.17715377316232556
ACH-000556,-0.2126149357199292
ACH-000557,0.02668660329497157
ACH-000569,0.06927248479551022
ACH-000570,-0.3224353761141739
ACH-000571,-0.1188487164672458
ACH-000573,-0.0010249804972130856
ACH-000576,-0.2346514245468453
ACH-000579,0.06959690332407953
ACH-000580,-0.10633800462683947
ACH-000584,-0.14805621888432335
ACH-000585,-0.15875387684683226
ACH-000588,-0.0416126447734602
ACH-000589,0.07262122820615853
ACH-000591,-0.21069548116309764
ACH-000593,-0.12428027635068553
ACH-000600,0.07009060670264061
ACH-000601,-0.10402080925667352
ACH-000605,-0.14024049983625633
ACH-000606,0.07357615602794351
ACH-000608,-0.0552306052961301
ACH-000614,-0.03517313460511082
ACH-000616,-0.1104003690519524
ACH-000618,0.0031106988198228496
ACH-000619,-0.11963607375918822
ACH-000620,-0.1398647789311068
ACH-000621,-0.2703740747863498
ACH-000622,-0.08094645278416862
ACH-000623,-0.05870744500346145
ACH-000624,-0.2158488069372527
ACH-000627,-0.046057183914422116
ACH-000630,0.001030264739786406
ACH-000631,-0.01851939551592513
ACH-000632,-0.134195061471877
ACH-000633,-0.19703005674205115
ACH-000637,0.05376650463171073
ACH-000638,-0.013501641922645543
ACH-000646,-0.054755507595133986
ACH-000647,-0.1188436310657312
ACH-000648,0.03547038511001583
ACH-000649,-0.019143889255791458
ACH-000651,-0.026116133911828876
ACH-000652,0.024423480550873056
ACH-000653,-0.00734774703798744
ACH-000657,-0.13851124686340802
ACH-000658,-0.006635023011129474
ACH-000661,0.13865160394680665
ACH-000662,0.1943083098254692
ACH-000663,0.02593166557275527
ACH-000665,-0.00928793074602018
ACH-000671,-0.14064083294912474
ACH-000672,-0.12784898380869802
ACH-000673,-0.08197355436096701
ACH-000676,-0.06594579367034961
ACH-000677,0.040197001585150514
ACH-000681,0.054764795275272886
ACH-000683,0.0008210249255291084
ACH-000684,0.07850336308094852
ACH-000688,-0.11961504325480443
ACH-000693,-0.1013962380550216
ACH-000694,-0.02736262786941466
ACH-000695,-0.13886159993884611
ACH-000696,-0.08885285115708266
ACH-000697,0.10180540143012652
ACH-000699,-0.1119550843200076
ACH-000701,-0.1561453142301501
ACH-000706,-0.09019960047887407
ACH-000711,-0.1625366595056163
ACH-000713,-0.08649399625470128
ACH-000714,-0.3024510844146101
ACH-000718,-0.0420875767491405
ACH-000720,-0.06277484048825224
ACH-000721,-0.10360387808322756
ACH-000724,-0.07406394657296624
ACH-000725,-0.1704495337451352
ACH-000732,-0.06715179119980665
ACH-000734,-0.055540450014058856
ACH-000735,-0.058865491977492586
ACH-000736,-0.08740569756757073
ACH-000738,-0.12005955466579372
ACH-000746,-0.2019866540887625
ACH-000747,-0.01352567410134394
ACH-000748,0.11514928039497542
ACH-000753,-0.17508507193479492
ACH-000756,-0.0443814500642449
ACH-000757,-0.10344498671715754
ACH-000758,-0.19470284329696352
ACH-000760,-0.1675316610027843
ACH-000762,-0.2255664862841176
ACH-000763,-0.15634317368392922
ACH-000764,-0.22235419871719767
ACH-000765,0.0808491423934381
ACH-000766,-0.28448410526326856
ACH-000767,-0.23942354601710425
ACH-000768,0.0187806368403218
ACH-000769,-0.13627094544943733
ACH-000770,-0.10777100382278999
ACH-000771,-0.1619614636032782
ACH-000773,-0.2114375742578115
ACH-000776,-0.057590537290157076
ACH-000777,-0.16764029802374
ACH-000778,-0.04018632813853272
ACH-000781,-0.02016910202216916
ACH-000782,-0.16070446041043487
ACH-000783,-0.06594226751558015
ACH-000784,-0.0941901000615758
ACH-000785,-0.14431266649986435
ACH-000787,-0.12562053083391034
ACH-000788,-0.03904368040439622
ACH-000791,-0.15814886641017276
ACH-000792,-0.09938370545401763
ACH-000794,-0.1337917996253163
ACH-000796,-0.09936203565702856
ACH-000798,0.06316664006116926
ACH-000799,-0.12136256871387975
ACH-000800,0.04238080910381918
ACH-000802,-0.08715640122192864
ACH-000804,0.004330110718631753
ACH-000805,-0.07174097389340464
ACH-000809,-0.020653292091464503
ACH-000810,-0.12939555229232438
ACH-000811,-0.22457629588140776
ACH-000817,-0.0270844440815098
ACH-000819,-0.10174323086916164
ACH-000820,0.04095208137992258
ACH-000821,0.15615196826537045
ACH-000822,-0.06073107175991085
ACH-000823,-0.004424475536617577
ACH-000824,-0.02924342754513195
ACH-000827,-0.10739955345625783
ACH-000829,-0.2820749829536857
ACH-000831,0.13102195828754035
ACH-000832,0.034688621067306226
ACH-000833,-0.038922280020804
ACH-000834,-0.10911971387677262
ACH-000835,-0.09691089930073253
ACH-000836,-0.09781342065190148
ACH-000837,0.02111353929626199
ACH-000838,-0.08160887590814699
ACH-000839,0.005350846724392246
ACH-000840,-0.02342759799624764
ACH-000841,0.04676445761544548
ACH-000843,0.012036069440937498
ACH-000846,-0.09468829558070024
ACH-000847,-0.2164438524845805
ACH-000848,-0.020936164012978573
ACH-000849,-0.05894509964204572
ACH-000851,-0.17007599887125274
ACH-000855,-0.06287294362510573
ACH-000856,-0.05389964934204237
ACH-000858,-0.11323676676156523
ACH-000859,-0.05487530810276884
ACH-000861,-0.24129856858999785
ACH-000862,-0.16388860599535154
ACH-000865,-0.1403318242440195
ACH-000866,-0.1236624528927074
ACH-000867,-0.13368920060509876
ACH-000869,-0.0735621164937513
ACH-000872,-0.2425659846148872
ACH-000873,-0.08497025372411078
ACH-000876,-0.09645097162648196
ACH-000878,0.15286821204951406
ACH-000880,-0.10609647601399913
ACH-000881,0.09510632642617237
ACH-000882,-0.0784176614998806
ACH-000884,-0.01511500768553071
ACH-000885,-0.0013273851910714368
ACH-000887,-0.11394746649383634
ACH-000889,-0.061294410233130425
ACH-000896,-0.005642328414338264
ACH-000898,-0.024552077695742653
ACH-000900,0.0755315120430482
ACH-000901,-0.011536326503749413
ACH-000905,-0.1790659342249569
ACH-000906,-0.09098516068304492
ACH-000907,-0.1671830886145182
ACH-000910,-0.1663826954424995
ACH-000911,0.029481940973666795
ACH-000912,-0.03265145839081265
ACH-000913,-0.05999390569719714
ACH-000915,-0.2424060819438086
ACH-000916,-0.16175700685855593
ACH-000917,-0.15679178784507014
ACH-000920,-0.09999412699128266
ACH-000921,0.11056709559007452
ACH-000924,0.04579534103874462
ACH-000926,-0.056039681612302016
ACH-000928,-0.07755081876843449
ACH-000929,-0.1135130214412718
ACH-000932,0.005334601701568626
ACH-000935,-0.02556207473846284
ACH-000936,-0.015591168077070047
ACH-000937,-0.12468783586054588
ACH-000938,-0.18021517927465044
ACH-000939,0.056326630131783476
ACH-000941,-0.02935066544471257
ACH-000943,-0.10915342100591566
ACH-000946,-0.2709134743485859
ACH-000947,-0.2155246791199568
ACH-000948,-0.22973684014817494
ACH-000950,-0.007447951541127836
ACH-000953,-0.07314903139724026
ACH-000954,-0.6443164822692983
ACH-000957,-0.3646627000818649
ACH-000958,-0.3804294806192483
ACH-000960,0.022036542467193585
ACH-000963,-0.03887881622795586
ACH-000968,0.03152308995301878
ACH-000969,-0.23654655648709186
ACH-000972,-0.25037731868513186
ACH-000973,-0.07776652368959325
ACH-000974,-0.04392628671026042
ACH-000978,-0.20124301754398896
ACH-000984,-0.33633779194869345
ACH-000986,-0.061938605091713776
ACH-000988,-0.10978521201533144
ACH-000993,-0.361251622662844
ACH-000994,-0.2098459470464245
ACH-000996,-0.3660318013917317
ACH-001001,-0.0879590711249672
ACH-001020,-0.35512422158103707
ACH-001028,-0.15910362837068326
ACH-001031,-0.10716554414194304
ACH-001038,-0.08263299236433158
ACH-001048,-0.005064440823459975
ACH-001050,-0.07543722280138968
ACH-001053,-0.0026341883070828127
ACH-001054,-0.0405646096949361
ACH-001061,-0.04109602761454266
ACH-001067,-0.08501287589183586
ACH-001075,-0.15208379982333234
ACH-001096,-0.07685053808638705
ACH-001111,-0.1823990369553708
ACH-001119,-0.05097988995140895
ACH-001128,0.07039437713383633
ACH-001134,0.02684900680778654
ACH-001151,-0.09081308097976616
ACH-001163,-0.14494162252455806
ACH-001164,-0.11053655586426213
ACH-001183,-0.006489695879211704
ACH-001192,-0.06047449669712671
ACH-001193,0.037569450850026234
ACH-001196,-0.3724190788049697
ACH-001197,-0.07828872120039877
ACH-001205,-0.1925048804347907
ACH-001211,-0.031040207655138232
ACH-001212,0.006203238717214979
ACH-001228,-0.2119349551908885
ACH-001232,-0.16234384767848178
ACH-001239,-0.08027596415721384
ACH-001270,-0.3174794740996076
ACH-001274,-0.14953172647229104
ACH-001275,-0.0027006537850737737
ACH-001277,-0.10078640122994764
ACH-001278,-0.15712544944799206
ACH-001280,-0.08498882400943476
ACH-001283,0.05810362927663524
ACH-001289,-0.054392447517284434
ACH-001300,-0.1306474147549006
ACH-001301,0.04884519450290424
ACH-001302,0.11495270658333935
ACH-001306,-0.30526787902113234
ACH-001318,-0.17226759513245418
ACH-001322,-0.10179834490560573
ACH-001328,-0.04072804442475124
ACH-001332,-0.2564336761467271
ACH-001336,0.009620476719573156
ACH-001346,0.031862899136353526
ACH-001353,-0.009048534610786784
ACH-001354,-0.049785574212496415
ACH-001367,0.03797996623192778
ACH-001368,-0.2045248589854224
ACH-001374,-0.19184419078250528
ACH-001377,-0.07826760430222737
ACH-001380,-0.04375873999918319
ACH-001391,-0.2255204479829864
ACH-001408,0.04501719566055417
ACH-001430,0.05048824835583144
ACH-001431,0.14144220931989854
ACH-001450,0.02321805343525263
ACH-001496,-0.05909545256654908
ACH-001500,-0.11695822787589087
ACH-001523,-0.1420675683711636
ACH-001532,-0.3056001025056241
ACH-001550,-0.0991256406828133
ACH-001552,-0.047000073722789006
ACH-001554,-0.020280991039173333
ACH-001654,-0.1282715526533912
ACH-001735,-0.1227672527472168
ACH-001736,-0.13261829411522874
ACH-001737,-0.4875228139422888
ACH-001740,-0.00422203255598196
ACH-001745,-0.09108629363177352
ACH-001765,-0.1241133140332742
