,EMX1 (2016)
ACH-000227,-0.06767208052078016
ACH-000228,-0.12371931278370145
ACH-000231,-0.1706977614111053
ACH-000232,-0.09492228821340587
ACH-000233,-0.07718863859994375
ACH-000234,-0.1850270353513019
ACH-000235,-0.11194258630254507
ACH-000237,-0.04027932874338137
ACH-000238,-0.04315238205688034
ACH-000242,-0.16028154803076533
ACH-000243,-0.17173140836696704
ACH-000244,-0.032271077791404416
ACH-000246,-0.22260567355833955
ACH-000248,-0.2325108892109381
ACH-000250,-0.11719594700942235
ACH-000251,-0.2410556571258793
ACH-000252,-0.16948042708851754
ACH-000253,0.012717518223944005
ACH-000255,-0.316613644876198
ACH-000256,-0.10282392052373457
ACH-000257,0.13896838589382998
ACH-000258,-0.01103381508007598
ACH-000259,-0.1125847115252632
ACH-000260,-0.11062179233303512
ACH-000261,-0.11420723504123505
ACH-000262,0.046584836898637134
ACH-000263,0.08013069245665264
ACH-000264,-0.026529277023153167
ACH-000265,-0.12739862868491986
ACH-000266,-0.07556540685617866
ACH-000272,-0.14596730946427533
ACH-000274,-0.06639332506256324
ACH-000277,-0.18096485544986726
ACH-000278,0.003148841240588214
ACH-000279,-0.11854997093979748
ACH-000280,-0.04075711861730239
ACH-000281,0.0045917473282799355
ACH-000288,-0.08200709583975678
ACH-000291,-0.10956351688599733
ACH-000293,-0.2742032754521159
ACH-000294,-0.10654702641403056
ACH-000295,-0.10027968383365034
ACH-000296,0.0063030936368808676
ACH-000302,-0.1635892135891914
ACH-000304,-0.13721542102961168
ACH-000307,-0.3957440429795536
ACH-000308,-0.07665466430930623
ACH-000310,-0.06240042547500649
ACH-000311,-0.04057242246098365
ACH-000312,0.11781941044745114
ACH-000315,-0.09332669639474814
ACH-000316,0.003461148881585335
ACH-000317,-0.3723474474175464
ACH-000318,-0.10620561486476328
ACH-000319,-0.08096769060793188
ACH-000320,-0.10236772772975282
ACH-000322,-0.06567731724412805
ACH-000323,-0.101107248641803
ACH-000324,-0.11169341350480072
ACH-000329,-0.06165915194649889
ACH-000330,-0.053821340074554816
ACH-000331,-0.25797488323888673
ACH-000332,-0.054159048971271086
ACH-000334,-0.09374206226943144
ACH-000335,0.1011656626213856
ACH-000336,0.04634396453424259
ACH-000337,-0.0037612562616233633
ACH-000338,-0.5887064091629637
ACH-000339,-0.13547068117606728
ACH-000341,-0.23720142564945565
ACH-000348,-0.09949102055045993
ACH-000350,0.0063826531413855615
ACH-000352,-0.20858649798066214
ACH-000356,-0.2369042074891096
ACH-000361,-0.15114160447380434
ACH-000362,0.07117612358566677
ACH-000363,-0.10096823329499884
ACH-000364,-0.10013465846641316
ACH-000365,0.01998233079926558
ACH-000366,-0.13387462687805904
ACH-000368,-0.12274632784756995
ACH-000374,-0.01462511107709674
ACH-000375,-0.036621306844419485
ACH-000376,-0.18187252572801987
ACH-000381,-0.18747897406636316
ACH-000383,-0.049235127844873786
ACH-000387,0.013829104342414168
ACH-000389,-0.04969640930919098
ACH-000390,-0.023063250405482755
ACH-000393,-0.17291891852309793
ACH-000395,-0.09943413075205733
ACH-000396,0.021969577101611033
ACH-000397,-0.1545714078576345
ACH-000401,0.07463441252913865
ACH-000402,0.268647735394528
ACH-000403,-0.11184398862602707
ACH-000404,-0.3194689744369409
ACH-000406,-0.04925226324173597
ACH-000407,-0.1393183341800328
ACH-000408,-0.06856571623900255
ACH-000410,-0.0865207275540572
ACH-000411,-0.06420133467728861
ACH-000414,0.006157902467261725
ACH-000415,-0.11177767291390618
ACH-000416,-0.08779474708573175
ACH-000420,-0.0814256532079471
ACH-000421,-0.08158725066258056
ACH-000424,-0.08586407228708229
ACH-000425,-0.12828605406096408
ACH-000426,0.02644678217651608
ACH-000427,-0.199444058056266
ACH-000433,0.007399677447035362
ACH-000435,0.22745724193759365
ACH-000436,-0.09405032187633534
ACH-000444,-0.21699104329837884
ACH-000445,0.03517679873365564
ACH-000448,-0.016621851209777255
ACH-000450,-0.3314661652580841
ACH-000452,-0.08756108140916136
ACH-000454,-0.3717936405950865
ACH-000458,-0.21870231609130047
ACH-000459,0.12057610745514495
ACH-000460,-0.2547590315499646
ACH-000461,-0.01700597780453943
ACH-000463,-0.15037416548697732
ACH-000464,-0.12028378923156124
ACH-000466,-0.25808247927114625
ACH-000467,-0.023793495737583683
ACH-000468,-0.06742685461840488
ACH-000469,0.03210157260814548
ACH-000470,-0.09904486815080996
ACH-000471,-0.08799572257640229
ACH-000472,-0.1198187246174328
ACH-000473,0.09286663850898937
ACH-000475,-0.10947935615672373
ACH-000476,-0.31066079275153746
ACH-000477,-0.06318202239029515
ACH-000479,-0.19150880890649388
ACH-000480,-0.034729095516747764
ACH-000481,-0.20429483950208194
ACH-000483,-0.03331534152181718
ACH-000484,-0.16441092826943532
ACH-000485,-0.20331801923066464
ACH-000486,-0.2267826856703665
ACH-000487,0.02639771139472028
ACH-000488,-0.0340459247986339
ACH-000490,-0.12738048702870422
ACH-000491,-0.009215559470136143
ACH-000495,-0.2582834841323933
ACH-000496,-0.05698697257834628
ACH-000499,0.03361515134086356
ACH-000500,-0.09750187036231267
ACH-000502,-0.07247886871835704
ACH-000503,-0.3284197176190357
ACH-000505,-0.1170534658283158
ACH-000507,-0.005352831126389148
ACH-000510,-0.053413198686168575
ACH-000511,-0.10266725446181484
ACH-000512,0.10396055483068936
ACH-000516,-0.10242376047048883
ACH-000517,-0.09345892457302576
ACH-000518,-0.193920196814584
ACH-000520,-0.15152399776574926
ACH-000521,-0.17920635619879588
ACH-000522,-0.2692406354440336
ACH-000524,-0.09507861739683957
ACH-000527,-0.10125904693571684
ACH-000528,-0.11756160261178583
ACH-000537,-0.2331526963293129
ACH-000541,-0.2475000767745452
ACH-000542,-0.07703142965239998
ACH-000544,-0.04963207241004073
ACH-000545,-0.3178983026557848
ACH-000547,-0.21698704704779814
ACH-000548,-0.18832040662352914
ACH-000549,-0.09610800076804324
ACH-000550,-0.010067948792854092
ACH-000552,-0.07523658677855505
ACH-000556,-0.10416089295123823
ACH-000557,-0.14617987655232734
ACH-000569,-0.061958431373564764
ACH-000570,0.013659407319285341
ACH-000571,-0.01353388978991725
ACH-000573,-0.16058886265726727
ACH-000576,-0.04064011232499143
ACH-000579,-0.14931941543181582
ACH-000580,-0.2441409924493473
ACH-000584,-0.12438465727348352
ACH-000585,-0.10589874399195677
ACH-000588,-0.15703431953667984
ACH-000589,-0.1760007246266158
ACH-000591,-0.15843133758860814
ACH-000593,-0.19030389721605576
ACH-000600,0.03904765543750053
ACH-000601,-0.026501592780371445
ACH-000605,-0.16279970676040276
ACH-000606,-0.14767811094645186
ACH-000608,0.02386609624212076
ACH-000614,-0.07404480146182715
ACH-000616,-0.21580787141627014
ACH-000618,-0.1923818142725851
ACH-000619,-0.14851668417620315
ACH-000620,0.00998464907530004
ACH-000621,-0.05102114112082893
ACH-000622,-0.13843982245754566
ACH-000623,-0.08623907946075829
ACH-000624,-0.20885459194315584
ACH-000627,-0.12038949641349908
ACH-000630,-0.21349498408251025
ACH-000631,-0.06433172291753561
ACH-000632,-0.13790052297110503
ACH-000633,-0.03623659937067962
ACH-000637,-0.1636060297696202
ACH-000638,-0.2450935598657101
ACH-000646,-0.25489936845768635
ACH-000647,-0.14251690737344305
ACH-000648,-0.2600939448937479
ACH-000649,-0.04948217662770365
ACH-000651,-0.05374793439976743
ACH-000652,-0.06611668340930009
ACH-000653,-0.03425419305638205
ACH-000657,-0.025940765677159836
ACH-000658,0.060574511782547434
ACH-000661,-0.14592156380684218
ACH-000662,0.05620205325417331
ACH-000663,-0.023117829904487963
ACH-000665,-0.1863701301108275
ACH-000671,-0.17175024878187026
ACH-000672,-0.3912100906412312
ACH-000673,-0.12446163511815048
ACH-000676,-0.041412338776913055
ACH-000677,-0.03412849247222846
ACH-000681,-0.16453705912171485
ACH-000683,-0.12660965783676167
ACH-000684,-0.05813510590033458
ACH-000688,-0.06236069123063993
ACH-000693,-0.1854313754962106
ACH-000694,-0.19557009642037695
ACH-000695,0.0360769803707587
ACH-000696,-0.16041823628852875
ACH-000697,-0.15207506494110326
ACH-000699,-0.11640275421439235
ACH-000701,-0.133342411695858
ACH-000706,-0.040397982576037696
ACH-000711,-0.09148683582546474
ACH-000713,-0.13977197016158266
ACH-000714,-0.3002666638877324
ACH-000718,-0.057303252574688324
ACH-000720,-0.04561083837914229
ACH-000721,-0.12358092801624695
ACH-000724,-0.07978908771898273
ACH-000725,-0.08919409380199984
ACH-000732,-0.1959590593497878
ACH-000734,-0.15615604236968106
ACH-000735,-0.11349813046139458
ACH-000736,-0.04165054025074805
ACH-000738,-0.14456974409457618
ACH-000746,-0.13404318832269474
ACH-000747,-0.274620752457892
ACH-000748,0.0004245872733114512
ACH-000753,0.009268787641846977
ACH-000756,-0.10819948130376818
ACH-000757,-0.07271370380472701
ACH-000758,-0.2268658350979027
ACH-000760,0.005003284317077274
ACH-000762,-0.25541970631399424
ACH-000763,-0.11731830385882265
ACH-000764,-0.17215565215577244
ACH-000765,0.03771022757417596
ACH-000766,-0.031781824858443164
ACH-000767,-0.08955513027558105
ACH-000768,-0.2817406588488602
ACH-000769,0.039114136429759264
ACH-000770,-0.0413996868365746
ACH-000771,-0.0231379746326348
ACH-000773,0.047832844398931054
ACH-000776,0.03135298574209325
ACH-000777,-0.09588581252454348
ACH-000778,-0.08923741715700484
ACH-000781,-0.10920564130176848
ACH-000782,-0.0279924454274084
ACH-000783,-0.053934452414882636
ACH-000784,0.00027271716839544127
ACH-000785,0.02637906281366657
ACH-000787,-0.07577121357225591
ACH-000788,-0.19362168972409805
ACH-000791,-0.09799175460165817
ACH-000792,-0.15050024389860556
ACH-000794,-0.15922910655913886
ACH-000796,-0.19306179287064767
ACH-000798,-0.2202967966521997
ACH-000799,-0.4927464148301255
ACH-000800,-0.06938825705007187
ACH-000802,-0.10266731811263406
ACH-000804,-0.12622413873827468
ACH-000805,-0.011558759081309357
ACH-000809,-0.1960451671574361
ACH-000810,0.10211654339097978
ACH-000811,-0.1000596543752815
ACH-000817,-0.09263006308298567
ACH-000819,-0.14311782851064847
ACH-000820,-0.07825694275999777
ACH-000821,-0.04419579388561815
ACH-000822,-0.1477191009951743
ACH-000823,-0.24228990829948585
ACH-000824,-0.05940496542536122
ACH-000827,-0.15979643655715411
ACH-000829,-0.008844469378944194
ACH-000831,-0.2295251135919712
ACH-000832,-0.33395184835499736
ACH-000833,0.05784296448189075
ACH-000834,-0.13074152861851834
ACH-000835,-0.13791418240078113
ACH-000836,-0.07278024511309675
ACH-000837,-0.10647497383372972
ACH-000838,-0.2387742070637362
ACH-000839,-0.10826263467270447
ACH-000840,-0.14959883257822118
ACH-000841,0.0022228425397105857
ACH-000843,-0.1618360341771787
ACH-000846,-0.20936255165337972
ACH-000847,-0.14978963508015225
ACH-000848,-0.0068931072927699575
ACH-000849,-0.06346525831089443
ACH-000851,-0.03203976731774892
ACH-000855,-0.25846849061511024
ACH-000856,-0.14095271779178448
ACH-000858,-0.05543194029603495
ACH-000859,-0.3380434198808372
ACH-000861,-0.2770563992267283
ACH-000862,-0.12101123530450945
ACH-000865,-0.03097716027063158
ACH-000866,-0.12159012416940684
ACH-000867,-0.07406948996002882
ACH-000869,-0.31498626106321825
ACH-000872,-0.09276917355629864
ACH-000873,-0.002357214325944707
ACH-000876,0.01644719349883154
ACH-000878,-0.02357753407366504
ACH-000880,-0.10234785937973484
ACH-000881,0.08823083240536088
ACH-000882,-0.29719225987768283
ACH-000884,-0.05466473923204981
ACH-000885,-0.17893966803892095
ACH-000887,-0.13443076382204774
ACH-000889,-0.14169973467637015
ACH-000896,-0.13050373902550047
ACH-000898,-0.1775343166324165
ACH-000900,0.0006383497224498571
ACH-000901,-0.12001540518602948
ACH-000905,-0.2526369098321493
ACH-000906,-0.09649546027652113
ACH-000907,-0.06736659444753514
ACH-000910,-0.08991343193875215
ACH-000911,-0.18336991544337886
ACH-000912,-0.1750729254624292
ACH-000913,-0.008068873934805841
ACH-000915,-0.0783091658198768
ACH-000916,0.14563972258260202
ACH-000917,-0.03508484584200818
ACH-000920,-0.3381019930606761
ACH-000921,-0.2372062252052504
ACH-000924,-0.0963255274489499
ACH-000926,-0.02867255070023234
ACH-000928,-0.27113590163119444
ACH-000929,-0.13708979721841374
ACH-000932,-0.10510435938746636
ACH-000935,-0.19880995504804824
ACH-000936,-0.18018010907477608
ACH-000937,-0.2295575796333812
ACH-000938,0.038095662410906964
ACH-000939,-0.03717538325379522
ACH-000941,-0.059283700915901724
ACH-000943,-0.09053766508521766
ACH-000946,-0.09632488718602422
ACH-000947,-0.07931083485082384
ACH-000948,-0.07795165343268205
ACH-000950,-0.11257916370511946
ACH-000953,-0.2866455838057381
ACH-000954,0.06528655786079307
ACH-000957,-0.3095080448077848
ACH-000958,-0.3014656066382427
ACH-000960,-0.12277523581063132
ACH-000963,-0.32884340743453405
ACH-000968,-0.2481982435317679
ACH-000969,-0.2082751430890157
ACH-000972,-0.15739554254407992
ACH-000973,-0.0473764178709584
ACH-000974,-0.2338418951427013
ACH-000978,-0.029670339316064907
ACH-000984,-0.18137240733552326
ACH-000986,-0.08657850225217686
ACH-000988,-0.2733013361073107
ACH-000993,-0.13863376291501167
ACH-000994,0.006656231670866143
ACH-000996,-0.06927202724405516
ACH-001001,-0.09528567799706396
ACH-001020,-0.09934251515290504
ACH-001028,-0.11908708979926955
ACH-001031,-0.0816472904582267
ACH-001038,-0.18746642773818667
ACH-001048,-0.1222936138329152
ACH-001050,-0.047565916535812484
ACH-001053,-0.14556301787360618
ACH-001054,-0.23940330673402435
ACH-001061,-0.043024756534501295
ACH-001067,0.18627850424830744
ACH-001075,-0.36242202997031225
ACH-001096,0.05962032390102295
ACH-001111,0.02962264077132704
ACH-001119,-0.1075050026716403
ACH-001128,0.06271479405250156
ACH-001134,-0.0007678197901123974
ACH-001151,-0.10482074221601613
ACH-001163,-0.1761457123990837
ACH-001164,-0.2325905402418545
ACH-001183,-0.18741508844663424
ACH-001192,-0.11000906384229334
ACH-001193,-0.42074592042178016
ACH-001196,-0.2079937881361899
ACH-001197,-0.008375220050836792
ACH-001205,-0.3802968528549127
ACH-001211,-0.05344206789145923
ACH-001212,-0.3445846649943537
ACH-001228,-0.08962711935795553
ACH-001232,-0.10303941910298543
ACH-001239,-0.1454187435484379
ACH-001270,0.08442875265429722
ACH-001274,-0.08554683075472859
ACH-001275,0.025791469714891168
ACH-001277,-0.06469305126390275
ACH-001278,-0.32102471663897625
ACH-001280,0.16937716331403213
ACH-001283,-0.20698540562896794
ACH-001289,-0.03799642430546157
ACH-001300,-0.16185818946491232
ACH-001301,-0.03643628742919692
ACH-001302,0.013130350862693504
ACH-001306,-0.19493259982529376
ACH-001318,-0.11442695918266535
ACH-001322,-0.12975060687076512
ACH-001328,-0.1571882426120596
ACH-001332,-0.1922847007623702
ACH-001336,-0.02499322761879853
ACH-001346,-0.17362059625561618
ACH-001353,-0.06264921870916809
ACH-001354,0.14748862899300608
ACH-001367,-0.25147155626285994
ACH-001368,-0.12185878375702855
ACH-001374,0.4436737028113676
ACH-001377,-0.12382037867896956
ACH-001380,-0.05193998552322005
ACH-001391,-0.1222456555478429
ACH-001408,-0.059432679288692114
ACH-001430,-0.09443855281118063
ACH-001431,-0.1839450854573449
ACH-001450,-0.31854011238724184
ACH-001496,-0.1119664324401318
ACH-001500,-0.07929516936963305
ACH-001523,-0.10504766185392966
ACH-001532,-0.035716977682969685
ACH-001550,-0.18630335838690504
ACH-001552,-0.016706883426636718
ACH-001554,-0.19868735542292326
ACH-001654,-0.10994115817509097
ACH-001735,-0.056943847840713616
ACH-001736,-0.04475266955825536
ACH-001737,0.2495086977477693
ACH-001740,-0.11614900299845178
ACH-001745,-0.0622579601117217
ACH-001765,0.04084937065333516
