,CATSPER4 (378807)
ACH-000004,-0.07871833690187166
ACH-000005,0.058625324724879024
ACH-000007,-0.036437081318124856
ACH-000009,0.04665153651956587
ACH-000011,0.06518421554555677
ACH-000012,0.0635517537803161
ACH-000013,0.04029660912408197
ACH-000014,0.1201784899092221
ACH-000015,0.06045547758464245
ACH-000017,0.016372806410040398
ACH-000018,0.04196345759002295
ACH-000019,0.013196299577242594
ACH-000021,0.12173476061371913
ACH-000022,0.14851430996636272
ACH-000025,0.12665527201450374
ACH-000028,0.05304314440786595
ACH-000030,0.03151569506937121
ACH-000035,0.07246220535369406
ACH-000036,0.13794770010852853
ACH-000037,0.05940735768123581
ACH-000039,0.19671567387057115
ACH-000040,0.0327066189132296
ACH-000041,0.02793258149971614
ACH-000042,0.06654637308093962
ACH-000045,-0.07014134608450075
ACH-000047,0.1603105924893697
ACH-000052,-0.11034527572266213
ACH-000053,-0.012865376266269369
ACH-000054,0.06822957368298532
ACH-000055,0.16731499957889726
ACH-000060,0.008926484977865549
ACH-000067,-0.016330426579296224
ACH-000070,0.1778356805275135
ACH-000075,0.010093490932501793
ACH-000078,0.23978629058697326
ACH-000082,0.06413321718832286
ACH-000085,0.11185325030977594
ACH-000086,0.06529536107460485
ACH-000087,0.09973044048390572
ACH-000092,-0.056635221738638226
ACH-000095,0.0700529733425789
ACH-000097,0.030648549546672125
ACH-000098,0.055364705519917706
ACH-000099,0.012197513782308229
ACH-000108,-0.12424423706985313
ACH-000113,0.012639322364349418
ACH-000116,0.0726970553393946
ACH-000118,-0.021620979923088625
ACH-000120,-0.04380936138973438
ACH-000123,0.111403457806939
ACH-000127,0.11414884184598988
ACH-000128,-0.093471490565016
ACH-000132,0.0793332603060836
ACH-000133,-0.01434933756342188
ACH-000137,-0.15226571244515408
ACH-000138,0.0977295268319592
ACH-000142,-0.14790036185088798
ACH-000143,0.0794745587955041
ACH-000146,0.0885639410353435
ACH-000148,0.1251121764423204
ACH-000150,-0.19167692922270296
ACH-000152,-0.0750838155151784
ACH-000153,0.05098846227372968
ACH-000159,0.09573014229679236
ACH-000160,-0.0027199499484699737
ACH-000163,0.07096972119828311
ACH-000167,0.13351081793124958
ACH-000168,0.042423998825058436
ACH-000169,-0.037080246691070816
ACH-000178,-0.012051819634724664
ACH-000183,-0.04434354332409802
ACH-000188,0.01247917637280796
ACH-000189,0.12688844289940626
ACH-000190,-0.03337760570068272
ACH-000198,-0.050941806350956825
ACH-000203,0.279566264857288
ACH-000204,0.04681390474276763
ACH-000206,-0.17932100862626998
ACH-000207,0.03538458141865724
ACH-000208,0.33030103325734306
ACH-000210,0.11410685154087336
ACH-000211,0.15992090786643004
ACH-000215,0.11157592683186872
ACH-000221,0.07623819158588481
ACH-000222,-0.029687975793359817
ACH-000223,0.14805863744172604
ACH-000226,0.1675508429907252
ACH-000227,0.04285543430456183
ACH-000228,0.10199177681778174
ACH-000231,0.061440649518162326
ACH-000232,-0.035141629517746534
ACH-000233,0.03877322863778615
ACH-000234,-0.008661655744133677
ACH-000235,0.01268314765154612
ACH-000237,-0.06408809672499485
ACH-000238,-0.129793321798471
ACH-000242,-0.0443941094963238
ACH-000243,0.09879649868362393
ACH-000244,0.07700193088722056
ACH-000246,0.05170954651970015
ACH-000248,0.11407781395244157
ACH-000250,-0.024718136315377472
ACH-000251,0.0679164899535863
ACH-000252,0.044442895147955165
ACH-000253,0.02283956532972131
ACH-000255,-0.13767754670930446
ACH-000256,0.05052396287628656
ACH-000257,-0.014778420477520916
ACH-000258,-0.036468477120428715
ACH-000259,0.02480213097036809
ACH-000260,-0.0017550301878202221
ACH-000261,0.09792661972677516
ACH-000262,0.09521821666172683
ACH-000263,0.0010935188036570443
ACH-000264,0.07191468228135181
ACH-000265,0.1085819271053932
ACH-000266,0.011595256747770372
ACH-000272,0.1958393210869647
ACH-000274,0.048480536787748114
ACH-000277,0.06786861904080617
ACH-000278,0.063096445204718
ACH-000279,-0.00031590022008617447
ACH-000280,0.06930377304814211
ACH-000281,0.07071299375550442
ACH-000288,0.03884805659916179
ACH-000291,0.09151434396438546
ACH-000293,-0.02965879069165494
ACH-000294,0.060343459407900035
ACH-000295,0.09598854548797248
ACH-000296,-0.010386499421658485
ACH-000302,0.0056461587434093385
ACH-000304,0.04272683503411849
ACH-000307,0.057463752187232826
ACH-000308,0.16013125951464516
ACH-000310,0.004940401457457618
ACH-000311,-0.020641092772885245
ACH-000312,-0.04456251334365277
ACH-000315,0.13976487350425887
ACH-000316,0.0009334276366760356
ACH-000317,0.1580785174992276
ACH-000318,0.0688490980680042
ACH-000319,0.1153936579894709
ACH-000320,0.010828976493854076
ACH-000322,0.09135830194681004
ACH-000323,-0.006502274532858813
ACH-000324,-0.11087075170844833
ACH-000329,0.059149119134176024
ACH-000330,0.0074734350603859285
ACH-000331,0.002358796221490917
ACH-000332,0.01602721424767304
ACH-000334,0.15912365349973862
ACH-000335,-0.031129636090335373
ACH-000336,0.053143062551103584
ACH-000337,0.03474117779000769
ACH-000338,-0.1473062728703657
ACH-000339,0.07436285465284362
ACH-000341,0.03375990120984698
ACH-000348,0.10992636306724086
ACH-000350,0.0568942731303452
ACH-000352,-0.017162058139109797
ACH-000356,0.07039148370688154
ACH-000361,0.0870067465529764
ACH-000362,0.10251625142450116
ACH-000363,0.11565220200358255
ACH-000364,0.053136258733927536
ACH-000365,0.05429871213479883
ACH-000366,0.0910932962440478
ACH-000368,0.12638387796629294
ACH-000374,0.0192846070111741
ACH-000375,0.023796465924422024
ACH-000376,-0.041512236349481264
ACH-000381,0.30751679486038896
ACH-000383,0.042204784320112085
ACH-000387,-0.08073761423591985
ACH-000389,-0.07570078123146066
ACH-000390,0.04350812558778985
ACH-000393,0.09388637071613096
ACH-000395,0.05601891380312871
ACH-000396,0.11534337037590894
ACH-000397,0.12758021429013838
ACH-000401,0.04383778137000906
ACH-000402,0.14966626485947115
ACH-000403,-0.027363397446369717
ACH-000404,0.09764504519089556
ACH-000406,0.055260928279861725
ACH-000407,-0.05543266369986647
ACH-000408,0.014083716608024703
ACH-000410,0.10601709032923012
ACH-000411,0.014672057356846029
ACH-000414,0.02946164422650582
ACH-000415,0.09196268099856013
ACH-000416,0.0623549014537416
ACH-000420,0.087729638692257
ACH-000421,0.11703985752692647
ACH-000424,-0.18938032733476712
ACH-000425,0.1296695749746369
ACH-000426,-0.050753213244134586
ACH-000427,0.13428063322404762
ACH-000433,0.15663533796262494
ACH-000435,0.5254627087999589
ACH-000436,-0.06491282194599204
ACH-000444,0.08694267788012762
ACH-000445,0.14027841996091886
ACH-000448,0.05278129323983579
ACH-000450,-0.17602302094964856
ACH-000452,0.06595722262058679
ACH-000454,0.031229458412654273
ACH-000458,0.015929844640584386
ACH-000459,-0.021662559340098756
ACH-000460,0.10481676216165746
ACH-000461,0.058439322810419886
ACH-000463,0.04029235624363446
ACH-000464,0.03564285893668887
ACH-000466,0.2473525455473148
ACH-000467,0.09829786900297732
ACH-000468,0.08731424854009431
ACH-000469,0.1405732626550111
ACH-000470,0.1291585150738036
ACH-000471,0.017607760948349732
ACH-000472,0.04447902808342369
ACH-000473,0.13487927676960124
ACH-000475,0.08089452948335235
ACH-000476,0.13274537955623625
ACH-000477,-0.06572477837358988
ACH-000479,-0.09810491713791906
ACH-000480,0.1883696233778485
ACH-000481,0.06571865858253227
ACH-000483,-0.009249658280499595
ACH-000484,0.21018391399392544
ACH-000485,-0.0029417593007414907
ACH-000486,0.1708430323493635
ACH-000487,-0.05690468863282652
ACH-000488,-0.06319922690043513
ACH-000490,0.04408854178507672
ACH-000491,0.08686589851324199
ACH-000495,0.03584554187636911
ACH-000496,-0.06428139279564707
ACH-000499,0.07346353941457773
ACH-000500,-0.00036844661391388
ACH-000502,0.09516041635745796
ACH-000503,0.15742847990905312
ACH-000505,0.03392852574734699
ACH-000507,0.07247184716811772
ACH-000510,0.04347182074944985
ACH-000511,-0.10846108518471273
ACH-000512,0.11006751639739648
ACH-000516,0.04120454805028498
ACH-000517,0.035283719681625116
ACH-000518,0.10960054619540577
ACH-000520,0.1435175932438809
ACH-000521,-0.11719278045117985
ACH-000522,0.040885283984908996
ACH-000524,-0.004636106771699061
ACH-000527,0.03371969322715941
ACH-000528,0.0914194164987696
ACH-000537,0.04935100336988766
ACH-000541,0.04026835122564586
ACH-000542,0.14223331964503866
ACH-000544,-0.029166832550625955
ACH-000545,0.04587670302481051
ACH-000547,0.03121179259751037
ACH-000548,0.0404371962910788
ACH-000549,0.053627186896173434
ACH-000550,-0.03739169962049635
ACH-000552,-0.025701778321319216
ACH-000556,0.13122213765542393
ACH-000557,0.023867953169063292
ACH-000569,-0.04221471564571466
ACH-000570,0.03905857389227678
ACH-000571,0.07900591983344599
ACH-000573,0.19158768550759814
ACH-000576,0.10127425069526944
ACH-000579,-0.007057699276788726
ACH-000580,0.16701426240354494
ACH-000584,0.08370981389455559
ACH-000585,0.07644160018393277
ACH-000588,0.0965760563441645
ACH-000589,0.04737828860441222
ACH-000591,-0.010551232171526306
ACH-000593,0.02999247409115272
ACH-000600,0.08799670676421296
ACH-000601,0.04873688591828091
ACH-000605,0.1845008560695289
ACH-000606,0.03938574470718007
ACH-000608,-0.061969897814379775
ACH-000614,0.10202487096079953
ACH-000616,0.08166177007660767
ACH-000618,0.07309436227702193
ACH-000619,0.11109467389570338
ACH-000620,0.04830525532283632
ACH-000621,-0.005994560949365875
ACH-000622,0.03930596135154103
ACH-000623,-0.008851186717977199
ACH-000624,0.008024214790991448
ACH-000627,-0.09650835660144502
ACH-000630,0.057064048137854685
ACH-000631,0.1232054132807972
ACH-000632,-0.03853265236644714
ACH-000633,0.005384333405465925
ACH-000637,0.09273784116360258
ACH-000638,-0.01734269871553019
ACH-000646,-0.1077934534473154
ACH-000647,0.1145474317775362
ACH-000648,-0.1030842459299726
ACH-000649,0.05304057437683148
ACH-000651,0.11882298120480575
ACH-000652,0.014302272409408932
ACH-000653,0.0787566482213356
ACH-000657,0.029583733786614774
ACH-000658,-0.07127632350265213
ACH-000661,0.09493985989197264
ACH-000662,0.4177480278346073
ACH-000663,0.028467087754393907
ACH-000665,0.034041937413590614
ACH-000671,0.053961464296232026
ACH-000672,-0.3206393802655974
ACH-000673,0.049426703897397915
ACH-000676,0.0661398519251368
ACH-000677,0.1583818881030733
ACH-000681,-0.013592691360716164
ACH-000683,-0.0047544221918155395
ACH-000684,0.17746324566226668
ACH-000688,-0.1451450451287744
ACH-000693,0.04660425054663584
ACH-000694,0.06677727624515105
ACH-000695,-0.1838890421099845
ACH-000696,0.08216966095182439
ACH-000697,0.03715485267852865
ACH-000699,0.0016468390574153034
ACH-000701,0.0686048573934354
ACH-000706,0.07989568136111205
ACH-000711,0.025582045813032302
ACH-000713,0.11758347640557372
ACH-000714,0.01993462225974939
ACH-000718,0.03089607523375776
ACH-000720,0.0292691780441458
ACH-000721,0.026001290582307074
ACH-000724,0.10394961859711024
ACH-000725,0.05647670297596399
ACH-000732,-0.0477105553688368
ACH-000734,0.04443211397104523
ACH-000735,0.00772474181027933
ACH-000736,0.036385381227646056
ACH-000738,-0.036708543826298116
ACH-000746,-0.008454673456005521
ACH-000747,-0.016684652419974768
ACH-000748,-0.09985470654709158
ACH-000753,0.08609496435716675
ACH-000756,0.2272749926754399
ACH-000757,0.13909700738333935
ACH-000758,0.019933103643795958
ACH-000760,-0.0459288640639843
ACH-000762,0.11980929719567915
ACH-000763,0.06089745885184208
ACH-000764,0.19040562295204552
ACH-000765,-0.05672092262334358
ACH-000766,0.046338107708964967
ACH-000767,0.0
ACH-000768,0.21227537777906536
ACH-000769,-0.0910494451497165
ACH-000770,0.07285434827626137
ACH-000771,0.04569614356919223
ACH-000773,0.07031936583519156
ACH-000776,0.02485429187762216
ACH-000777,-0.008255893934701402
ACH-000778,0.07388663381183799
ACH-000781,0.07246548106512914
ACH-000782,-0.0550004067282416
ACH-000783,0.03506826279190756
ACH-000784,0.0998868921573382
ACH-000785,-0.05178115171703426
ACH-000787,0.004099101593368644
ACH-000788,0.03593741192207084
ACH-000791,0.011223443222011159
ACH-000792,0.07929462391158988
ACH-000794,0.08963484864089068
ACH-000796,0.08705944031191427
ACH-000798,0.08169010946069419
ACH-000799,0.07669786003190474
ACH-000800,0.06605661539950321
ACH-000802,0.07510783906130504
ACH-000804,0.13461180909151402
ACH-000805,-0.09393859158531424
ACH-000809,0.23521519324653534
ACH-000810,0.0583442736032787
ACH-000811,-0.03451151164935378
ACH-000817,0.08980093926674584
ACH-000819,0.005534474093390477
ACH-000820,-0.07289821403590932
ACH-000821,0.26954393314589964
ACH-000822,0.1104620072523641
ACH-000823,0.10634348990828646
ACH-000824,0.07115626592095073
ACH-000827,0.07911626503595638
ACH-000829,0.12394764623069958
ACH-000831,0.02946326341986231
ACH-000832,0.09826506514581528
ACH-000833,0.07817643031992652
ACH-000834,0.08615257389279762
ACH-000835,0.07707274927888555
ACH-000836,0.09040306782079978
ACH-000837,-0.021560001621145398
ACH-000838,-0.11465436082462307
ACH-000839,0.02329459994168121
ACH-000840,-0.05743238449471722
ACH-000841,-0.00532651227504956
ACH-000843,-0.08522581867129991
ACH-000846,0.007645212519592761
ACH-000847,0.15553157548771682
ACH-000848,0.18887159290318836
ACH-000849,0.05481437949223194
ACH-000851,0.03122299079173546
ACH-000855,0.0182153235349165
ACH-000856,-0.02597021340112107
ACH-000858,-0.047068631299616116
ACH-000859,0.06524828076750608
ACH-000861,-0.05607523615480098
ACH-000862,0.08580538738291772
ACH-000865,0.08499438674778396
ACH-000866,0.13851942342414167
ACH-000867,0.09166837179195793
ACH-000869,0.03877554965126858
ACH-000872,0.03611903833544039
ACH-000873,0.2243235622297213
ACH-000876,0.06924195954649412
ACH-000878,0.10906020432378666
ACH-000880,0.1608002333232699
ACH-000881,0.06857177492394496
ACH-000882,0.05916628534235425
ACH-000884,-0.10904720966569466
ACH-000885,0.0190467547314872
ACH-000887,-0.07250315865708139
ACH-000889,0.0703909336735921
ACH-000896,0.19490617248513575
ACH-000898,0.0944891207649964
ACH-000900,0.016756624203090275
ACH-000901,-0.09424967718156378
ACH-000905,0.11112850267773036
ACH-000906,0.06647466220979913
ACH-000907,-0.06338735628708983
ACH-000910,-0.018683434541093672
ACH-000911,0.016966543182012992
ACH-000912,0.015377694228263022
ACH-000913,-0.002622903911394186
ACH-000915,0.19879292251228275
ACH-000916,0.09370046815763317
ACH-000917,-0.026417755723664872
ACH-000920,0.29181314351383736
ACH-000921,0.04170774942749125
ACH-000924,0.032585458562912235
ACH-000926,0.0763592293355569
ACH-000928,0.11131468737939414
ACH-000929,-0.05470097274329418
ACH-000932,0.034256236662374866
ACH-000935,-0.020725801725709758
ACH-000936,0.15523743708201346
ACH-000937,0.07952068001687064
ACH-000938,-0.001522327558961651
ACH-000939,-0.09565541747867792
