,SMPDL3A (10924)
ACH-000004,-0.01612131482402179
ACH-000005,-0.3469531165419168
ACH-000007,0.03398906692201666
ACH-000009,0.09009754370003624
ACH-000011,-0.14112206222105053
ACH-000012,0.15186013869362325
ACH-000013,0.07470591041900641
ACH-000014,0.012274427478693254
ACH-000015,-0.014659691121280774
ACH-000017,-0.00487476363699795
ACH-000018,0.02418258839154432
ACH-000019,0.05676229808786117
ACH-000021,-0.09454302087619534
ACH-000022,0.00796357313995035
ACH-000025,-0.0020049827842353726
ACH-000028,-0.04141689141974041
ACH-000030,-0.020350524058637687
ACH-000035,-0.04271948577701416
ACH-000036,0.043329345130197726
ACH-000037,0.18411905134180429
ACH-000039,-0.056390228282575235
ACH-000040,0.09596612179982812
ACH-000041,0.02984656715991276
ACH-000042,0.006631811611865376
ACH-000045,-0.012661602966625348
ACH-000047,0.010609764113475795
ACH-000052,0.05070191291434599
ACH-000053,0.10802739478266032
ACH-000054,-0.13041394270992535
ACH-000055,0.08615339268149128
ACH-000060,-0.11354562236551526
ACH-000067,0.06050210018051753
ACH-000070,-0.005962560668922735
ACH-000075,0.2299295168782169
ACH-000078,-0.060688495420014615
ACH-000082,0.051836077718853686
ACH-000085,0.08326611321132897
ACH-000086,0.014238384674072069
ACH-000087,-0.06397927188308014
ACH-000092,0.09519732889274726
ACH-000095,0.09048758597249004
ACH-000097,-0.07693388313230122
ACH-000098,-0.031418730755215306
ACH-000099,-0.035969147363811314
ACH-000108,0.10179261114344536
ACH-000113,0.004975341116744643
ACH-000116,-0.06507462993784728
ACH-000118,-0.03766049467426929
ACH-000120,0.006848401685464658
ACH-000123,0.1459210720653447
ACH-000127,-0.017000401975717457
ACH-000128,0.15670504502389346
ACH-000132,-0.13579706398260302
ACH-000133,-0.023563155897732654
ACH-000137,-0.010246786565260044
ACH-000138,0.02323822954254661
ACH-000142,0.2238613331846213
ACH-000143,-0.040188608676734634
ACH-000146,0.031199433671581105
ACH-000148,-0.029633060462141127
ACH-000150,0.047593246350881566
ACH-000152,0.07071646261647155
ACH-000153,-0.22048971493168654
ACH-000159,0.0781294218768977
ACH-000160,-0.036315930613682254
ACH-000163,0.04048671234556843
ACH-000167,-0.2320748834529965
ACH-000168,-0.01209787138999318
ACH-000169,0.05062529920491215
ACH-000178,-0.005746718562363707
ACH-000183,-0.04480900885868373
ACH-000188,0.06485030411825858
ACH-000189,-0.02364203945019421
ACH-000190,0.1249434204454135
ACH-000198,-0.043552034561024376
ACH-000203,-0.05223966657959496
ACH-000204,-0.02425861943588036
ACH-000206,0.22178638283038107
ACH-000207,0.0563294441738125
ACH-000208,-0.02204255134002986
ACH-000210,0.298134581759315
ACH-000211,-0.018572163402004543
ACH-000215,-0.09876711405177073
ACH-000221,0.06686010723373555
ACH-000222,-0.15634581430127073
ACH-000223,-0.01951562505630169
ACH-000226,0.08765807261887834
ACH-000227,0.030782207484938283
ACH-000228,0.10129918247753794
ACH-000231,0.022605440986270858
ACH-000232,0.038123224438039616
ACH-000233,0.05093973989503326
ACH-000234,-0.09048282604901907
ACH-000235,0.04189444420651405
ACH-000237,-0.008826639026169628
ACH-000238,0.018934796030385868
ACH-000242,-0.6131929420020279
ACH-000243,0.08303130755987957
ACH-000244,0.10479229859269758
ACH-000246,0.06078978444750548
ACH-000248,-0.042701555015293866
ACH-000250,-0.016206748281440513
ACH-000251,-0.05732393847700705
ACH-000252,0.018213626166814385
ACH-000253,0.0048970005762145035
ACH-000255,-0.06403644209465684
ACH-000256,0.04995592039305147
ACH-000257,0.04477586044680359
ACH-000258,0.23988351729397225
ACH-000259,0.10572155044375572
ACH-000260,-0.06738343847971155
ACH-000261,0.061245348660289176
ACH-000262,-0.07941194057130106
ACH-000263,0.1753889469849126
ACH-000264,-0.03401041603903603
ACH-000265,-0.0027348340050971013
ACH-000266,0.0146115022999987
ACH-000272,-0.08628250867800122
ACH-000274,-0.07752560988479518
ACH-000277,0.047881478211017216
ACH-000278,-0.015508219797743
ACH-000279,-0.20974112954039728
ACH-000280,0.014407637918455543
ACH-000281,0.027620057275187185
ACH-000288,0.013236475957694008
ACH-000291,0.10558112097390496
ACH-000293,0.07970323822436119
ACH-000294,0.10019266743850527
ACH-000295,0.1037764812793432
ACH-000296,0.010819722045841002
ACH-000302,0.016778565670455624
ACH-000304,0.0066971491577605315
ACH-000307,0.009847756826050479
ACH-000308,0.02412167512881663
ACH-000310,-0.04378867518795608
ACH-000311,0.11033538831223864
ACH-000312,0.09523724786840068
ACH-000315,0.16202256333163384
ACH-000316,0.31736783400498153
ACH-000317,0.019201423927532445
ACH-000318,0.024953298939345902
ACH-000319,-0.0990786277606133
ACH-000320,0.0073249999951803205
ACH-000322,-0.060151852466447435
ACH-000323,0.06469401879858361
ACH-000324,0.0030017736677629397
ACH-000329,-0.005007093048494535
ACH-000330,0.1939446592256042
ACH-000331,-0.07197775586025851
ACH-000332,0.054036055763091465
ACH-000334,-0.14362289026015615
ACH-000335,0.052746923352178565
ACH-000336,-0.09570569969631684
ACH-000337,-0.016838331591926697
ACH-000338,0.6493833083111054
ACH-000339,0.07640601065755033
ACH-000341,-0.056923489213268376
ACH-000348,0.03955933615209575
ACH-000350,0.07175949831696837
ACH-000352,0.09974883709762143
ACH-000356,-0.11433039057825835
ACH-000361,0.1909324990065496
ACH-000362,-0.0031699387690782713
ACH-000363,-0.033678750431783346
ACH-000364,0.05189373472259886
ACH-000365,0.11439061820205458
ACH-000366,0.09318181163232823
ACH-000368,0.040566763917746926
ACH-000374,0.07319793156370451
ACH-000375,0.1059205922907139
ACH-000376,-0.0021736489067128296
ACH-000381,-0.01530836345090664
ACH-000383,0.02239797964379696
ACH-000387,-0.024014697248067842
ACH-000389,0.18523406843110574
ACH-000390,-0.010540943279003444
ACH-000393,0.0314034267407655
ACH-000395,-0.08281897776681782
ACH-000396,-0.09449038115227967
ACH-000397,-0.013098880587522864
ACH-000401,0.18526001545458232
ACH-000402,0.2329257634585568
ACH-000403,-0.05132328780470859
ACH-000404,-0.010899212702008602
ACH-000406,-0.04854952661611689
ACH-000407,0.09343226315836488
ACH-000408,-0.016305410769415038
ACH-000410,-0.05982617439653869
ACH-000411,0.12252164318118562
ACH-000414,0.05068217102343953
ACH-000415,-0.0834997859895977
ACH-000416,-0.004457052879682814
ACH-000420,0.12217922073990654
ACH-000421,0.007145124822258812
ACH-000424,-0.11647443308247088
ACH-000425,-0.021428002020194858
ACH-000426,0.3422861698580885
ACH-000427,-0.22024618957521225
ACH-000433,0.1165624834955456
ACH-000435,0.23139984211011544
ACH-000436,-0.061798381554821036
ACH-000444,0.14689006123991494
ACH-000445,0.2098195880048
ACH-000448,0.04529853646384796
ACH-000450,0.21222551257921388
ACH-000452,-0.022878198746493543
ACH-000454,-0.09002987846152685
ACH-000458,0.12642584737275392
ACH-000459,0.04461991120632924
ACH-000460,0.06084139337051375
ACH-000461,0.0403793333189428
ACH-000463,0.08349387438922229
ACH-000464,0.17731554643313396
ACH-000466,0.14272083901536825
ACH-000467,-0.09058239825314368
ACH-000468,-0.020056897444009344
ACH-000469,-0.03629741999051809
ACH-000470,0.07265018879475292
ACH-000471,0.14181718178807418
ACH-000472,-0.019346761494651084
ACH-000473,0.07312023420879044
ACH-000475,0.03363757343859215
ACH-000476,0.06316152799053312
ACH-000477,-0.10043140269071253
ACH-000479,-0.002664752525348173
ACH-000480,-0.1116106937551163
ACH-000481,0.024055929384448126
ACH-000483,0.11985765547771975
ACH-000484,0.012587008125679531
ACH-000485,-0.06610514239456178
ACH-000486,-0.0314668491044693
ACH-000487,-0.09337062201244503
ACH-000488,-0.057393900119903314
ACH-000490,0.007312941938017731
ACH-000491,-0.13705733066549675
ACH-000495,-0.06465254455397264
ACH-000496,0.06066744347189516
ACH-000499,-0.09409120763874634
ACH-000500,0.3202060784353142
ACH-000502,0.030579281736070014
ACH-000503,0.16940027692091694
ACH-000505,-0.04810554041139538
ACH-000507,0.061684701504013235
ACH-000510,-0.0020170684845531106
ACH-000511,-0.03779877552926193
ACH-000512,0.1761247392441005
ACH-000516,-0.06742011598175278
ACH-000517,0.019570499733771226
ACH-000518,-0.021142837495953828
ACH-000520,-0.11183241252085724
ACH-000521,-0.007328978798160006
ACH-000522,0.06821206457063213
ACH-000524,0.0786012907144589
ACH-000527,-0.06048318426586051
ACH-000528,0.09407710469546683
ACH-000537,0.049229437957141305
ACH-000541,-0.08827614031783658
ACH-000542,-0.01659776647802759
ACH-000544,0.0008238846255420192
ACH-000545,-0.016548114250260967
ACH-000547,0.12634976198860365
ACH-000548,0.06771032213275907
ACH-000549,0.05641551239883215
ACH-000550,-0.011866152876047779
ACH-000552,-0.015331783308176304
ACH-000556,0.04002157765250672
ACH-000557,0.1067869250410062
ACH-000569,0.14707301486690888
ACH-000570,-0.04394643070759871
ACH-000571,-0.0069452517952845174
ACH-000573,-0.06231317842268873
