,MED30 (90390)
ACH-000004,-1.225671149305699
ACH-000005,-1.4019799428192803
ACH-000007,-1.457340759022166
ACH-000009,-1.412610740440266
ACH-000011,-1.6000488992139732
ACH-000012,-1.3280969656210615
ACH-000013,-1.4293494949743992
ACH-000014,-1.5400598370355223
ACH-000015,-1.2059114773898374
ACH-000017,-1.300180318828246
ACH-000018,-1.3263210184015817
ACH-000019,-1.2113417962740298
ACH-000021,-1.2832929989893676
ACH-000022,-1.3647872808728858
ACH-000025,-1.1256962172847915
ACH-000028,-1.3064447081551298
ACH-000030,-1.3498481493839471
ACH-000035,-1.1613335268175091
ACH-000036,-1.0755192893965335
ACH-000037,-1.1666395810678052
ACH-000039,-1.4336843960095125
ACH-000040,-1.4757678850952678
ACH-000041,-1.4516038765557042
ACH-000042,-1.2619646813511345
ACH-000045,-1.4286530726531983
ACH-000047,-1.4056920784321667
ACH-000052,-1.2344486558851315
ACH-000053,-1.353845602067925
ACH-000054,-1.3610611955925611
ACH-000055,-1.3679032668682467
ACH-000060,-1.1719231414566669
ACH-000067,-1.1601778381145524
ACH-000070,-1.2047335507867083
ACH-000075,-1.0501271976134483
ACH-000078,-1.2117082801847314
ACH-000082,-1.1238775279458704
ACH-000085,-1.3256484866865272
ACH-000086,-1.0868941554971758
ACH-000087,-1.2071845113831432
ACH-000092,-1.4192658222794303
ACH-000095,-1.1670317430823536
ACH-000097,-1.624296914566841
ACH-000098,-1.263451478242662
ACH-000099,-1.2492749068860152
ACH-000108,-1.4905144700527064
ACH-000113,-1.2943566258519323
ACH-000116,-1.3065901037165701
ACH-000118,-1.4095552717186624
ACH-000120,-1.3709723251557469
ACH-000123,-1.2412944790190508
ACH-000127,-1.325526196726947
ACH-000128,-1.5533764177065772
ACH-000132,-1.2158959928611723
ACH-000133,-1.1812229337359177
ACH-000137,-1.2063835437087032
ACH-000138,-1.3935067376799897
ACH-000142,-1.2435821484042893
ACH-000143,-1.331101534506366
ACH-000146,-1.5009159097800002
ACH-000148,-1.416312378459363
ACH-000150,-1.5157671880239858
ACH-000152,-1.25662544232582
ACH-000153,-1.420018633203942
ACH-000159,-1.502512060519864
ACH-000160,-0.8773820535826462
ACH-000163,-1.5850846330891406
ACH-000167,-1.952517479577736
ACH-000168,-1.383052611864112
ACH-000169,-1.4586027272036637
ACH-000178,-1.3663490326907757
ACH-000183,-1.376935896195666
ACH-000188,-1.2216236745792757
ACH-000189,-1.6265772547694686
ACH-000190,-0.921858655003254
ACH-000198,-1.426312504198863
ACH-000203,-1.188656125719084
ACH-000204,-1.3839956161943978
ACH-000206,-1.618526271061778
ACH-000207,-0.916851797552138
ACH-000208,-1.2223684849336884
ACH-000210,-1.4551030752915948
ACH-000211,-1.3391414705523663
ACH-000215,-1.4452475068174442
ACH-000221,-1.6170799207855011
ACH-000222,-1.551546152394208
ACH-000223,-1.4882760378590236
ACH-000226,-1.2147035415839178
ACH-000227,-1.2746913790635364
ACH-000228,-1.369789424500136
ACH-000231,-1.2415928903187747
ACH-000232,-1.480895027462276
ACH-000233,-1.3032369832566064
ACH-000234,-1.3389495913498266
ACH-000235,-1.3651197093190617
ACH-000237,-1.3716776751807789
ACH-000238,-1.0258342413752364
ACH-000242,-1.2896028704157954
ACH-000243,-1.4837669550952493
ACH-000244,-1.4151572622395203
ACH-000246,-1.3444316732497732
ACH-000248,-0.8994737568134948
ACH-000250,-1.2338583284274287
ACH-000251,-1.8884180830537003
ACH-000252,-1.0553292244950232
ACH-000253,-1.222417459764005
ACH-000255,-1.1213858554513183
ACH-000256,-1.8020126307201907
ACH-000257,-1.3466440384352203
ACH-000258,-1.39205365279105
ACH-000259,-1.6802520818479127
ACH-000260,-1.2899861863398672
ACH-000261,-1.3303485875975964
ACH-000262,-1.2697264057172215
ACH-000263,-1.5526360886139523
ACH-000264,-1.2289326793830844
ACH-000265,-1.324561551474551
ACH-000266,-1.3750003632310583
ACH-000272,-1.214278451694835
ACH-000274,-1.3758145452012776
ACH-000277,-1.250003950384929
ACH-000278,-1.1008248011746122
ACH-000279,-1.2409246450427036
ACH-000280,-1.3959607315818847
ACH-000281,-1.3389861690799791
ACH-000288,-0.8900543006269687
ACH-000291,-1.2932156972358158
ACH-000293,-2.1428503962834995
ACH-000294,-1.491379149523106
ACH-000295,-1.116981022226594
ACH-000296,-1.4421746695186408
ACH-000302,-1.6509208886507685
