,EPHA1 (2041)
ACH-000004,-0.08564785166963751
ACH-000005,-0.3891736284236246
ACH-000007,0.10383678253303104
ACH-000009,-0.14595620256209638
ACH-000011,-0.15955698283199418
ACH-000012,-0.14857717912657067
ACH-000013,-0.0106045576171543
ACH-000014,-0.11259955716130755
ACH-000015,-0.14227803965873245
ACH-000017,-0.12924294577657347
ACH-000018,-0.14585374824484576
ACH-000019,-0.04589232795149318
ACH-000021,-0.30857674687221304
ACH-000022,-0.13718715822089148
ACH-000025,-0.027285904115218102
ACH-000028,-0.11485487952027668
ACH-000030,-0.1614022123249287
ACH-000035,-0.2602288653431513
ACH-000036,-0.01101904313512002
ACH-000037,-0.2833573031737745
ACH-000039,-0.17487120447556118
ACH-000040,-0.19846863443147214
ACH-000041,-0.16745649472738666
ACH-000042,-0.1170233688433595
ACH-000045,-0.23743077747183625
ACH-000047,0.023981809492434773
ACH-000052,-0.5566463695928819
ACH-000053,-0.21688710255253726
ACH-000054,-0.0781980002809039
ACH-000055,0.08280854904285538
ACH-000060,-0.12787752024145596
ACH-000067,-0.11902774845777675
ACH-000070,-0.23197994718527234
ACH-000075,-0.024040302721660318
ACH-000078,-0.2687044685591499
ACH-000082,-0.16441744777321773
ACH-000085,-0.196723434914458
ACH-000086,-0.004837249379107407
ACH-000087,0.19337979018256526
ACH-000092,-0.18640685540280952
ACH-000095,-0.1368602157572056
ACH-000097,-0.06742831874855924
ACH-000098,0.016447704511629215
ACH-000099,-0.030440902949300668
ACH-000108,-0.12379219113419762
ACH-000113,-0.06890697768891042
ACH-000116,-0.023891855506617102
ACH-000118,-0.033306553165931015
ACH-000120,-0.28688468265571576
ACH-000123,-0.15150907335940308
ACH-000127,-0.16202789949215715
ACH-000128,-0.10339984262500224
ACH-000132,-0.05776296989715338
ACH-000133,-0.3150288546363292
ACH-000137,0.044768189519531286
ACH-000138,-0.17980026885536488
ACH-000142,0.10291283813008524
ACH-000143,-0.3629638385569384
ACH-000146,-0.054838649429708716
ACH-000148,-0.03434037900692805
ACH-000150,-0.11319527422686194
ACH-000152,-0.02161909597502617
ACH-000153,-0.11643179583533356
ACH-000159,-0.10829611376231647
ACH-000160,-0.03838137964700837
ACH-000163,0.0016558739227303875
ACH-000167,-0.10554266190714257
ACH-000168,-0.12308267137129493
ACH-000169,-0.020626009858528777
ACH-000178,-0.11284818114980955
ACH-000183,-0.04215358942384312
ACH-000188,-0.07314442888801354
ACH-000189,-0.07240402538869141
ACH-000190,0.08261624758365663
ACH-000198,-0.11430808678140465
ACH-000203,-0.27565743211147586
ACH-000204,0.11902294450440233
ACH-000206,0.10560652324204148
ACH-000207,-0.04848412236462815
ACH-000208,-0.06491689751157166
ACH-000210,-0.08555627169319817
ACH-000211,-0.09101244023199677
ACH-000215,-0.08976638772376498
ACH-000221,-0.0805228019681462
ACH-000222,-0.16735540605270968
ACH-000223,-0.06952017849330208
ACH-000226,-0.16563879839440826
ACH-000227,0.03374878826447806
ACH-000228,-0.004953605593239665
ACH-000231,-0.08747051032251557
ACH-000232,-0.17057699194553996
ACH-000233,-0.08870149458111988
ACH-000234,0.020970953678886968
ACH-000235,-0.12919474026986566
ACH-000237,-0.22279159341289492
ACH-000238,-0.15631227256451774
ACH-000242,0.04501026410739968
ACH-000243,-0.1613298603395457
ACH-000244,0.019690885914682956
ACH-000246,-0.08239323437278112
ACH-000248,0.059455600293836286
