,TRA2A (29896)
ACH-000665,-0.14144786417675928
ACH-000671,-0.011362858928989744
ACH-000672,0.13854104954980398
ACH-000673,-0.15845814095341107
ACH-000676,-0.07530929140187964
ACH-000677,-0.08568442700495972
ACH-000681,0.030038221465550408
ACH-000683,-0.03492339776486245
ACH-000684,0.06344891190710836
ACH-000688,-0.19455196233967825
ACH-000693,0.030574602675050556
ACH-000694,-0.08470642995626977
ACH-000695,-0.13849013160940302
ACH-000696,-0.13246792636805652
ACH-000697,0.008305793363489859
ACH-000699,-0.17522452943574074
ACH-000701,-0.08722767383592459
ACH-000706,-0.17371037253504049
ACH-000711,-0.08554756425222343
ACH-000713,-0.11819629041222067
ACH-000714,-0.2181179562866576
ACH-000718,-0.06166655951575267
ACH-000720,-0.20205548683746333
ACH-000721,-0.0972492942955417
ACH-000724,-0.09154250214639996
ACH-000725,0.08493927937630373
ACH-000732,-0.061533746021718724
ACH-000734,-0.1325580728806121
ACH-000735,-0.12768439145909166
ACH-000736,-0.0658820383047264
ACH-000738,-0.07806555184655797
ACH-000746,-0.07932558645189197
ACH-000747,-0.19038863613318036
ACH-000748,-0.14403299312958165
ACH-000753,-0.13280737766953776
ACH-000756,0.06427812578193166
ACH-000757,-0.12936542699192455
ACH-000758,0.0007702100709700363
ACH-000760,-0.17413383887795525
ACH-000762,-0.061788423997046024
ACH-000763,-0.012620772994723528
ACH-000764,-0.284127215918087
ACH-000765,-0.16074230580408091
ACH-000766,-0.09911567223631756
ACH-000767,-0.043179086572366986
ACH-000768,-0.10269733026219037
ACH-000769,-0.08957508600245725
ACH-000770,0.08487488884406308
ACH-000771,-0.20457030070130475
ACH-000773,-0.1857554927015212
ACH-000776,-0.11577957965520425
ACH-000777,-0.0026767010797976915
ACH-000778,-0.12434235975049172
ACH-000781,-0.21719989534445625
ACH-000782,-0.01270663755618097
ACH-000783,-0.16428892413405574
ACH-000784,-0.06979540104956798
ACH-000785,-0.04976617808022098
ACH-000787,0.04642257186022025
ACH-000788,-0.14161121501814336
ACH-000791,-0.12388774674464252
ACH-000792,-0.0363059803534156
ACH-000794,-0.3499313219603761
ACH-000796,-0.18494397833364493
ACH-000798,-0.17104111255290871
ACH-000799,-0.22840834579545224
ACH-000800,-0.2255955345893353
ACH-000802,-0.09148382418684432
ACH-000804,-0.06686036346950089
ACH-000805,0.048385393079694985
ACH-000809,-0.0708156127045064
ACH-000810,0.026680949157475445
ACH-000811,-0.2874825827578656
ACH-000817,-0.3905968416104446
ACH-000819,-0.15316743715227493
ACH-000820,-0.04184927301748979
ACH-000821,-0.18966627722372464
ACH-000822,-0.2501693651699481
ACH-000823,-0.048693540687321735
ACH-000824,-0.13070964286431525
ACH-000827,-0.1580149341518837
ACH-000829,-0.18309098023137976
ACH-000831,-0.0945867978561798
ACH-000832,-0.1917177031641927
ACH-000833,-0.17379728876646414
ACH-000834,-0.4094019656288696
ACH-000835,-0.1341047936408004
ACH-000836,-0.21857145289359609
ACH-000837,-0.09718212878298392
ACH-000838,-0.02295244542893213
ACH-000839,-0.07369596119066707
ACH-000840,-0.0072879025554659265
ACH-000841,-0.1814224018525193
ACH-000843,-0.177675100714225
ACH-000846,0.12100589652593464
ACH-000847,-0.1750086393646114
ACH-000848,-0.10135081513370246
ACH-000849,-0.0648993411434655
ACH-000851,-0.1281639162604942
ACH-000855,-0.2490593415718901
ACH-000856,0.016904674979226625
ACH-000858,-0.022502882774107117
ACH-000859,-0.1537777438550395
ACH-000861,-0.051777858168655176
ACH-000862,-0.0858651676800346
ACH-000865,-0.1062442593600086
ACH-000866,-0.1511033543435672
ACH-000867,-0.029832412046167742
ACH-000869,-0.20234112601340107
ACH-000872,0.12165985512412568
ACH-000873,-0.1227230310143364
ACH-000876,-0.18122812515335626
ACH-000878,-0.3902808613909508
ACH-000880,-0.3196332487396786
ACH-000881,-0.11630751284844965
ACH-000882,-0.21838509311199575
ACH-000884,-0.05174546942331664
ACH-000885,0.10675224139933714
ACH-000887,-0.09753697598427537
ACH-000889,-0.12678982239508044
ACH-000896,-0.13453121374908647
ACH-000898,-0.1229467745502492
ACH-000900,-0.8660110753408482
ACH-000901,-0.1791452252819542
ACH-000905,-0.21041599598214566
ACH-000906,-0.05041682056317755
ACH-000907,-0.1209811630574817
ACH-000910,-0.05663700457550666
ACH-000911,-0.17575653900604069
ACH-000912,-0.42937923270075934
ACH-000913,-0.10370342285272338
ACH-000915,-0.11710540145924167
ACH-000916,0.03907406936454877
ACH-000917,-0.23278292857251984
ACH-000920,0.20122154901432796
ACH-000921,0.00796559702442573
ACH-000924,-0.07445545328333374
ACH-000926,-0.13692255680425033
ACH-000928,-0.06928928422049248
ACH-000929,-0.20357515035779603
ACH-000932,-0.2840173341434555
ACH-000935,-0.2594247261089015
ACH-000936,-0.15353132255242186
ACH-000937,-0.06498141527277003
ACH-000938,-0.017966498329863387
ACH-000939,0.08377600118404001
ACH-000941,-0.07894698986705823
ACH-000943,-0.2512741853008945
ACH-000946,-0.12947113284373502
ACH-000947,-0.3259441634156873
ACH-000948,-0.21302872364626835
ACH-000950,-0.003488747709733157
ACH-000953,-0.055642907723709625
ACH-000954,-0.10151387802076288
ACH-000957,-0.10739189593028363
ACH-000958,-0.12461160622050052
ACH-000960,-0.04014864625565602
ACH-000963,-0.1595716644774414
ACH-000968,-0.187453330773467
ACH-000969,-0.13952457524986478
ACH-000972,-0.1107072979620988
ACH-000973,-0.17150958708569308
ACH-000974,-0.1064793292477761
ACH-000978,0.025254615703178097
ACH-000984,-0.16414194925862946
ACH-000986,-0.2017388662055772
ACH-000988,-0.09627473333403247
ACH-000993,-0.06669804608757718
ACH-000994,-0.06551856210814383
ACH-000996,0.06510300352026553
ACH-001001,-0.08657739581286862
ACH-001020,-0.14408766062239364
ACH-001028,-0.15290044603241434
ACH-001031,0.14172395915740366
ACH-001038,-0.1281027455226485
ACH-001048,-0.12182317776718295
ACH-001050,-0.009102995106619887
ACH-001053,-0.02566358424556389
ACH-001054,-0.19730660347058052
ACH-001061,-0.15358226401718114
ACH-001067,0.002808969727778944
ACH-001075,-0.25969538061085073
ACH-001096,-0.16512370231362544
ACH-001111,-0.2461949438201217
ACH-001119,-0.12678172031545348
ACH-001128,-0.19621312618631828
ACH-001134,-0.2188706892347015
ACH-001151,-0.05612187686295742
ACH-001163,-0.29613620159946363
ACH-001164,0.06928159415316043
ACH-001183,-0.2549488460502133
ACH-001192,-0.19868176475861216
ACH-001193,-0.3923577646911194
ACH-001196,-0.07108323858056295
ACH-001197,-0.040165372898526605
ACH-001205,-0.2806654579317209
ACH-001211,-0.1811269491150099
ACH-001212,0.05517300035651866
ACH-001228,-0.25425078444020177
ACH-001232,-0.2620632468611106
ACH-001239,-0.15606645512149406
ACH-001270,-0.1382271074238316
ACH-001274,-0.11724146755604173
ACH-001275,-0.10109370601972276
ACH-001277,-0.2590447515380949
ACH-001278,0.0336702227302225
ACH-001280,0.035158058283256174
ACH-001283,-0.06800445243641454
ACH-001289,-0.16273899960658286
ACH-001300,-0.12038634993187708
ACH-001301,-0.029945282016108712
ACH-001302,0.09447905980454427
ACH-001306,-0.1970006131637201
ACH-001318,-0.2775655330716963
ACH-001322,-0.3408891456750364
ACH-001328,-0.2244492371848672
ACH-001332,-0.3897569893110564
ACH-001336,-0.08550151455381894
ACH-001346,-0.07521256313040936
ACH-001353,-0.22564933187242614
ACH-001354,-0.2236689236621311
ACH-001367,-0.19870726645482484
ACH-001368,-0.20918229597298388
ACH-001374,0.10078271301947912
ACH-001377,-0.17309378963243094
ACH-001380,-0.4283578313077739
ACH-001391,-0.14245108068711415
ACH-001408,-0.16108723037664194
ACH-001430,-0.09939438418656088
ACH-001431,-0.012797878936711535
ACH-001450,0.010601675362679806
ACH-001496,-0.08149415321854639
ACH-001500,-0.11585438676136638
ACH-001523,-0.2202885883524052
ACH-001532,-0.18702827487267454
ACH-001550,-0.10992824199098512
ACH-001552,-0.2389699116074475
ACH-001554,-0.2162840773634487
ACH-001654,-0.03965426481312572
ACH-001735,-0.004990617806797971
ACH-001736,-0.07932446459313193
ACH-001737,0.08618395928742256
ACH-001740,-0.010061078780748129
ACH-001745,-0.02153286465240764
ACH-001765,-0.06385997954219391
