,TFB2M (64216)
ACH-000435,-0.5800610409019563
ACH-000436,-0.3473877126702979
ACH-000444,-0.6468264072538673
ACH-000445,-0.6303359700561553
ACH-000448,-0.37436857450799854
ACH-000450,-0.9674437454118048
ACH-000452,-0.4121555608578837
ACH-000454,-0.700771363008845
ACH-000458,-0.6767340352676987
ACH-000459,-0.8890858158319508
ACH-000460,-0.4233453909983851
ACH-000461,-0.6475685623037994
ACH-000463,-0.4088164334066566
ACH-000464,-0.40507611009486777
ACH-000466,-0.4865577607485954
ACH-000467,-0.8618778392335897
ACH-000468,-0.5876642648435859
ACH-000469,-0.8038736124233953
ACH-000470,-0.6143355723536451
ACH-000471,-0.37484765793770397
ACH-000472,-0.3846882834863321
ACH-000473,-0.5312608407863995
ACH-000475,-0.6173513204997026
ACH-000476,-0.4393582532399025
ACH-000477,-0.4788252500471781
ACH-000479,-1.0835642096903657
ACH-000480,-0.7745454351584045
ACH-000481,-0.520505960227298
ACH-000483,-0.6153220404970475
ACH-000484,-0.4117414722687156
ACH-000485,-0.5276114467443824
ACH-000486,-0.5364672694211473
ACH-000487,-0.8016102105287433
ACH-000488,-0.6675120833796894
ACH-000490,-0.5791692167652344
ACH-000491,-0.6135903844168171
ACH-000495,-0.3114209885530363
ACH-000496,-0.4611617151473506
ACH-000499,-0.8151321562994803
ACH-000500,-0.8942777976019047
ACH-000502,-0.5507211213716582
ACH-000503,-0.5277901086654129
ACH-000505,-0.3368289198517023
ACH-000507,-0.8584098861652496
ACH-000510,-0.6552983424912292
ACH-000511,-0.6137828331281263
ACH-000512,-0.8525540746303889
ACH-000516,-0.4813767909266648
ACH-000517,-0.3938899705494496
ACH-000518,-0.6855832055484958
ACH-000520,-0.2462650166239967
ACH-000521,-0.3589293633461045
ACH-000522,-0.6548107734325521
ACH-000524,-0.5298225133276583
ACH-000527,-0.5584724103262441
ACH-000528,-0.7970457636757892
ACH-000537,-0.5746411665681916
ACH-000541,-0.38594556480758585
ACH-000542,-0.4820389500290881
ACH-000544,-0.6425363854109128
ACH-000545,-0.7632414195828848
ACH-000547,-1.144456652968599
ACH-000548,-0.5144600748380215
ACH-000549,-0.5118972640478396
ACH-000550,-0.5089397698012582
ACH-000552,-0.5829228829662769
ACH-000556,-0.5323802028606976
ACH-000557,-0.3113147666989302
ACH-000569,-0.4100955432580648
ACH-000570,-0.5106419746308596
ACH-000571,-0.5871013324311436
ACH-000573,-0.5676349515793149
ACH-000576,-0.19894502443356374
ACH-000579,-0.7521583375262876
ACH-000580,-0.4025038565260469
ACH-000584,-0.6069894174912412
ACH-000585,-0.3959281252035319
ACH-000588,-0.6752465751167289
ACH-000589,-0.5880758789273647
ACH-000591,-0.5095610265108224
ACH-000593,-0.7313256809284775
ACH-000600,-0.5987041640099025
ACH-000601,-0.7364572057434841
ACH-000605,-0.39575930947447774
ACH-000606,-0.870068030480623
ACH-000608,-0.37199762674554815
ACH-000614,-0.4565864876540226
ACH-000616,-0.5478674650954993
ACH-000618,-0.6902526934175849
ACH-000619,-0.4909842308937914
ACH-000620,-0.4755814360353259
ACH-000621,-0.4193984242636667
ACH-000622,-0.5754632474737807
ACH-000623,-0.4614810826671846
ACH-000624,-0.4203955515429673
ACH-000627,-0.4933878620874568
ACH-000630,-0.8650887474687933
ACH-000631,-0.55207841877829
ACH-000632,-0.5081662995554851
ACH-000633,-0.6565038400040595
ACH-000637,-0.6781931523712554
ACH-000638,-0.5718825038280219
ACH-000646,-0.7902653309535898
ACH-000647,-0.5220449490588454
ACH-000648,-0.5188190306514697
ACH-000649,-0.558726434380453
ACH-000651,-0.808657687259527
ACH-000652,-0.6808974229070233
ACH-000653,-0.5733351428465547
ACH-000657,-0.5419572286566401
ACH-000658,-0.4330518011710836
ACH-000661,-0.3406098224940603
ACH-000662,-0.48384341575254103
ACH-000663,-0.5002172406491736
ACH-000665,-0.2462887331876051
ACH-000671,-0.9390741532557964
ACH-000672,-0.6725884411172842
ACH-000673,-0.24407982385915186
ACH-000676,-0.7157380718443497
ACH-000677,-0.8253130976451888
ACH-000681,-0.5936202498176576
ACH-000683,-0.6350551302838985
ACH-000684,-0.6741173883383105
ACH-000688,-0.4554030295656685
ACH-000693,-0.7141979732851612
ACH-000694,-0.6586718033507247
ACH-000695,-0.8119206292945426
ACH-000696,-0.7351684704408308
ACH-000697,-0.5707379017253726
ACH-000699,-0.40960067609242207
ACH-000701,-0.5209186094180874
ACH-000706,-0.6799069601827591
ACH-000711,-0.8011252552820606
ACH-000713,-0.5638167161098382
ACH-000714,-0.15792770642071258
ACH-000718,-0.5265091015983238
ACH-000720,-0.6101969538163339
ACH-000721,-0.7703198177145396
ACH-000724,-0.7130808712118171
ACH-000725,-0.6006046182396902
ACH-000732,-0.7570317342734297
ACH-000734,-0.8830240446399615
ACH-000735,-0.5276172764228171
ACH-000736,-0.5866640150857889
ACH-000738,-0.8077244176789155
ACH-000746,-0.7622144353223048
ACH-000747,-0.8348155981443437
ACH-000748,-0.2987763968842249
ACH-000753,-0.6970434956335676
ACH-000756,-0.5282843888525269
ACH-000757,-0.6546510314134176
ACH-000758,-0.7743701100814048
ACH-000760,-0.7865026980731304
ACH-000762,-0.6169702182173454
ACH-000763,-0.3694224090653556
ACH-000764,-0.5754685345989129
ACH-000765,-0.7686072397026925
ACH-000766,-0.4297367218246875
ACH-000767,-0.5355304537925745
ACH-000768,-0.5988683995187555
ACH-000769,-0.8966682731706124
ACH-000770,-0.43919445514771865
ACH-000771,-0.6236248978586412
ACH-000773,-0.2655859721172448
ACH-000776,-0.717669005305886
ACH-000777,-0.3986258762454694
ACH-000778,-0.4922935543624231
ACH-000781,-0.4097843606346005
ACH-000782,-0.40658877728993
ACH-000783,-0.3194467269303598
ACH-000784,-0.7599385406956852
ACH-000785,-0.7245778511476044
ACH-000787,-0.4857348776755258
ACH-000788,-0.30177611456131764
ACH-000791,-0.5503870127225498
ACH-000792,-0.4834937894029848
ACH-000794,-0.6034634784512113
ACH-000796,-0.5228969358202752
ACH-000798,-0.5938657757607213
ACH-000799,-0.33363676151992105
ACH-000800,-0.7299627211713846
ACH-000802,-0.7423099710831327
ACH-000804,-0.4100161400381677
ACH-000805,-0.4023220661912162
ACH-000809,-0.6231982632667515
ACH-000810,-0.6858221508081755
ACH-000811,-0.4865148420384697
ACH-000817,-0.7385977137626103
ACH-000819,-0.6355804456098677
ACH-000820,-0.7024627358348486
ACH-000821,-0.4903687317063658
ACH-000822,-0.4309232875880869
ACH-000823,-0.6161981121769924
ACH-000824,-0.3012777960450221
ACH-000827,-0.1842328066061116
ACH-000829,-0.4037560884961905
ACH-000831,-0.9292454895444412
ACH-000832,-0.6150294513823006
ACH-000833,-0.8328180249351311
ACH-000834,-0.9310668779798992
ACH-000835,-0.7117042357545379
ACH-000836,-0.9399770389964386
ACH-000837,-0.7593081163845714
ACH-000838,-0.5185981787993328
ACH-000839,-0.5348803344172609
ACH-000840,-0.4192309959514115
ACH-000841,-0.6101979284976651
ACH-000843,-0.6509276339493234
ACH-000846,-0.6840061618027832
ACH-000847,-0.5149168429528823
ACH-000848,-0.8704392739556802
ACH-000849,-0.6200479327062346
ACH-000851,-0.7882143069830521
ACH-000855,-0.6563706532959813
ACH-000856,-0.4133210971608363
ACH-000858,-0.7681563638192676
ACH-000859,-0.5143596006675317
ACH-000861,-0.6083107683304528
ACH-000862,-0.7674216633658383
ACH-000865,-0.7465515971378207
ACH-000866,-0.5031360612971132
ACH-000867,-0.2654420226502309
ACH-000869,-0.6819778031344637
ACH-000872,-0.4146355710758289
ACH-000873,-0.6788183136082291
ACH-000876,-0.7593767064919897
ACH-000878,-0.491832692421193
ACH-000880,-0.3479077064034574
ACH-000881,-0.33867585545757023
ACH-000882,-0.7026462482683621
ACH-000884,-0.6006006681891931
ACH-000885,-0.67692949712905
ACH-000887,-0.5227785567763574
ACH-000889,-0.7462162248500033
ACH-000896,-0.6038634158710953
ACH-000898,-0.660475457043313
ACH-000900,-0.3670815298870404
ACH-000901,-0.4723513830342053
ACH-000905,-0.5499302289469229
ACH-000906,-0.49654361265564
ACH-000907,-0.6695527984994641
ACH-000910,-0.7274069190002307
ACH-000911,-0.5670935056233646
ACH-000912,-0.578582803614997
ACH-000913,-0.6818547715088003
ACH-000915,-0.8817381988365324
ACH-000916,-1.0289727632505945
ACH-000917,-0.5273436102311442
ACH-000920,-0.6567298330081204
ACH-000921,-0.5241692635273456
ACH-000924,-0.7661754138235342
ACH-000926,-0.5375985785629733
ACH-000928,-0.3666376118611179
ACH-000929,-0.6322428214611598
ACH-000932,-0.623561889177271
ACH-000935,-0.8032383246291609
ACH-000936,-0.7297331343552856
ACH-000937,-0.7116462656930276
ACH-000938,-0.5352942996152682
ACH-000939,-0.8173990222029687
ACH-000941,-0.5695608819361648
ACH-000943,-0.6746974884377636
ACH-000946,-0.6027839125080875
ACH-000947,-0.6897480427377506
ACH-000948,-0.4294907006092661
ACH-000950,-0.6587701730485759
ACH-000953,-0.39395048390585385
ACH-000954,-0.512435294666539
ACH-000957,-0.5530685171443183
ACH-000958,-0.3865548231893302
ACH-000960,-0.4361014812810878
ACH-000963,-0.60895426373266
ACH-000968,-1.0309478037306896
ACH-000969,-1.0068783036217497
ACH-000972,-0.2955338159760826
ACH-000973,-1.0771843492192863
ACH-000974,-0.42932858739390783
ACH-000978,-0.8099947961043675
ACH-000984,-0.5108767453135851
ACH-000986,-0.7075231280135899
ACH-000988,-0.3847918269408888
ACH-000993,-0.3548970211516751
ACH-000994,-0.7019816586049114
ACH-000996,-0.2710954898448937
ACH-001001,-0.9015992865041708
ACH-001020,-0.547834023623943
ACH-001028,-0.7080539670100037
ACH-001031,-0.4691813798916439
ACH-001038,-0.6060707260275735
ACH-001048,-0.6847824174143604
ACH-001050,-0.4628974262828852
ACH-001053,-0.6180275329286743
ACH-001054,-0.4905924233277394
ACH-001061,-0.876170046616507
ACH-001067,-0.5241593587602729
ACH-001075,-0.5126481109859476
ACH-001096,-0.5318818409153998
ACH-001111,-0.4354650960819116
ACH-001119,-0.4240791838757467
ACH-001128,-0.7658369789557604
ACH-001134,-0.4944446636752634
ACH-001151,-0.3259295406844785
ACH-001163,-0.8193390097268621
ACH-001164,-0.4458730170114817
ACH-001183,-0.6801390363525616
ACH-001192,-0.3353039975479661
ACH-001193,-0.5363811160224827
ACH-001196,-0.3625522058248265
ACH-001197,-0.2827712220739777
ACH-001205,-0.4400182916071618
ACH-001211,-0.2669970646359799
ACH-001212,-0.7267863251982382
ACH-001228,-0.4749998688684519
ACH-001232,-0.3561755887240674
ACH-001239,-0.5720512020837528
ACH-001270,-0.4623071530024068
ACH-001274,-0.4196475179233671
ACH-001275,-0.5829075712234117
ACH-001277,-0.2963560052333886
ACH-001278,-0.7134253342674364
ACH-001280,-0.6080513297462805
ACH-001283,-0.6551579963960484
ACH-001289,-0.4809792140572074
ACH-001300,-0.459404503111984
ACH-001301,-0.4252273883016053
ACH-001302,-0.4901285458748087
ACH-001306,-0.4926420343983904
ACH-001318,-0.6896096274130299
ACH-001322,-0.6428320005558179
ACH-001328,-0.5742205582369758
ACH-001332,-1.0060359284275384
ACH-001336,-0.7104373939732493
ACH-001346,-0.678714726166196
ACH-001353,-0.2706259943959424
ACH-001354,-0.5527561770543635
ACH-001367,-0.7318269356548449
ACH-001368,-0.6980888718547592
ACH-001374,-0.2860151693248476
ACH-001377,-0.4000909318900058
ACH-001380,-0.7182762832647722
ACH-001391,-0.3293839222787228
ACH-001408,-0.5368778587227463
ACH-001430,-0.5984554192960251
ACH-001431,-0.4031100668395621
ACH-001450,-0.8593585488829208
ACH-001496,-0.7175480547805141
ACH-001500,-0.6337448197288966
ACH-001523,-0.6844471282356686
ACH-001532,-0.5102880597117493
ACH-001550,-0.6463534065073985
ACH-001552,-0.5786488099546852
ACH-001554,-0.4997743943363383
ACH-001654,-0.6011741704301721
ACH-001735,-0.3368019031017765
ACH-001736,-0.6580171791425488
ACH-001737,-0.5827836496935982
ACH-001740,-0.4874922989228223
ACH-001745,-0.4129004255332937
ACH-001765,-0.7817900530598011
