,MRPS18B (28973)
ACH-000280,-0.5261658117192761
ACH-000281,-0.5603501699887039
ACH-000288,-0.6123631399101718
ACH-000291,-0.4644507599787816
ACH-000293,-0.5846590006057697
ACH-000294,-0.22649833773864214
ACH-000295,-0.2749522890955133
ACH-000296,-0.09695304445298474
ACH-000302,-0.5883089426102264
ACH-000304,-0.7061083144207042
ACH-000307,-0.5976980994265967
ACH-000308,-0.5247674237542375
ACH-000310,-0.2793919925690455
ACH-000311,-0.4282515684607796
ACH-000312,-0.7285056337485768
ACH-000315,-0.4010341574088012
ACH-000316,-0.5659418898164774
ACH-000317,-0.9125804190525304
ACH-000318,-0.5291076147756282
ACH-000319,-0.4431417874722273
ACH-000320,-0.3974443638970408
ACH-000322,-0.6013541002302742
ACH-000323,-0.5940361237196082
ACH-000324,-0.4913717666852431
ACH-000329,-0.5716053260251209
ACH-000330,-0.4964639569326486
ACH-000331,-0.5860448383058913
ACH-000332,-0.2690001097840305
ACH-000334,-0.5286899001511621
ACH-000335,-0.3944748528507125
ACH-000336,-0.1928119546901165
ACH-000337,-0.619206637340304
ACH-000338,-0.4171755075104345
ACH-000339,-0.5995657763236345
ACH-000341,-0.3868075332631742
ACH-000348,-0.454307822022445
ACH-000350,-0.3931273082481003
ACH-000352,-0.7231386211916315
ACH-000356,-0.7091889174331105
ACH-000361,-0.4957433728967268
ACH-000362,-0.26261807420594274
ACH-000363,-0.5172606042229496
ACH-000364,-0.532825901976414
ACH-000365,-0.4274437407293809
ACH-000366,-0.36804761487004417
ACH-000368,-0.5398387353731842
ACH-000374,-0.7935629572690012
ACH-000375,-0.598393899194189
ACH-000376,-0.7509934491798632
ACH-000381,-0.636825150544443
ACH-000383,-0.4755730129623544
ACH-000387,-0.6017720624692412
ACH-000389,-0.2777138003887344
ACH-000390,-0.4388196110935809
ACH-000393,-0.3964449042339386
ACH-000395,-0.28343756734123804
ACH-000396,-0.6798021185364457
ACH-000397,-0.3777849879748813
ACH-000401,-0.5057277000535148
ACH-000402,-0.8302002556945314
ACH-000403,-0.4695362045195695
ACH-000404,-0.5613358098059218
ACH-000406,-0.7577795693257449
ACH-000407,-0.4536184108322685
ACH-000408,-0.7537929777167235
ACH-000410,-0.46189632021485905
ACH-000411,-0.3074852971066261
ACH-000414,-0.4681898152801378
ACH-000415,-0.47743209773998496
ACH-000416,-0.3618996190215688
ACH-000420,-0.4962632998492879
ACH-000421,-0.5565755240456655
ACH-000424,-0.5685087625356468
ACH-000425,-0.4863125878943422
ACH-000426,-0.7277242138437723
ACH-000427,-0.4914812220013642
ACH-000433,-0.3915026715837581
ACH-000435,-0.5825120253506832
ACH-000436,-0.16740547379248524
ACH-000444,-0.5322004425507029
ACH-000445,-0.4402208002828045
ACH-000448,-0.3589808837187157
ACH-000450,-0.7324608031369949
ACH-000452,-0.3982787973920386
ACH-000454,-0.8743512763659247
ACH-000458,-0.5954605849200029
ACH-000459,-1.0837233302372542
ACH-000460,-0.5789392469103855
ACH-000461,-0.6382294679411157
ACH-000463,-0.4316279762523248
ACH-000464,-0.4864240824475598
ACH-000466,-0.6415377550594838
ACH-000467,-0.8044733489118977
ACH-000468,-0.4917533430358854
ACH-000469,-0.8290513766863951
ACH-000470,-0.4966174354740772
ACH-000471,-0.40326723782107465
ACH-000472,-0.4302856664943466
ACH-000473,-0.6730476407043187
ACH-000475,-0.5374122963629232
ACH-000476,-0.6451849725697432
ACH-000477,-0.5370271568532701
ACH-000479,-0.6761116446997206
ACH-000480,-0.7461511210480687
ACH-000481,-0.4946727751838583
ACH-000483,-0.5863921285819166
ACH-000484,-0.35659535854252983
ACH-000485,-0.3529217994354113
ACH-000486,-0.4703005866691145
ACH-000487,-0.5505323554911432
ACH-000488,-0.6998275130845278
ACH-000490,-0.6118783773596997
ACH-000491,-0.730268061560985
ACH-000495,-0.2561068875337387
ACH-000496,-0.4431966523855287
ACH-000499,-0.8795336331378687
ACH-000500,-0.7116993763439333
ACH-000502,-0.4526421670875566
ACH-000503,-0.7782607661362856
ACH-000505,-0.3340578948872276
ACH-000507,-0.4485953318730096
ACH-000510,-0.3465812955880936
ACH-000511,-0.484734264446387
ACH-000512,-0.567957237115741
ACH-000516,-0.40684638022452063
ACH-000517,-0.4507900837329124
ACH-000518,-0.7317099111432325
ACH-000520,-0.2957615547904179
ACH-000521,-0.5783182605351832
ACH-000522,-0.4610060898679454
ACH-000524,-0.54069522350877
ACH-000527,-0.4779668810091292
ACH-000528,-0.8022933398615985
ACH-000537,-0.7777955953805712
ACH-000541,-0.4649989277672689
ACH-000542,-0.3121446469885224
ACH-000544,-0.7674727965928568
ACH-000545,-0.709183068453973
ACH-000547,-0.9023929965512536
ACH-000548,-0.4711076013241627
ACH-000549,-0.6929184500284523
ACH-000550,-0.4945092628035594
ACH-000552,-0.7579178483263214
ACH-000556,-0.5745219519461976
ACH-000557,-0.3414197132146253
ACH-000569,-0.3622863888326662
ACH-000570,-0.5481616706698893
ACH-000571,-0.4503588955057851
ACH-000573,-0.4951407427024094
ACH-000576,-0.3802911136320838
ACH-000579,-0.5858579571433552
ACH-000580,-0.35595183063425423
ACH-000584,-0.4939645433934864
ACH-000585,-0.416128182381685
ACH-000588,-0.6093520677265705
ACH-000589,-0.808568071081467
ACH-000591,-0.7160411322727288
ACH-000593,-0.5419491194784561
ACH-000600,-0.4409128260238499
ACH-000601,-0.6579370125102725
ACH-000605,-0.5522671171341634
ACH-000606,-0.7098912250745308
ACH-000608,-0.4319357403450473
ACH-000614,-0.6389385780186793
ACH-000616,-0.5340026665765573
ACH-000618,-0.8329039096044178
ACH-000619,-0.535482878625834
ACH-000620,-0.5269631953206403
ACH-000621,-0.4274489015849903
ACH-000622,-0.4408079105932869
ACH-000623,-0.4671169526517245
ACH-000624,-0.308169174050528
ACH-000627,-0.5075073292108776
ACH-000630,-0.6782835780598365
ACH-000631,-0.6697211828526118
ACH-000632,-0.4369777032471093
ACH-000633,-0.6199626001617401
ACH-000637,-0.8103702600005401
ACH-000638,-0.40266682558098205
ACH-000646,-0.6182195777840072
ACH-000647,-0.6840856335970291
ACH-000648,-0.4811277040726668
ACH-000649,-0.5383896697187104
ACH-000651,-0.8912234887934996
ACH-000652,-0.5564068847534139
ACH-000653,-0.6216515805817879
ACH-000657,-0.4666830028887625
ACH-000658,-0.3667488984100701
ACH-000661,-0.7206846099389811
ACH-000662,-0.5223186552553908
ACH-000663,-0.5044113761423688
ACH-000665,-0.528541144314168
ACH-000671,-0.6708532723919337
ACH-000672,-0.5241202116357515
ACH-000673,-0.2666764909778985
ACH-000676,-0.687163755344241
ACH-000677,-1.047152696876514
ACH-000681,-0.6169878375296044
ACH-000683,-0.5519170829255325
ACH-000684,-0.52890683177231
ACH-000688,-0.4507279959512323
ACH-000693,-0.7160308319633606
ACH-000694,-0.6657376537684786
ACH-000695,-0.32614941789727475
ACH-000696,-0.41822968137726
ACH-000697,-0.5691129428875064
ACH-000699,-0.6403005649821805
ACH-000701,-0.5166714274440336
ACH-000706,-0.8339760031108685
ACH-000711,-0.5433225402562637
ACH-000713,-0.539146435455652
ACH-000714,-0.12814015500043394
ACH-000718,-0.4495571937749466
ACH-000720,-0.5321523709617727
ACH-000721,-0.5921083874666321
ACH-000724,-0.6635219368116504
ACH-000725,-0.4900134544142044
ACH-000732,-0.6481564713023095
ACH-000734,-0.8435114574915126
ACH-000735,-0.4812041962149667
ACH-000736,-0.4671406399938843
ACH-000738,-0.7375277444797476
ACH-000746,-0.6399661179428189
ACH-000747,-0.6618900072125957
ACH-000748,-0.26943999585438233
ACH-000753,-0.7090427930539341
ACH-000756,-0.265848100532943
ACH-000757,-0.5546728934915393
ACH-000758,-0.6211744983151936
ACH-000760,-0.8195328964235674
ACH-000762,-0.6386421661960847
ACH-000763,-0.6458005029534227
ACH-000764,-0.7429217818366329
ACH-000765,-0.617968823684066
ACH-000766,-0.5228934220299567
ACH-000767,-0.7030423875970512
ACH-000768,-0.5069880721194929
ACH-000769,-0.6682542941387819
ACH-000770,-0.4219957545989654
ACH-000771,-0.6241876757263948
ACH-000773,-0.40399592147551094
ACH-000776,-0.4572355561705661
ACH-000777,-0.5950704916946129
ACH-000778,-0.3864641661014192
ACH-000781,-0.5294227802703957
ACH-000782,-0.42530934746704097
ACH-000783,-0.41231802031863096
ACH-000784,-0.8683638366494411
ACH-000785,-0.4261318028780789
ACH-000787,-0.6234393717745017
ACH-000788,-0.2809769611522585
ACH-000791,-0.41023703472115786
ACH-000792,-0.3481141889851931
ACH-000794,-0.3563459362470669
ACH-000796,-0.4991580114253231
ACH-000798,-0.42503363924156107
ACH-000799,-0.23113167148139305
ACH-000800,-0.6107293748988284
ACH-000802,-0.5057193556610476
ACH-000804,-0.4706432489853664
ACH-000805,-0.6584636508758949
ACH-000809,-0.4891252518619345
ACH-000810,-0.4222485188289299
ACH-000811,-0.4518715788978265
ACH-000817,-0.4591251788393951
ACH-000819,-0.6618609631994521
ACH-000820,-0.5635505602889727
ACH-000821,-0.4613415675122782
ACH-000822,-0.3353811273232368
ACH-000823,-0.6758562167269183
ACH-000824,-0.2848216108627388
ACH-000827,-0.32669684289277595
ACH-000829,-0.5150521461113
ACH-000831,-0.7357542833488471
ACH-000832,-0.5210072650447023
ACH-000833,-0.7205978482151635
ACH-000834,-0.6055648755434329
ACH-000835,-0.7064228878270509
ACH-000836,-0.5290579614297457
ACH-000837,-0.7831741468170205
ACH-000838,-0.3583214818402524
ACH-000839,-0.4265783065292371
ACH-000840,-0.4588437189314293
ACH-000841,-0.4102357895878907
ACH-000843,-0.6579457960103583
ACH-000846,-0.4943636339744328
ACH-000847,-0.6866150655064914
ACH-000848,-0.6207291074975865
ACH-000849,-0.4518743044710468
ACH-000851,-0.6934883770000192
ACH-000855,-0.4779138127923453
ACH-000856,-0.5451192796006673
ACH-000858,-0.4907646593157223
ACH-000859,-0.4778521067289106
ACH-000861,-0.626272402502063
ACH-000862,-0.8331429498001437
ACH-000865,-0.7706081755905869
ACH-000866,-0.6353401702979387
ACH-000867,-0.4546955991852972
ACH-000869,-0.5297889049689478
ACH-000872,-0.4476893606618662
ACH-000873,-0.6425314531132619
ACH-000876,-0.7705038396242062
ACH-000878,-0.6544839562656642
ACH-000880,-0.5309902525914993
ACH-000881,-0.603383302004328
ACH-000882,-0.7141469635180491
ACH-000884,-0.5487813473625172
ACH-000885,-0.7440532376587485
ACH-000887,-0.45457448376116105
ACH-000889,-0.4694487593252092
ACH-000896,-0.4919532678311427
ACH-000898,-0.5769647574415394
ACH-000900,-0.4662770911651337
ACH-000901,-0.4635846099696938
ACH-000905,-0.6567500494341828
ACH-000906,-0.4666373609056074
ACH-000907,-0.4150281215370239
ACH-000910,-0.7844641614321739
ACH-000911,-0.6054923496221607
ACH-000912,-0.5464617526861968
ACH-000913,-0.6610698600769211
ACH-000915,-0.5873762691725337
ACH-000916,-0.043701487450445116
ACH-000917,-0.5955397205935035
ACH-000920,-0.5648613214037271
ACH-000921,-0.6192312945804779
ACH-000924,-0.6284212861587641
ACH-000926,-0.4813401202217846
ACH-000928,-0.6804535476163179
ACH-000929,-0.4625354382101304
ACH-000932,-0.5683790626482278
ACH-000935,-0.6122300676205038
ACH-000936,-0.7544972878020546
ACH-000937,-0.3913047890188206
ACH-000938,-0.5335423206396562
ACH-000939,-0.8065991435230372
ACH-000941,-0.7354525096970651
ACH-000943,-0.7508319927956797
ACH-000946,-0.4747816783173821
ACH-000947,-0.8967595154602845
ACH-000948,-0.7272084736166868
ACH-000950,-0.6173109575439188
ACH-000953,-0.3892092599359381
ACH-000954,-0.4991887017833548
ACH-000957,-0.6921363280762125
ACH-000958,-0.35259001893170416
ACH-000960,-0.33042693828541925
ACH-000963,-0.6526693833404923
ACH-000968,-0.7621069896340059
ACH-000969,-1.2332852412404287
ACH-000972,-0.2080040455341364
ACH-000973,-0.5698079472925212
ACH-000974,-0.3870185285238013
ACH-000978,-0.4443526113457516
ACH-000984,-0.3694065317332307
ACH-000986,-0.6693838181494284
ACH-000988,-0.2245354686853364
ACH-000993,-0.09332726358519644
ACH-000994,-0.8601770066515474
ACH-000996,-0.2437776025109981
ACH-001001,-0.4430699162807838
ACH-001020,-0.3515667910910684
ACH-001028,-0.5735136649563363
ACH-001031,-0.5388579309363638
ACH-001038,-0.5947839877519351
ACH-001048,-0.5670438562994966
ACH-001050,-0.21639938183577975
ACH-001053,-0.37467664944316376
ACH-001054,-0.2976858212849076
ACH-001061,-0.7026928308031268
ACH-001067,-0.3789056626594208
ACH-001075,-0.6288953971149629
ACH-001096,-0.5406022855061483
ACH-001111,-0.4983999370926139
ACH-001119,-0.599137349108389
ACH-001128,-0.5591116795588329
ACH-001134,-0.5595513914819037
ACH-001151,-0.33247469100496385
ACH-001163,-0.5488944191973368
ACH-001164,-0.7016395927043679
ACH-001183,-0.5678873221933827
ACH-001192,-0.565351337978495
ACH-001193,-0.3960314923121917
ACH-001196,-0.6153047256254216
ACH-001197,-0.40004447950476935
ACH-001205,-0.6242976575390661
ACH-001211,-0.3933289265507236
ACH-001212,-0.4417484533124415
ACH-001228,-0.4213917114514901
ACH-001232,-0.5484792887306368
ACH-001239,-0.6118200304818554
ACH-001270,-0.7886332647522944
ACH-001274,-0.4842045009953106
ACH-001275,-0.5674277162732111
ACH-001277,-0.5196878615190926
ACH-001278,-0.7735905360739711
ACH-001280,-0.4023542604205821
ACH-001283,-0.5332082722690176
ACH-001289,-0.5243278706533997
ACH-001300,-0.6722870855565742
ACH-001301,-0.2520540684333646
ACH-001302,-0.7284772197719039
ACH-001306,-0.3846653807127177
ACH-001318,-0.6024712994630456
ACH-001322,-0.3690352098131682
ACH-001328,-0.5555959850174912
ACH-001332,-0.7122470589450429
ACH-001336,-0.5222083158249439
ACH-001346,-0.7174869794447093
ACH-001353,-0.4149728296677251
ACH-001354,-0.5777622336342174
ACH-001367,-0.4803406063048293
ACH-001368,-0.6745776223204302
ACH-001374,-0.33162695670322523
ACH-001377,-0.5390394242071401
ACH-001380,-0.5173414403507139
ACH-001391,-0.38744323347839466
ACH-001408,-0.62219305159625
ACH-001430,-0.3165161415279951
ACH-001431,-0.6009160399700411
ACH-001450,-0.5516418183940307
ACH-001496,-0.7289398042755727
ACH-001500,-0.44305563603719456
ACH-001523,-0.6616357985510983
ACH-001532,-0.4886428290826401
ACH-001550,-0.6777097945973096
ACH-001552,-0.4924365202046491
ACH-001554,-0.47296724969796294
ACH-001654,-0.5477554626089879
ACH-001735,-0.2784883431708802
ACH-001736,-0.5070244519466431
ACH-001737,-0.4947600974701291
ACH-001740,-0.4129763472879102
ACH-001745,-0.2452137271920725
ACH-001765,-0.5859433158776782
