,PHF21B (112885)
ACH-000004,0.08120377337320207
ACH-000005,-0.2577239001445451
ACH-000007,0.22725073292276746
ACH-000009,-0.049292273502715686
ACH-000011,-0.2101832547143248
ACH-000012,-0.1342366785399411
ACH-000013,-0.22219607153361534
ACH-000014,-0.09977938093306264
ACH-000015,-0.21445589272214505
ACH-000017,-0.17267285902408294
ACH-000018,0.01844269502236616
ACH-000019,-0.14053353629129978
ACH-000021,-0.06584986930155567
ACH-000022,-0.1426903630345939
ACH-000025,-0.003671385009916848
ACH-000028,-0.07686619131430124
ACH-000030,-0.1258879856707391
ACH-000035,0.04686290123498598
ACH-000036,-0.14143559676323392
ACH-000037,0.004262097466547685
ACH-000039,0.1397891038725045
ACH-000040,-0.0835245524639646
ACH-000041,-0.16602105494307187
ACH-000042,-0.05232654899759763
ACH-000045,-0.1576857551101786
ACH-000047,-0.0934329978913487
ACH-000052,-0.06287191763748365
ACH-000053,-0.09736691278337056
ACH-000054,-0.09393386515984163
ACH-000055,-0.02303812258896529
ACH-000060,-0.13345661988536928
ACH-000067,-0.018732849972544374
ACH-000070,-0.2283026247200909
ACH-000075,-0.02258942257410157
ACH-000078,-0.12970394812344252
ACH-000082,-0.02296755419095485
ACH-000085,-0.12946211301392466
ACH-000086,0.0696541855161927
ACH-000087,0.0061264841319427
ACH-000092,-0.02512012427555748
ACH-000095,-0.026489199982447902
ACH-000097,-0.12517592442356498
ACH-000098,-0.10073064537877363
ACH-000099,-0.07806145772573263
ACH-000108,-0.05222047682542925
ACH-000113,-0.03222295101710185
ACH-000116,-0.07394502649873473
ACH-000118,-0.14082607126443358
ACH-000120,-0.09072182279584487
ACH-000123,-0.18612343868631512
ACH-000127,-0.03924550626431759
ACH-000128,-0.0037446134568115603
ACH-000132,-0.07522189923228273
ACH-000133,-0.014938520682405157
ACH-000137,-0.1628636184015728
ACH-000138,-0.013793905860332826
ACH-000142,0.11276524206095155
ACH-000143,-0.16058915358305167
ACH-000146,0.00638935245609528
ACH-000148,0.0005252588402080236
ACH-000150,-0.029620802146262483
ACH-000152,-0.05317359353657745
ACH-000153,-0.04982751995024951
ACH-000159,-0.06808829742790956
ACH-000160,0.26712213012348895
ACH-000163,-0.09430486559078582
ACH-000167,0.4781844271103174
ACH-000168,-0.19315966986909225
ACH-000169,-0.2237689462656612
ACH-000178,-0.1665419978859342
ACH-000183,0.06097291739561288
ACH-000188,-0.10617663286273593
ACH-000189,0.09981409071448086
ACH-000190,0.16582699119247662
ACH-000198,-0.01773299258982419
ACH-000203,0.8618886432774099
ACH-000204,-0.20769707045877686
ACH-000206,-0.12803553518609162
ACH-000207,-0.0434109559395188
ACH-000208,0.011152489667390223
ACH-000210,0.0121877226439035
ACH-000211,-0.08336400927249417
ACH-000215,-0.07647301749333353
ACH-000221,-0.18000078186450189
ACH-000222,-0.13016946515567968
ACH-000223,-0.03723473358851345
ACH-000226,-0.008856823215650523
ACH-000227,-0.002405223939362821
ACH-000228,0.002617448442784964
ACH-000231,0.017977513459052553
ACH-000232,-0.18169005694768392
ACH-000233,-0.11668640140573433
ACH-000234,-0.030166476000805287
ACH-000235,-0.05403800005831006
ACH-000237,-0.16951439180192554
ACH-000238,-0.1789407371824961
ACH-000242,-0.13120296706578535
ACH-000243,-0.03375092149345082
ACH-000244,-0.13561389636619772
ACH-000246,-0.02355870837107039
ACH-000248,-0.014966275963059038
ACH-000250,-0.05872262162876524
ACH-000251,0.04938105287886888
ACH-000252,0.05658893799329631
ACH-000253,-0.14492836804412165
ACH-000255,0.015999652789693692
ACH-000256,-0.20727249421896168
ACH-000257,0.010532170100997721
ACH-000258,-0.1885625535962536
ACH-000259,-0.16024161803384548
ACH-000260,-0.10794432982116677
ACH-000261,-0.009545025570895751
ACH-000262,-0.047955617424492586
ACH-000263,-0.19411123924114349
ACH-000264,-0.11054561143227573
ACH-000265,-0.07313958221520199
ACH-000266,-0.12427939018841674
ACH-000272,-0.019536015177128958
ACH-000274,-0.10572320758276806
ACH-000277,-0.039764691741065485
ACH-000278,0.02159021847021559
ACH-000279,-0.05372859043670609
ACH-000280,-0.0029326703141668822
ACH-000281,-0.2252614947018342
ACH-000288,-0.08988314505009554
ACH-000291,0.0052354302806840594
ACH-000293,0.02602025553557536
ACH-000294,0.042410242676104486
ACH-000295,-0.3300004092150991
ACH-000296,-0.0009935829896156416
ACH-000302,-0.16005517009412604
ACH-000304,-0.10072406647859873
ACH-000307,-0.04848508515629562
ACH-000308,-0.14249418128015742
ACH-000310,-0.09358236636486587
ACH-000311,-0.10342551452790406
ACH-000312,-0.12881347314180194
ACH-000315,0.12656436939000013
ACH-000316,-0.01658175353612016
ACH-000317,0.044345899431710564
ACH-000318,-0.18307824545972484
ACH-000319,-0.19304177608853587
ACH-000320,-0.12196104315719525
ACH-000322,-0.1538517877033036
ACH-000323,-0.1732760834148201
ACH-000324,-0.05661343395578671
ACH-000329,0.001519421176809547
ACH-000330,-0.111849910218612
ACH-000331,-0.17907873863646892
ACH-000332,-0.059341904405286826
ACH-000334,-0.1247753124073545
ACH-000335,-0.09080906672361624
ACH-000336,-0.07725654596494172
ACH-000337,-0.1639706434910408
ACH-000338,0.20990576326668464
ACH-000339,0.004805005251643956
ACH-000341,0.001346872612590917
ACH-000348,-0.024930829005689485
ACH-000350,-0.033998531734520866
ACH-000352,0.09328606229512708
ACH-000356,-0.05393657759327262
ACH-000361,-0.12588148459060766
ACH-000362,-0.01024086380703962
ACH-000363,-0.19848804294221686
ACH-000364,-0.1508049421002058
ACH-000365,-0.14901500783653426
ACH-000366,0.11360653088168154
ACH-000368,-0.08981876795052747
ACH-000374,-0.1159234536977927
ACH-000375,0.03240734464467293
ACH-000376,0.006845091309625196
ACH-000381,-0.08883469157058455
ACH-000383,-0.004868627922274475
ACH-000387,0.08175596068149134
ACH-000389,-0.2669321300176279
ACH-000390,0.010740991866204476
ACH-000393,-0.02103444060227743
ACH-000395,-0.2188483296240792
ACH-000396,-0.2881849189572289
ACH-000397,-0.1246534194355303
ACH-000401,-0.17946811939779408
ACH-000402,-0.09731123070962774
ACH-000403,-0.07573654839304289
ACH-000404,-0.04445038753925197
ACH-000406,-0.05267327950101106
ACH-000407,0.007431078747004225
ACH-000408,-0.18881215350684946
ACH-000410,-0.17155583836165356
ACH-000411,-0.01871284945829277
ACH-000414,-0.17119615468466368
ACH-000415,-0.16939390480916516
ACH-000416,-0.07742806876652694
ACH-000420,0.07906525611137857
ACH-000421,-0.06865736641122439
ACH-000424,-0.16244694461167458
ACH-000425,-0.037861844940619914
ACH-000426,-0.051933214364370484
ACH-000427,-0.17011075421649444
ACH-000433,-0.0246252827286555
ACH-000435,-0.008671008264528764
ACH-000436,-0.08811521140798043
ACH-000444,0.03422342162026037
ACH-000445,-0.06781073735252124
ACH-000448,-0.003177599435654398
ACH-000450,-0.38947211142404026
ACH-000452,-0.06670950950036679
ACH-000454,0.0380192778644647
ACH-000458,-0.004666744963303346
ACH-000459,-0.08163421589086349
ACH-000460,-0.05973867699937994
ACH-000461,-0.10689824703934388
ACH-000463,-0.3233000726538268
ACH-000464,0.10080391287925364
ACH-000466,-0.10544229985002787
ACH-000467,-0.08763912855403723
ACH-000468,-0.004127437275718831
ACH-000469,-0.23456985664494864
ACH-000470,-0.22184134947708556
ACH-000471,-0.16206480652777372
ACH-000472,-0.10879852558144648
ACH-000473,-0.0567204477893835
ACH-000475,-0.155481301539199
ACH-000476,-0.023773803075652536
ACH-000477,-0.18967067259611872
ACH-000479,0.04724646582952095
ACH-000480,0.021171550999814808
ACH-000481,-0.048666275542436174
ACH-000483,-0.16507375265438615
ACH-000484,-0.09937018836718857
ACH-000485,-0.02439450181924813
ACH-000486,-0.04535760315226985
ACH-000487,-0.21877958864222685
ACH-000488,-0.2250996959106069
ACH-000490,-0.058333676257265425
ACH-000491,-0.14068891545057158
ACH-000495,0.017008418551174898
ACH-000496,-0.004183895589823528
ACH-000499,-0.04036631693702071
ACH-000500,-0.1887427534412901
ACH-000502,-0.10455700479286197
ACH-000503,0.050321245692834665
ACH-000505,-0.09546797214555797
ACH-000507,-0.025495437382219637
ACH-000510,-0.005174740902035021
ACH-000511,-0.06313398533935705
ACH-000512,0.060590091615208924
ACH-000516,-0.26881681178302624
ACH-000517,-0.013068711502826996
ACH-000518,-0.2255138177655509
ACH-000520,-0.06818680808394137
ACH-000521,-0.2342766007917207
ACH-000522,0.015274600637484754
ACH-000524,-0.0020666138530283013
ACH-000527,-0.10140462720047194
ACH-000528,-0.07911300767745469
ACH-000537,-0.04229493381036202
ACH-000541,0.14262644743478745
ACH-000542,-0.10733704460296267
ACH-000544,-0.17855374475322355
ACH-000545,0.0148335368801121
ACH-000547,-0.1723505823305487
ACH-000548,-0.09438337137842777
ACH-000549,-0.005459681846909383
ACH-000550,-0.0890862961519568
ACH-000552,0.04722026239493863
ACH-000556,-0.08792804193807258
ACH-000557,-0.2064635560856272
ACH-000569,-0.3255249377073591
ACH-000570,-0.13708631057510678
ACH-000571,-0.0684902663536215
ACH-000573,-0.12227065178092188
ACH-000576,-0.015105684737015044
ACH-000579,-0.020340433688157737
ACH-000580,0.05505639875435365
ACH-000584,-0.033280021264495405
ACH-000585,0.025216015543314558
ACH-000588,-0.12382636268174818
ACH-000589,-0.06419224005961738
ACH-000591,-0.2859839761589775
ACH-000593,-0.08523218157344323
ACH-000600,0.03592832471222092
ACH-000601,-0.09553453867402778
ACH-000605,0.10400708764664626
ACH-000606,-0.19262787577043852
ACH-000608,-0.0631979160947475
ACH-000614,0.07730412869631248
ACH-000616,-0.06722501371717543
ACH-000618,-0.08161207066510688
