,BRSK2 (9024)
ACH-000469,-0.1835640999889823
ACH-000470,-0.05040815056333285
ACH-000471,-0.2823268758233374
ACH-000472,-0.09153576750400083
ACH-000473,-0.1826729349247207
ACH-000475,-0.06046195369876532
ACH-000476,-0.18009440401927942
ACH-000477,-0.08557132650333267
ACH-000479,-0.1454304246471387
ACH-000480,-0.03571313736963703
ACH-000481,-0.04653894945861878
ACH-000483,-0.3796661193091075
ACH-000484,-0.10676021134702764
ACH-000485,-0.2389642496662041
ACH-000486,-0.0774748767111494
ACH-000487,-0.015619045253085143
ACH-000488,-0.2128478349362362
ACH-000490,-0.01471753400684399
ACH-000491,0.00818921811062853
ACH-000495,-0.18022959845647574
ACH-000496,-0.042613811479221934
ACH-000499,-0.05025723975472953
ACH-000500,0.37988971038372055
ACH-000502,-0.07411869631069393
ACH-000503,0.08100300827124618
ACH-000505,-0.17984925986426462
ACH-000507,-0.020664691873277262
ACH-000510,-0.1274951519435232
ACH-000511,-0.08460909578750768
ACH-000512,0.1492913878510181
ACH-000516,0.016220292847588694
ACH-000517,-0.1048637708365096
ACH-000518,-0.1460650640330762
ACH-000520,-0.199790083900667
ACH-000521,0.02860046637869712
ACH-000522,-0.09798793418280878
ACH-000524,-0.10634579495439916
ACH-000527,-0.1492855634851857
ACH-000528,-0.09633499420726
ACH-000537,-0.13447728169793555
ACH-000541,-0.3738532031747066
ACH-000542,-0.20220670795650972
ACH-000544,-0.18884010273210716
ACH-000545,-0.1402877487057235
ACH-000547,-0.32911115718416123
ACH-000548,-0.10365455740402976
ACH-000549,-0.12014788842938233
ACH-000550,-0.22131334864445154
ACH-000552,-0.10137988546976512
ACH-000556,-0.13076190600859242
ACH-000557,-0.13715374649862874
ACH-000569,-0.2856971553194858
ACH-000570,-0.11152289858530023
ACH-000571,-0.1381188168362225
ACH-000573,-0.10861942325922247
ACH-000576,-0.2592350913507885
ACH-000579,-0.14046951249943532
ACH-000580,-0.20088975067531967
ACH-000584,-0.12170353530580623
ACH-000585,-0.09946216960276544
ACH-000588,-0.1830426914368704
ACH-000589,0.01149848295814453
ACH-000591,-0.2799457146104557
ACH-000593,-0.1920195685004144
ACH-000600,-0.09360130373365973
ACH-000601,-0.14764735307552676
ACH-000605,-0.3009238233054651
ACH-000606,-0.06600527688574502
ACH-000608,-0.1719682009027956
ACH-000614,-0.1928942736067272
ACH-000616,-0.09078497716504193
ACH-000618,-0.10836906645376586
ACH-000619,-0.18327760148499872
ACH-000620,-0.1277847248246097
ACH-000621,-0.11219844287123354
ACH-000622,-0.15927686750020578
ACH-000623,-0.4065265419813971
ACH-000624,-0.17495366419371933
ACH-000627,-0.16126963328136765
ACH-000630,-0.06950378065296921
ACH-000631,-0.09269313763544174
ACH-000632,-0.21049223667601344
ACH-000633,-0.241635087756554
ACH-000637,-0.1081006157233732
ACH-000638,-0.10484525245614024
ACH-000646,-0.09291749133470728
ACH-000647,-0.25029262293889604
ACH-000648,-0.1366212885232752
ACH-000649,-0.06340916668379105
ACH-000651,-0.2451966813722664
ACH-000652,-0.08145198107448999
ACH-000653,-0.13113043550878273
ACH-000657,-0.11463683340088406
ACH-000658,-0.06655103278934886
ACH-000661,-0.10143152769680623
ACH-000662,-0.44694647827293577
ACH-000663,-0.04679280729750738
ACH-000665,-0.08456062468708819
ACH-000671,-0.1276567561814961
ACH-000672,0.2674633889533472
ACH-000673,-0.04326232247824692
ACH-000676,-0.05877851230454316
ACH-000677,-0.12605328513320668
ACH-000681,-0.14305914893756225
ACH-000683,-0.13882589619861546
ACH-000684,-0.02311643880690169
ACH-000688,-0.041667963656440384
ACH-000693,-0.125551546965392
ACH-000694,-0.1595259004185311
ACH-000695,-0.09857292674269978
ACH-000696,-0.07831174440255685
ACH-000697,-0.2577316247977842
ACH-000699,-0.2460459957370463
ACH-000701,-0.06318504777578457
ACH-000706,-0.034462647363397624
ACH-000711,-0.07837827516991415
ACH-000713,-0.13161037833984887
ACH-000714,-0.437301571863462
ACH-000718,-0.08583970675731825
ACH-000720,-0.07683741483188919
ACH-000721,-0.048847785452780366
ACH-000724,-0.2500391817360065
ACH-000725,-0.0495551817408242
ACH-000732,-0.2815927957638859
ACH-000734,-0.23721683232693835
ACH-000735,-0.09016347975244066
ACH-000736,-0.13553324462626185
ACH-000738,-0.06231193581576354
ACH-000746,-0.3025916834372997
ACH-000747,-0.3854920413590079
ACH-000748,-0.10680179347428273
ACH-000753,-0.11333025851370886
ACH-000756,-0.06285677648375977
ACH-000757,-0.1710696965932708
ACH-000758,-0.06574520210727205
ACH-000760,-0.13240273358280416
ACH-000762,-0.30026861328374505
ACH-000763,-0.18988345505508575
ACH-000764,-0.11484927313954447
ACH-000765,-0.10287614364097004
ACH-000766,0.007901927752898595
ACH-000767,-0.3566771656074553
ACH-000768,-0.07351657394643372
ACH-000769,-0.1013781022535759
ACH-000770,-0.12041867486106385
ACH-000771,-0.2660860997050116
ACH-000773,-0.12231406632140322
ACH-000776,-0.13192796882304367
ACH-000777,-0.06024309796055356
ACH-000778,-0.18565020797153
ACH-000781,-0.11072617371119962
ACH-000782,-0.0022082599315175035
ACH-000783,-0.15301513870216468
ACH-000784,-0.12816217690762186
ACH-000785,0.01732897378552072
ACH-000787,-0.11973491242556605
ACH-000788,-0.11205731344384223
ACH-000791,-0.15366738460268822
ACH-000792,-0.1969831666187901
ACH-000794,-0.2168735341993422
ACH-000796,-0.3673210458995331
ACH-000798,-0.07582444909290094
ACH-000799,-0.09363532664978147
ACH-000800,0.0259290818843628
ACH-000802,-0.05950933908278544
ACH-000804,-0.2165437824648504
ACH-000805,-0.2326924804589672
ACH-000809,-0.10450590381962403
ACH-000810,-0.07543462579988383
ACH-000811,-0.13059113849949394
ACH-000817,0.06242158938825485
ACH-000819,-0.3526535349194315
ACH-000820,-0.07978566079756434
ACH-000821,-0.030875618364111845
ACH-000822,-0.15249111020280512
ACH-000823,-0.15087462561013218
ACH-000824,-0.14321983661323645
ACH-000827,-0.07363569173933585
ACH-000829,-0.02343785153713086
ACH-000831,-0.22351324964611316
ACH-000832,0.16500695152535982
ACH-000833,-0.07516577885434875
ACH-000834,-0.24533397022597814
ACH-000835,-0.09045525118410748
ACH-000836,-0.182904973609746
ACH-000837,-0.059832303537608725
ACH-000838,-0.03672377729753568
ACH-000839,-0.2357562318603904
ACH-000840,0.07732735107004028
ACH-000841,-0.16849882993516074
ACH-000843,-0.4684515991115946
ACH-000846,0.030115979848933782
ACH-000847,-0.2508675714790607
ACH-000848,-0.0744045151892544
ACH-000849,-0.1807459581721532
ACH-000851,-0.18498005174107
ACH-000855,-0.1404951940981269
ACH-000856,-0.2328112777246283
ACH-000858,-0.121967218931117
ACH-000859,-0.11862609487144908
ACH-000861,-0.004558602227841578
ACH-000862,-0.0019105848078713368
ACH-000865,-0.1280516657962897
ACH-000866,-0.01435762637657894
ACH-000867,-0.16176948677222905
ACH-000869,-0.13409571821247251
ACH-000872,-0.06399384644355044
ACH-000873,0.10015798060636742
ACH-000876,-0.14567585150393975
ACH-000878,-0.3590513888571015
ACH-000880,-0.11103906813063416
ACH-000881,-0.24911960666605984
ACH-000882,-0.047248186644071766
ACH-000884,-0.1638161849755801
ACH-000885,-0.18388659753490014
ACH-000887,-0.17687074201182548
ACH-000889,-0.19664635889919088
ACH-000896,-0.08006781829630784
ACH-000898,-0.13343607578955216
ACH-000900,0.025147191538615467
ACH-000901,-0.061449125893429615
ACH-000905,-0.1378482188017435
ACH-000906,-0.13191282205320098
ACH-000907,-0.07371810086230501
ACH-000910,-0.22041785224517216
ACH-000911,-0.01814969883546815
ACH-000912,-0.13556792888847335
ACH-000913,-0.2461834317037484
ACH-000915,-0.06311130147677761
ACH-000916,-0.20338618063926275
ACH-000917,-0.19058510751027674
ACH-000920,-0.14225999005161752
ACH-000921,-0.08806676306840555
ACH-000924,0.039860834583944536
ACH-000926,-0.05287903298944439
ACH-000928,-0.15729041577241806
ACH-000929,0.09189129701273634
ACH-000932,-0.15651679839227273
ACH-000935,-0.17853142089504986
ACH-000936,-0.016885737400653782
ACH-000937,-0.019779667073619382
ACH-000938,-0.3037782724850245
ACH-000939,-0.11340360472266744
ACH-000941,0.08478513805170128
ACH-000943,-0.05541717429349076
ACH-000946,-0.10311785253537667
ACH-000947,-0.22752987368153124
ACH-000948,-0.08823735159343228
ACH-000950,-0.15482245728455768
ACH-000953,-0.08162709905667767
ACH-000954,0.16110667907326678
ACH-000957,-0.3700821507097375
ACH-000958,-0.1710291803740187
ACH-000960,-0.27304264517662435
ACH-000963,-0.051913034517560214
ACH-000968,-0.2500742509929258
ACH-000969,0.08361055466247673
ACH-000972,-0.15862521792286616
ACH-000973,-0.053141457995953656
ACH-000974,-0.10453626136465302
ACH-000978,-0.26543115125499805
ACH-000984,-0.10569588870697272
ACH-000986,0.02220392782922077
ACH-000988,-0.20511614812933804
ACH-000993,-0.13248893142895748
ACH-000994,-0.1930436069310629
ACH-000996,-0.2526638101665656
ACH-001001,-0.03504284148150435
ACH-001020,-0.3251054570188561
ACH-001028,-0.15634690873237153
ACH-001031,0.07580786377754282
ACH-001038,0.08269405662495287
ACH-001048,-0.15391682034420276
ACH-001050,-0.05029624558442768
ACH-001053,-0.14692928308678482
ACH-001054,-0.17462212946513686
ACH-001061,-0.20956777963555945
ACH-001067,0.04703212868740113
ACH-001075,-0.03461018797385925
ACH-001096,-0.22242052652374134
ACH-001111,-0.047796097978223685
ACH-001119,-0.07651416191081283
ACH-001128,-0.04910627249811672
ACH-001134,-0.11237423167147274
ACH-001151,-0.17821114259781998
ACH-001163,-0.07278346085890441
ACH-001164,-0.06184765793978684
ACH-001183,-0.07460294881948333
ACH-001192,0.02900631947065448
ACH-001193,-0.13741029733040286
ACH-001196,-0.17171320835722315
ACH-001197,-0.18014089713000148
ACH-001205,-0.09664551531990016
ACH-001211,-0.36400322796721796
ACH-001212,-0.10229194717522394
ACH-001228,-0.3076701709497717
ACH-001232,-0.06666795209131841
ACH-001239,-0.3073854260768763
ACH-001270,-0.12695946220570475
ACH-001274,-0.16583238528776606
ACH-001275,-0.42124696368928105
ACH-001277,-0.2254002276291626
ACH-001278,-0.2119263500772576
ACH-001280,-0.07065544683613484
ACH-001283,-0.16580350954642678
ACH-001289,-0.03169316904544809
ACH-001300,0.05033924491742155
ACH-001301,0.025690328961326732
ACH-001302,-0.14634203831778173
ACH-001306,-0.13749981766146413
ACH-001318,-0.002397509087101184
ACH-001322,-0.14980265178252505
ACH-001328,-0.18237158011084467
ACH-001332,-0.5548211302015628
ACH-001336,-0.048643784798932624
ACH-001346,-0.1345111501054277
ACH-001353,-0.1496227869239835
ACH-001354,-0.14324776950341142
ACH-001367,0.08777037665741506
ACH-001368,-0.05197264094762414
ACH-001374,-0.23372679331156876
ACH-001377,-0.15479827300808982
ACH-001380,-0.14049068378255886
ACH-001391,-0.12931895460783033
ACH-001408,-0.2628098121697012
ACH-001430,-0.2418654852629303
ACH-001431,-0.3724252776704824
ACH-001450,-0.20099618653662635
ACH-001496,-0.10177456851989868
ACH-001500,0.02057424603393852
ACH-001523,-0.0788738184986857
ACH-001532,-0.06367231491475933
ACH-001550,-0.1751659565562492
ACH-001552,-0.17392576972853946
ACH-001554,-0.0943348059854358
ACH-001654,-0.15319039575999024
ACH-001735,-0.15094971820140854
ACH-001736,-0.3788479998334437
ACH-001737,0.2437461645346339
ACH-001740,-0.09047832032902718
ACH-001745,-0.17076503621602113
ACH-001765,-0.032829220025023316
