,PYCRL (65263)
ACH-000004,0.0604364221661395
ACH-000005,-0.15924606385453322
ACH-000007,-0.04500904648483072
ACH-000009,-0.022926115250701
ACH-000011,-0.054349853312040175
ACH-000012,-0.07373271160505514
ACH-000013,-0.06770307117395342
ACH-000014,0.1679317815259954
ACH-000015,0.16820991400723126
ACH-000017,-0.0652181980276207
ACH-000018,-0.28230854464936056
ACH-000019,0.028700520131897476
ACH-000021,-0.02368361634812989
ACH-000022,-0.10326613229114902
ACH-000025,0.12942123584836782
ACH-000028,0.050147675738361784
ACH-000030,-0.003053629251826285
ACH-000035,0.010335578685796602
ACH-000036,-0.010075408832081271
ACH-000037,-0.07027516902964077
ACH-000039,0.07318453311114555
ACH-000040,-0.0729845724153296
ACH-000041,-0.07734389269925032
ACH-000042,-0.20684777960474332
ACH-000045,-0.2282065133452209
ACH-000047,-0.14688871915567714
ACH-000052,0.17821013728146318
ACH-000053,-0.10675147458329366
ACH-000054,-0.1940057466851744
ACH-000055,-0.08301174972118705
ACH-000060,-0.23350901959413214
ACH-000067,-0.12305255784017614
ACH-000070,0.012432281027142477
ACH-000075,0.2411528996529603
ACH-000078,-0.11305823965044035
ACH-000082,-0.09685372598225812
ACH-000085,-0.07733607998155934
ACH-000086,0.009457134943208231
ACH-000087,-0.07137327940933885
ACH-000092,-0.08375083109707453
ACH-000095,-0.07348149634604678
ACH-000097,-0.15415675832327538
ACH-000098,-0.011733180534881885
ACH-000099,-0.037958240123260614
ACH-000108,-0.1799850817016919
ACH-000113,-0.043633013087958916
ACH-000116,0.07900968951091497
ACH-000118,-0.08388846872380054
ACH-000120,-0.042976475214521
ACH-000123,-0.032389129280485165
ACH-000127,-0.05690438246276235
ACH-000128,-0.08230194291402296
ACH-000132,-0.02842843930939467
ACH-000133,0.058800241843483564
ACH-000137,0.07246468801510636
ACH-000138,-0.0969803231500194
ACH-000142,-0.16082504136152584
ACH-000143,0.09296028285641203
ACH-000146,-0.03337352072651266
ACH-000148,-0.10911997559379394
ACH-000150,-0.21038425647562667
ACH-000152,-0.0051372735053849174
ACH-000153,-0.0939188409401142
ACH-000159,0.055085264037515326
ACH-000160,-0.05644124620628911
ACH-000163,-0.16909475271303318
ACH-000167,-0.3509624298575085
ACH-000168,-0.3423456455926434
ACH-000169,-0.022363731612038737
ACH-000178,-0.11522848193467505
ACH-000183,0.060949189335810214
ACH-000188,-0.09347894800484713
ACH-000189,-0.13355942332740572
ACH-000190,-0.0280201993730354
ACH-000198,-0.033285054440482666
ACH-000203,0.11945199819570596
ACH-000204,-0.08794733751831581
ACH-000206,-0.04953137403823021
ACH-000207,-0.08467916418428613
ACH-000208,-0.1588177202850922
ACH-000210,0.04128718479773397
ACH-000211,-0.13272796144602547
ACH-000215,-0.20351583931692446
ACH-000221,0.1775018187612684
ACH-000222,-0.07977553222402063
ACH-000223,-0.012585852369622579
ACH-000226,0.0027741207486592532
ACH-000227,0.12375871850886815
ACH-000228,0.023599974977292524
ACH-000231,-0.054899043120091216
ACH-000232,-0.00725326319018476
ACH-000233,-0.11225813850988538
ACH-000234,-0.19133048267246253
ACH-000235,-0.1162064333603326
ACH-000237,-0.11475136258392248
ACH-000238,-0.2474046308839757
ACH-000242,-0.03483211972336255
ACH-000243,0.018922077332002497
ACH-000244,-0.21259431226972936
ACH-000246,-0.14874198329911312
ACH-000248,-0.10125648537572136
ACH-000250,-0.1242767518333662
ACH-000251,-0.15109560131729174
ACH-000252,-0.23678340680235346
ACH-000253,-0.03589408946863655
ACH-000255,0.032604366936161415
ACH-000256,-0.06776175428840382
ACH-000257,-0.10594328382960354
ACH-000258,0.00015885123958161852
ACH-000259,-0.16449555303463534
ACH-000260,-0.20197552012448766
ACH-000261,-0.11619733373869705
ACH-000262,0.02307368334507717
ACH-000263,-0.07412516733915994
ACH-000264,-0.059135402960107324
ACH-000265,-0.0010362624056048694
ACH-000266,-0.14962002298428745
ACH-000272,-0.22410675009213255
ACH-000274,-0.13879843666131472
ACH-000277,-0.06243766562328661
ACH-000278,0.026089687178029168
ACH-000279,-0.003475025329811339
ACH-000280,-0.2819198167701337
ACH-000281,0.03676406330973405
ACH-000288,0.01694365037795319
ACH-000291,-0.041743672522657684
ACH-000293,-0.10968947430266884
ACH-000294,0.16642836915181886
ACH-000295,-0.2294339813435787
ACH-000296,0.05562148530785354
ACH-000302,-0.028227446689937413
ACH-000304,-0.21194055019784186
ACH-000307,-0.14230503233437042
ACH-000308,-0.12427149562389796
ACH-000310,-0.15513459300875454
ACH-000311,-0.07545449291985801
ACH-000312,-0.19894279531352452
ACH-000315,-0.039244050250170366
ACH-000316,-0.13946474072769424
ACH-000317,-0.0210238644909412
ACH-000318,-0.1178310327989568
ACH-000319,-0.08690045913864941
ACH-000320,-0.14278182470466247
ACH-000322,-0.2681547267802725
ACH-000323,-0.06055763183928345
ACH-000324,-0.042052967446317
ACH-000329,-0.0967998870367318
ACH-000330,0.051918932525871986
ACH-000331,-0.16954146786695087
ACH-000332,-0.09657341251649218
ACH-000334,0.20922992130656806
ACH-000335,0.4045607644988553
ACH-000336,-0.16196462613242688
ACH-000337,-0.05093614442309656
ACH-000338,0.3197574157404582
ACH-000339,-0.03960926555889863
ACH-000341,0.02225687904676251
ACH-000348,-0.09166996840322007
ACH-000350,-0.07406812731554331
ACH-000352,-0.0350831757009692
ACH-000356,0.29131068484236883
ACH-000361,0.1778755210663198
ACH-000362,-0.31042826537587065
ACH-000363,0.005110434909420608
ACH-000364,0.06213685986417732
ACH-000365,0.06332934887539172
ACH-000366,0.021434974779002053
ACH-000368,-0.04030366430699285
ACH-000374,-0.13076474733352697
ACH-000375,-0.03240445782729461
ACH-000376,-0.016772959052484368
ACH-000381,0.04118691648551179
ACH-000383,-0.1299709036173387
ACH-000387,-0.12843970325995646
ACH-000389,-0.11048638904907687
ACH-000390,-0.03298486162799428
ACH-000393,-0.1997185437463228
ACH-000395,-0.2781727812347803
ACH-000396,-0.14015103714696026
ACH-000397,-0.1489136697776598
ACH-000401,-0.0560000501315117
ACH-000402,0.08553866014254008
ACH-000403,-0.08790542633913645
ACH-000404,0.12519744694852986
ACH-000406,-0.023306553034411828
ACH-000407,-0.11031080010375288
ACH-000408,0.06837281933606396
ACH-000410,-0.12698452482148506
ACH-000411,-0.08404783821596286
ACH-000414,-0.06959217110579494
ACH-000415,-0.04237356865480537
ACH-000416,0.011506814682973834
ACH-000420,-0.14454864700810816
ACH-000421,-0.03935877478403544
ACH-000424,-0.08242288341490203
ACH-000425,-0.10925927796007667
ACH-000426,0.15328016654340693
ACH-000427,-0.1776279685244687
ACH-000433,-0.2319754347846588
ACH-000435,0.1925225152214944
ACH-000436,-0.1465906548602023
ACH-000444,-0.14101285556500684
ACH-000445,-0.2035631498252606
ACH-000448,-0.07263665109398641
ACH-000450,0.04635169008592873
ACH-000452,-0.10698991096365378
ACH-000454,0.06083435646210183
ACH-000458,0.00958090991153614
ACH-000459,-0.0584494239192225
ACH-000460,0.029253575192030257
ACH-000461,-0.20216558142216176
ACH-000463,0.03480833517827617
ACH-000464,-0.10995953705201472
ACH-000466,-0.14789986383390302
ACH-000467,-0.05375684626374786
ACH-000468,-0.1895702200622508
ACH-000469,-0.0524758066074858
ACH-000470,-0.01401826519207125
ACH-000471,-0.027748540991159268
ACH-000472,-0.08958924603384613
ACH-000473,0.0033494290295198225
ACH-000475,-0.06375822286584255
ACH-000476,-0.2474490190480041
ACH-000477,-0.22848704937838776
ACH-000479,0.19909605244458653
ACH-000480,-0.0453044067307978
ACH-000481,0.012043753946742595
ACH-000483,-0.15212671806700798
ACH-000484,0.013541816878102764
ACH-000485,-0.07748957442088816
ACH-000486,-0.07740966931173572
ACH-000487,-0.08709906218198049
ACH-000488,-0.051963851847091694
ACH-000490,-0.04138300784633922
ACH-000491,0.03342821605612312
ACH-000495,0.05092144405281564
ACH-000496,0.03392126976563538
ACH-000499,0.03352935866162262
ACH-000500,0.09769794221685536
ACH-000502,-0.20369864806154905
ACH-000503,-0.08688988061081197
ACH-000505,-0.04763263319093801
ACH-000507,0.045027271299096366
ACH-000510,-0.05652824925136622
ACH-000511,-0.04881137942074935
ACH-000512,0.11325209580300201
ACH-000516,-0.13740121720256682
ACH-000517,-0.1506217244718302
ACH-000518,0.0248318390097666
ACH-000520,-0.22151221660986176
ACH-000521,-0.061787906027888986
ACH-000522,0.06126828359218959
ACH-000524,-0.216533481996524
ACH-000527,-0.0926853997382893
ACH-000528,-0.0024597302026432197
ACH-000537,-0.04039682283752865
ACH-000541,-0.06311127560173127
ACH-000542,-0.13652656013806475
ACH-000544,0.04240914082463432
ACH-000545,-0.12327579950372672
ACH-000547,0.11685944457658973
ACH-000548,0.07470578144247925
ACH-000549,-0.0846048445507598
ACH-000550,-0.17582626611725696
ACH-000552,-0.2298671835941749
ACH-000556,-0.011459046526808616
ACH-000557,-0.10430851820469997
ACH-000569,-0.28537311993399594
ACH-000570,-0.04575077249795218
ACH-000571,-0.003084554604568991
ACH-000573,-0.03247744746443119
ACH-000576,-0.2434041298650661
ACH-000579,0.0424633138923727
ACH-000580,0.10117210224145896
ACH-000584,-0.030089462079268336
ACH-000585,-0.023886206554834
ACH-000588,-0.15352913377542735
ACH-000589,-0.09085791940187322
ACH-000591,-0.1317253720959604
ACH-000593,0.07426095124265719
ACH-000600,-0.20492708206091645
ACH-000601,-0.01913253080545485
ACH-000605,0.025099686047028003
ACH-000606,0.050322901224865775
ACH-000608,-0.06867996483319458
ACH-000614,-0.1097511234462478
ACH-000616,0.014364736350238088
ACH-000618,-0.0711452173621594
ACH-000619,-0.1366150083372806
ACH-000620,0.01673049198410374
ACH-000621,-0.20327417652844698
ACH-000622,-0.18300899764708176
ACH-000623,-0.03590034581780555
ACH-000624,-0.03618941332701928
ACH-000627,0.03317005106620972
ACH-000630,-0.05338716205491843
ACH-000631,-0.4230925854634666
ACH-000632,-0.06176618365552158
ACH-000633,-0.08601283872303282
ACH-000637,0.040307600862610836
