,MFAP1 (4236)
ACH-000004,-0.9697309678008504
ACH-000005,-1.023757436045087
ACH-000007,-0.921927244530404
ACH-000009,-0.9179444606960724
ACH-000011,-0.6658447702426172
ACH-000012,-1.1659224530761785
ACH-000013,-0.8506539348580623
ACH-000014,-1.0011794511918597
ACH-000015,-1.0428641725551793
ACH-000017,-0.8541592671333194
ACH-000018,-0.6537865876852962
ACH-000019,-0.7957139714619507
ACH-000021,-0.9683894038680001
ACH-000022,-1.0758263590641253
ACH-000025,-1.0697234353854241
ACH-000028,-0.8063847604271999
ACH-000030,-1.0139859945371452
ACH-000035,-0.7319570456463259
ACH-000036,-0.8065068140778896
ACH-000037,-0.9036532726134172
ACH-000039,-0.8113436033029442
ACH-000040,-0.8819523165661579
ACH-000041,-0.8624238671716828
ACH-000042,-0.8295956475620859
ACH-000045,-0.9814354814228152
ACH-000047,-1.0298664982607726
ACH-000052,-0.8741912794068813
ACH-000053,-0.7582032276384829
ACH-000054,-0.7329588633807831
ACH-000055,-0.9085500748591994
ACH-000060,-0.7715988400589415
ACH-000067,-0.9498829601220856
ACH-000070,-0.9399351160854136
ACH-000075,-1.075900150846422
ACH-000078,-0.8226689631630992
ACH-000082,-1.1235935899572658
ACH-000085,-0.9206084071496078
ACH-000086,-0.9578034639360881
ACH-000087,-0.9088969539133802
ACH-000092,-0.827618704094813
ACH-000095,-0.8902384042244712
ACH-000097,-0.9070504663677372
ACH-000098,-0.6850425617546073
ACH-000099,-0.6929691835598522
ACH-000108,-0.8478376055835248
ACH-000113,-0.824508326991352
ACH-000116,-0.8321273881070861
ACH-000118,-0.8901141190947244
ACH-000120,-0.8383450109606363
ACH-000123,-0.940279351348147
ACH-000127,-0.8657810336170129
ACH-000128,-0.6730816894437109
ACH-000132,-1.1249769772105045
ACH-000133,-1.0070915966502667
ACH-000137,-0.9044810142914878
ACH-000138,-0.7226291838740387
ACH-000142,-0.8569611582669128
ACH-000143,-0.8905823566042678
ACH-000146,-0.7265379649979994
ACH-000148,-1.0565022538576578
ACH-000150,-0.9168695722251192
ACH-000152,-0.7657396128046362
ACH-000153,-0.9614941347946958
ACH-000159,-0.7306798753364747
ACH-000160,-0.9754420837053724
ACH-000163,-1.1186827835844986
ACH-000167,-1.2038233048785951
ACH-000168,-0.8338530333157566
ACH-000169,-0.9723689658464576
ACH-000178,-0.8323549860498699
ACH-000183,-0.8789769585800171
ACH-000188,-0.9669343458170342
ACH-000189,-0.8828852464837131
ACH-000190,-1.0065499337951354
ACH-000198,-0.8114072068566369
ACH-000203,-0.8111026090171755
ACH-000204,-0.7527174905751505
ACH-000206,-0.7516863274467275
ACH-000207,-0.6576643996096461
ACH-000208,-0.8022036154854784
ACH-000210,-0.8463781012390424
ACH-000211,-0.8331031000661392
ACH-000215,-0.8201255479934165
ACH-000221,-1.147749233013205
ACH-000222,-0.9350141105087914
ACH-000223,-1.112307152060956
ACH-000226,-1.0364057138345364
ACH-000227,-1.252358486219319
ACH-000228,-1.0306082795752876
ACH-000231,-1.0413097205468134
ACH-000232,-0.9356001947112299
ACH-000233,-0.9388641036967276
ACH-000234,-0.7440332624191355
ACH-000235,-0.7291426746899959
ACH-000237,-0.9872949823445428
ACH-000238,-1.035280599388683
ACH-000242,-0.8000529443987701
ACH-000243,-1.0797577416787765
ACH-000244,-1.0938626474240871
ACH-000246,-0.8276410417708591
ACH-000248,-0.7067280202975893
ACH-000250,-0.9022513199575524
ACH-000251,-0.952539686666504
ACH-000252,-0.8140996178198069
ACH-000253,-0.9722867426854042
ACH-000255,-1.0419673826174538
ACH-000256,-0.9808093446995484
ACH-000257,-1.0457463737034989
ACH-000258,-0.7738367432631259
ACH-000259,-0.8356897281039355
ACH-000260,-0.9945780017525157
ACH-000261,-1.0127012700215972
ACH-000262,-0.7330884780170327
ACH-000263,-1.2716558418146575
ACH-000264,-1.0405288628511906
ACH-000265,-1.1442561182299162
ACH-000266,-1.021293747098522
ACH-000272,-0.9224960697662336
ACH-000274,-0.9539205106935852
ACH-000277,-0.980277944134876
ACH-000278,-0.9717875656921052
ACH-000279,-0.9052289361064102
ACH-000280,-0.8753287615232046
ACH-000281,-1.0710809930696013
ACH-000288,-1.0148318699005954
