,ZEB1 (6935)
ACH-000160,0.17225056504974715
ACH-000163,-0.6955681283272414
ACH-000167,0.17175969230586194
ACH-000168,0.03521025832270165
ACH-000169,-0.2954832242305592
ACH-000178,-0.7860085806140925
ACH-000183,-0.4795920331470714
ACH-000188,0.0019851183025493034
ACH-000189,0.25327080444825906
ACH-000190,-0.030100872129830286
ACH-000198,-0.011015064200110848
ACH-000203,-0.2520291061716421
ACH-000204,-0.3932962576542781
ACH-000206,-0.07607709988240886
ACH-000207,0.04145367818589535
ACH-000208,-0.2333729561007759
ACH-000210,0.08978789347137743
ACH-000211,-0.26110573588600666
ACH-000215,-0.25002568191210184
ACH-000221,-0.0313976429533483
ACH-000222,-0.07624455389068129
ACH-000223,-0.15435017400121134
ACH-000226,0.03875890502580656
ACH-000227,-0.20804070577167155
ACH-000228,-0.09186797300205482
ACH-000231,-0.04981653880522914
ACH-000232,-0.19100318227033594
ACH-000233,-0.05874177282517156
ACH-000234,-0.28403692523464
ACH-000235,0.001558509110604234
ACH-000237,-0.1359790003440111
ACH-000238,-0.11414350763756427
ACH-000242,-0.2782885284927219
ACH-000243,-0.04450451479234994
ACH-000244,-0.18030885695565346
ACH-000246,-0.1750893966078825
ACH-000248,-0.05406801099141503
ACH-000250,-0.20361032233002194
ACH-000251,-0.5118629966527091
ACH-000252,-0.15383803835328674
ACH-000253,-0.0055502329888186324
ACH-000255,-0.10932558385415496
ACH-000256,-0.24645001394113406
ACH-000257,-0.20347084452823824
ACH-000258,-0.08254898882213375
ACH-000259,-0.2657940820551961
ACH-000260,-0.007301876013003519
ACH-000261,-0.15347907998731689
ACH-000262,-0.08470883497618721
ACH-000263,0.03785190918588399
ACH-000264,0.0977159597440958
ACH-000265,-0.014965886623619404
ACH-000266,0.00821228314284191
ACH-000272,0.07148274992709007
ACH-000274,-0.051419410524975694
ACH-000277,-0.006761787384060932
ACH-000278,-0.2708405270914102
ACH-000279,-0.01973788652050313
ACH-000280,0.0979983379387427
ACH-000281,-0.13899241210132884
ACH-000288,-0.31992086646932666
ACH-000291,-0.1509686952450882
ACH-000293,-0.01697594989190859
ACH-000294,0.039346733085611
ACH-000295,-0.1996034437596251
ACH-000296,-0.009032134907425323
ACH-000302,-0.009330128049528996
ACH-000304,0.06840096768180844
ACH-000307,-0.005405940835728344
ACH-000308,-0.11284288294947133
ACH-000310,-0.17932649553596142
ACH-000311,-0.05476971985443813
ACH-000312,-0.13620715557208152
ACH-000315,-0.12676649132490048
ACH-000316,0.027937830349326183
ACH-000317,-0.3681050831808216
ACH-000318,-0.24562937985867464
ACH-000319,-0.08517060724310724
ACH-000320,0.2828115346313195
ACH-000322,0.044254365303194834
ACH-000323,-0.11268844729804432
ACH-000324,-0.12047720274243058
ACH-000329,-0.0799446035443156
ACH-000330,0.04433152407797023
ACH-000331,-0.21025169833501944
ACH-000332,-0.10965095411034856
ACH-000334,-0.5051393206094205
ACH-000335,-0.3500372864865536
ACH-000336,-0.09154907381884142
ACH-000337,0.05989407512426815
ACH-000338,-0.3125888437766952
ACH-000339,-0.4377318607194949
ACH-000341,-0.2349600122449895
ACH-000348,-0.3735532885601847
ACH-000350,-0.050828644873337187
ACH-000352,-0.00048160854858421886
ACH-000356,-0.09742150354012363
ACH-000361,-0.13324485745992876
ACH-000362,-0.005349430898847642
ACH-000363,-0.33192336504878805
ACH-000364,-0.1116243824303243
ACH-000365,-0.4140843912624436
ACH-000366,-0.10730713083008936
ACH-000368,0.010173378626176134
ACH-000374,0.09232149271121964
ACH-000375,-0.12333091083691773
ACH-000376,-0.1680458159360438
ACH-000381,-0.026786766537570426
ACH-000383,0.023106754702486243
ACH-000387,-0.17564463504584846
ACH-000389,-0.5009322282080831
ACH-000390,-0.059850114741432085
ACH-000393,-0.027044919022800016
ACH-000395,0.22162781365176368
ACH-000396,-0.28653841984905704
ACH-000397,-0.06654966881719775
ACH-000401,0.14670405025239475
ACH-000402,-0.26297045832393845
ACH-000403,0.0022726943969967736
ACH-000404,0.2352078542123466
ACH-000406,-0.045585974096809964
ACH-000407,-0.09779086692033688
ACH-000408,0.11796858489338365
ACH-000410,-0.17577326592785547
ACH-000411,-0.21191077897981367
ACH-000414,-0.02761288984149535
ACH-000415,-0.0351909174490684
ACH-000416,-0.1972415444411889
ACH-000420,-0.01669530488754844
ACH-000421,0.053239281653402415
ACH-000424,-0.02201644799578679
ACH-000425,-0.1164190282737452
ACH-000426,-0.8142519979756839
ACH-000427,0.02532728096433149
ACH-000433,-0.0679118334708816
ACH-000435,0.03671445821060074
ACH-000436,-0.3919765874816147
ACH-000444,-0.3970319470720082
ACH-000445,-0.16667123525935132
ACH-000448,0.07356536557830758
ACH-000450,0.10261472784378184
ACH-000452,-0.10800914197119138
ACH-000454,0.08349408418127549
ACH-000458,0.030625283952667056
ACH-000459,-0.19349056430112435
ACH-000460,-0.06361419727503442
ACH-000461,-0.05148399157130525
ACH-000463,-0.1340352979600314
ACH-000464,-0.27325854402004895
ACH-000466,-0.04807449450738197
ACH-000467,-0.02626194197447457
ACH-000468,-0.4140423276923253
ACH-000469,-0.1468033725635264
ACH-000470,0.05960098399701061
ACH-000471,-0.5251692110150711
ACH-000472,-0.04496505112835484
ACH-000473,0.026473158153701864
ACH-000475,-0.19100275761879465
ACH-000476,-0.20568893696133408
ACH-000477,0.12522925673570626
ACH-000479,0.0030033329358424158
ACH-000480,-0.400290543655839
ACH-000481,0.07445843510633388
ACH-000483,-0.226334033811794
ACH-000484,-0.004521727839825748
ACH-000485,0.03963796749099042
ACH-000486,0.038473128546293936
ACH-000487,-0.2114889403372754
ACH-000488,0.05155108909399185
ACH-000490,-0.007191271729025634
ACH-000491,-0.05611172901321782
ACH-000495,0.08000584170488757
ACH-000496,-0.21635454886444047
ACH-000499,0.037223599633520864
ACH-000500,-0.09258148025723367
ACH-000502,-0.3609188108921469
ACH-000503,-0.11930057351440795
ACH-000505,-0.2898323663901227
ACH-000507,-0.02936150751735415
ACH-000510,-0.2509522038669544
ACH-000511,-0.14140079792433924
ACH-000512,-0.2766350126485926
ACH-000516,-0.06214318606403675
ACH-000517,-0.16028566009505893
ACH-000518,0.054351950699564736
ACH-000520,-0.1861641331448616
ACH-000521,-0.142574968629264
ACH-000522,-0.6080489148404419
ACH-000524,-0.15129750556107344
ACH-000527,-0.0527656993506207
ACH-000528,0.04889900537603642
ACH-000537,0.042323874062943634
ACH-000541,-1.0887106913012832
ACH-000542,-0.4668076788519624
ACH-000544,-0.09068496109242576
ACH-000545,-0.06656710629605289
ACH-000547,-0.2277539117003772
ACH-000548,0.1210058758970987
ACH-000549,0.06378093526316242
ACH-000550,0.04876687587007603
ACH-000552,-0.09212913280257712
ACH-000556,0.10913851197087916
ACH-000557,-0.06660722474394397
ACH-000569,0.03455107717851605
ACH-000570,-0.05489837611538688
ACH-000571,-0.4163491952064064
ACH-000573,-0.10395618955354922
ACH-000576,-0.3280740089172822
ACH-000579,-0.08081602466708132
ACH-000580,-0.17611029326958713
ACH-000584,-0.031494669847761364
ACH-000585,0.054462272884895496
ACH-000588,-0.3707059416945863
ACH-000589,0.08038670880210651
ACH-000591,-0.13121021633956076
ACH-000593,-0.18894791225084268
ACH-000600,-0.22292704598480767
ACH-000601,-0.2689059914020011
ACH-000605,-0.1401251225847734
ACH-000606,-0.1115688927030395
ACH-000608,0.025321293339348856
ACH-000614,0.10749940169677186
ACH-000616,-0.21039954961383506
ACH-000618,0.06252362065761068
ACH-000619,-0.10177051873693768
ACH-000620,0.06159791190608217
ACH-000621,0.004670114438159205
ACH-000622,0.02462722911388212
ACH-000623,-0.4186716247083159
ACH-000624,-0.04125047762022552
ACH-000627,-0.5162322741921384
ACH-000630,-0.20290933667817626
ACH-000631,0.12425798911536835
ACH-000632,-0.1261420022597545
ACH-000633,-0.3805176971644807
ACH-000637,0.12225190751100938
ACH-000638,0.0014926109876975387
ACH-000646,-0.16136534797890914
ACH-000647,-0.03663487667708543
ACH-000648,-0.35292875642755484
ACH-000649,-0.0201064375978079
ACH-000651,0.15942035834236576
ACH-000652,0.2137177142522376
ACH-000653,0.035367000268997736
ACH-000657,-0.09762471982758546
ACH-000658,-0.21205946280896584
ACH-000661,0.1663161000852315
ACH-000662,0.1454253529616785
ACH-000663,-0.004413465890871438
ACH-000665,-0.33581652396680284
ACH-000671,0.025198851552324368
ACH-000672,-0.19785574849138146
ACH-000673,-0.4350213583394218
ACH-000676,0.04508392675195375
ACH-000677,-0.15756354831315378
ACH-000681,-0.020386653805735268
ACH-000683,-0.057076025001605975
ACH-000684,-0.04818655641328578
ACH-000688,-0.0569003102822677
ACH-000693,-0.1279106431172503
ACH-000694,0.011308076841898001
ACH-000695,0.2449355156510865
ACH-000696,-0.2768532419072776
ACH-000697,-0.10041301100549382
ACH-000699,-0.12064310581347815
ACH-000701,-0.13512576211600047
ACH-000706,-0.01850557018460199
ACH-000711,-0.03977985890698641
ACH-000713,0.08447397511300009
ACH-000714,-0.2315092791111729
ACH-000718,-0.08432280278248737
ACH-000720,-0.07888346187189779
ACH-000721,0.11819280941079675
ACH-000724,0.10344695212822426
ACH-000725,-0.237047098875992
ACH-000732,-0.054991472415772964
ACH-000734,-0.4268177323488939
ACH-000735,0.04002934339562235
ACH-000736,0.04895579700770981
ACH-000738,-0.18951307604384052
ACH-000746,-0.3556938036051948
ACH-000747,-0.22287726551486167
ACH-000748,-0.055829168744866715
ACH-000753,-0.2303398018286331
ACH-000756,-0.016598746597287998
ACH-000757,-0.209058736102868
ACH-000758,0.21037823169719752
ACH-000760,-0.25034217641484985
ACH-000762,-0.0932063138550593
ACH-000763,-0.3133721589863049
ACH-000764,-0.22550444267935826
ACH-000765,0.04347357954510368
ACH-000766,-0.7615971215940288
ACH-000767,-0.07374685966064295
ACH-000768,-0.4956585786255712
ACH-000769,-0.033250868186499215
ACH-000770,-0.13265312221823225
ACH-000771,-0.04934937590810238
ACH-000773,-0.06967802890065862
ACH-000776,0.047989939128243515
ACH-000777,0.1280209468985773
ACH-000778,0.005206912609319198
ACH-000781,0.04452622325760408
ACH-000782,0.15877332240593053
ACH-000783,0.015361478306562046
ACH-000784,-0.029391054872043455
ACH-000785,0.09726179588146808
ACH-000787,-0.4708603391702551
ACH-000788,0.011883421016770982
ACH-000791,0.009006228766594859
ACH-000792,-0.443837803871408
ACH-000794,0.12196551425375167
ACH-000796,-0.05846649304742501
ACH-000798,-0.18682920899797528
ACH-000799,-0.04012949893028833
ACH-000800,-0.3130683023861539
ACH-000802,-0.07485593745381572
ACH-000804,-0.4315609671674616
ACH-000805,-0.06896485295348298
ACH-000809,0.03131580535133086
ACH-000810,0.19079436869079236
ACH-000811,0.2876453255455816
ACH-000817,-0.482698393084036
ACH-000819,-0.20659940943749447
ACH-000820,-0.00032257901467336233
ACH-000821,-0.18792068633865067
ACH-000822,-0.11668047057416228
ACH-000823,0.05704625158714061
ACH-000824,-0.05802716925135476
ACH-000827,-0.24260736709637445
ACH-000829,-0.09145952215283656
ACH-000831,-0.08714815968009135
ACH-000832,-0.13833268860807466
ACH-000833,-0.3254919345635767
ACH-000834,0.02364418636102573
ACH-000835,-0.2123838739747796
ACH-000836,0.03623959471240355
ACH-000837,-0.07120620212298788
ACH-000838,-0.2879394285392851
ACH-000839,0.058098004702994824
ACH-000840,-0.07482248755987446
ACH-000841,0.054060708623900514
ACH-000843,0.13259339258056338
ACH-000846,0.03127679642168206
ACH-000847,-0.0612580023091622
ACH-000848,-0.1266173275661015
ACH-000849,-0.01557763211629261
ACH-000851,-0.2504024169355529
ACH-000855,0.04066899369202125
ACH-000856,-0.7169557757472433
ACH-000858,-0.05474899245186196
ACH-000859,0.02509436326669681
ACH-000861,-0.0066383877176652865
ACH-000862,-0.08306567834670357
ACH-000865,-0.05939401253807305
ACH-000866,0.018044513115806432
ACH-000867,0.012356999578831762
ACH-000869,-0.3220151383483545
ACH-000872,-0.42916193849372375
ACH-000873,-0.12480915550217378
ACH-000876,-0.1315130406068479
ACH-000878,-0.6151186667828651
ACH-000880,-0.10226962393717856
ACH-000881,-0.023473082292137657
ACH-000882,0.04724885445110874
ACH-000884,-0.08765155411729343
ACH-000885,0.2702758477967616
ACH-000887,0.0240674898708972
ACH-000889,-0.5004282466284069
ACH-000896,-0.07357773946571945
ACH-000898,-0.08281171889135179
ACH-000900,-0.4121098597065244
ACH-000901,-0.10562748430978493
ACH-000905,-0.06519840097085862
ACH-000906,-0.2354491392646177
ACH-000907,-0.0904120792724576
ACH-000910,-0.028487966381889208
ACH-000911,-0.045103518265054834
ACH-000912,0.056093639276147536
ACH-000913,-0.26022670335368225
ACH-000915,0.15972803074630712
ACH-000916,0.21225768910489204
ACH-000917,-0.15246817873024812
ACH-000920,-0.3055496376284691
ACH-000921,-0.15617843670987566
ACH-000924,-0.2662847273469432
ACH-000926,-0.07136407250443011
ACH-000928,0.17693252793321798
ACH-000929,0.01221008527453115
ACH-000932,-0.5066920505330145
ACH-000935,-0.21007462712612585
ACH-000936,0.1088576991858963
ACH-000937,-0.0900624654823928
ACH-000938,0.025873853735056768
ACH-000939,0.21094402970551904
ACH-000941,-0.27669337693118506
ACH-000943,-0.4660288131470322
ACH-000946,-0.15348945351045054
ACH-000947,-0.09829229019025444
ACH-000948,-0.2006581431344528
ACH-000950,-0.15920231182301833
ACH-000953,-0.4621842185669482
ACH-000954,-0.08616337334939746
ACH-000957,-0.21164081573705945
ACH-000958,-0.13527098321282507
ACH-000960,0.07556204597145451
ACH-000963,-0.24398208968912385
ACH-000968,-0.013476048689480541
ACH-000969,-0.05328671372557271
ACH-000972,-0.37106499596302905
ACH-000973,0.020307665068094345
ACH-000974,-0.0046366700026240605
ACH-000978,-0.4304610449522632
ACH-000984,-0.36366408364736696
ACH-000986,-0.011124303739601916
ACH-000988,-0.017049041080269892
ACH-000993,0.1109028036637873
ACH-000994,-0.0683728492762362
ACH-000996,0.20425568455346926
ACH-001001,-0.18403083401903889
ACH-001020,-0.1360182314097279
ACH-001028,-0.08832879002045388
ACH-001031,-0.04832268048970033
ACH-001038,-0.021717307137915483
ACH-001048,-0.4128601763283572
ACH-001050,-0.5055760542622517
ACH-001053,-0.3056780425986709
ACH-001054,-0.3884188256391105
ACH-001061,0.032478670984027166
ACH-001067,-0.13854678730190875
ACH-001075,0.006449189097485295
ACH-001096,-0.5357505039117716
ACH-001111,-0.1960152593936005
ACH-001119,-0.19229667102656925
ACH-001128,0.5239982452487861
ACH-001134,-0.04171010224919006
ACH-001151,-0.2263424018819433
ACH-001163,0.16529652526488015
ACH-001164,-0.6437600835719383
ACH-001183,0.0064050414076422405
ACH-001192,-0.19885465608711533
ACH-001193,-0.3062398752372324
ACH-001196,-0.0791152686079396
ACH-001197,0.07371831426948136
ACH-001205,-0.1014662987930144
ACH-001211,0.0736882548762756
ACH-001212,-0.016139938505372712
ACH-001228,0.04397862370073349
ACH-001232,-0.24157265937057
ACH-001239,0.047161711564630907
ACH-001270,-0.15365375644666987
ACH-001274,-0.332082240690015
ACH-001275,-0.2290242805410503
ACH-001277,0.009889548648079623
ACH-001278,-0.1902794799820053
ACH-001280,-0.059398329575353785
ACH-001283,-0.09557501592855118
ACH-001289,0.09589221177025227
ACH-001300,-0.209356133043402
ACH-001301,-0.1952410612214918
ACH-001302,-0.4071432625321504
ACH-001306,-0.1958614662827048
ACH-001318,-0.06351720014145612
ACH-001322,-0.1848752484815372
ACH-001328,-0.05268151934285352
ACH-001332,-0.13919008995572338
ACH-001336,0.02456837252471048
ACH-001346,-0.1088604237784583
ACH-001353,-0.06858878809924449
ACH-001354,-0.4428983911101909
ACH-001367,-0.0909082917771482
ACH-001368,-0.12296196067187498
ACH-001374,-0.3565066861881586
ACH-001377,0.017520723882202698
ACH-001380,-0.43600650918607625
ACH-001391,0.00032933071196232484
ACH-001408,0.02812247088376353
ACH-001430,-0.03193242232500667
ACH-001431,-0.3384413237401768
ACH-001450,0.03129100189944529
ACH-001496,0.1531284717948226
ACH-001500,-0.3417787511488952
ACH-001523,0.0286495235489227
ACH-001532,-0.037034999594751566
ACH-001550,0.14048363691467355
ACH-001552,-0.03746330907244149
ACH-001554,-0.07144009924722956
ACH-001654,-0.5625408194768275
ACH-001735,0.055690788188702885
ACH-001736,0.028121741182218152
ACH-001737,-0.2852698723178837
ACH-001740,0.08225734388810486
ACH-001745,0.09937399666753184
ACH-001765,-0.0888601699919166
