,RHBDF1 (64285)
ACH-000521,-0.283057630872591
ACH-000522,-0.20695254455051448
ACH-000524,-0.27421190241466475
ACH-000527,-0.3215738007484596
ACH-000528,-0.2141076835575276
ACH-000537,-0.10906308616657276
ACH-000541,-0.12256653367259428
ACH-000542,-0.2544038441652751
ACH-000544,-0.19106523854386767
ACH-000545,-0.3379994325243529
ACH-000547,-0.3038947232622717
ACH-000548,-0.3279656436599521
ACH-000549,-0.17952651783753482
ACH-000550,-0.031826314663689084
ACH-000552,-0.19996986304811384
ACH-000556,-0.4647461895151032
ACH-000557,-0.3284833926661813
ACH-000569,-0.12825887521169282
ACH-000570,-0.1443597794483389
ACH-000571,-0.33912855575130524
ACH-000573,-0.09462353416302337
ACH-000576,-0.20289212392028985
ACH-000579,-0.10309653389990524
ACH-000580,-0.32553677285081445
ACH-000584,-0.31942200679505034
ACH-000585,-0.3196921785052991
ACH-000588,-0.251793418674206
ACH-000589,-0.3220693065861241
ACH-000591,-0.3851890746425385
ACH-000593,-0.3306350800153961
ACH-000600,-0.2250373020179122
ACH-000601,-0.33751117780596324
ACH-000605,-0.2802508332681613
ACH-000606,-0.36463825816441664
ACH-000608,-0.4582428992126797
ACH-000614,-0.006584689380037138
ACH-000616,-0.38599929055354265
ACH-000618,-0.21558830250241834
ACH-000619,-0.2401468165517148
ACH-000620,-0.17155309548708345
ACH-000621,-0.2734188386719844
ACH-000622,-0.37261877555590095
ACH-000623,-0.3892124718710227
ACH-000624,-0.15390918826227426
ACH-000627,-0.2060487374852665
ACH-000630,-0.13122550299656635
ACH-000631,-0.5468796154538785
ACH-000632,-0.2101880064476656
ACH-000633,-0.3462113138924057
ACH-000637,-0.09095169804570864
ACH-000638,-0.2738663700099984
ACH-000646,-0.17810962224588733
ACH-000647,-0.21412973345395314
ACH-000648,-0.11269414751205585
ACH-000649,-0.34754683880029313
ACH-000651,-0.1313227056696693
ACH-000652,-0.047383308467688776
ACH-000653,-0.2288838122606395
ACH-000657,-0.1574158201643559
ACH-000658,-0.5065616206181679
ACH-000661,-0.027401059331394445
ACH-000662,-0.22209570147399332
ACH-000663,-0.3523094398076444
ACH-000665,-0.26377432413366164
ACH-000671,-0.13982067800097975
ACH-000672,-0.36169112906276735
ACH-000673,-0.3846090997024584
ACH-000676,-0.186458567358508
ACH-000677,-0.16852372750214398
ACH-000681,-0.2289134957843376
ACH-000683,-0.2275699609933549
ACH-000684,-0.23166625872446756
ACH-000688,0.01932990274981545
ACH-000693,-0.17230282839019084
ACH-000694,-0.3300548262349525
ACH-000695,-0.2755486325704194
ACH-000696,-0.21029148720295712
ACH-000697,-0.4614101555376274
ACH-000699,-0.26748825754548844
ACH-000701,-0.4431972248155725
ACH-000706,-0.009680060615128216
ACH-000711,-0.24807670134146376
ACH-000713,-0.2734150845030833
ACH-000714,-0.3757773268983103
ACH-000718,-0.5257500265615004
ACH-000720,-0.331091879509087
ACH-000721,-0.2704031749442461
ACH-000724,-0.1468444734165512
ACH-000725,-0.31751151517186665
ACH-000732,-0.384135897220555
ACH-000734,-0.3256652232549437
ACH-000735,-0.2753890356359026
ACH-000736,-0.2907047998687195
ACH-000738,-0.24648816776722365
ACH-000746,-0.30697264857856804
ACH-000747,-0.15465517313605234
ACH-000748,-0.3041256327003758
ACH-000753,-0.2540393957574977
ACH-000756,-0.2707477019363632
ACH-000757,0.006009070761581054
ACH-000758,-0.3121212234622797
ACH-000760,-0.18378629310808686
ACH-000762,-0.481251777619084
ACH-000763,0.02696516706869501
ACH-000764,-0.0699901647409297
ACH-000765,-0.20356380338974006
ACH-000766,-0.2813893644679191
ACH-000767,-0.22188829839279287
ACH-000768,-0.19861375669353806
ACH-000769,-0.09673455635848223
ACH-000770,-0.33697378373482045
ACH-000771,-0.116172366280288
ACH-000773,-0.30822273828512153
ACH-000776,-0.22122102485757345
ACH-000777,-0.21360698769821665
ACH-000778,-0.1684432420025685
ACH-000781,-0.2063832961181271
ACH-000782,-0.2866773986352533
ACH-000783,-0.5092242157070135
ACH-000784,-0.2747819852680111
ACH-000785,-0.1989372919935183
ACH-000787,-0.25972770545700513
ACH-000788,-0.16586619871890446
ACH-000791,-0.2592118440144449
ACH-000792,-0.1969837272687809
ACH-000794,-0.3356051297155103
ACH-000796,-0.22959199476861514
ACH-000798,-0.1228358707898209
ACH-000799,-0.19816812817365645
ACH-000800,-0.20797494436353015
ACH-000802,-0.352109352845971
ACH-000804,-0.4097517353464473
ACH-000805,-0.2912726914515008
ACH-000809,-0.34924637579883594
ACH-000810,-0.34217599515410346
ACH-000811,-0.21994561141627506
ACH-000817,-0.0698508741336952
ACH-000819,-0.13780340860948015
ACH-000820,0.09826759466329912
ACH-000821,-0.3119168427729208
ACH-000822,-0.3274619328424989
ACH-000823,-0.1062964863209438
ACH-000824,-0.40271135776942185
ACH-000827,-0.13275491421548294
ACH-000829,-0.14498507916042205
ACH-000831,-0.3968940131392701
ACH-000832,-0.21131597338801275
ACH-000833,-0.1331846390563949
ACH-000834,-0.08552780955209804
ACH-000835,-0.0949905401788813
ACH-000836,-0.3025399856129143
ACH-000837,-0.2118032078369079
ACH-000838,-0.1835578586304477
ACH-000839,-0.023821866201992302
ACH-000840,-0.2959175698337011
ACH-000841,-0.18190563813995647
ACH-000843,0.012764635839541136
ACH-000846,-0.3481809423893356
ACH-000847,0.08621514379970385
ACH-000848,-0.13819135856196102
ACH-000849,-0.3181231657057432
ACH-000851,-0.21858914831081988
ACH-000855,-0.10783716942832616
ACH-000856,-0.5456864221633955
ACH-000858,-0.17132689459008768
ACH-000859,-0.23462061883505236
ACH-000861,-0.264098254788725
ACH-000862,-0.3125083130655838
ACH-000865,-0.2516103271796964
ACH-000866,-0.21840478070760372
ACH-000867,-0.3101515662994327
ACH-000869,-0.32661259101811824
ACH-000872,-0.2833159421341069
ACH-000873,-0.3476666375525277
ACH-000876,-0.2319887316230081
ACH-000878,-0.17640839139468342
ACH-000880,-0.35615991551831705
ACH-000881,-0.09627115266881936
ACH-000882,-0.04646792044748616
ACH-000884,-0.07974869768285871
ACH-000885,-0.3346289423145312
ACH-000887,-0.20173435905871606
ACH-000889,-0.31656338537220485
ACH-000896,-0.2879037680899237
ACH-000898,-0.4217335867613115
ACH-000900,-0.2480576350373385
ACH-000901,-0.3496006390662013
ACH-000905,-0.380818053666322
ACH-000906,-0.16918684072542894
ACH-000907,-0.13116134929175916
ACH-000910,-0.2813823406143475
ACH-000911,-0.35934769910226816
ACH-000912,-0.30029618362952315
ACH-000913,-0.16859393269873635
ACH-000915,-0.2866269465765177
ACH-000916,-0.417610299210305
ACH-000917,-0.14756482279017194
ACH-000920,-0.6586340319352986
ACH-000921,-0.30392338601809155
ACH-000924,-0.18276869211815125
ACH-000926,-0.35589736023785906
ACH-000928,-0.5000834309127827
ACH-000929,-0.1530266395141447
ACH-000932,-0.2967412233272969
ACH-000935,-0.4016436372352493
ACH-000936,-0.2611435120748495
ACH-000937,-0.26472439976615003
ACH-000938,-0.3127448174918266
ACH-000939,-0.27366299287794577
ACH-000941,-0.2093264973909708
ACH-000943,-0.3620842198376693
ACH-000946,-0.2208598563922275
ACH-000947,-0.2819679017339252
ACH-000948,-0.2739235421979473
ACH-000950,-0.495001094496829
ACH-000953,-0.31892275991467545
ACH-000954,-0.3001965323755295
ACH-000957,-0.29044819254902043
ACH-000958,-0.3927569072972236
ACH-000960,-0.189295007631236
ACH-000963,-0.07065901055221968
ACH-000968,-0.12067817278746053
ACH-000969,-0.08819660364102101
ACH-000972,-0.4157708809701352
ACH-000973,-0.19888380201103634
ACH-000974,-0.33923506428365924
ACH-000978,-0.2777618136930255
ACH-000984,-0.2647074143183585
ACH-000986,-0.3515192303526181
ACH-000988,-0.15195050469969965
ACH-000993,-0.5334893227600285
ACH-000994,-0.1880034647922436
ACH-000996,-0.2582646910171574
ACH-001001,-0.08520685622926555
ACH-001020,-0.578329147771418
ACH-001028,-0.3148957762455775
ACH-001031,-0.27949552624687635
ACH-001038,-0.2060722401340952
ACH-001048,-0.2084836898467156
ACH-001050,-0.10153861918724913
ACH-001053,-0.370684867234588
ACH-001054,-0.19902813079696505
ACH-001061,-0.14808242468397065
ACH-001067,-0.38061149611512174
ACH-001075,0.07004953648939438
ACH-001096,-0.2555560146294518
ACH-001111,-0.06404052187276876
ACH-001119,-0.32058209613897715
ACH-001128,-0.3170776466786489
ACH-001134,-0.20916619515783128
ACH-001151,-0.21899074345168928
ACH-001163,-0.36104984636742493
ACH-001164,-0.38911174304841545
ACH-001183,-0.3029291412155349
ACH-001192,-0.26812099998712363
ACH-001193,-0.4489963501084514
ACH-001196,-0.12683972637267446
ACH-001197,-0.3097828532141005
ACH-001205,-0.2515180623089059
ACH-001211,-0.3722090945304502
ACH-001212,-0.4496269741414368
ACH-001228,-0.3568529248931196
ACH-001232,-0.18994816809645976
ACH-001239,-0.2097634606927628
ACH-001270,-0.2002424359109142
ACH-001274,-0.051879160651133634
ACH-001275,-0.07055649917799914
ACH-001277,-0.06357100254039648
ACH-001278,-0.19051994621983007
ACH-001280,-0.31533263697070824
ACH-001283,-0.12988854570928152
ACH-001289,-0.23079665607947186
ACH-001300,-0.2447819998065298
ACH-001301,-0.4532234682499267
ACH-001302,-0.2535948504513104
ACH-001306,-0.11272389067341484
ACH-001318,-0.11612124393190495
ACH-001322,-0.07896029910646142
ACH-001328,-0.26334177354019395
ACH-001332,-0.037361512292315
ACH-001336,-0.19121581914021926
ACH-001346,-0.29424262744318264
ACH-001353,-0.2351629827815392
ACH-001354,-0.4570459108537254
ACH-001367,-0.4686003005850684
ACH-001368,-0.29223414990456065
ACH-001374,-0.3682142042504733
ACH-001377,-0.31504229829783115
ACH-001380,-0.1769188995806887
ACH-001391,-0.2695605592155484
ACH-001408,-0.17951803490825774
ACH-001430,-0.451926873030764
ACH-001431,-0.3898935045201224
ACH-001450,-0.17109667612567353
ACH-001496,-0.21606865445920365
ACH-001500,-0.053793351286011606
ACH-001523,-0.5202464508737135
ACH-001532,-0.2837560972502803
ACH-001550,-0.2429017121358701
ACH-001552,-0.3437899923668133
ACH-001554,-0.21225080345499026
ACH-001654,-0.17685053714429186
ACH-001735,-0.27515036471340343
ACH-001736,-0.3225032541430181
ACH-001737,-0.21635538171457436
ACH-001740,-0.27095257785252536
ACH-001745,-0.15339771210701525
ACH-001765,-0.21505312315793765
