,TSNAX (7257)
ACH-000381,-0.05444660990299659
ACH-000383,-0.05658277513723092
ACH-000387,-0.06905141794271429
ACH-000389,-0.15747524051395762
ACH-000390,-0.0288482735686043
ACH-000393,-0.16505980420517094
ACH-000395,0.02669929028522188
ACH-000396,-0.15297131982198692
ACH-000397,-0.13084110427236306
ACH-000401,-0.1453576555862564
ACH-000402,0.018311804721297082
ACH-000403,-0.144261642571704
ACH-000404,-0.1509619525861163
ACH-000406,-0.06780976149778345
ACH-000407,-0.14368478457143122
ACH-000408,-0.2553332070411326
ACH-000410,-0.07277655297404344
ACH-000411,-0.2298466362812484
ACH-000414,-0.1028572546026476
ACH-000415,-0.000276830918667515
ACH-000416,-0.0208745923194799
ACH-000420,-0.1384057444179795
ACH-000421,-0.01256526849458559
ACH-000424,0.06882976678152036
ACH-000425,-0.015378319965042719
ACH-000426,-0.15223480027177844
ACH-000427,-0.11193216526730844
ACH-000433,-0.0177722815665022
ACH-000435,-0.6680450554122571
ACH-000436,-0.0689771157937304
ACH-000444,0.005252649027451962
ACH-000445,-0.015062037566100696
ACH-000448,-0.10842603567859316
ACH-000450,-0.1057864489685284
ACH-000452,-0.0230606969654309
ACH-000454,-0.1514427711480574
ACH-000458,-0.10940904449957756
ACH-000459,0.0949980077490887
ACH-000460,-0.14510582288129334
ACH-000461,0.002719561229863288
ACH-000463,-0.08053655647500327
ACH-000464,-0.14659072172685886
ACH-000466,-0.14057447624051053
ACH-000467,0.025924357659263108
ACH-000468,0.024652017617342727
ACH-000469,-0.002312817259467692
ACH-000470,-0.04730434565046473
ACH-000471,-0.010139333863674105
ACH-000472,-0.0814351333135948
ACH-000473,-0.15355388699866426
ACH-000475,-0.07205995298670882
ACH-000476,-0.22927663815655
ACH-000477,-0.2623879334152683
ACH-000479,-0.14178785229819402
ACH-000480,-0.04120061230412875
ACH-000481,-0.0911395861059518
ACH-000483,0.003706474008221292
ACH-000484,-0.19224661985652908
ACH-000485,0.021800277197787824
ACH-000486,-0.025499094143138053
ACH-000487,-0.20628833276100944
ACH-000488,-0.0068401535798893525
ACH-000490,-0.2565904281408765
ACH-000491,-0.004902404311026322
ACH-000495,-0.20393299441378196
ACH-000496,0.07416118372013765
ACH-000499,-0.18267714752291184
ACH-000500,-0.06905780726297375
ACH-000502,-0.054528468278053084
ACH-000503,-0.13870131784147854
ACH-000505,-0.044348403463354204
ACH-000507,-0.033582532801623606
ACH-000510,-0.051591691367546766
ACH-000511,-0.012380149514060631
ACH-000512,0.09478846573269263
ACH-000516,-0.06224438026371265
ACH-000517,-0.11267828423935733
ACH-000518,-0.0934404977895762
ACH-000520,0.02970669354802978
ACH-000521,0.00500270723054749
ACH-000522,-0.031001145837313143
ACH-000524,-0.17389487648620194
ACH-000527,-0.006993504009527253
ACH-000528,-0.08234124691470639
ACH-000537,0.011880397845705671
ACH-000541,-0.1283121336931888
ACH-000542,-0.11594945920120615
ACH-000544,0.05367131445926284
ACH-000545,-0.08132006777581237
ACH-000547,-0.2998741576031327
ACH-000548,-0.03541601941251055
ACH-000549,-0.10015554899288408
ACH-000550,-0.01756885315125723
ACH-000552,-0.038667857286466836
ACH-000556,-0.11652533733847027
ACH-000557,-0.14909784116972552
ACH-000569,-0.10189340475904923
ACH-000570,-0.12277970216252647
ACH-000571,-0.08360782663745378
ACH-000573,-0.056014781861445866
ACH-000576,-0.1863804603469067
ACH-000579,-0.2167469639496068
ACH-000580,0.09214925280797072
ACH-000584,-0.05257232129727304
ACH-000585,-0.006173872649717603
ACH-000588,-0.05013228188966511
ACH-000589,-0.09602025666205699
ACH-000591,-0.010546273963640706
ACH-000593,-0.02320411973435953
ACH-000600,-0.03703565999149352
ACH-000601,-0.07909004124339801
ACH-000605,-0.02177522753183215
ACH-000606,0.06418628987936617
ACH-000608,-0.08488477545891213
ACH-000614,-0.12378222005756676
ACH-000616,-0.1338048311723402
ACH-000618,-0.031951974838412445
ACH-000619,-0.05750049081172656
ACH-000620,-0.037518864800838235
ACH-000621,-0.08815278948139245
ACH-000622,-0.0970674177026842
ACH-000623,0.03786707458736845
ACH-000624,-0.04494763263414117
ACH-000627,-0.0217980057678885
ACH-000630,-0.05148640360906556
ACH-000631,-0.19160411606283453
ACH-000632,0.02125206677821033
ACH-000633,-0.05099756725447542
ACH-000637,0.04554593428471476
ACH-000638,-0.06145034407003205
ACH-000646,-0.037702244530586064
ACH-000647,-0.02781987535460579
ACH-000648,0.0020852153476080136
ACH-000649,-0.1022234312259459
ACH-000651,-0.013173566529957027
ACH-000652,-0.12764046085106015
ACH-000653,-0.10963003315817772
ACH-000657,-0.101089898033389
ACH-000658,-0.059417746859335985
ACH-000661,-0.09184158481095382
ACH-000662,-0.25073261982298384
ACH-000663,-0.1694009907858997
ACH-000665,0.01814674174746564
ACH-000671,0.002940919299016035
ACH-000672,0.22122725013825006
ACH-000673,-0.06290687414925006
ACH-000676,-0.09531925058523368
ACH-000677,0.04252101085354237
ACH-000681,-0.04239942806567189
ACH-000683,-0.035567144835317144
ACH-000684,-0.10866039335024152
ACH-000688,-0.04166537385302382
ACH-000693,0.02043972975259091
ACH-000694,-0.010140191641833428
ACH-000695,-0.047245968235825865
ACH-000696,-0.040923018384517264
ACH-000697,-0.02954385606351105
ACH-000699,-0.07404664773323115
ACH-000701,0.08618521645061017
ACH-000706,0.022739802368056256
ACH-000711,-0.12668312979720722
ACH-000713,-0.043762289068630056
ACH-000714,-0.002504617472833653
ACH-000718,-0.010260051275706823
ACH-000720,-0.09800815672950668
ACH-000721,-0.06933806066943524
ACH-000724,0.040209738242219004
ACH-000725,-0.010672988771164169
ACH-000732,0.057412017751123624
ACH-000734,-0.010537769837049966
ACH-000735,0.06801808624261485
ACH-000736,-0.02316100469348009
ACH-000738,-0.03956974371295115
ACH-000746,-0.15237288224575296
ACH-000747,0.07062101643227038
ACH-000748,0.06820950695677963
ACH-000753,-0.02065212245954512
ACH-000756,-0.2917154068286401
ACH-000757,-0.10122289712446124
ACH-000758,0.01863721646082411
ACH-000760,-0.13961825111328358
ACH-000762,-0.09208119811271176
ACH-000763,-0.1318219022994885
ACH-000764,0.003632052843873428
ACH-000765,-0.049770647496211184
ACH-000766,0.002263808099502907
ACH-000767,-0.15954963998931934
ACH-000768,-0.17345664953924864
ACH-000769,0.0447237199610678
ACH-000770,-0.10684395649125764
ACH-000771,0.061430719014323926
ACH-000773,-0.1568681665170552
ACH-000776,0.014902770227079825
ACH-000777,-0.023391450314672498
ACH-000778,0.0040694462143615155
ACH-000781,-0.010740234728346208
ACH-000782,-0.12485115358418887
ACH-000783,-0.1326424461664607
ACH-000784,-0.16180050840534566
ACH-000785,-0.1448079901518085
ACH-000787,-0.205577042430702
ACH-000788,-0.11499648766585335
ACH-000791,-0.1187461177504082
ACH-000792,-0.12709924650865462
ACH-000794,0.0012773501659827458
ACH-000796,-0.04276046329220668
ACH-000798,0.1042092039168461
ACH-000799,0.03591410510867593
ACH-000800,-0.08072325408298182
ACH-000802,-0.027220210859168027
ACH-000804,-0.07768844569075221
ACH-000805,0.034968796601690166
ACH-000809,-0.00390432680454045
ACH-000810,-0.06812282286097687
ACH-000811,0.007863363180027233
ACH-000817,-0.20046286088199586
ACH-000819,-0.07897559201631928
ACH-000820,-0.023440841281240327
ACH-000821,-0.0941818509596075
ACH-000822,-0.0056066235795783894
ACH-000823,-0.0062440666760324465
ACH-000824,-0.06793268592639681
ACH-000827,-0.09176268986339556
ACH-000829,-0.05523046446012055
ACH-000831,0.040675412276186006
ACH-000832,0.0596547117020021
ACH-000833,-0.04057944073009071
ACH-000834,-0.02168058221472499
ACH-000835,-0.0238129579948197
ACH-000836,-0.08672773483742703
ACH-000837,-0.12210045955237835
ACH-000838,-0.009893612364380314
ACH-000839,-0.13116114223759195
ACH-000840,0.04873613583897888
ACH-000841,-0.026626946952357376
ACH-000843,-0.0255404230222552
ACH-000846,-0.12155796441726813
ACH-000847,0.01177131510967585
ACH-000848,-0.055477289324078465
ACH-000849,-0.019464245916278815
ACH-000851,-0.12669160790708356
ACH-000855,0.01466121691389646
ACH-000856,-0.04829983598320115
ACH-000858,0.0004705026090186454
ACH-000859,-0.14593249191012855
ACH-000861,0.009258475115641904
ACH-000862,-0.03929258380096995
ACH-000865,-0.06829699439143154
ACH-000866,-0.07577651014601755
ACH-000867,-0.2166735567196116
ACH-000869,0.05944936027748776
ACH-000872,0.022982250167361083
ACH-000873,-0.15258091458485715
ACH-000876,-0.062421929587764026
ACH-000878,0.14020291672605095
ACH-000880,0.030690652247109814
ACH-000881,-0.022834570163136714
ACH-000882,0.07828781017784624
ACH-000884,-0.07092027638517062
ACH-000885,-0.06854048855499308
ACH-000887,-0.02719977413927025
ACH-000889,0.0332791265315914
ACH-000896,-0.055986244920619946
ACH-000898,-0.051249370557292895
ACH-000900,0.08154989883876593
ACH-000901,-0.06517472104421981
ACH-000905,-0.1109942397073154
ACH-000906,-0.11075652382853776
ACH-000907,0.0033552423802610263
ACH-000910,-0.1684339942588946
ACH-000911,-0.06686626571851634
ACH-000912,-0.03588664075757552
ACH-000913,-0.11521829418886667
ACH-000915,-0.14998264652921775
ACH-000916,0.09106151744296502
ACH-000917,-0.2244057075505211
ACH-000920,0.13527928954654367
ACH-000921,0.011244632806280543
ACH-000924,-0.10731937081537432
ACH-000926,-0.06756585456046738
ACH-000928,-0.022889099265142446
ACH-000929,-0.14866551297682667
ACH-000932,-0.1594136001051445
ACH-000935,-0.2352893001351981
ACH-000936,-0.05363847601907872
ACH-000937,-0.13549875798913166
ACH-000938,-0.02762771781273101
ACH-000939,-0.2255048663215667
ACH-000941,-0.1178470582703472
ACH-000943,0.038579042625767265
ACH-000946,-0.10189863967559906
ACH-000947,-0.12335164559671274
ACH-000948,-0.045120739255175984
ACH-000950,-0.031940303998437516
ACH-000953,-0.07444188948598418
ACH-000954,-0.056964058326068115
ACH-000957,-0.052950387714902764
ACH-000958,-0.009302826870985305
ACH-000960,-0.04737834297928669
ACH-000963,-0.2440468728180656
ACH-000968,-0.013845526918803823
ACH-000969,0.008258596530534651
ACH-000972,-0.2636680200987482
ACH-000973,-0.09612720760432704
ACH-000974,-0.08539656047662117
ACH-000978,-0.02720712572601014
ACH-000984,-0.029536417683910382
ACH-000986,-0.0364324939327172
ACH-000988,-0.2118804979876944
ACH-000993,0.12315185534063895
ACH-000994,0.07238197550996064
ACH-000996,0.061568087155615035
ACH-001001,-0.19718472719670685
ACH-001020,-0.0229114261180215
ACH-001028,-0.07309194523394227
ACH-001031,-0.047779999703832086
ACH-001038,-0.053377568607621016
ACH-001048,0.0010877877626189448
ACH-001050,-0.06522413274458176
ACH-001053,-0.0950099899285232
ACH-001054,-0.0117952955938797
ACH-001061,-0.1070655113839796
ACH-001067,-0.0007735232537394164
ACH-001075,-0.10537612531751056
ACH-001096,-0.07945798458529009
ACH-001111,-0.055545899395915685
ACH-001119,-0.1844626530167844
ACH-001128,-0.03319790389445757
ACH-001134,0.06009347081678965
ACH-001151,-0.12591545654721806
ACH-001163,-0.2507442868940544
ACH-001164,-0.02388377027503551
ACH-001183,-0.1761094548943586
ACH-001192,-0.09894449212650427
ACH-001193,-0.08134729248183505
ACH-001196,-0.1421272007044664
ACH-001197,-0.0004833545649398904
ACH-001205,-0.19870764432941565
ACH-001211,-0.08924075722485976
ACH-001212,-0.10516987798908788
ACH-001228,-0.12351799416881125
ACH-001232,-0.1241495605148927
ACH-001239,-0.10312717541823037
ACH-001270,-0.05886399072297125
ACH-001274,0.031829743455806365
ACH-001275,-0.20252365070713507
ACH-001277,-0.12999337653460544
ACH-001278,-0.14951742369431958
ACH-001280,-0.04403291669307807
ACH-001283,-0.016462769976544268
ACH-001289,-0.0925091002713026
ACH-001300,0.018365516379669662
ACH-001301,-0.07204301011674558
ACH-001302,-0.24253278410353116
ACH-001306,-0.042851476096932
ACH-001318,-0.09372534105869124
ACH-001322,-0.060578199415107975
ACH-001328,-0.10123961251899767
ACH-001332,0.1547376720886033
ACH-001336,-0.05557008421760499
ACH-001346,-0.129059867915507
ACH-001353,-0.12324623816847308
ACH-001354,-0.31069120780482457
ACH-001367,-0.09087324387249272
ACH-001368,-0.10372543535764184
ACH-001374,-0.1004159094526066
ACH-001377,-0.1150887223076682
ACH-001380,-0.05383098630485593
ACH-001391,-0.06073828715142623
ACH-001408,-0.19606994007264653
ACH-001430,-0.3307001932924777
ACH-001431,-0.08521692797477892
ACH-001450,0.14781520084924293
ACH-001496,-0.07345373412732542
ACH-001500,-0.06124548688776515
ACH-001523,-0.03609452865708519
ACH-001532,-0.10924726180673698
ACH-001550,-0.03790388671244228
ACH-001552,-0.10251805358254162
ACH-001554,-0.04348703875886475
ACH-001654,-0.04724798885621738
ACH-001735,-0.08022141899362023
ACH-001736,-0.01184927709555241
ACH-001737,0.5341937898759923
ACH-001740,0.07065283060253315
ACH-001745,-0.19038159045621167
ACH-001765,-0.035304476000920584
