,TGFA (7039)
ACH-000004,0.012556590635246487
ACH-000005,0.19835514731129225
ACH-000007,-0.2278622509707541
ACH-000009,0.0425743821106075
ACH-000011,-0.044860380680872836
ACH-000012,-0.06089075842060289
ACH-000013,-0.20406439407827864
ACH-000014,-0.12346670400118967
ACH-000015,-0.13858699819969386
ACH-000017,-0.054582333818803584
ACH-000018,-0.05744891753786415
ACH-000019,0.03642646773043027
ACH-000021,-0.20860865772988624
ACH-000022,-0.08899573869792549
ACH-000025,-0.08011134956715775
ACH-000028,-0.010242724894256743
ACH-000030,-0.14855352857385187
ACH-000035,-0.01744647942580876
ACH-000036,-0.15806531454198033
ACH-000037,-0.2966826275511872
ACH-000039,-0.0579446908932837
ACH-000040,-0.0239860124978162
ACH-000041,-0.2613719767421869
ACH-000042,-0.0755404166846753
ACH-000045,-0.06327344894372544
ACH-000047,-0.038050293837570866
ACH-000052,-0.11288703385924505
ACH-000053,-0.21817904879250924
ACH-000054,-0.17859833195352393
ACH-000055,-0.22372292721777826
ACH-000060,0.005510278868664419
ACH-000067,-0.2363731956998552
ACH-000070,0.049856898620315525
ACH-000075,-0.14509168475333298
ACH-000078,-0.17442764517506426
ACH-000082,-0.1557791369808179
ACH-000085,-0.12144130334710933
ACH-000086,-0.22486727075364904
ACH-000087,-0.16896341495443226
ACH-000092,-0.1246377836186364
ACH-000095,-0.11579000409158327
ACH-000097,-0.18066960203269072
ACH-000098,-0.079203053097301
ACH-000099,-0.0679963589854335
ACH-000108,0.06359354034520888
ACH-000113,-0.05275675664728157
ACH-000116,-0.09485398681392468
ACH-000118,-0.05041633033048041
ACH-000120,-0.15567599709220087
ACH-000123,-0.1748811975776664
ACH-000127,-0.1778101471366848
ACH-000128,-0.09620162378798497
ACH-000132,-0.022372602727039725
ACH-000133,-0.08021428254051123
ACH-000137,-0.4586435428829738
ACH-000138,-0.023027205848641298
ACH-000142,-0.1816980734892257
ACH-000143,-0.08554022328531698
ACH-000146,-0.127085986208451
ACH-000148,-0.03912478797071387
ACH-000150,0.04993995174300316
ACH-000152,-0.12426665690763555
ACH-000153,0.1312452292789948
ACH-000159,-0.058068762219611325
ACH-000160,-0.18808926910747395
ACH-000163,-0.06309744505619397
ACH-000167,-0.4065860713121016
ACH-000168,-0.0037894613099483795
ACH-000169,-0.13219664588784968
ACH-000178,-0.08616215654189606
ACH-000183,-0.09634608806086913
ACH-000188,-0.13227233238130584
ACH-000189,0.08870952013949265
ACH-000190,-0.3160337498736012
ACH-000198,-0.11021755040216956
ACH-000203,0.3059691797671485
ACH-000204,-0.22953337979235414
ACH-000206,-0.07845880030148206
ACH-000207,-0.18796467889817306
ACH-000208,-0.4054863436132666
ACH-000210,-0.5542791511565808
ACH-000211,-0.0789672974558593
ACH-000215,-0.18551059255493169
ACH-000221,-0.10675095698650154
ACH-000222,-0.2389655588293665
ACH-000223,-0.14191843959989064
ACH-000226,-0.08252769076051332
ACH-000227,-0.11639081366300374
ACH-000228,-0.07482471137930134
ACH-000231,-0.032497393495906975
ACH-000232,-0.17516301766124326
ACH-000233,-0.05717110056600136
ACH-000234,-0.1044122670489221
ACH-000235,-0.1574489256226784
ACH-000237,-0.10277537462106492
ACH-000238,-0.12640707122812928
ACH-000242,-0.2452538661975865
ACH-000243,-0.10132892317898393
ACH-000244,0.11242631082989436
ACH-000246,-0.05260124709557661
ACH-000248,-0.0926799395160314
ACH-000250,-0.02350982781838382
ACH-000251,-0.07107855065742863
ACH-000252,0.1135312114628697
ACH-000253,-0.01421901170058059
ACH-000255,-0.18762733403107895
ACH-000256,-0.10115754970960894
ACH-000257,0.04338412169165549
ACH-000258,-0.26368497730033963
ACH-000259,-0.06711098244998641
ACH-000260,-0.14562301296042485
ACH-000261,-0.1545203639650239
ACH-000262,0.0395893692883728
ACH-000263,-0.3410117140682217
ACH-000264,-0.1940112564619965
ACH-000265,-0.08039500641695156
ACH-000266,-0.10799938221960606
ACH-000272,-0.20009250981691615
ACH-000274,-0.1992793180736693
ACH-000277,-0.2018387949499503
ACH-000278,-0.0553187519229073
ACH-000279,-0.2697181094290823
ACH-000280,0.04597745957151731
ACH-000281,-0.006310224667389849
ACH-000288,-0.13288290790651808
ACH-000291,-0.13974537101526574
ACH-000293,-0.27162733049614585
ACH-000294,-0.2027541071819893
ACH-000295,-0.013334667048895578
ACH-000296,-0.1198428914911382
ACH-000302,0.01855942566140084
ACH-000304,-0.09046321489328712
ACH-000307,-0.14398787972635635
ACH-000308,-0.11497826044204608
ACH-000310,0.005403040220993007
ACH-000311,-0.05067923687727012
ACH-000312,-0.1453025006497919
ACH-000315,-0.10138088777516707
ACH-000316,-0.12339986228305112
ACH-000317,-0.3003999817925308
ACH-000318,-0.20290117674428568
ACH-000319,-0.2467092512882665
ACH-000320,-0.0495277074710872
ACH-000322,-0.08003567053324745
ACH-000323,-0.2086474695474434
ACH-000324,-0.19277686273604844
ACH-000329,-0.11519211314847926
ACH-000330,-0.15995080995250546
ACH-000331,-0.10123183821778103
ACH-000332,-0.10456789127793896
ACH-000334,0.06956328841421698
ACH-000335,-0.17659042326340174
ACH-000336,0.11896302297797814
ACH-000337,0.01085887744465468
ACH-000338,-0.2351761987990029
ACH-000339,-0.00883374178451692
ACH-000341,-0.1504537404011788
ACH-000348,-0.09689208835298027
ACH-000350,-0.02103460585187904
ACH-000352,-0.07612955773117921
ACH-000356,-0.014115618038643413
ACH-000361,-0.09307930442660464
ACH-000362,-0.13071650585409492
ACH-000363,-0.10283436558480424
ACH-000364,-0.19080224561049794
ACH-000365,-0.11930863883205045
ACH-000366,-0.0966833482235669
ACH-000368,-0.045300580223441085
ACH-000374,-0.2321500486186628
ACH-000375,-0.05902048366026785
ACH-000376,-0.13492056136429026
ACH-000381,-0.1112944691577714
ACH-000383,-0.0770253404071276
ACH-000387,-0.19870771559600245
ACH-000389,-0.07398165634107012
ACH-000390,-0.35926500683436
ACH-000393,-0.22349588431673167
ACH-000395,-0.04738591166992005
ACH-000396,-0.3614275437188543
ACH-000397,-0.1777158030759331
ACH-000401,-0.09943847720362674
ACH-000402,-0.3683736267448505
ACH-000403,-0.1321232600384414
ACH-000404,0.07486182987092796
ACH-000406,-0.1514036024241928
ACH-000407,-0.14323755196010654
ACH-000408,-0.09571441405168836
ACH-000410,-0.1047884271370508
ACH-000411,0.062050204605453727
ACH-000414,-0.03928754035318426
ACH-000415,-0.1078782938268958
ACH-000416,-0.08168414472144392
ACH-000420,-0.3329898862404087
ACH-000421,-0.0346274480138147
ACH-000424,-0.21677135996633387
ACH-000425,-0.12063411706460578
ACH-000426,0.06430068930784487
ACH-000427,-0.26155595447141905
ACH-000433,-0.08075087327544621
ACH-000435,-0.0004145434768059624
ACH-000436,0.005800167763466542
ACH-000444,-0.09528605822603546
ACH-000445,-0.15862480883033492
ACH-000448,-0.06929510593581563
ACH-000450,-0.2640437684323416
ACH-000452,-0.1587806993532577
ACH-000454,-0.1948211728484376
ACH-000458,-0.08765120355814915
ACH-000459,-0.015596356339705747
ACH-000460,-0.2349912142296626
ACH-000461,-0.14470494278626134
ACH-000463,-0.12399640513327705
ACH-000464,-0.021420365894756637
ACH-000466,-0.1209211002605758
ACH-000467,-0.06578453484928687
ACH-000468,-0.030199819441719112
ACH-000469,0.03205229247240179
ACH-000470,-0.05261317092204405
ACH-000471,-0.2591369417719581
ACH-000472,-0.1056079594324487
ACH-000473,-0.01890925889333449
ACH-000475,-0.13502608098327093
ACH-000476,-0.1206924635443971
ACH-000477,-0.10367750994685852
ACH-000479,-0.09429751241153406
ACH-000480,-0.16703061897518368
ACH-000481,-0.2063145928827295
ACH-000483,-0.1580852883639006
ACH-000484,-0.16158011622071955
ACH-000485,-0.048542530096421586
ACH-000486,-0.11147875997200643
ACH-000487,-0.09148697472573376
ACH-000488,-0.02273799125606595
ACH-000490,-0.02593985539667516
ACH-000491,-0.1408342438717703
ACH-000495,-0.026042312841748214
ACH-000496,-0.15811371414288838
ACH-000499,-0.2847431913407381
ACH-000500,0.3374955764801356
ACH-000502,-0.03621989557939757
ACH-000503,-0.28985987571530675
ACH-000505,-0.10783457010231506
ACH-000507,-0.034279563812542095
ACH-000510,-0.13613386807153485
ACH-000511,-0.07553672385829217
ACH-000512,-0.2606978132166376
ACH-000516,-0.032050175629064946
ACH-000517,-0.08872003590874786
ACH-000518,-0.24492286937879146
ACH-000520,-0.2350387160338195
ACH-000521,-0.12431723887154393
ACH-000522,-0.11813703793355652
ACH-000524,-0.04803089004619611
ACH-000527,-0.0910209600909502
ACH-000528,-0.11008732035827412
ACH-000537,-0.052821469593948935
ACH-000541,0.08657966977461158
ACH-000542,-0.03978134215764279
ACH-000544,-0.0038292332225400077
ACH-000545,-0.1039847861508848
ACH-000547,-0.2566260325543461
ACH-000548,-0.20226171611927035
ACH-000549,-0.30937095121443875
ACH-000550,-0.030692170418687763
ACH-000552,-0.08590303894596972
ACH-000556,-0.1856119743151629
ACH-000557,-0.1449906978533574
ACH-000569,-0.06753512091218447
