,ENTHD2 (146705)
ACH-000004,-0.4840310725372195
ACH-000005,-0.4009313521375059
ACH-000007,-0.3501217019800531
ACH-000009,-0.42434280131808144
ACH-000011,-0.4028951870597148
ACH-000012,-0.2707450043001233
ACH-000013,-0.3461179555298745
ACH-000014,-0.3933953693460693
ACH-000015,-0.4613953833209993
ACH-000017,-0.3481200006557401
ACH-000018,-0.3424269840046023
ACH-000019,-0.5332303000450853
ACH-000021,-0.34322214841027593
ACH-000022,-0.3439714703282429
ACH-000025,-0.34880543032504624
ACH-000028,-0.3434076764696261
ACH-000030,-0.3619700370006805
ACH-000035,-0.3413247558487156
ACH-000036,-0.6822099521134418
ACH-000037,-0.4975285109291385
ACH-000039,-0.7166811495021416
ACH-000040,-0.3843114606821464
ACH-000041,-0.396304797210996
ACH-000042,-0.4929255384267177
ACH-000045,-0.42153848556726176
ACH-000047,-0.433706598577886
ACH-000052,-0.4626478424229104
ACH-000053,-0.3952076823907688
ACH-000054,-0.43217959213931617
ACH-000055,-0.488668340032862
ACH-000060,-0.4452431484672487
ACH-000067,-0.4569017029340518
ACH-000070,-0.2637467871961984
ACH-000075,-0.4654996694948592
ACH-000078,-0.6019568775110047
ACH-000082,-0.3698158220041276
ACH-000085,-0.3995077810261226
ACH-000086,-0.4708073490866891
ACH-000087,-0.5352783171640273
ACH-000092,-0.3117184886972265
ACH-000095,-0.4592208258888563
ACH-000097,-0.3559989290138461
ACH-000098,-0.26212718320904904
ACH-000099,-0.4829019042608928
ACH-000108,-0.4689487320729653
ACH-000113,-0.4207637031935357
ACH-000116,-0.35205739271233394
ACH-000118,-0.4427292752535492
ACH-000120,-0.43710385850038974
ACH-000123,-0.4570968038347672
ACH-000127,-0.5084509611887453
ACH-000128,-0.4402181233815005
ACH-000132,-0.4264805119894845
ACH-000133,-0.22752914054310824
ACH-000137,-0.369698749165948
ACH-000138,-0.3583352151854251
ACH-000142,-0.4860535755386263
ACH-000143,-0.2988614430375817
ACH-000146,-0.3180483274378577
ACH-000148,-0.2998251217418316
ACH-000150,-0.31287919208772863
ACH-000152,-0.5166994194739419
ACH-000153,-0.09910329231469224
ACH-000159,-0.3964884291919802
ACH-000160,-0.3792969065040807
ACH-000163,-0.2541003020452949
ACH-000167,-0.6047874987400329
ACH-000168,-0.40994268092652586
ACH-000169,-0.5048000993428956
ACH-000178,-0.34770973769257346
ACH-000183,-0.5456753141056317
ACH-000188,-0.43873528974601533
ACH-000189,-0.5285097826191608
ACH-000190,-0.3521681792097529
ACH-000198,-0.2904597971748788
ACH-000203,-0.31563245557361275
ACH-000204,-0.2864943220852516
ACH-000206,-0.3798436011293668
ACH-000207,-0.4743307194865116
ACH-000208,0.038272195993585126
ACH-000210,-0.4957165620156529
ACH-000211,-0.4164823482225664
ACH-000215,-0.4602570604445544
ACH-000221,-0.4332070059000213
ACH-000222,-0.3215587770539701
ACH-000223,-0.447844135501998
ACH-000226,-0.31673161078162604
ACH-000227,-0.2878174178855153
ACH-000228,-0.3654629540843578
ACH-000231,-0.32728788290452737
ACH-000232,-0.3714519621632363
ACH-000233,-0.5004356270437392
ACH-000234,-0.3901641259611045
ACH-000235,-0.4229716657937524
ACH-000237,-0.4914235948898624
ACH-000238,-0.5514096395638458
ACH-000242,-0.3719928485342531
ACH-000243,-0.33452720597334423
ACH-000244,-0.3556050047962751
ACH-000246,-0.4939050016669169
ACH-000248,-0.503979070041055
ACH-000250,-0.4215293373284072
ACH-000251,-0.3930518266514055
ACH-000252,-0.3747272016699107
ACH-000253,-0.3390878919006222
ACH-000255,-0.4340600598620713
ACH-000256,-0.35119053096382685
ACH-000257,-0.450699441508989
ACH-000258,-0.0857230997665636
ACH-000259,-0.5891233119135215
ACH-000260,-0.5092473481230267
ACH-000261,-0.5398351083584261
ACH-000262,-0.4486495888686485
ACH-000263,-0.5651280673721651
ACH-000264,-0.4821418980987353
ACH-000265,-0.3307729208112837
ACH-000266,-0.42222459347768704
ACH-000272,-0.4169071365560339
ACH-000274,-0.4977552366575754
ACH-000277,-0.4896494976464714
ACH-000278,-0.4794927960939293
ACH-000279,-0.473790113664006
ACH-000280,-0.5335063436249978
ACH-000281,-0.4271342534762655
ACH-000288,-0.5628516211175648
ACH-000291,-0.3724609006558421
ACH-000293,-0.32527519225477824
ACH-000294,-0.11383806389807433
ACH-000295,-0.4133894303910757
ACH-000296,-0.3863286569831168
ACH-000302,-0.3867136495130956
ACH-000304,-0.3416534623399893
ACH-000307,-0.3932023075633097
ACH-000308,-0.4304731738010342
ACH-000310,-0.4118780200187335
ACH-000311,-0.5181195836475135
ACH-000312,-0.3749465719919721
ACH-000315,-0.3645525537614036
ACH-000316,-0.5912910416105502
ACH-000317,-0.3602764250189574
ACH-000318,-0.42137054664458506
ACH-000319,-0.3480657284009757
ACH-000320,-0.4528815784344834
ACH-000322,-0.6818663344301058
ACH-000323,-0.3795360307104457
ACH-000324,-0.3497388384991982
ACH-000329,-0.5285863613157353
ACH-000330,-0.2955549420543736
ACH-000331,-0.34798601755421704
ACH-000332,-0.4483946304194308
ACH-000334,-0.331078058928138
ACH-000335,-0.506993773835264
ACH-000336,-0.4371152585917448
ACH-000337,-0.4642346518158858
ACH-000338,-0.6811517790981888
ACH-000339,-0.4158111166826373
ACH-000341,-0.3804077383825725
ACH-000348,-0.36449696279904586
ACH-000350,-0.43853957508137137
ACH-000352,-0.515808522883759
ACH-000356,-0.3999917599249481
ACH-000361,-0.4006061826688326
ACH-000362,-0.3889388136804395
ACH-000363,-0.3680192406949801
ACH-000364,-0.0667599305955663
ACH-000365,-0.21961880644436893
ACH-000366,-0.3492106026727474
ACH-000368,-0.3839870529733336
ACH-000374,-0.4580203222866866
ACH-000375,-0.4260616235260629
ACH-000376,-0.5075504078169736
ACH-000381,-0.5410166254300534
ACH-000383,-0.4729060228749502
ACH-000387,-0.37294453868159977
ACH-000389,-0.4036535484328769
ACH-000390,-0.4601142696603792
ACH-000393,-0.34464241561158
ACH-000395,-0.34358948172347786
ACH-000396,-0.22049012243381375
ACH-000397,-0.4781874227512653
ACH-000401,-0.4799072944100996
ACH-000402,-0.6172054712438061
ACH-000403,-0.4988283802111821
ACH-000404,-0.5575432405265995
ACH-000406,-0.3277294599265441
ACH-000407,-0.4702643561747221
ACH-000408,-0.2094069776079552
ACH-000410,-0.21688665386522155
ACH-000411,-0.3222872445204801
ACH-000414,-0.3297779883251913
ACH-000415,-0.31478829236379124
ACH-000416,-0.4031135085487556
ACH-000420,-0.3258262669030421
ACH-000421,-0.4909610050548483
ACH-000424,-0.49305520834186606
ACH-000425,-0.5052643025824409
ACH-000426,-0.3162894514430105
ACH-000427,-0.4170432519060645
ACH-000433,-0.5651687014290874
ACH-000435,-0.3847430864943674
ACH-000436,-0.4155519931475992
ACH-000444,-0.3127793746518395
ACH-000445,-0.5174931901827494
ACH-000448,-0.3716281210652074
ACH-000450,-0.3291101580428432
ACH-000452,-0.4931874203577236
ACH-000454,-0.28158562889939465
ACH-000458,-0.3555102018820525
ACH-000459,-0.30919471429312523
ACH-000460,-0.3455888308671233
ACH-000461,-0.4605170364951268
ACH-000463,-0.4047234685715322
ACH-000464,-0.3746608960042384
ACH-000466,-0.3848971489487804
ACH-000467,-0.3904512257729513
ACH-000468,-0.3817163636119032
ACH-000469,-0.4653931760953489
ACH-000470,-0.463768261215714
ACH-000471,-0.4470082157406116
ACH-000472,-0.4321027642136125
ACH-000473,-0.37881843395078657
ACH-000475,-0.3780190808957997
ACH-000476,-0.4830934629479528
ACH-000477,-0.3634906497591925
ACH-000479,-0.5609045218439956
ACH-000480,-0.4681330818762454
ACH-000481,-0.4248329344132044
ACH-000483,-0.3659265169759398
ACH-000484,-0.26206693894946337
ACH-000485,-0.5023261571718473
ACH-000486,-0.3618149886827129
ACH-000487,-0.262811802162625
ACH-000488,-0.4541445068300178
ACH-000490,-0.2372523286184362
ACH-000491,-0.3694907353468752
ACH-000495,-0.3257685968121776
ACH-000496,-0.4829561751561637
ACH-000499,-0.14490302163347935
ACH-000500,-0.434226949504172
ACH-000502,-0.6005310805174674
ACH-000503,-0.6235867287865711
ACH-000505,-0.32290627016837603
ACH-000507,-0.40250606335983613
ACH-000510,-0.3087869927989321
ACH-000511,-0.4107422642730477
ACH-000512,-0.19841559920971688
ACH-000516,-0.4190763699382512
ACH-000517,-0.3468210926004013
ACH-000518,-0.3963925872040453
ACH-000520,-0.5695974624845648
ACH-000521,-0.8221837434920088
ACH-000522,-0.28551818638316645
ACH-000524,-0.4348656387391373
ACH-000527,-0.29370490857757675
ACH-000528,-0.23921800039523824
ACH-000537,-0.3966046002471997
ACH-000541,-0.4933087515779553
ACH-000542,-0.3898007413985325
ACH-000544,-0.45354349183539794
ACH-000545,-0.4731189597808925
ACH-000547,-0.26050543486417904
ACH-000548,-0.4081766150958573
ACH-000549,-0.5025961831954018
ACH-000550,-0.5322478259483177
ACH-000552,-0.3159049177413741
ACH-000556,-0.5232498344902612
ACH-000557,-0.16702441120502495
ACH-000569,-0.27639099972738496
ACH-000570,-0.19850072527011134
ACH-000571,-0.3623079367999094
ACH-000573,-0.3494448391117373
ACH-000576,-0.4050878829492349
ACH-000579,-0.2258825310677321
ACH-000580,-0.2682764781274176
ACH-000584,-0.4533568281328733
ACH-000585,-0.3749695395998349
ACH-000588,-0.11570520248248616
ACH-000589,-0.4584620597293221
ACH-000591,-0.3146870123841528
ACH-000593,-0.4716782370676872
ACH-000600,-0.4818767413869965
ACH-000601,-0.5424824348026994
ACH-000605,-0.413337058303446
ACH-000606,-0.3023718010275236
ACH-000608,-0.5152418386992957
ACH-000614,-0.4640889695579439
ACH-000616,-0.5038423718720674
ACH-000618,-0.5015110044212471
ACH-000619,-0.4103678738077774
ACH-000620,-0.35369348163932796
ACH-000621,-0.5496720183055097
ACH-000622,-0.4627683955643335
ACH-000623,-0.6165220370582889
ACH-000624,-0.3532683247282983
ACH-000627,-0.4822071159995882
ACH-000630,-0.2887897732060035
ACH-000631,-0.39103223549581545
ACH-000632,-0.4759951888618076
ACH-000633,-0.5942922204470134
ACH-000637,-0.31277531840810746
ACH-000638,-0.342640657529087
ACH-000646,-0.4190187133899378
ACH-000647,-0.5091254096348269
ACH-000648,-0.481225227785469
ACH-000649,-0.4218410852454077
ACH-000651,-0.31800831027373955
ACH-000652,-0.5224098842682355
ACH-000653,-0.6797041073430826
ACH-000657,-0.4573043464466646
ACH-000658,-0.3288363285335749
ACH-000661,-0.15590180058178582
ACH-000662,-0.4876201846890819
ACH-000663,-0.4475167419286658
ACH-000665,-0.2500139177844215
ACH-000671,-0.3167308259648232
ACH-000672,-0.6706244642588601
ACH-000673,-0.5264482253943693
ACH-000676,-0.3771440984971949
ACH-000677,-0.2306816467532392
ACH-000681,-0.4600052068101317
ACH-000683,-0.3877377014382781
ACH-000684,-0.28157450830489195
ACH-000688,-0.3585737064014744
ACH-000693,-0.2952447654005789
ACH-000694,-0.2890768309642699
ACH-000695,-0.5992416399509185
ACH-000696,-0.419945849633486
ACH-000697,-0.3543388345848558
ACH-000699,-0.5262887965086173
ACH-000701,-0.2995859150611505
ACH-000706,-0.31338873483924234
ACH-000711,-0.4104574794112044
ACH-000713,-0.280861407046376
ACH-000714,-0.3861060111476904
ACH-000718,-0.6941647794974259
ACH-000720,-0.3763260503673713
ACH-000721,-0.2034645800885666
ACH-000724,-0.058775854295409886
ACH-000725,-0.3486723905034849
ACH-000732,-0.31876757513546833
ACH-000734,-0.4578408982668843
ACH-000735,-0.4424842995054526
ACH-000736,-0.4071647691167815
ACH-000738,-0.3245989157987453
ACH-000746,-0.5870498189163277
ACH-000747,-0.3857871631994669
ACH-000748,-0.5501815524176701
ACH-000753,-0.4182320124466241
ACH-000756,-0.21599400904382324
ACH-000757,-0.3706367624896264
ACH-000758,-0.4270644618865657
ACH-000760,-0.5498523096700623
ACH-000762,-0.2139943992019182
ACH-000763,-0.31493453941312977
ACH-000764,-0.5662661641812203
ACH-000765,-0.5242684580202503
ACH-000766,-0.4358891628491089
ACH-000767,-0.389702382533822
ACH-000768,-0.3011013083887028
ACH-000769,-0.430388451312563
ACH-000770,-0.37810209929002303
ACH-000771,-0.5059442971180418
ACH-000773,-0.2901445054592424
ACH-000776,-0.4885739102007344
ACH-000777,-0.3054918830316088
ACH-000778,-0.342761362421638
ACH-000781,-0.4204617440308586
ACH-000782,-0.4131394428875952
ACH-000783,-0.6588473235919291
ACH-000784,-0.2453103472052519
ACH-000785,-0.4734945469755594
ACH-000787,-0.4480306286173439
ACH-000788,-0.3802215742184199
ACH-000791,-0.3741957860195096
ACH-000792,-0.3986606880426369
ACH-000794,-0.4598131207056026
ACH-000796,-0.3248031601719827
ACH-000798,-0.5245571453653873
ACH-000799,-0.6155685575006216
ACH-000800,-0.6036006638839027
ACH-000802,-0.4954646844390816
ACH-000804,-0.3367694792349261
ACH-000805,-0.54123246738785
ACH-000809,-0.31826030948482004
ACH-000810,-0.33850263572315725
ACH-000811,-0.4632388193525314
ACH-000817,-0.1998922817560158
ACH-000819,-0.38679952588253547
ACH-000820,-0.4678990483689944
ACH-000821,-0.22260272991473667
ACH-000822,-0.4796294883568804
ACH-000823,-0.3647372500672929
ACH-000824,-0.4576884389318942
ACH-000827,-0.4997367254180583
ACH-000829,-0.32359796776173305
ACH-000831,-0.2642975539474992
ACH-000832,-0.3197571065155325
ACH-000833,-0.5168912442929557
ACH-000834,-0.3199077520524665
ACH-000835,-0.40026742225236
ACH-000836,-0.33355245463555244
ACH-000837,-0.4259513290128063
ACH-000838,-0.11629277126129225
ACH-000839,-0.5824798339006059
ACH-000840,-0.17257982004131367
ACH-000841,-0.4185400339093098
ACH-000843,-0.3389207004927461
ACH-000846,-0.4159285703784224
ACH-000847,-0.501350651155594
ACH-000848,-0.4364356206130976
ACH-000849,-0.3123082401975788
ACH-000851,-0.3711536887033269
ACH-000855,-0.26917135135401504
ACH-000856,-0.25788697719313186
ACH-000858,-0.4204462082153641
ACH-000859,-0.5040440601709331
ACH-000861,-0.2317768780673436
ACH-000862,-0.41545166160542
ACH-000865,-0.46622534030715296
ACH-000866,-0.352845500495146
ACH-000867,-0.38696937632650896
ACH-000869,-0.3927800088791824
ACH-000872,-0.2658534903962537
ACH-000873,-0.19607701791698606
ACH-000876,-0.33078428816311706
ACH-000878,-0.26665067155994826
ACH-000880,-0.5120998884255633
ACH-000881,-0.3759993998816655
ACH-000882,-0.4706036454700034
ACH-000884,-0.27636884782902754
ACH-000885,-0.20270623619078346
ACH-000887,-0.36402573889537904
ACH-000889,-0.33381399245710125
ACH-000896,-0.3970422678126864
ACH-000898,-0.3762934808040079
ACH-000900,-0.501272613574245
ACH-000901,-0.3255564699893109
ACH-000905,-0.3144284373044961
ACH-000906,-0.2907938508374635
ACH-000907,-0.3553405811666929
ACH-000910,-0.5973892777013627
ACH-000911,-0.19238301331045227
ACH-000912,-0.4354007017204143
ACH-000913,-0.3795876644355993
ACH-000915,-0.3617780379879179
ACH-000916,-0.8392213088409994
ACH-000917,-0.2976331561400062
ACH-000920,-0.6903281979829423
ACH-000921,-0.5223312149790987
ACH-000924,-0.3304306900924669
ACH-000926,-0.4865887994444072
ACH-000928,-0.367866371526385
ACH-000929,-0.3341947313234685
