,IDI1 (3422)
ACH-000004,0.2828285868790341
ACH-000005,0.17619359717092603
ACH-000007,0.033133368927269494
ACH-000009,0.2255057507814877
ACH-000011,0.22440440801927394
ACH-000012,0.13582621010693335
ACH-000013,0.16836541021975054
ACH-000014,0.0548695011873705
ACH-000015,0.15457899647165144
ACH-000017,0.1757923182649851
ACH-000018,0.4743457172621786
ACH-000019,0.1781106281104849
ACH-000021,0.03899517874935773
ACH-000022,0.1540983939923162
ACH-000025,0.2336333015718087
ACH-000028,0.2229446800001124
ACH-000030,0.2253391030113594
ACH-000035,0.3388731503138085
ACH-000036,0.09341820706386482
ACH-000037,0.2239769795272641
ACH-000039,0.3072609258509188
ACH-000040,0.2528975161245787
ACH-000041,0.25035188159887883
ACH-000042,0.11588472704587985
ACH-000045,0.2509640366711365
ACH-000047,0.2083304393885728
ACH-000052,-0.00014440907120450518
ACH-000053,0.2521311646668952
ACH-000054,0.14656786477686182
ACH-000055,0.2803532636209225
ACH-000060,0.19207772631111736
ACH-000067,0.15834019376762035
ACH-000070,0.057867975885606764
ACH-000075,0.03746453763276023
ACH-000078,0.14786948996794394
ACH-000082,0.12134354280361008
ACH-000085,0.2799418517429902
ACH-000086,0.007743802477581176
ACH-000087,0.2335190883812617
ACH-000092,0.1315233631018237
ACH-000095,0.1715794467893296
ACH-000097,0.16449698077271346
ACH-000098,0.08968905507309106
ACH-000099,0.1881237620807022
ACH-000108,0.0943046821456807
ACH-000113,0.22229686116505185
ACH-000116,0.12051422368784002
ACH-000118,0.0721622840422552
ACH-000120,0.0848945360177321
ACH-000123,0.2389069375585399
ACH-000127,0.2609647088853803
ACH-000128,0.09206415406071923
ACH-000132,0.1420547686021998
ACH-000133,0.12050881916153686
ACH-000137,0.17813949269684173
ACH-000138,0.18395319550738407
ACH-000142,0.30697444568798593
ACH-000143,0.19930923595865185
ACH-000146,0.265236995049132
ACH-000148,0.06502089236112947
ACH-000150,0.2916396882457607
ACH-000152,0.1828687509824953
ACH-000153,0.2072422892446546
ACH-000159,0.10068019986153387
ACH-000160,0.19895411055674966
ACH-000163,0.1733282589938355
ACH-000167,0.10164545540223208
ACH-000168,0.3383212001789135
ACH-000169,0.2870195075091755
ACH-000178,0.20291921570512195
ACH-000183,0.0649923970008507
ACH-000188,0.09421175101836947
ACH-000189,0.31896416722752924
ACH-000190,0.4307759663535001
ACH-000198,0.16111397906078287
ACH-000203,0.18657639541217744
ACH-000204,0.19668130471985493
ACH-000206,0.028886539672909026
