,KCNA7 (3743)
ACH-000004,-0.1553296293540765
ACH-000005,0.11548201726731235
ACH-000007,0.03102759956187175
ACH-000009,0.007530099095620825
ACH-000011,0.05411015838052858
ACH-000012,-0.03679036097886045
ACH-000013,0.021572728190071472
ACH-000014,-0.2462650842138717
ACH-000015,0.016477143077626905
ACH-000017,0.005413749718123753
ACH-000018,-0.16595908265084813
ACH-000019,0.259521724155316
ACH-000021,0.10538299999428817
ACH-000022,-0.11164665659834272
ACH-000025,-0.01220903144561862
ACH-000028,0.13312918200927704
ACH-000030,-0.09669585391189768
ACH-000035,-0.0547361514899548
ACH-000036,-0.08088815942154717
ACH-000037,-0.02572821514819954
ACH-000039,0.04314320076759666
ACH-000040,-0.04393631235897054
ACH-000041,0.10115408978397304
ACH-000042,0.03799078733395378
ACH-000045,-0.03182425074173559
ACH-000047,0.06390879165058898
ACH-000052,-0.10760078633155593
ACH-000053,-0.043235812354682435
ACH-000054,-0.05032092756593517
ACH-000055,0.2885387969073984
ACH-000060,-0.13758489119183254
ACH-000067,0.032271213169017945
ACH-000070,0.12867645656872673
ACH-000075,0.06395600878144568
ACH-000078,-0.14762244845311215
ACH-000082,0.13869369307059531
ACH-000085,-0.09525861131346812
ACH-000086,-0.02126624913072894
ACH-000087,0.15377098925169014
ACH-000092,-0.07203997264271123
ACH-000095,0.01726767461052095
ACH-000097,0.12146144556685667
ACH-000098,-0.013425179187406664
ACH-000099,0.09092108085095342
ACH-000108,0.058727709327174214
ACH-000113,-0.07668219771394401
ACH-000116,-0.02417346715756327
ACH-000118,0.028977742821181006
ACH-000120,0.12073816007726836
ACH-000123,0.024299194297416362
ACH-000127,0.05026552754645591
ACH-000128,-0.014435157317062571
ACH-000132,0.04283191495787037
ACH-000133,-0.03371475905825443
ACH-000137,-0.1849872478133808
ACH-000138,0.0009919214012702909
ACH-000142,-0.004059683814668364
ACH-000143,-0.09760901289682224
ACH-000146,0.04645937536238463
ACH-000148,0.012894510487200028
ACH-000150,0.250605409645716
ACH-000152,0.052174763844454436
ACH-000153,0.044494627229670534
ACH-000159,-0.028376174802417907
ACH-000160,0.04294410260652237
ACH-000163,0.002460234714722953
ACH-000167,-0.253003447283568
ACH-000168,0.10490094007440542
ACH-000169,-0.02549511090900569
ACH-000178,0.01444756273214967
ACH-000183,-0.0365695320553116
ACH-000188,0.08861743314323478
ACH-000189,0.13481711946499345
ACH-000190,0.09716365034188253
ACH-000198,-0.003300853320697264
ACH-000203,0.32730350388140045
ACH-000204,-0.016090660219577273
ACH-000206,0.16821196602018978
ACH-000207,0.08897952718973445
ACH-000208,0.06873231935060366
ACH-000210,0.341492789097563
ACH-000211,-0.0475178887150824
ACH-000215,0.11403063709621905
ACH-000221,-0.04566196181774887
ACH-000222,0.0047913365335241105
ACH-000223,0.1006802836657358
ACH-000226,0.05277066166008085
ACH-000227,-0.17761567412942111
ACH-000228,-0.033864095167367415
ACH-000231,0.16982691545475584
ACH-000232,-0.0237688154751221
ACH-000233,-0.097507890394135
ACH-000234,-0.0591657143603497
ACH-000235,-0.016912430913088826
ACH-000237,-0.03386702102325444
ACH-000238,0.2937253100402719
ACH-000242,-0.13328287349104273
ACH-000243,0.04213913283182765
ACH-000244,-0.13402444222051632
ACH-000246,-0.0681291822227559
ACH-000248,0.09800335738836816
ACH-000250,0.014197876353138584
ACH-000251,0.2430725732293158
ACH-000252,-0.074476917250187
ACH-000253,-0.07034010067877272
ACH-000255,-0.02474899820331704
ACH-000256,0.05086110660765486
ACH-000257,-0.1277265866478856
ACH-000258,0.12794377734304155
ACH-000259,-0.02519270207947781
ACH-000260,0.019798017327744392
ACH-000261,-0.040244022983644746
ACH-000262,-0.08826399349984762
ACH-000263,0.17658180490887307
ACH-000264,0.056057898790441145
ACH-000265,0.006562273319497228
ACH-000266,0.029686275120515568
ACH-000272,0.061413728547350686
ACH-000274,0.05376501642189256
ACH-000277,0.0539012486486492
ACH-000278,0.006592737544806688
