,DYNC1H1 (1778)
ACH-000661,-1.0122470072772132
ACH-000662,-1.5113124590062743
ACH-000663,-0.8724739035210184
ACH-000665,-1.1370053339928898
ACH-000671,-0.9993091460925934
ACH-000672,-1.3370953354085189
ACH-000673,-1.02777480386988
ACH-000676,-1.0361750268657022
ACH-000677,-0.9739723007698948
ACH-000681,-0.9938882766785376
ACH-000683,-0.949350932468548
ACH-000684,-1.297825562297935
ACH-000688,-1.1621949284621929
ACH-000693,-1.086166283078047
ACH-000694,-1.0444601286270994
ACH-000695,-0.7575696958360565
ACH-000696,-1.1155756213918953
ACH-000697,-1.0638532114306931
ACH-000699,-0.9853146142386447
ACH-000701,-1.0242999927234475
ACH-000706,-0.9320659796807312
ACH-000711,-1.1107065019024869
ACH-000713,-1.0381530874381797
ACH-000714,-1.120574594023977
ACH-000718,-1.093476682156813
ACH-000720,-1.1304942575323504
ACH-000721,-1.141879816020063
ACH-000724,-1.2932598587490831
ACH-000725,-1.3385890414446613
ACH-000732,-1.116893317933872
ACH-000734,-1.03934629935414
ACH-000735,-1.1296836331522842
ACH-000736,-1.1635967107628469
ACH-000738,-1.068099300763698
ACH-000746,-1.2691790776016725
ACH-000747,-1.1575714295981232
ACH-000748,-1.1755252143014012
ACH-000753,-1.1700906133466908
ACH-000756,-1.040970348163569
ACH-000757,-1.2416874718008757
ACH-000758,-1.0813060351399084
ACH-000760,-1.1972923519034755
ACH-000762,-1.150049102969358
ACH-000763,-1.2750385529484467
ACH-000764,-0.9951544216631324
ACH-000765,-1.3247857882758125
ACH-000766,-1.0467680719268475
ACH-000767,-0.9936637120214986
ACH-000768,-1.0307894654788905
ACH-000769,-0.9983343976910768
ACH-000770,-1.093819432944005
ACH-000771,-0.9933633244858846
ACH-000773,-1.0709966637696078
ACH-000776,-1.1004743695507238
ACH-000777,-1.1603843848175135
ACH-000778,-1.0375218813113594
ACH-000781,-1.073325208130137
ACH-000782,-1.085557256418087
ACH-000783,-1.3143150359630067
ACH-000784,-1.084258090257736
ACH-000785,-1.2092324792070177
ACH-000787,-0.9974552080903424
ACH-000788,-1.1241049150946614
ACH-000791,-1.172780715364263
ACH-000792,-1.0241987279591998
ACH-000794,-1.0589682441263677
ACH-000796,-1.1857008689256407
ACH-000798,-1.0358461612216128
ACH-000799,-0.9664135203863372
ACH-000800,-1.2850517276696665
ACH-000802,-0.9832572944382424
ACH-000804,-1.1152590330933194
ACH-000805,-1.0271494620764237
ACH-000809,-0.8581754433035906
ACH-000810,-1.1465852683008344
ACH-000811,-1.2065230196790513
ACH-000817,-1.2020639779222022
ACH-000819,-1.1076185582496925
ACH-000820,-1.2317497049589632
ACH-000821,-1.0398843529598314
ACH-000822,-1.2988153072256885
ACH-000823,-0.8294699139796092
ACH-000824,-1.0363846070565803
ACH-000827,-1.0675160237172865
ACH-000829,-1.1072243026381348
ACH-000831,-1.105051948540009
ACH-000832,-0.9878740582679512
ACH-000833,-1.0813863970639288
ACH-000834,-1.1745929692999195
ACH-000835,-1.1860917195702685
ACH-000836,-1.1583196167936365
ACH-000837,-1.1643606981856631
ACH-000838,-1.1757683931475174
ACH-000839,-1.2092008686472149
ACH-000840,-0.9515138367495072
ACH-000841,-1.127735526394858
ACH-000843,-0.7813593594862976
ACH-000846,-1.1240103884980188
ACH-000847,-1.0702066230968703
ACH-000848,-0.9297216054165252
ACH-000849,-1.014436511220753
ACH-000851,-1.2146456942028008
ACH-000855,-0.7694517288700968
ACH-000856,-1.108368710697938
ACH-000858,-1.107402999375937
ACH-000859,-1.2920205725943643
ACH-000861,-1.0884434514132306
ACH-000862,-0.9463535703786314
ACH-000865,-1.2069630968222091
ACH-000866,-1.0798288023214049
ACH-000867,-1.008871934311663
ACH-000869,-1.2526304272463331
ACH-000872,-0.9436124418654204
ACH-000873,-1.0414552389565783
ACH-000876,-1.1345726631626634
ACH-000878,-0.8625891270251012
ACH-000880,-0.7775066175657158
ACH-000881,-1.2183614043155808
ACH-000882,-1.1524823310596708
ACH-000884,-1.178561882218074
ACH-000885,-1.1155829977575404
ACH-000887,-1.0385031738991228
ACH-000889,-0.9757460672339504
ACH-000896,-1.1103833290776677
ACH-000898,-0.9606154133271796
ACH-000900,-1.3214704253964542
ACH-000901,-0.9940366337654548
ACH-000905,-1.1688611386386558
ACH-000906,-1.017519874117727
ACH-000907,-0.9986452414138276
ACH-000910,-1.0876477192875738
ACH-000911,-1.0851946728792259
ACH-000912,-1.042573701724371
ACH-000913,-1.0882962341583025
ACH-000915,-1.0830348087431043
ACH-000916,-1.328041350684925
ACH-000917,-1.164498124731079
ACH-000920,-1.201942962002176
ACH-000921,-1.1887239768036186
ACH-000924,-1.0165044596649997
ACH-000926,-1.1732660096446892
ACH-000928,-1.121266381221957
ACH-000929,-1.2710534984002508
ACH-000932,-1.0488365238657391
ACH-000935,-1.0575920828810743
ACH-000936,-1.0502177185917398
ACH-000937,-1.030507010808701
ACH-000938,-0.9443753928686891
ACH-000939,-1.3073788281509269
ACH-000941,-1.0617270188166712
ACH-000943,-1.1332494902518766
ACH-000946,-1.1684943723553114
ACH-000947,-1.0008617270595328
ACH-000948,-1.0446274891307208
ACH-000950,-1.3695946564894117
ACH-000953,-1.1451673068411838
ACH-000954,-1.2397444042427932
ACH-000957,-0.9682396391866042
ACH-000958,-0.8885684803256684
ACH-000960,-1.1291004650941079
ACH-000963,-0.7618070020220316
ACH-000968,-1.2208866826493705
ACH-000969,-1.1522097998747551
ACH-000972,-0.9330154712424604
ACH-000973,-1.156819673661892
ACH-000974,-0.9990658392019828
ACH-000978,-1.3443373081298444
ACH-000984,-1.1710796556750078
ACH-000986,-1.1026359751042734
ACH-000988,-0.9991307413171104
ACH-000993,-1.1694528121744947
ACH-000994,-1.2305566113847597
ACH-000996,-1.0053628769872696
ACH-001001,-1.091557140793176
ACH-001020,-0.8283108073343519
ACH-001028,-1.0151709851753192
ACH-001031,-0.9550077669398224
ACH-001038,-1.043889651623198
ACH-001048,-1.1808800882838562
ACH-001050,-1.1870122997376054
ACH-001053,-1.4652595833295259
ACH-001054,-1.1700074175101731
ACH-001061,-0.994767815228617
ACH-001067,-1.0512737088159354
ACH-001075,-0.8727142773677308
ACH-001096,-1.0130374627254373
ACH-001111,-1.1868715291681884
ACH-001119,-1.0663190189976142
ACH-001128,-1.501448521180096
ACH-001134,-1.0124385814218997
ACH-001151,-1.037668484743639
ACH-001163,-1.1151498058843878
ACH-001164,-1.1438495669134656
ACH-001183,-0.9556670740904102
ACH-001192,-1.252178547135436
ACH-001193,-1.2498707778092402
ACH-001196,-1.2136044461183475
ACH-001197,-1.3956544042937848
ACH-001205,-1.0076345342469877
ACH-001211,-1.1112349839476428
ACH-001212,-1.106541436363263
ACH-001228,-1.0720317497052771
ACH-001232,-1.1383114245329478
ACH-001239,-0.9147867484369896
ACH-001270,-0.7291111765121262
ACH-001274,-0.8961905081093795
ACH-001275,-0.8392933261966191
ACH-001277,-1.3582299266903246
ACH-001278,-0.98302419231616
ACH-001280,-1.1577828151194611
ACH-001283,-1.0408571915933769
ACH-001289,-1.1311934468795848
ACH-001300,-1.1841457569132092
ACH-001301,-1.207260343470513
ACH-001302,-1.153275399930198
ACH-001306,-0.7479273226985546
ACH-001318,-1.0628591597758192
ACH-001322,-1.3548167483385
ACH-001328,-1.0771541769584587
ACH-001332,-0.8166574670285999
ACH-001336,-0.9731669725905476
ACH-001346,-1.0389527082746242
ACH-001353,-1.038999459739347
ACH-001354,-1.2564210679871786
ACH-001367,-1.4167374955527232
ACH-001368,-1.1107014394535255
ACH-001374,-0.9325122471935255
ACH-001377,-0.9863765322911248
ACH-001380,-1.1693545033686308
ACH-001391,-1.0504888152551544
ACH-001408,-0.9739209493912288
ACH-001430,-0.8702617611463785
ACH-001431,-1.0035354534597771
ACH-001450,-0.9692109327011148
ACH-001496,-0.9694706017116294
ACH-001500,-1.1398605960048147
ACH-001523,-1.267381250574611
ACH-001532,-0.9522438754111028
ACH-001550,-1.129307550226296
ACH-001552,-0.9587754408025077
ACH-001554,-1.0797042210190302
ACH-001654,-1.0256972803514322
ACH-001735,-1.249008087729765
ACH-001736,-1.001877708643534
ACH-001737,-0.9270522164018978
ACH-001740,-1.2101742334464956
ACH-001745,-1.0600893954776642
ACH-001765,-1.1855130172203143
