,OSER1 (51526)
ACH-000004,-0.031423643787026403
ACH-000005,0.03540856403170109
ACH-000007,0.09306144748053076
ACH-000009,-0.060848759682221164
ACH-000011,0.021727278429536333
ACH-000012,0.10438205343125424
ACH-000013,0.06952523094838478
ACH-000014,0.1178115672605089
ACH-000015,0.1033324766100932
ACH-000017,-0.1541482272646873
ACH-000018,-0.11368353460465
ACH-000019,-0.03788399650929677
ACH-000021,0.012606259651380654
ACH-000022,0.13598795184690668
ACH-000025,-0.055696669926650094
ACH-000028,-0.0193443318560458
ACH-000030,-0.10920026990614716
ACH-000035,-0.023462043988136744
ACH-000036,-0.1160532714081684
ACH-000037,-0.049454990006290785
ACH-000039,0.211791506234618
ACH-000040,0.16842246301536004
ACH-000041,0.15109881333441522
ACH-000042,-0.015831820634021863
ACH-000045,0.030243619984601577
ACH-000047,-0.020128530754337928
ACH-000052,-0.1711164929118952
ACH-000053,-0.1265219229214492
ACH-000054,0.055068396483492765
ACH-000055,-0.07563428326330024
ACH-000060,0.1708561150620037
ACH-000067,0.05599355489833829
ACH-000070,0.22906519080463225
ACH-000075,0.09545396315399694
ACH-000078,0.022019694620553355
ACH-000082,-0.11199512682717036
ACH-000085,0.08920720506506631
ACH-000086,0.08868272689005416
ACH-000087,-0.00826079409593872
ACH-000092,-0.05926112854166329
ACH-000095,-0.05356798289850352
ACH-000097,0.13974343053547986
ACH-000098,0.07669908874798638
ACH-000099,-0.11333486365515988
ACH-000108,0.04732270004570903
ACH-000113,0.07254898288226527
ACH-000116,0.004997148716588386
ACH-000118,0.054412464024580526
ACH-000120,0.03936051795263834
ACH-000123,-0.04009614294642425
ACH-000127,0.1269460333050012
ACH-000128,0.13059622993530318
ACH-000132,0.2917256749700761
ACH-000133,0.04712604803946998
ACH-000137,0.17921617790337474
ACH-000138,-0.06804761792126357
ACH-000142,0.025536725410644195
ACH-000143,-0.048726734870009336
ACH-000146,0.1292151994952325
ACH-000148,-0.06178953811658175
ACH-000150,0.08281077965172783
ACH-000152,0.025997389744156843
ACH-000153,-0.04857107586800447
ACH-000159,0.12668943439302524
ACH-000160,0.05611170498449061
ACH-000163,-0.03286247257140463
ACH-000167,-0.33928281987658515
ACH-000168,0.006017304592603571
ACH-000169,-0.06980064175789558
ACH-000178,0.09911222220496456
ACH-000183,-0.0006499968274986405
ACH-000188,0.055318211011237454
ACH-000189,-0.15087113745866412
ACH-000190,-0.16718435744333116
ACH-000198,0.15007648683598274
ACH-000203,0.5627930693857335
ACH-000204,-0.02498638643511662
ACH-000206,0.03767989592146575
ACH-000207,0.12552356534089384
ACH-000208,0.04183605835465007
ACH-000210,0.015426447212919303
ACH-000211,0.17576417660985694
ACH-000215,0.0007698543345539398
ACH-000221,-0.09490100053478334
ACH-000222,-0.20385968040162367
ACH-000223,0.2582351035537295
ACH-000226,-0.07688955474353015
ACH-000227,0.033917595673471045
ACH-000228,0.02817756633467195
ACH-000231,-0.08145169597240434
ACH-000232,-0.12085618048572172
ACH-000233,0.09829492072125944
ACH-000234,0.10572425134179428
ACH-000235,0.028560684077060236
ACH-000237,0.110351478224703
ACH-000238,0.09656372795971807
ACH-000242,-0.25888402725976384
ACH-000243,-0.10049677247001623
ACH-000244,0.07087488473122337
ACH-000246,0.20269210030354431
ACH-000248,-0.05052705245825228
ACH-000250,0.11801335653936453
ACH-000251,0.11406726055364085
ACH-000252,-0.3926395567264245
ACH-000253,-0.01211998245863942
ACH-000255,-0.15899992971339202
ACH-000256,-0.15763850624025216
ACH-000257,0.009261242192503698
ACH-000258,0.0223008607571438
ACH-000259,-0.08035810335841166
ACH-000260,-0.044797882724237036
ACH-000261,-0.05539368176634004
ACH-000262,-0.0460586457418878
ACH-000263,0.19244404769659346
ACH-000264,-0.018741559014372883
ACH-000265,0.05782949374142565
ACH-000266,0.04499515709885018
ACH-000272,-0.09096271008403932
ACH-000274,0.03383593477348958
ACH-000277,-0.06710980361567674
ACH-000278,-0.07243563742593652
ACH-000279,0.015910014773585918
ACH-000280,0.09793958593343484
ACH-000281,-0.0635288437112515
ACH-000288,-0.013265502816352734
ACH-000291,-0.17232259166680794
ACH-000293,0.038406822077583
ACH-000294,0.162648056535582
ACH-000295,0.18939168680711044
ACH-000296,-0.17013496064225014
ACH-000302,0.022589918175563224
ACH-000304,0.1219912330242899
ACH-000307,0.030001050245187857
ACH-000308,-0.07637268407052591
ACH-000310,0.11164234181061616
ACH-000311,0.02468633361786932
ACH-000312,-0.02146423914511733
ACH-000315,0.2775250829331529
ACH-000316,0.001346425831344592
ACH-000317,0.08394322099318982
ACH-000318,0.17148549405526406
ACH-000319,0.0535974918650987
ACH-000320,0.11582642755079565
ACH-000322,-0.1909674798384514
ACH-000323,0.028965933436445355
ACH-000324,0.011006962906177356
ACH-000329,-0.03523425539187062
ACH-000330,0.08745260333360855
ACH-000331,0.09493801476317404
ACH-000332,0.026812645927957155
ACH-000334,0.19133513123272372
ACH-000335,0.09200885229658624
ACH-000336,0.4329502186190946
ACH-000337,0.055344874383694564
ACH-000338,-0.3793099371590186
ACH-000339,0.011529318071327682
ACH-000341,0.05701923319366579
ACH-000348,-0.05076256329278585
ACH-000350,-0.01549205959192689
ACH-000352,0.11699608815784115
ACH-000356,-0.03258492114804022
ACH-000361,-0.2879251157731729
ACH-000362,0.06897579751305646
ACH-000363,-0.08987743081319545
ACH-000364,0.18636074878734887
ACH-000365,0.04907033500132997
ACH-000366,0.18123647098178208
ACH-000368,-0.14593455382163936
ACH-000374,0.1244772640336912
ACH-000375,0.04551768127823149
ACH-000376,-0.10204502528537483
ACH-000381,-0.1895756913689096
ACH-000383,0.03978571436324612
ACH-000387,-0.0507830608607401
ACH-000389,-0.10006383518462267
ACH-000390,0.0836724640416009
ACH-000393,0.04845471227607703
ACH-000395,-0.4400787711122763
ACH-000396,-0.37015580912547097
ACH-000397,-0.20035311651752727
ACH-000401,-0.01714362302710409
ACH-000402,-0.28040904536242284
ACH-000403,-0.091255768665633
ACH-000404,-0.03630025031411309
ACH-000406,0.10779111969424617
ACH-000407,0.0827153129082787
ACH-000408,-0.1778973444018802
ACH-000410,-0.04098541163651485
ACH-000411,0.2279340541715205
ACH-000414,0.07767210695611906
ACH-000415,0.014512868196435543
ACH-000416,0.07261576385787734
ACH-000420,0.020265021833374232
ACH-000421,0.03198823099921684
ACH-000424,0.12125814252779775
ACH-000425,-0.052147206521043925
ACH-000426,-0.02725693897048966
ACH-000427,-0.06187344545432188
ACH-000433,0.10241758212209108
ACH-000435,-0.00837549975626064
ACH-000436,0.03584215073634068
ACH-000444,0.12833125698605635
ACH-000445,0.12944054741407449
ACH-000448,0.09474513231050267
ACH-000450,-0.17076325441638973
ACH-000452,-0.039068373280496095
ACH-000454,0.052699287722613085
ACH-000458,0.1101400602618724
ACH-000459,0.09503428191218337
ACH-000460,0.15679413500812092
ACH-000461,-0.31917832367253063
ACH-000463,0.2338496588549367
ACH-000464,-0.185912322809066
ACH-000466,0.08168966762010396
ACH-000467,-0.032248386217803834
ACH-000468,-0.0522566161815218
ACH-000469,-0.1242326084286882
ACH-000470,0.219729964150406
ACH-000471,0.09478431738618268
ACH-000472,-0.04068607285065429
ACH-000473,-0.02475263276943137
ACH-000475,0.07920248049481211
ACH-000476,-0.0002748201382463005
ACH-000477,0.03167319707173402
ACH-000479,-0.07388560636793914
ACH-000480,0.028859503562559743
ACH-000481,-0.18429901882424288
ACH-000483,0.2323892326134595
ACH-000484,-0.0701601953482256
ACH-000485,0.03265985179771086
ACH-000486,0.05363343248234273
ACH-000487,0.04217229176668488
ACH-000488,-0.10473572223536837
ACH-000490,-0.032221547434467604
ACH-000491,0.05241972859315085
ACH-000495,0.13243081442123694
ACH-000496,-0.08848551813345841
ACH-000499,-0.007291361464317344
ACH-000500,0.0539852650297466
ACH-000502,0.10801530391327388
ACH-000503,0.056171307897657216
ACH-000505,0.2248470088048957
ACH-000507,-0.013808657516590071
ACH-000510,0.014149484515171198
ACH-000511,0.045189694499191295
ACH-000512,-0.11790240610989235
ACH-000516,-0.015614201389720403
ACH-000517,0.056054497135132726
ACH-000518,0.017737147795004748
ACH-000520,-0.06726872601885213
ACH-000521,0.09601176691994028
ACH-000522,0.03604279343213961
ACH-000524,-0.004257747797175593
ACH-000527,0.054891736325117284
ACH-000528,-0.008540773971960422
ACH-000537,-0.09418729606871132
ACH-000541,-0.17360742179126554
ACH-000542,0.13777441798870804
ACH-000544,0.031836409383493545
ACH-000545,-0.032930455174653345
ACH-000547,-0.11289347739305912
ACH-000548,-0.1335430873082667
ACH-000549,0.062380352828766965
ACH-000550,-0.11243570539888842
ACH-000552,0.1653080423860723
ACH-000556,-0.0367722888422708
ACH-000557,0.0725373998893585
ACH-000569,-0.21229599250461897
ACH-000570,-0.06886839220278605
ACH-000571,0.018214889722623345
ACH-000573,0.14315216002563644
ACH-000576,0.03630029928071004
ACH-000579,-0.008531597182442415
ACH-000580,0.18233423859774467
ACH-000584,0.06017605066567469
ACH-000585,0.05256981925226323
ACH-000588,-0.17353898274921348
ACH-000589,-0.03617581980336163
ACH-000591,-0.01999681249339412
ACH-000593,-0.016141530852662324
ACH-000600,0.15603338667304228
ACH-000601,-0.02071189565832674
ACH-000605,-0.01096510069672718
ACH-000606,0.14891406987216027
ACH-000608,-0.032654490774090016
ACH-000614,0.14687212398969154
ACH-000616,-0.08390447447683623
ACH-000618,-0.2762521840138383
ACH-000619,0.2618696291841797
ACH-000620,0.08468661919700847
ACH-000621,0.032599724881178266
ACH-000622,-0.1554382039452612
ACH-000623,0.019388645165432816
ACH-000624,0.01510497327619534
ACH-000627,-0.07481690541662986
ACH-000630,0.1763986141133662
ACH-000631,0.1661250866316982
ACH-000632,-0.0073742241485855765
ACH-000633,-0.1280248748342971
ACH-000637,0.11431166884540216
ACH-000638,0.21106459488990065
ACH-000646,-0.1499948196442637
ACH-000647,0.0689318895068885
ACH-000648,0.09276140663422286
ACH-000649,0.08944251715308549
ACH-000651,-0.03849896625508759
ACH-000652,0.0297840369540622
ACH-000653,0.055963992032321545
ACH-000657,0.041811170380582185
ACH-000658,-0.05899319022375948
ACH-000661,-0.013074132470848286
ACH-000662,0.0917693440622526
ACH-000663,0.1325851412485764
ACH-000665,-0.08899406396891113
ACH-000671,-0.057383568973035384
ACH-000672,0.12917925097829314
ACH-000673,-0.03591715130167872
ACH-000676,0.015173750917722325
ACH-000677,0.03571654944633986
ACH-000681,0.09995142153093567
