,IL17RB (55540)
ACH-000521,-0.03872647718063695
ACH-000522,-0.014557262495112959
ACH-000524,-0.08514143283175231
ACH-000527,-0.06777210023596386
ACH-000528,-0.07191335607016047
ACH-000537,-0.14118179140577986
ACH-000541,-0.08992377686246403
ACH-000542,-0.09722261220149007
ACH-000544,-0.07427642685965967
ACH-000545,-0.10076411531635736
ACH-000547,-0.04812541965376649
ACH-000548,-0.1043425398754592
ACH-000549,-0.12762669104969696
ACH-000550,-0.17969403381312188
ACH-000552,-0.21030736108656647
ACH-000556,-0.12396295695062808
ACH-000557,-0.17768884967506712
ACH-000569,-0.1479984923840317
ACH-000570,-0.1014563190938042
ACH-000571,-0.06957877736792252
ACH-000573,-0.12566136375618928
ACH-000576,-0.0016249882851957515
ACH-000579,-0.09801065216799124
ACH-000580,0.11164952759379447
ACH-000584,-0.09157714395361144
ACH-000585,-0.05294075824194365
ACH-000588,0.01062021871627368
ACH-000589,0.0010171905451535992
ACH-000591,-0.05532933560831761
ACH-000593,-0.1001775554506816
ACH-000600,-0.11088451691002874
ACH-000601,-0.06227418589754751
ACH-000605,-0.13882307802707547
ACH-000606,-0.12023216248313295
ACH-000608,-0.14673740016355033
ACH-000614,-0.1076919187291064
ACH-000616,-0.07222618563620332
ACH-000618,0.013683687612233738
ACH-000619,-0.1821351112676156
ACH-000620,-0.0860558938591999
ACH-000621,-0.05374758859371866
ACH-000622,-0.19499813766033436
ACH-000623,-0.06684184505809619
ACH-000624,-0.09449360352213804
ACH-000627,-0.10561045827483696
ACH-000630,-0.1355375103914828
ACH-000631,-0.2433164692435014
ACH-000632,-0.08738179012817336
ACH-000633,-0.056555210569495876
ACH-000637,0.006296201153885504
ACH-000638,-0.1151878111438546
ACH-000646,0.009866634353109015
ACH-000647,-0.1570143336690994
ACH-000648,-0.04724502095156316
ACH-000649,-0.11734253008519617
ACH-000651,-0.07672330820174716
ACH-000652,-0.3944646074967055
ACH-000653,-0.005475059311662561
ACH-000657,-0.12397362546073723
ACH-000658,-0.21311844007325445
ACH-000661,-0.17315582376035812
ACH-000662,-0.3821953405527408
ACH-000663,0.036567881591230346
ACH-000665,-0.12049926192444307
ACH-000671,-0.17414518782646227
ACH-000672,-0.1611528987008251
ACH-000673,-0.08448157982725568
ACH-000676,-0.0734835728911303
ACH-000677,-0.10298065012872018
ACH-000681,0.028283327716604637
ACH-000683,-0.13828366509649168
ACH-000684,-0.1536210935668126
ACH-000688,-0.10032243334912744
ACH-000693,-0.06489191637075846
ACH-000694,-0.06434440866986887
ACH-000695,-0.09841706240439066
ACH-000696,-0.04547995115206729
ACH-000697,-0.3189104453441053
ACH-000699,-0.11183986293174937
ACH-000701,-0.058645250306874
ACH-000706,-0.1169922205211719
ACH-000711,-0.174792492988021
ACH-000713,-0.1584736749231019
ACH-000714,-0.2318824204945892
ACH-000718,-0.08524635718453616
ACH-000720,-0.1444700198894144
ACH-000721,-0.12534200322105707
ACH-000724,-0.2523185898984785
ACH-000725,-0.03979573498546759
ACH-000732,-0.0332600004024177
ACH-000734,0.016224560855672858
ACH-000735,-0.08446880190599536
ACH-000736,0.04670807761366469
ACH-000738,-0.1266809633704534
ACH-000746,-0.0877243721351859
ACH-000747,-0.14703525776605855
ACH-000748,-0.09297296699872426
ACH-000753,-0.2141142346496549
ACH-000756,-0.12444895404245075
ACH-000757,-0.04995415404349194
ACH-000758,-0.061347572766266935
ACH-000760,0.05196068817070863
ACH-000762,-0.02012819675374109
ACH-000763,-0.15915564793047748
ACH-000764,-0.29671996814109786
ACH-000765,-0.17854857258519327
ACH-000766,0.010250729606446018
ACH-000767,-0.08921980093799144
ACH-000768,-0.08593527704468165
ACH-000769,-0.2092798712583964
ACH-000770,-0.14606502136083732
ACH-000771,-0.13818208061668147
ACH-000773,-0.1589928177989549
ACH-000776,-0.0708329108623666
ACH-000777,0.00047696514930376964
ACH-000778,-0.20349723487026244
ACH-000781,-0.12861320958553532
ACH-000782,-0.04219835759545563
ACH-000783,-0.04102122575604682
ACH-000784,-0.13026204849465933
ACH-000785,-0.0443350020782834
ACH-000787,-0.0825082360497344
ACH-000788,-0.05784389258559625
ACH-000791,-0.1167219678270147
ACH-000792,-0.04380327774301086
ACH-000794,-0.14311861662829511
ACH-000796,-0.022407141056818142
ACH-000798,-0.01969186765563382
ACH-000799,0.057542739963127885
ACH-000800,-0.018884766249887143
ACH-000802,-0.19942218322957386
ACH-000804,-0.11451795340269105
ACH-000805,0.10167860339080803
ACH-000809,-0.17161153811195565
ACH-000810,-0.049770463162382636
ACH-000811,-0.06371771998392813
ACH-000817,-0.10117485612749036
ACH-000819,-0.02778861075847263
ACH-000820,-0.1914291963005592
ACH-000821,-0.20152704682330866
ACH-000822,-0.2730319256461131
ACH-000823,-0.17028668632474406
ACH-000824,-0.092108512089191
ACH-000827,-0.043566707856301866
ACH-000829,0.0034045535316661922
ACH-000831,-0.11328087368250934
ACH-000832,-0.13487352573355835
ACH-000833,-0.11859814085173145
ACH-000834,-0.04644281382060668
ACH-000835,-0.05156911399455818
ACH-000836,-0.20030021246807928
ACH-000837,0.0019098933244515184
ACH-000838,-0.08138864566491244
ACH-000839,-0.24127748943995486
ACH-000840,-0.11701254411829926
ACH-000841,0.012826532129741958
ACH-000843,-0.11368406045095235
ACH-000846,-0.12453291504930135
ACH-000847,-0.2277488722126057
ACH-000848,0.06492432012952966
ACH-000849,-0.15485458952716016
ACH-000851,-0.15621532915006442
ACH-000855,-0.15114292956016673
ACH-000856,-0.059581996902646775
ACH-000858,-0.04685897121216727
ACH-000859,-0.12718600887701728
ACH-000861,-0.0311063267896264
ACH-000862,-0.05140938080253611
ACH-000865,-0.15365368525549875
ACH-000866,-0.0035615405866257508
ACH-000867,-0.08405287142648922
ACH-000869,-0.1687287295775467
ACH-000872,-0.04684822346632758
ACH-000873,-0.0793562042999049
ACH-000876,-0.08632909321426255
ACH-000878,-0.12394547776175507
ACH-000880,-0.11347893750285855
ACH-000881,-0.08836379636430547
ACH-000882,-0.123417761621146
ACH-000884,-0.1569911893292956
ACH-000885,-0.16420810913212908
ACH-000887,-0.049835860770348836
ACH-000889,-0.04945149681852943
ACH-000896,-0.15401029497101015
ACH-000898,-0.15950752245470895
ACH-000900,-0.06830956606329669
ACH-000901,-0.09567153334633884
ACH-000905,-0.14772764482171308
ACH-000906,-0.08937458632786509
ACH-000907,-0.04616845596018941
ACH-000910,-0.04580383561124663
ACH-000911,-0.14011543511846533
ACH-000912,-0.06966603855944767
ACH-000913,-0.17139642424421636
ACH-000915,-0.060823027632074124
ACH-000916,0.2417606487330284
ACH-000917,-0.1051525518232756
ACH-000920,-0.1853797062984897
ACH-000921,-0.0733251787381141
ACH-000924,-0.1562763580432331
ACH-000926,-0.06665348840023595
ACH-000928,-0.18853687889909151
ACH-000929,-0.033376300896659376
ACH-000932,-0.1837797629833272
ACH-000935,-0.062032987278660835
ACH-000936,-0.05308494627498253
ACH-000937,-0.1430196068353866
ACH-000938,-0.11308966260672602
ACH-000939,-0.0337088494742284
ACH-000941,-0.13425730520798942
ACH-000943,-0.12071615011171433
ACH-000946,-0.030640042885138007
ACH-000947,-0.08071728113831883
ACH-000948,-0.053720975825572725
ACH-000950,-0.2482245765452163
ACH-000953,0.02993228974870903
ACH-000954,-0.07495376603759553
ACH-000957,0.039288141812850834
ACH-000958,-0.3008875709826057
ACH-000960,-0.1396136029885452
ACH-000963,-0.12910686941560198
ACH-000968,-0.2516805445684471
ACH-000969,-0.0745778158499548
ACH-000972,-0.180911668624246
ACH-000973,-0.12973334282116708
ACH-000974,-0.1323784427089181
ACH-000978,-0.03688188376887816
ACH-000984,-0.11271909719942046
ACH-000986,-0.04178304972759345
ACH-000988,-0.09855338915195393
ACH-000993,-0.14899597927999178
ACH-000994,-0.09070858872642908
ACH-000996,-0.3274486506682049
ACH-001001,-0.1384398841768648
ACH-001020,-0.2133591415889628
ACH-001028,-0.13191328450010734
ACH-001031,-0.07130051793797014
ACH-001038,-0.1498441848433898
ACH-001048,-0.10746888199370128
ACH-001050,0.00025119789181017897
ACH-001053,-0.005461440412418472
ACH-001054,-0.07433447006027824
ACH-001061,-0.07827312856676485
ACH-001067,-0.11947868491980734
ACH-001075,-0.06480129392062059
ACH-001096,-0.0776342073461212
ACH-001111,-0.20101483969031567
ACH-001119,-0.1656205574551435
ACH-001128,0.08156733600346365
ACH-001134,-0.014655945993265728
ACH-001151,-0.05223316297771114
ACH-001163,-0.25235148210700625
ACH-001164,-0.14249959160171494
ACH-001183,-0.0411907004838488
ACH-001192,-0.10384293910080096
ACH-001193,0.08374058733492061
ACH-001196,-0.08769152346862226
ACH-001197,-0.15818690597883042
ACH-001205,0.03143762563854556
ACH-001211,0.027563063620541714
ACH-001212,0.15288800278307846
ACH-001228,-0.0986283826277527
ACH-001232,-0.12722354867928048
ACH-001239,-0.08718030805002773
ACH-001270,-0.21097319847500853
ACH-001274,-0.13351706695503804
ACH-001275,-0.008797427245053564
ACH-001277,-0.02021318266825551
ACH-001278,-0.13062208988144955
ACH-001280,-0.12204746109739975
ACH-001283,-0.15179104466789714
ACH-001289,-0.1109626785421819
ACH-001300,-0.0885569750670509
ACH-001301,-0.07589564728829426
ACH-001302,-0.061802960489057264
ACH-001306,-0.029166959408210017
ACH-001318,-0.03912466015368071
ACH-001322,-0.15997861433562616
ACH-001328,-0.01971061734069059
ACH-001332,-0.2822758607784439
ACH-001336,-0.15018238272740775
ACH-001346,-0.1223567260541886
ACH-001353,-0.1082357242582382
ACH-001354,-0.22287618572370785
ACH-001367,-0.16396758955933574
ACH-001368,-0.1054113628862957
ACH-001374,-0.3846712425264541
ACH-001377,-0.13365717443455266
ACH-001380,-0.09349852677240147
ACH-001391,-0.1414762132289692
ACH-001408,-0.1644336759060088
ACH-001430,0.006248615634381907
ACH-001431,-0.05499645263402339
ACH-001450,-0.15493766623217625
ACH-001496,-0.06913381587287205
ACH-001500,-0.14633027112285554
ACH-001523,-0.06231579541178656
ACH-001532,-0.11033723967545367
ACH-001550,-0.07116585891703094
ACH-001552,-0.187016223974138
ACH-001554,-0.06736833638689256
ACH-001654,-0.1751748022291376
ACH-001735,-0.14303288067237122
ACH-001736,-0.057523611586736065
ACH-001737,-0.10523647048909228
ACH-001740,-0.042335133417157854
ACH-001745,-0.21031772871064056
ACH-001765,-0.07450643593962528
