,ABCC12 (94160)
ACH-000004,0.015565762489750654
ACH-000005,0.4555942302819914
ACH-000007,0.0924798233167783
ACH-000009,0.17487620130563952
ACH-000011,0.11802330664733095
ACH-000012,-0.016749387517255836
ACH-000013,0.09254147051521544
ACH-000014,0.04546109882575963
ACH-000015,0.12589805090718853
ACH-000017,0.025081954144926377
ACH-000018,0.19978336575017508
ACH-000019,-0.11264768594426855
ACH-000021,0.08316277493282813
ACH-000022,0.07609513586385296
ACH-000025,0.060073180703074436
ACH-000028,0.16004209988791454
ACH-000030,0.10511068522204817
ACH-000035,-0.074075878996681
ACH-000036,0.019963863240613212
ACH-000037,0.14546456364159138
ACH-000039,0.22870225152854004
ACH-000040,0.06212529124641319
ACH-000041,0.2652088896512277
ACH-000042,0.07956340260373762
ACH-000045,0.06131492332729981
ACH-000047,0.017513273655994
ACH-000052,0.0915092233250473
ACH-000053,0.15060387236137204
ACH-000054,0.10997647946403152
ACH-000055,-0.005813467791692704
ACH-000060,0.10271815292364056
ACH-000067,0.17898323328475174
ACH-000070,0.0725535673030763
ACH-000075,0.18379254536452785
ACH-000078,0.0848733164008405
ACH-000082,0.04805169697668493
ACH-000085,0.16673414355098895
ACH-000086,0.15413195604144647
ACH-000087,0.17424644021847974
ACH-000092,0.13903865982376445
ACH-000095,0.11901916086132418
ACH-000097,0.06851240777837239
ACH-000098,-0.0326744206732862
ACH-000099,0.10224914633284626
ACH-000108,0.16395424819379226
ACH-000113,0.057477385442694436
ACH-000116,0.10167433216754576
ACH-000118,0.006607252604645876
ACH-000120,0.029276679070795033
ACH-000123,0.17948954720344834
ACH-000127,0.021148757797785942
ACH-000128,-0.1220808359325814
ACH-000132,-0.12083223309087116
ACH-000133,0.011529984129949156
ACH-000137,0.2685530964704522
ACH-000138,0.1504033686630877
ACH-000142,-0.07526565967594634
ACH-000143,0.17376825659957415
ACH-000146,0.11887734360328035
ACH-000148,0.10393167658131117
ACH-000150,0.07355257920702735
ACH-000152,0.04619033694322711
ACH-000153,0.0530601769869096
ACH-000159,0.1635052308258584
ACH-000160,-0.005142935480746541
ACH-000163,0.1843439466939415
ACH-000167,0.3886814153168634
ACH-000168,0.1948484753945829
ACH-000169,0.019159933261395853
ACH-000178,0.04005099686371407
ACH-000183,0.09750848477987156
ACH-000188,-0.008379363890656561
ACH-000189,0.17203095319128042
ACH-000190,0.0215810313659904
ACH-000198,0.16051635508957424
ACH-000203,0.2077170850685007
ACH-000204,0.03847379283659117
ACH-000206,0.007287678887871003
ACH-000207,0.2651489450081643
ACH-000208,0.09645438315538084
ACH-000210,-0.11235247162825973
ACH-000211,0.05222099715001502
ACH-000215,0.164092811394301
ACH-000221,0.12257724897631946
ACH-000222,-0.050407660213094466
ACH-000223,0.15753087467791005
ACH-000226,0.13346412703235047
ACH-000227,0.002899875209342016
ACH-000228,0.09138623698760123
ACH-000231,0.13656979590958393
ACH-000232,0.21223353212798504
ACH-000233,0.12061156260539838
ACH-000234,0.1244886562467991
ACH-000235,0.10330978713658084
ACH-000237,0.09703424715969243
ACH-000238,0.10528423708927408
ACH-000242,0.3568715412402105
ACH-000243,0.12891732176979762
ACH-000244,0.19397495394924646
ACH-000246,0.18999185476823646
ACH-000248,-0.04481295486763172
ACH-000250,0.07486749885616663
ACH-000251,0.009673955434172756
ACH-000252,0.18839238917265086
ACH-000253,0.18791750877488228
ACH-000255,0.08472107845515042
ACH-000256,0.16303405520805275
ACH-000257,0.1242257816767124
ACH-000258,0.03540465733045718
ACH-000259,0.06923430932746083
ACH-000260,0.07915751084266405
ACH-000261,0.13995713827165304
ACH-000262,0.01718790289436473
ACH-000263,0.10992916231101664
ACH-000264,0.025134377499785216
ACH-000265,0.18549776986922398
ACH-000266,0.06322710442759061
ACH-000272,0.21935042862879825
ACH-000274,0.11643945920675472
ACH-000277,0.2197516415324811
ACH-000278,0.14492334367537116
ACH-000279,0.05026538680747069
ACH-000280,0.1163642558531446
ACH-000281,0.0267167143274956
ACH-000288,0.07598017910284426
ACH-000291,0.13212706628718793
ACH-000293,0.09446923560720913
ACH-000294,0.19613406070554934
ACH-000295,0.12432004164713123
ACH-000296,0.1992345601604685
ACH-000302,0.07066227729873822
ACH-000304,0.1294008743809065
ACH-000307,0.13515035223058755
ACH-000308,0.12049525631137052
ACH-000310,0.18351306274630771
ACH-000311,0.12288008326629728
ACH-000312,0.04350798491961242
ACH-000315,0.1995403400291189
ACH-000316,0.018768162426097124
ACH-000317,0.17893118462953114
ACH-000318,0.140257990121835
ACH-000319,0.06301198853230318
ACH-000320,-0.05850010987683801
ACH-000322,0.023777689656936624
ACH-000323,0.23985118158719204
ACH-000324,0.0358252215471095
ACH-000329,0.2256346113827188
ACH-000330,0.13292197383499255
ACH-000331,0.12406139120320138
ACH-000332,0.15899268136859876
ACH-000334,0.0709838157880352
ACH-000335,-0.004496500735563493
ACH-000336,-0.041599099605247214
ACH-000337,-0.07038124616619049
ACH-000338,0.3156670389748614
ACH-000339,0.1377966321793546
ACH-000341,0.39153374092948745
ACH-000348,0.13507209983327384
ACH-000350,0.10558461057285007
ACH-000352,0.08476611054517617
ACH-000356,0.155127505695817
ACH-000361,0.11100504111215427
ACH-000362,0.17905020523298368
ACH-000363,0.052573905928156715
ACH-000364,0.005337555935646714
ACH-000365,0.07251724897481296
ACH-000366,0.15371450111596713
ACH-000368,-0.009348745060640148
ACH-000374,0.16244486081292658
ACH-000375,0.09112906902139743
ACH-000376,0.08870828351496668
ACH-000381,0.1764873420178315
ACH-000383,0.07743069640597558
ACH-000387,0.06611038479259472
ACH-000389,0.16164011758819702
ACH-000390,0.1102528798686543
ACH-000393,0.1807487176057112
ACH-000395,0.09396718929625758
ACH-000396,-0.08053395295904653
ACH-000397,0.05008496671437715
ACH-000401,0.1620286425243763
ACH-000402,0.17543478408637642
ACH-000403,0.1118744071155829
ACH-000404,0.3031908810498766
ACH-000406,0.1312169299553853
ACH-000407,0.11094401399149116
ACH-000408,0.11234656228558527
ACH-000410,0.01820006131950057
ACH-000411,0.17048780999212074
ACH-000414,0.0982224993376596
ACH-000415,0.11476784851628698
ACH-000416,0.0820785468173008
ACH-000420,0.2345657123342021
ACH-000421,0.055773588167372976
ACH-000424,-0.07145118293746801
ACH-000425,0.20123832891389695
ACH-000426,0.16558120936409654
ACH-000427,0.02158818755893996
ACH-000433,0.06559413628733891
ACH-000435,0.03813569601394343
ACH-000436,-0.009410269901286272
ACH-000444,0.0650215174793364
ACH-000445,0.13389284339558602
ACH-000448,0.16364393948233608
ACH-000450,-0.04101260353007957
ACH-000452,0.12867897759218672
ACH-000454,-0.2169407290091748
