,MFRP (83552)
ACH-000259,-0.03827378010027528
ACH-000260,-0.07634309394692965
ACH-000261,0.09009995152492704
ACH-000262,0.1754375079244353
ACH-000263,-0.04234042449781991
ACH-000264,0.045802843210398604
ACH-000265,0.11293790266366407
ACH-000266,-0.025337217335493357
ACH-000272,0.08726567462738329
ACH-000274,-0.01536104467077414
ACH-000277,0.07675213287494563
ACH-000278,0.026695722353632236
ACH-000279,0.04033881901117341
ACH-000280,0.18581569264534006
ACH-000281,-0.07319444863413085
ACH-000288,-0.06883418526638728
ACH-000291,0.03923100256268258
ACH-000293,0.01712475377232009
ACH-000294,0.05767093277835843
ACH-000295,0.2269366512946528
ACH-000296,0.08246474954359242
ACH-000302,0.07342282888649793
ACH-000304,-0.07382745131926159
ACH-000307,0.02089803548396347
ACH-000308,-0.08447037871787101
ACH-000310,0.02480731507575372
ACH-000311,0.03311460777135695
ACH-000312,-0.182127389174922
ACH-000315,-0.008638846776511496
ACH-000316,-0.15058783443640356
ACH-000317,-0.05008531486257741
ACH-000318,0.05566540975037244
ACH-000319,-0.2203122002829527
ACH-000320,0.0577503743734577
ACH-000322,-0.14977939870179788
ACH-000323,-0.04563706138879788
ACH-000324,0.10695257901358028
ACH-000329,0.0038858451495780992
ACH-000330,0.09871067911676698
ACH-000331,-0.10511453997330213
ACH-000332,-0.2099533891744844
ACH-000334,-0.05209688609502853
ACH-000335,-0.09013453459817307
ACH-000336,0.1724349966223099
ACH-000337,-0.0232058800517999
ACH-000338,0.26007836081671204
ACH-000339,-0.002183190953153636
ACH-000341,0.11036655335471401
ACH-000348,0.02064215628163098
ACH-000350,-0.10096286518384312
ACH-000352,0.1023538010279347
ACH-000356,0.1690456391147939
ACH-000361,-0.08422935473966317
ACH-000362,0.06473407874195962
ACH-000363,-0.10070963411936767
ACH-000364,-0.024124829000910862
ACH-000365,0.029084232980714313
ACH-000366,0.09040782322010796
ACH-000368,-0.08957320995344198
ACH-000374,0.0067298596720886256
ACH-000375,0.09837206839617096
ACH-000376,-0.04380631466932375
ACH-000381,-0.12212301877766392
ACH-000383,0.02301331370161654
ACH-000387,0.1420883134060823
ACH-000389,0.1270816787444594
ACH-000390,0.019685210427500908
ACH-000393,-0.030402837917181125
ACH-000395,0.07628020149695315
ACH-000396,-0.02142093934717265
ACH-000397,-0.015800233323870132
ACH-000401,-0.15217914731813598
ACH-000402,0.15015914185817594
ACH-000403,-0.18330265784009744
ACH-000404,-0.3754439156856304
ACH-000406,-0.047031395939042105
ACH-000407,-0.1083309157376645
ACH-000408,-0.07257369429634013
ACH-000410,-0.0336569668236206
ACH-000411,-0.13114476412760268
ACH-000414,-0.017630858156461544
ACH-000415,0.05128345272809237
ACH-000416,0.02106608801465886
ACH-000420,0.16190200938748928
ACH-000421,-0.021595631360184667
ACH-000424,0.1635169945887428
ACH-000425,0.08565646353688712
ACH-000426,-0.0919258305980851
ACH-000427,0.01939285492324065
ACH-000433,-0.004644614530369092
ACH-000435,0.10691521319352244
ACH-000436,-0.27717336870350706
ACH-000444,0.05692275557491645
ACH-000445,0.1200448457641906
ACH-000448,0.08051521970081546
ACH-000450,0.08136703704878184
ACH-000452,0.011925986977855008
ACH-000454,0.09310722515131764
ACH-000458,0.07473033646319352
ACH-000459,0.05445425312193506
ACH-000460,0.05601295239004988
ACH-000461,-0.17398386577378813
ACH-000463,-0.12282684650142303
ACH-000464,0.17439275138549315
ACH-000466,-0.0969067020696389
ACH-000467,0.017031655942871354
ACH-000468,0.06134141940214687
ACH-000469,0.02114943722251786
ACH-000470,0.12195175522514565
ACH-000471,0.13260404270603066
ACH-000472,0.04278288264185125
ACH-000473,0.10826290256324303
ACH-000475,0.01538938001053958
ACH-000476,0.018455992057615764
ACH-000477,-0.07047335099530902
ACH-000479,-0.15525593434683446
ACH-000480,0.0586857544437057
ACH-000481,0.09527460120551616
ACH-000483,-0.03379956605422647
ACH-000484,-0.05787192812218921
ACH-000485,-0.07065771819297458
ACH-000486,-0.03983765716386859
ACH-000487,-0.04854515708025433
ACH-000488,-0.03210493656449747
ACH-000490,-0.03226429983768152
ACH-000491,0.12748074594822728
ACH-000495,-0.04090053929236099
ACH-000496,0.05535677056555977
ACH-000499,0.15635184515181327
ACH-000500,-0.09499873402018154
ACH-000502,-0.05926999156800543
ACH-000503,-0.004119771941402288
ACH-000505,0.029492936798546338
ACH-000507,0.03444380851050958
ACH-000510,0.04668971891466403
ACH-000511,-0.02371298102240085
ACH-000512,-0.009065373804940092
ACH-000516,0.04216183044196035
ACH-000517,-0.022237463654405758
ACH-000518,0.15318593687455892
ACH-000520,0.1378980216714404
ACH-000521,-0.06397536824799825
ACH-000522,0.02399489670612075
ACH-000524,-0.023489930266505112
ACH-000527,-0.11333785354513427
ACH-000528,-0.02240124912459046
ACH-000537,0.06888904645038572
ACH-000541,-0.08643566599639013
ACH-000542,-0.04035359961297685
ACH-000544,0.10776413175249272
ACH-000545,0.19587812008406053
ACH-000547,0.02437910211558475
ACH-000548,0.1354218453672349
ACH-000549,0.018612465597952915
ACH-000550,-0.05529915260922275
ACH-000552,0.043164319198277436
ACH-000556,0.0
ACH-000557,-0.005764242432463734
ACH-000569,-0.12816923840087893
ACH-000570,0.050220738853375725
ACH-000571,-0.022671708995975672
ACH-000573,0.003208815258806855
ACH-000576,-0.1446921547672615
ACH-000579,-0.1616693535333504
ACH-000580,-0.016111165108670698
ACH-000584,-0.014074273621439919
ACH-000585,0.04783353295521702
ACH-000588,-0.18273112157819
ACH-000589,0.06402983639837759
ACH-000591,-0.1260941623072584
ACH-000593,-0.011312818818944052
ACH-000600,-0.0052957831376355975
ACH-000601,-0.008907183432011946
ACH-000605,0.12221797915346536
ACH-000606,-0.016818030519927984
ACH-000608,0.014341488891797156
ACH-000614,-0.0320255205636104
ACH-000616,0.05765702538213744
ACH-000618,0.04876379887823825
ACH-000619,-0.0698896929548956
ACH-000620,-0.03468450124177686
ACH-000621,0.037296027413149004
ACH-000622,0.03857789699553952
ACH-000623,-0.10615487188308416
ACH-000624,2.7371178746582158e-05
ACH-000627,-0.029862022983413474
ACH-000630,-0.08918317758666228
ACH-000631,-0.0073243140025806
ACH-000632,0.1092749044468413
ACH-000633,-0.03250642246929069
ACH-000637,-0.03383451322505518
ACH-000638,0.1134465416150002
ACH-000646,-0.0497968642573785
ACH-000647,-0.032117254025245415
ACH-000648,0.032024838376485634
ACH-000649,-0.008315950879116714
ACH-000651,0.010454528078626136
ACH-000652,-0.08098739128321955
ACH-000653,-0.17665332620175567
ACH-000657,0.01808083183913113
ACH-000658,0.03265658695838501
ACH-000661,-0.07677349830419003
ACH-000662,-0.20954592008956752
ACH-000663,-0.06383185490829997
ACH-000665,-0.02416695050037751
ACH-000671,0.16311334859590207
ACH-000672,-0.14061892154026545
ACH-000673,0.00801946422825083
ACH-000676,-0.06960990545486707
ACH-000677,0.0512309729867524
ACH-000681,0.05375153798927406
ACH-000683,0.02601730146977206
ACH-000684,0.026263670142168814
ACH-000688,0.17280960503155507
ACH-000693,-0.046085986850276615
ACH-000694,-0.044010017747714326
ACH-000695,0.03971286038723087
ACH-000696,0.04322708155342729
ACH-000697,0.0006213013438096918
ACH-000699,-0.08539837177046404
ACH-000701,-0.15842644262701575
ACH-000706,0.14513171399468214
ACH-000711,0.01604686465009355
ACH-000713,0.09717208986371144
ACH-000714,0.13709779602175587
ACH-000718,-0.03237007603559694
ACH-000720,0.08900918196292038
ACH-000721,0.1153338186319296
ACH-000724,-0.028138333454438485
ACH-000725,0.15362500349185348
ACH-000732,0.10420734243705712
ACH-000734,0.06377656902532551
ACH-000735,-0.058837907551057424
ACH-000736,0.05253004353513633
ACH-000738,-0.08412152363341045
ACH-000746,-0.05461305075821812
ACH-000747,0.035718698218375894
ACH-000748,-0.036313075245806285
ACH-000753,0.04830786007071091
ACH-000756,0.006317547455577817
ACH-000757,0.15064917148753645
ACH-000758,0.01397694230538248
ACH-000760,-0.10219034434393057
ACH-000762,-0.09734448193883967
ACH-000763,-0.07633195414604169
ACH-000764,-0.14293304800354306
ACH-000765,0.002983151511443605
ACH-000766,-0.02456086034201097
ACH-000767,-0.24605761305574825
ACH-000768,0.02267878893719273
ACH-000769,0.0012297445988785033
ACH-000770,0.09357273985344353
ACH-000771,-0.03931476706228372
ACH-000773,0.1042062335601784
ACH-000776,-0.009284954925684392
ACH-000777,0.07873564480554572
ACH-000778,0.03644023790839567
ACH-000781,0.00863942472983879
ACH-000782,-0.10375910658755247
ACH-000783,0.04150220146939211
ACH-000784,0.05001585246726622
ACH-000785,-0.04802934199339152
ACH-000787,-0.029287487082183587
ACH-000788,0.02589095579301132
ACH-000791,-0.10920391296128734
ACH-000792,0.060806745369423876
ACH-000794,-0.1652666829893139
ACH-000796,0.042018535020745776
ACH-000798,0.014037904463795159
ACH-000799,-0.03200209751284236
ACH-000800,0.07747586648681459
ACH-000802,-0.0355633667470896
ACH-000804,-0.11097889353788516
ACH-000805,0.0869735579632374
ACH-000809,0.07454591175492548
ACH-000810,-0.13804458017445131
ACH-000811,0.1144265197572227
ACH-000817,0.01138697123890531
ACH-000819,-0.018872774254462533
ACH-000820,-0.015268872301563319
ACH-000821,0.04964435833705028
ACH-000822,0.002045869040205676
ACH-000823,0.042173556678764115
ACH-000824,0.022185559145972127
ACH-000827,0.07386455909881429
ACH-000829,-0.03726795666110578
ACH-000831,0.03448183063303484
ACH-000832,0.04230031165612143
ACH-000833,0.015600750630623024
ACH-000834,-0.013609528937620886
ACH-000835,-0.04313329758839882
ACH-000836,0.07168960603990067
ACH-000837,0.01844539571115204
ACH-000838,0.14002298695832793
ACH-000839,0.1729179710260604
ACH-000840,-0.1696696328492347
ACH-000841,0.01959136147562839
ACH-000843,0.062385214986454426
ACH-000846,0.1058989194089534
ACH-000847,0.04767985499704321
ACH-000848,0.03897188708520253
ACH-000849,-0.05979466370809839
ACH-000851,-0.16269528038292808
ACH-000855,0.13302764761996289
ACH-000856,-0.022893046270672845
ACH-000858,0.03451575935828822
ACH-000859,0.09882024112490638
ACH-000861,0.04432245824487556
ACH-000862,-0.13807426106834825
ACH-000865,-0.04822278519676635
ACH-000866,0.05133403926328784
ACH-000867,-0.1986009876003283
ACH-000869,-0.07348349711095414
ACH-000872,0.03470161088154335
ACH-000873,0.0539660340265694
ACH-000876,-0.06303054863741506
ACH-000878,-0.02277441373466109
ACH-000880,0.2041058611669085
ACH-000881,0.05187197135950752
ACH-000882,0.01630856521304357
ACH-000884,-0.02589065070032526
ACH-000885,-0.02347811161853012
ACH-000887,0.03634416666747965
ACH-000889,0.06370635990267016
ACH-000896,0.06746797724791226
ACH-000898,0.07898645054140935
ACH-000900,0.007712609457835699
ACH-000901,0.001783058645002199
ACH-000905,0.05882904945878808
ACH-000906,0.007626654093754917
ACH-000907,0.09712107889195873
ACH-000910,-0.0018082641843504934
ACH-000911,0.0029168623373181483
ACH-000912,0.06546484000513059
ACH-000913,0.12175101163446182
ACH-000915,-0.08524170631263774
ACH-000916,-0.378612356478112
ACH-000917,-0.233216051607614
ACH-000920,0.2531558538108719
ACH-000921,-0.07966102102008174
ACH-000924,0.07888549238824134
ACH-000926,-0.018063169334085086
ACH-000928,-0.119406550195985
ACH-000929,0.123982046093675
ACH-000932,0.008844882853657051
ACH-000935,0.1198445243414612
ACH-000936,-0.002951992982649032
ACH-000937,-0.06881376449167413
ACH-000938,-0.015012675091050209
ACH-000939,-0.1461386064769975
ACH-000941,0.12831590945237115
ACH-000943,0.0097461557332524
ACH-000946,-0.04252080578778002
ACH-000947,0.04676940437032315
ACH-000948,-0.0974496111454904
ACH-000950,0.03980298850278904
ACH-000953,0.13404573046113186
ACH-000954,0.05209416502971046
ACH-000957,-0.280245620075918
ACH-000958,-0.1351469971838244
ACH-000960,0.005705507563002286
ACH-000963,-0.06629281913583558
ACH-000968,-0.0005298469134253412
ACH-000969,-0.028170615532825613
ACH-000972,-0.047927224852144776
ACH-000973,-0.05349933408702422
ACH-000974,0.03481826936099446
ACH-000978,-0.11824890057436507
ACH-000984,-0.04127897060292434
ACH-000986,0.22328818342801274
ACH-000988,-0.049450819430659564
ACH-000993,-0.006653542375536842
ACH-000994,-0.09032296605956988
ACH-000996,-0.0905193898917814
ACH-001001,-0.02857719867186896
ACH-001020,0.08829147320754327
ACH-001028,0.04841335931178317
ACH-001031,-0.048904610282288735
ACH-001038,-0.009782347070772024
ACH-001048,-0.05898183664456979
ACH-001050,-0.0209984792851658
ACH-001053,0.10626822604529527
ACH-001054,-0.010829099437703936
ACH-001061,-0.02695408653873475
ACH-001067,0.05622998038458657
ACH-001075,-0.019051318375527718
ACH-001096,0.035005151767153436
ACH-001111,-0.08277478515693289
ACH-001119,-0.1950734112122029
ACH-001128,0.023386962197765253
ACH-001134,-0.04562436200011002
ACH-001151,0.04249361383337577
ACH-001163,0.003330958524375683
ACH-001164,-0.07314215006312506
ACH-001183,0.16642113998180372
ACH-001192,-0.11487304357798735
ACH-001193,0.1892380674272519
ACH-001196,0.03012240308031695
ACH-001197,-0.2096637601647474
ACH-001205,-0.11751696282169925
ACH-001211,0.03063211239262695
ACH-001212,0.0501960532971308
ACH-001228,0.08732718375723482
ACH-001232,0.11611656588328174
ACH-001239,0.07676861516107887
ACH-001270,0.0680834146305296
ACH-001274,0.09739353143198608
ACH-001275,0.03114477113593705
ACH-001277,-0.021005280156755887
ACH-001278,0.003802126219343479
ACH-001280,0.08831874399409134
ACH-001283,0.1580326040152322
ACH-001289,-0.11394610803196115
ACH-001300,0.04761082840904245
ACH-001301,-0.08551405916123009
ACH-001302,-0.09786032273053097
ACH-001306,0.010381781026560266
ACH-001318,0.09421427120374233
ACH-001322,0.11933629875525187
ACH-001328,-0.04075593023481211
ACH-001332,-0.09221204765247222
ACH-001336,0.04679292463146813
ACH-001346,0.06156668014704636
ACH-001353,0.01862834347302141
ACH-001354,0.08667229105737627
ACH-001367,0.036002492875534316
ACH-001368,-0.04337962092728282
ACH-001374,-0.058671811286398035
ACH-001377,0.13074183373748988
ACH-001380,-0.03127034792370708
ACH-001391,-0.08417331358235086
ACH-001408,0.019803981816612203
ACH-001430,0.06383591210294988
ACH-001431,0.03137946323426263
ACH-001450,0.0867228782974194
ACH-001496,-0.09919162637324204
ACH-001500,0.001634333042708067
ACH-001523,-0.006935632432697514
ACH-001532,0.02108497152744589
ACH-001550,-0.04134105106091391
ACH-001552,0.08408513436375673
ACH-001554,-0.030530969402399917
ACH-001654,-0.01483133709940206
ACH-001735,-0.14742810441308551
ACH-001736,-0.16715796912852232
ACH-001737,0.11337575633082
ACH-001740,0.04114934581228734
ACH-001745,-0.050033035397941066
ACH-001765,0.09495619702212996
