,DCHS1 (8642)
ACH-000004,-0.04200626448218777
ACH-000005,0.021090607388301347
ACH-000007,-0.13443397902618462
ACH-000009,-0.080259718144637
ACH-000011,-0.12755278577700938
ACH-000012,-0.012970914671613836
ACH-000013,-0.01626781679490947
ACH-000014,-0.12570550506759542
ACH-000015,0.14836304141950096
ACH-000017,-0.052284247833742206
ACH-000018,-0.0985811269685077
ACH-000019,-0.2368712720039409
ACH-000021,-0.04055608335112317
ACH-000022,-0.009925256229034748
ACH-000025,-0.09333113341576717
ACH-000028,0.02294202016343114
ACH-000030,-0.11538494359485925
ACH-000035,-0.1142700046395414
ACH-000036,-0.009334793751371155
ACH-000037,-0.11021501356523343
ACH-000039,0.025988363222354
ACH-000040,-0.010955097865553863
ACH-000041,0.0019155184855847245
ACH-000042,-0.13044094291758504
ACH-000045,-0.03970481974629186
ACH-000047,-0.1125805050113026
ACH-000052,0.1918116735941113
ACH-000053,0.032873181242438564
ACH-000054,-0.03451421054007403
ACH-000055,-0.1313277581398448
ACH-000060,-0.13200470069466255
ACH-000067,-0.17580227302871426
ACH-000070,-0.023970724388003125
ACH-000075,0.008460418312197173
ACH-000078,0.10036990147093316
ACH-000082,-0.03280865946802937
ACH-000085,-0.004401636440575524
ACH-000086,-0.04242615933917624
ACH-000087,-0.25129338587261363
ACH-000092,-0.05260208028153783
ACH-000095,-0.07606749709695776
ACH-000097,-0.1289967322035331
ACH-000098,-0.003769787592112096
ACH-000099,0.002003649525878593
ACH-000108,-0.03829829449697577
ACH-000113,-0.02441994239260157
ACH-000116,-0.08378566062280814
ACH-000118,-0.04301127762632112
ACH-000120,-0.09429528824945614
ACH-000123,-0.09719149146960196
ACH-000127,-0.04756883430400987
ACH-000128,-0.10431670944300613
ACH-000132,-0.07918946753871911
ACH-000133,-0.06421733931871293
ACH-000137,-0.05347769780629867
ACH-000138,-0.00013267592408505282
ACH-000142,-0.13532182852712196
ACH-000143,-0.1801497689357876
ACH-000146,0.00032483368515834847
ACH-000148,-0.09145330694998703
ACH-000150,-0.04505608307235834
ACH-000152,-0.048579924418762785
ACH-000153,0.10200468547595423
ACH-000159,-0.04907850486101359
ACH-000160,0.041603277281676905
ACH-000163,-0.17358138871164386
ACH-000167,0.11285840046553396
ACH-000168,-0.1844322749811048
ACH-000169,0.021869079611550574
ACH-000178,0.0978906723573704
ACH-000183,-0.033802279429398355
ACH-000188,-0.03483957599178551
ACH-000189,-0.19023720752655068
ACH-000190,-0.09063844101430757
ACH-000198,-0.019956194862571417
ACH-000203,0.2525179142999533
ACH-000204,-0.12845818457240066
ACH-000206,0.08586716264257356
ACH-000207,0.053679831432625835
ACH-000208,0.00642921532074094
ACH-000210,-0.1742168503978414
ACH-000211,0.05647643791752301
ACH-000215,0.001892641968663216
ACH-000221,0.07506824347377614
ACH-000222,0.030975895859342562
ACH-000223,-0.1595944887456843
ACH-000226,-0.043715658893904136
ACH-000227,-0.039438285258546736
ACH-000228,-0.036605816497097
ACH-000231,-0.08446244207535822
ACH-000232,-0.17837109429312606
ACH-000233,-0.024850351273506408
ACH-000234,-0.04713400005716335
ACH-000235,-0.0731360212973519
ACH-000237,-0.11470028026923665
ACH-000238,-0.06940053407471868
ACH-000242,-0.33030770569814977
ACH-000243,-0.04182163576155756
ACH-000244,-0.05800065940381929
ACH-000246,0.04588133537244748
ACH-000248,0.06914950976072053
ACH-000250,-0.026906778804253725
ACH-000251,0.059321989770121784
ACH-000252,-0.14652446166831232
ACH-000253,0.00984166597550817
ACH-000255,-0.031150664510633738
ACH-000256,-0.008062111336452342
ACH-000257,-0.009270240460734113
ACH-000258,-0.1356786891602795
ACH-000259,-0.14476671853196366
ACH-000260,-0.071589577730722
ACH-000261,-0.11308062200152046
ACH-000262,0.11111027129058487
ACH-000263,0.044973104868187896
ACH-000264,-0.04108959835131931
ACH-000265,-0.11358765934595914
ACH-000266,0.015211755367677238
ACH-000272,-0.07205371035247216
ACH-000274,-0.1384756169283402
ACH-000277,-0.24431046843207105
ACH-000278,-0.05698562302326121
ACH-000279,0.02374053115006402
ACH-000280,-0.01838626435800364
ACH-000281,-0.061453580446843875
ACH-000288,-0.03073678847933092
ACH-000291,-0.21404594893687326
ACH-000293,-0.04865602063463968
ACH-000294,0.04199304956847315
ACH-000295,-0.01926527408384198
ACH-000296,0.005360912554698595
ACH-000302,0.05122151064246178
ACH-000304,0.015402121586903069
ACH-000307,-0.047138639593850895
ACH-000308,-0.058692153161378074
ACH-000310,0.006773541383912217
ACH-000311,0.015572929829394809
ACH-000312,0.07209342094583578
ACH-000315,0.11088286339939456
ACH-000316,-0.1124972878132483
ACH-000317,-0.11289344597638172
ACH-000318,-0.1486575215256881
ACH-000319,0.039875497237030856
ACH-000320,-0.16547654466526732
ACH-000322,0.025435366653007076
ACH-000323,-0.07241936493048882
ACH-000324,-0.0870616317946774
ACH-000329,-0.011778458006804228
ACH-000330,-0.0997391793654825
ACH-000331,-0.091040541270636
ACH-000332,-0.020265510702722686
ACH-000334,-0.05919810088480688
ACH-000335,-0.08290907449005606
ACH-000336,-0.05369352110892757
ACH-000337,-0.05342188115948143
ACH-000338,-0.1705875077274395
ACH-000339,-0.04025716213785238
ACH-000341,0.06581454013314084
ACH-000348,-0.04312689312673265
ACH-000350,-0.15840232907970586
ACH-000352,-0.0830267284383688
ACH-000356,-0.2422364936706857
ACH-000361,-0.1736928547034336
ACH-000362,0.024927036706366392
ACH-000363,0.01959120007857752
ACH-000364,-0.01076627227200193
ACH-000365,-0.08681926015896684
ACH-000366,-0.05775339794739515
ACH-000368,-0.17155542829211232
ACH-000374,-0.05757249648882705
ACH-000375,0.12871017010642444
ACH-000376,-0.06131834500789506
ACH-000381,0.00840410660299249
ACH-000383,-0.08108520742641354
ACH-000387,-0.03174616633165351
ACH-000389,0.02678149422421742
ACH-000390,-0.007283483213702345
ACH-000393,-0.1709252349985207
ACH-000395,-0.11371996036593945
ACH-000396,-0.02954471401169542
ACH-000397,-0.12088847414547528
ACH-000401,0.032403411325976496
ACH-000402,-0.0033873315659228424
ACH-000403,0.012897355430555828
ACH-000404,-0.04608646823843082
ACH-000406,0.04269146611678802
ACH-000407,-0.029433194424951417
ACH-000408,0.028024043678174574
ACH-000410,-0.0906230194616604
ACH-000411,-0.028937290107664063
ACH-000414,-0.09087240482511247
ACH-000415,-0.15792080999393238
ACH-000416,-0.01367540523837197
ACH-000420,-0.028530470092831526
ACH-000421,-0.11781662230708913
ACH-000424,-0.012298793330822393
ACH-000425,-0.09822193503382652
ACH-000426,-0.12427347266830012
ACH-000427,-0.12501753713789507
ACH-000433,-0.2318326162354779
ACH-000435,0.10608854174233512
ACH-000436,0.017571457575769438
ACH-000444,-0.04667883028265665
ACH-000445,-0.0729467337961544
ACH-000448,-0.04191537376060068
ACH-000450,0.06530787280028448
ACH-000452,-0.04113373516562335
ACH-000454,0.022521777862159358
ACH-000458,-0.01033176296322614
ACH-000459,-0.0986134007697382
ACH-000460,-0.05106117361250597
ACH-000461,-0.047669232897278056
ACH-000463,-0.042852967042507434
ACH-000464,-0.00020694984439589164
ACH-000466,-0.1966895305286248
ACH-000467,-0.010113266582382376
ACH-000468,-0.04138365315541978
ACH-000469,-0.0603013046406994
ACH-000470,-0.06186071764746221
ACH-000471,-0.01685188223930484
ACH-000472,0.02988388576670841
ACH-000473,-0.045652087103483084
ACH-000475,-0.05968310410459414
ACH-000476,-0.10137884093260348
ACH-000477,-0.04669835518965093
ACH-000479,-0.1728573813077265
ACH-000480,-0.026315393945012887
ACH-000481,-0.03691071020994737
ACH-000483,-0.0823314930450813
ACH-000484,0.07196532560069584
ACH-000485,-0.031963053633961784
ACH-000486,-0.10668481373909568
ACH-000487,-0.006568957031940476
ACH-000488,-0.06999037916286986
ACH-000490,-0.05112277039943056
ACH-000491,-0.022724290467267098
ACH-000495,-0.053324570297414386
ACH-000496,0.024448975067750338
ACH-000499,-0.030255176259109774
ACH-000500,-0.20090665068992905
ACH-000502,-0.07888384893994257
ACH-000503,0.01924338443249269
ACH-000505,-0.0848705318877653
ACH-000507,-0.09517518380432942
ACH-000510,-0.10066167412795113
ACH-000511,-0.03745621020810344
ACH-000512,0.010010669008892798
ACH-000516,0.00775130216967984
ACH-000517,-0.08606277640851988
ACH-000518,-0.0100614159025313
ACH-000520,-0.150103414360376
ACH-000521,-0.1329629667524298
ACH-000522,-0.030579947743512182
ACH-000524,0.05722302916927141
ACH-000527,-0.07741803723828465
ACH-000528,-0.013434589097420792
ACH-000537,-0.10610633620398474
ACH-000541,0.08191852420937877
ACH-000542,-0.031537560034650865
ACH-000544,-0.0977696466199144
ACH-000545,-0.0827991659818054
ACH-000547,-0.07763574728911675
ACH-000548,0.023034405618897382
ACH-000549,0.07973198639891542
ACH-000550,-0.10109039676213206
ACH-000552,-0.035570259492478384
ACH-000556,-0.05715364451000912
ACH-000557,-0.07413392700038393
ACH-000569,0.15947915558020506
ACH-000570,-0.15251740607352945
ACH-000571,-0.08292421176431615
ACH-000573,-0.06731226108072601
ACH-000576,-0.07928865151923993
ACH-000579,0.034914717945713505
ACH-000580,-0.04035011262055566
ACH-000584,-0.02550238311549775
ACH-000585,-0.01835969011668466
ACH-000588,-0.0487014727754572
ACH-000589,-0.016342571212527197
ACH-000591,-0.038933241666427656
ACH-000593,-0.06705420659081901
ACH-000600,-0.1180284637182656
ACH-000601,-0.07861977288832854
ACH-000605,-0.08647234856341299
ACH-000606,0.02960337478946389
ACH-000608,0.028851448215951783
ACH-000614,0.1304651960237394
ACH-000616,-0.02845396147910374
ACH-000618,-0.06722929375968739
ACH-000619,-0.10331681566744892
ACH-000620,-0.008211046572294718
ACH-000621,0.054626486130485735
