,ARIH2OS (646450)
ACH-000004,-0.14682303009942071
ACH-000005,0.01844446573244989
ACH-000007,0.09216879459713784
ACH-000009,-0.05130688360799182
ACH-000011,0.06357289084659218
ACH-000012,-0.09794122586960112
ACH-000013,0.004883463674069321
ACH-000014,0.1901482552308708
ACH-000015,0.11404349316862154
ACH-000017,-0.010654545298158057
ACH-000018,-0.11094214190490466
ACH-000019,-0.04645675496977123
ACH-000021,-0.052379283813815285
ACH-000022,-0.0920144730718886
ACH-000025,-0.08906386702894167
ACH-000028,-0.060386309852642525
ACH-000030,-0.08629571912833227
ACH-000035,-0.042701870844649
ACH-000036,-0.05558680431684194
ACH-000037,-0.2572349221038662
ACH-000039,0.08860755927797423
ACH-000040,-0.042429384801661515
ACH-000041,-0.012694453891433474
ACH-000042,-0.10618459704080176
ACH-000045,-0.017994567564757973
ACH-000047,0.022317216434046244
ACH-000052,-0.058968928957322676
ACH-000053,0.10883653141419997
ACH-000054,-0.06035022039727665
ACH-000055,-0.17267382006468404
ACH-000060,0.14305314035104466
ACH-000067,-0.18634566411878845
ACH-000070,-0.041506091032319545
ACH-000075,-0.014835947645830443
ACH-000078,-0.08622310926321886
ACH-000082,0.10726181877706648
ACH-000085,0.25052699243722965
ACH-000086,-0.13192301714309426
ACH-000087,-0.21510292671128708
ACH-000092,-0.16292442408681576
ACH-000095,0.06328552506504416
ACH-000097,-0.14823967920260472
ACH-000098,-0.06632318584116452
ACH-000099,0.04952365344347618
ACH-000108,-0.0242339080811705
ACH-000113,0.03007581779614755
ACH-000116,-0.010224046882831172
ACH-000118,-0.13350164457461627
ACH-000120,-0.20405945267295905
ACH-000123,0.012632076165879335
ACH-000127,-0.02595057958716248
ACH-000128,-0.061231075706389027
ACH-000132,0.02472133234171528
ACH-000133,-0.10414187681495286
ACH-000137,-0.015481501494750484
ACH-000138,-0.05283664677718111
ACH-000142,-0.08736562038066137
ACH-000143,-0.20237042000764
ACH-000146,0.01903585498488104
ACH-000148,0.00269612480930918
ACH-000150,-0.12627341686590407
ACH-000152,0.00812201005336052
ACH-000153,-0.11933200970750753
ACH-000159,-0.04209356621096142
ACH-000160,-0.19698834387648767
ACH-000163,-0.055019757312839215
ACH-000167,-0.2632019468551174
ACH-000168,-0.12531974367680673
ACH-000169,-0.02155676091191376
ACH-000178,0.020691304474168337
ACH-000183,-0.060640405827340926
ACH-000188,0.010324053472754443
ACH-000189,-0.3819547636103928
ACH-000190,-0.22105074227715352
ACH-000198,-0.02220629228438586
ACH-000203,0.0350707633118794
ACH-000204,0.3331994984169693
ACH-000206,0.058987962873300874
ACH-000207,0.01641333105768133
ACH-000208,-0.13951407419411968
ACH-000210,-0.06912933649625737
ACH-000211,-0.10802771246033513
ACH-000215,0.07179056700512533
ACH-000221,-0.21061453018613746
ACH-000222,-0.037045489064025466
ACH-000223,-0.10266111903471367
ACH-000226,-0.056193738639054136
ACH-000227,-0.19489150801180874
ACH-000228,-0.08934993233735265
ACH-000231,-0.07323554821708525
ACH-000232,-0.05741003456688641
ACH-000233,-0.05753216999900682
ACH-000234,-0.10994228164297436
ACH-000235,-0.0473009724245932
ACH-000237,-0.13392037609133162
ACH-000238,-0.15285847943208752
ACH-000242,0.030087144965787224
ACH-000243,-0.02837418417860905
ACH-000244,-0.10160116720392268
ACH-000246,-0.08107062395703027
ACH-000248,0.14255085008958754
ACH-000250,-0.062294581804739006
ACH-000251,-0.12284936310445545
ACH-000252,-0.12282234551233533
ACH-000253,-0.018896570898900532
ACH-000255,-0.13703476778841014
ACH-000256,0.013495985906608788
ACH-000257,-0.06240842894853064
ACH-000258,-0.0928336268142494
ACH-000259,-0.07731927123727407
ACH-000260,-0.022980686395354076
ACH-000261,-0.09603213427475003
ACH-000262,0.10846569491276246
ACH-000263,-1.5240506465429565e-05
ACH-000264,-0.15254174391159026
ACH-000265,-0.1461198585945806
ACH-000266,-0.039398277628043495
ACH-000272,0.029445385258242526
ACH-000274,-0.09687320918498746
ACH-000277,-0.1054120402637386
ACH-000278,-0.1093533261236506
ACH-000279,-0.019478548412863485
ACH-000280,-0.016484314063900458
ACH-000281,-0.0006881551133014387
ACH-000288,-0.12070974281240772
ACH-000291,-0.08525118471729108
ACH-000293,-0.17530544017719818
ACH-000294,-0.05476772559167748
ACH-000295,0.08369927880321823
ACH-000296,0.01847126126595118
ACH-000302,-0.14518384406638835
ACH-000304,-0.2480347783013944
ACH-000307,-0.037528633643558997
ACH-000308,-0.05293047018260201
ACH-000310,0.02857112956118782
ACH-000311,-0.04381948207144625
ACH-000312,-0.10073158166534196
ACH-000315,0.1658534301087931
ACH-000316,0.1493259260103426
ACH-000317,-0.1703006552719287
ACH-000318,-0.06898946324379393
ACH-000319,-0.06049511285306448
ACH-000320,-0.12881286866226066
ACH-000322,0.07135786854946721
ACH-000323,-0.16527370346497544
ACH-000324,0.035078144501146116
ACH-000329,0.07055601811889407
ACH-000330,-0.2819860115882317
ACH-000331,-0.11541854725208404
ACH-000332,-0.1379376150000615
ACH-000334,-0.0004724227764563938
ACH-000335,-0.14448858117798408
ACH-000336,-0.2179751277004598
ACH-000337,-0.0980608939244538
ACH-000338,0.6188512186280635
ACH-000339,-0.03616713825347703
ACH-000341,-0.08825689730469884
ACH-000348,-0.007772722720817283
ACH-000350,0.051143407742731815
ACH-000352,0.03092168960607485
ACH-000356,-0.12679899941595948
ACH-000361,0.014518806567739156
ACH-000362,0.022612238132814214
ACH-000363,0.006480602325406165
ACH-000364,0.07674603077623574
ACH-000365,0.05389501398366193
ACH-000366,0.07895301926596712
ACH-000368,-0.046725487170820784
ACH-000374,0.04985665505238712
ACH-000375,-0.2567814005463533
ACH-000376,0.08776768615349495
ACH-000381,-0.07325492191371735
ACH-000383,-0.06970690060836478
ACH-000387,0.037888387383348786
ACH-000389,0.03757391918863751
ACH-000390,-0.11987563619395758
ACH-000393,-0.07884975291351848
ACH-000395,-0.10767157523355222
ACH-000396,0.02000220244607319
ACH-000397,-0.05334320883939425
ACH-000401,-0.3200989521429201
ACH-000402,0.06563393910059281
ACH-000403,-0.09867707606028747
ACH-000404,0.10523824290330402
ACH-000406,0.09278893750170428
ACH-000407,-0.022448638533856768
ACH-000408,0.1246443547721438
ACH-000410,-0.12151559505317976
ACH-000411,-0.013937129676640963
ACH-000414,-0.05421538619500727
ACH-000415,-0.12655645484563938
ACH-000416,-0.07451747427240431
ACH-000420,-0.02129801578140093
ACH-000421,0.03822399228543175
ACH-000424,-0.033594140737135916
ACH-000425,-0.07491539953461991
ACH-000426,-0.1898860367295043
ACH-000427,0.06101381282889056
ACH-000433,0.2192489407465542
ACH-000435,-0.3231296222337553
ACH-000436,0.05076261620702323
ACH-000444,-0.1371511021892587
ACH-000445,-0.03399518814903472
ACH-000448,-0.14033577255450966
ACH-000450,0.219068402712744
ACH-000452,-0.105987608376533
ACH-000454,-0.09059918513241276
ACH-000458,-0.1096975741190152
ACH-000459,0.05729228968090031
ACH-000460,0.08240644341499773
ACH-000461,-0.3082133782114269
ACH-000463,0.05390653188164106
ACH-000464,-0.1290731847126497
ACH-000466,-0.04483908484593433
ACH-000467,-0.19296617421046555
ACH-000468,0.11075165225759796
ACH-000469,-0.1365239421269748
ACH-000470,-0.030742127841689955
ACH-000471,0.0620826772943684
ACH-000472,-0.0020364028093419074
ACH-000473,-0.01487812280354277
ACH-000475,-0.06221056782992256
ACH-000476,-0.05432768638928595
ACH-000477,-0.14053512547833474
ACH-000479,-0.3115696090985018
ACH-000480,-0.05447621026100855
ACH-000481,-0.11479230949951005
ACH-000483,-0.02137189699134785
ACH-000484,-0.07149252512603185
ACH-000485,-0.14230457449712958
ACH-000486,-0.21425748690892368
ACH-000487,-0.2087114392495377
ACH-000488,0.012312482833182415
ACH-000490,-0.06311135404604386
ACH-000491,-0.0008868542774478334
ACH-000495,-0.2368363052688114
ACH-000496,-0.003604872443477901
ACH-000499,-0.19919418584851595
ACH-000500,-0.01253302946382565
ACH-000502,-0.06072438901008874
ACH-000503,-0.26304708694379275
ACH-000505,0.0998587769963534
ACH-000507,-0.06241411612740149
ACH-000510,-0.12738245404390178
ACH-000511,-0.16325926236192306
ACH-000512,-0.13948617284717504
ACH-000516,0.07315009005387035
ACH-000517,-0.017413282342081542
ACH-000518,0.13300935865640684
ACH-000520,-0.09816683103802366
ACH-000521,0.027641297555428386
ACH-000522,0.036380977318892435
ACH-000524,0.05652315684774136
ACH-000527,-0.024708511361908436
ACH-000528,-0.002287223706834007
ACH-000537,-0.0853247064736178
ACH-000541,-0.20761245374142534
ACH-000542,-0.06201122506405286
ACH-000544,-0.1754693351765356
ACH-000545,-0.02175690972051667
ACH-000547,-0.050997117305932815
ACH-000548,-0.12846647758314214
ACH-000549,-0.04177588742133191
ACH-000550,0.009450036622142796
ACH-000552,-0.015953976967323168
ACH-000556,-0.1190774792083312
ACH-000557,0.11408997029147085
ACH-000569,-0.31179619332264114
ACH-000570,-0.0833758538004303
ACH-000571,-0.061012102179034376
ACH-000573,0.02325337850432969
ACH-000576,-0.0298783771271644
ACH-000579,-0.07354766774415816
ACH-000580,0.01888788325086982
ACH-000584,-0.02415854557511667
ACH-000585,0.048337597043428514
ACH-000588,-0.028918560572743925
ACH-000589,-0.14395784588428365
ACH-000591,-0.036586856594324216
ACH-000593,-0.0312478988338259
ACH-000600,-0.12808492466575966
ACH-000601,-0.08980428029155466
ACH-000605,0.07682027406069565
ACH-000606,-0.08769944954411728
ACH-000608,-0.15800588271226246
ACH-000614,0.12741092192670492
ACH-000616,-0.030383361283033775
ACH-000618,0.07823769192001781
ACH-000619,-0.11749553743769373
ACH-000620,-0.07703714587900827
ACH-000621,-0.08480956932292523
ACH-000622,-0.05791081486852846
ACH-000623,0.07665237980163904
ACH-000624,-0.050465909159918027
ACH-000627,-0.028501555137910212
ACH-000630,0.02079501192720926
ACH-000631,0.17647885826633555
ACH-000632,0.04509646460127962
ACH-000633,-0.09020902340816256
ACH-000637,-0.11785013524422874
ACH-000638,-0.12378198912611278
ACH-000646,-0.07869409511563548
ACH-000647,-0.04255900469510465
ACH-000648,-0.07894142379260452
ACH-000649,-0.023859806035203025
ACH-000651,-0.05822697248224345
ACH-000652,-0.036136992559279324
ACH-000653,0.008037690104217293
ACH-000657,-0.08797742463188203
ACH-000658,-0.13811301741984827
ACH-000661,0.008204758720609263
ACH-000662,-0.3148100802392919
ACH-000663,0.010045199525637028
ACH-000665,0.01910808201609016
ACH-000671,0.07410348183629394
ACH-000672,-0.14217420401328354
ACH-000673,-0.05552772030003812
ACH-000676,0.12092131641014688
ACH-000677,-0.10903326888176054
ACH-000681,-0.06603524903826903
ACH-000683,-0.0715290109831079
ACH-000684,0.043528540449451016
ACH-000688,0.08745698197034042
ACH-000693,-0.017008469852981718
ACH-000694,-0.12192229897033954
ACH-000695,-0.07605762880623038
ACH-000696,-0.055830601079947716
ACH-000697,-0.044272943929873056
ACH-000699,-0.10631961855433948
ACH-000701,-0.1632205280234325
ACH-000706,-0.009698097522100569
ACH-000711,-0.08516205868498945
ACH-000713,-0.01885925104890913
ACH-000714,-0.06261930052653067
ACH-000718,-0.0731021987963703
ACH-000720,0.07105650506177774
ACH-000721,0.03178716658432767
ACH-000724,-0.3255975022878799
ACH-000725,-0.05853690266394145
ACH-000732,-0.0046092527659199935
ACH-000734,-0.0893720824998396
ACH-000735,-0.11946621584326282
ACH-000736,-0.18418903898566247
ACH-000738,-0.1537641083640489
ACH-000746,-0.1271307445948422
ACH-000747,-0.17188710357997256
ACH-000748,0.048614608454989036
ACH-000753,-0.012733157684240626
ACH-000756,-0.08951335085643428
ACH-000757,-0.0027266594100811875
ACH-000758,-0.14178821174167433
ACH-000760,0.03306376091815681
ACH-000762,0.09737657529664848
ACH-000763,-0.061928538714334076
ACH-000764,-0.2847045916149601
ACH-000765,0.009883240775774951
ACH-000766,-0.12533738123839416
ACH-000767,0.009563283045498952
ACH-000768,-0.10267595187364886
ACH-000769,0.0722098934522289
ACH-000770,0.0031594739876210304
ACH-000771,0.0413039828370547
ACH-000773,-0.12805178489826824
