,CFH (3075)
ACH-000004,0.039129039885075816
ACH-000005,0.3319149632737461
ACH-000007,0.30492144511559616
ACH-000009,-0.08120733084406825
ACH-000011,-0.09193234835521788
ACH-000012,-0.07930510266773384
ACH-000013,0.016332108656664332
ACH-000014,0.016307715623833072
ACH-000015,-0.0315566304020005
ACH-000017,-0.0459548619714615
ACH-000018,0.07373292237786437
ACH-000019,0.08119651200463286
ACH-000021,0.07660046830309641
ACH-000022,0.051361375135643636
ACH-000025,0.049262690191877234
ACH-000028,0.01898866831226765
ACH-000030,-0.011635495317871487
ACH-000035,-0.03547992980471748
ACH-000036,-0.060474683627531424
ACH-000037,0.022098898136627045
ACH-000039,-0.12771633557750314
ACH-000040,-0.1023541177570757
ACH-000041,0.030474332286880262
ACH-000042,0.05371589655644282
ACH-000045,-0.004840857390287471
ACH-000047,9.383548538390172e-05
ACH-000052,-0.0584953526661799
ACH-000053,0.027870606938299868
ACH-000054,-0.09139258009177637
ACH-000055,-0.033042093800598554
ACH-000060,-0.013148876489726272
ACH-000067,0.07455973006900161
ACH-000070,0.02074707046811233
ACH-000075,0.12104865338297488
ACH-000078,-0.10237784283383554
ACH-000082,0.0074780408466558436
ACH-000085,-0.028237868146625895
ACH-000086,-0.10913069285951824
ACH-000087,-0.06521599356328173
ACH-000092,-0.060548250378066215
ACH-000095,0.01920727729829003
ACH-000097,0.0027738528591888245
ACH-000098,0.0250711151593902
ACH-000099,0.009449119931228293
ACH-000108,0.028652401613961164
ACH-000113,0.2295328949642137
ACH-000116,0.005467562248096245
ACH-000118,-0.04605093140595302
ACH-000120,-0.095457475197327
ACH-000123,0.06410426229987913
ACH-000127,0.044807722870470745
ACH-000128,0.05084869245304786
ACH-000132,-0.1204846680079828
ACH-000133,-0.027849060642273136
ACH-000137,0.13960743834185496
ACH-000138,-0.004780092831918251
ACH-000142,0.07441596928312846
ACH-000143,0.1334168466762557
ACH-000146,-0.05743780452904761
ACH-000148,0.008417704427668314
ACH-000150,-0.17144082276905898
ACH-000152,-0.028527885431259836
ACH-000153,0.0607546339309572
ACH-000159,-0.05276241253023774
ACH-000160,-0.1586354550363175
ACH-000163,-0.08434091784281228
ACH-000167,-0.11929116014352932
ACH-000168,-0.03176273939372348
ACH-000169,0.01614434244949851
ACH-000178,0.07743461944044172
ACH-000183,-0.06389378640728308
ACH-000188,0.031895853522899566
ACH-000189,-0.004540040105378774
ACH-000190,0.11986807853556455
ACH-000198,0.024663844048836252
ACH-000203,0.1465805566197964
ACH-000204,-0.1024915360779726
ACH-000206,0.02752748644994873
ACH-000207,0.044300190731797286
ACH-000208,-0.17870897523613455
ACH-000210,0.032237335119409224
ACH-000211,0.003991902800807561
ACH-000215,0.004969461341698375
ACH-000221,-0.08692769528251737
ACH-000222,-0.03461458318570071
ACH-000223,0.10294999646730936
ACH-000226,0.07088910254867359
ACH-000227,-0.06239223869067888
ACH-000228,-0.128685888331636
ACH-000231,-0.05079512911324425
ACH-000232,0.05416986755236858
ACH-000233,-0.03851053847185065
ACH-000234,-0.00567536526938375
ACH-000235,-0.05084329351336934
ACH-000237,-0.06571158252411823
ACH-000238,-0.022898449075780557
ACH-000242,0.13403253436418666
ACH-000243,0.03726917741751815
ACH-000244,0.10425773398428843
ACH-000246,-0.011651481976828434
ACH-000248,0.002818578429949376
ACH-000250,-0.07032225417631134
ACH-000251,-0.2004150730534946
ACH-000252,-0.06850369736352319
ACH-000253,-0.0440653945918095
ACH-000255,-0.016482034269777037
ACH-000256,-0.12979767801096292
ACH-000257,-0.11561974712030933
ACH-000258,0.1552550801336212
ACH-000259,0.006352959059133208
ACH-000260,0.03165879554869537
ACH-000261,0.01710651166332992
ACH-000262,0.006859724805428022
ACH-000263,-0.21754946239977654
ACH-000264,-0.019515193202763532
ACH-000265,0.14760090404327775
ACH-000266,0.0071970387111912545
ACH-000272,0.0341092307264507
ACH-000274,-0.05134369374603065
ACH-000277,0.039656553990550916
ACH-000278,-0.004990688785403885
ACH-000279,0.05753409511017985
ACH-000280,-0.0077502247301762545
ACH-000281,0.02543278276889236
ACH-000288,-0.07516002474943087
ACH-000291,0.18583209743845847
ACH-000293,-0.06395115651311327
ACH-000294,-0.0044772354551372035
ACH-000295,-0.2553510388644743
ACH-000296,-0.0827351309126337
ACH-000302,0.04213359981659801
ACH-000304,-0.050438956315520735
ACH-000307,-0.12590284150293973
ACH-000308,0.027103030748531338
ACH-000310,-0.04874368094836936
ACH-000311,-0.1127986692502538
ACH-000312,-0.005025988787558008
ACH-000315,-0.053367507109648736
ACH-000316,0.004311843635851725
ACH-000317,0.0265342696297463
ACH-000318,-0.15654820978183245
ACH-000319,-0.01078890300347741
ACH-000320,0.032505141034579195
ACH-000322,-0.04907933284868448
ACH-000323,-0.05430976021714337
ACH-000324,0.001017722153991279
ACH-000329,0.007339275198209769
ACH-000330,0.1453933228896783
ACH-000331,-0.044087463639580285
ACH-000332,-0.10267475799127003
ACH-000334,-0.04752064717787177
ACH-000335,0.09998318048793124
ACH-000336,0.08446210592585318
ACH-000337,-0.2879990525816017
ACH-000338,0.1782437593050985
ACH-000339,0.08351902925025442
ACH-000341,-0.05775845630836224
ACH-000348,-0.015950804447765726
ACH-000350,0.060264738872654676
ACH-000352,0.07880966313392268
ACH-000356,0.008866572868743695
ACH-000361,-0.005637260325643744
ACH-000362,0.06152273152708676
ACH-000363,-0.0698894391903714
ACH-000364,-0.023655309617943758
ACH-000365,0.08581359875827027
ACH-000366,-0.003631771864227051
ACH-000368,0.11698024099505812
ACH-000374,-0.07070119537325772
ACH-000375,-0.11695338817482773
ACH-000376,0.04746475021746602
ACH-000381,0.08235498578089583
ACH-000383,0.05320348787312906
ACH-000387,-0.01656488622572154
ACH-000389,0.09015596523764652
ACH-000390,-0.02012728728402683
ACH-000393,0.02224516354362229
ACH-000395,0.07792986977780224
