,ATP6V1E1 (529)
ACH-000208,-0.9407412476376956
ACH-000210,-1.0117491102120304
ACH-000211,-0.8268573436954507
ACH-000215,-0.6967223189549584
ACH-000221,-0.9000309242437543
ACH-000222,-0.8189389758963542
ACH-000223,-0.8760858966128029
ACH-000226,-0.790527089872741
ACH-000227,-0.5900080020388999
ACH-000228,-0.8677640343320706
ACH-000231,-0.658509248912542
ACH-000232,-0.7064200715438289
ACH-000233,-0.7365443840535588
ACH-000234,-0.7785511870850593
ACH-000235,-0.6913738180663348
ACH-000237,-0.8629310250042629
ACH-000238,-0.7353840127549317
ACH-000242,-0.6761357240138236
ACH-000243,-0.8211730474101144
ACH-000244,-1.1799253120536717
ACH-000246,-0.6438453480636779
ACH-000248,-0.8009545555661872
ACH-000250,-0.7721858358359477
ACH-000251,-0.9789455992103276
ACH-000252,-0.91415049568261
ACH-000253,-0.7357489015670654
ACH-000255,-0.92412507500108
ACH-000256,-0.8979975722199195
ACH-000257,-0.8424916562445011
ACH-000258,-0.6643455481632574
ACH-000259,-0.7745392260470595
ACH-000260,-0.7570519561651778
ACH-000261,-0.9635911672753502
ACH-000262,-0.6465889060376371
ACH-000263,-0.6919967540823155
ACH-000264,-1.0346115430012637
ACH-000265,-0.7550179294600918
ACH-000266,-0.9158146607357788
ACH-000272,-0.9697042194235868
ACH-000274,-0.5381569919390911
ACH-000277,-1.0818846719961657
ACH-000278,-0.9922040714265714
ACH-000279,-0.6922034361430881
ACH-000280,-0.933082999850886
ACH-000281,-0.7410579994191051
ACH-000288,-0.8398693645834117
ACH-000291,-0.8546053031358956
ACH-000293,-0.8390308163332482
ACH-000294,-0.5565516509141257
ACH-000295,-0.7416683452468232
ACH-000296,-0.8899251130080451
ACH-000302,-0.7554816505604802
ACH-000304,-0.6734414038171906
ACH-000307,-0.7722844908298172
ACH-000308,-0.949768649120742
ACH-000310,-0.7421618401354583
ACH-000311,-0.7696246816012041
ACH-000312,-0.7666264145649352
ACH-000315,-0.9038165742039854
ACH-000316,-0.8162701203650575
ACH-000317,-0.9767596075391388
ACH-000318,-0.7972408598441513
ACH-000319,-0.9123554842102028
ACH-000320,-0.8910104876239301
ACH-000322,-0.8817090829395452
ACH-000323,-0.2440933092236033
ACH-000324,-0.7728900905664968
ACH-000329,-0.662586168069444
ACH-000330,-0.9402427038694352
ACH-000331,-0.8260697688564203
ACH-000332,-0.7873134150597029
ACH-000334,-0.9219028056772612
ACH-000335,-0.6949305632581334
ACH-000336,-0.9971881537393196
ACH-000337,-0.6976685381933246
ACH-000338,-0.9241706943408572
ACH-000339,-0.9164888575037649
ACH-000341,-0.5868969981440739
ACH-000348,-0.9424762519742741
ACH-000350,-0.6603783931696203
ACH-000352,-0.7849425173611947
ACH-000356,-0.6088803254481064
ACH-000361,-0.5143690015857798
ACH-000362,-0.6311622784479267
ACH-000363,-0.8826245100279188
ACH-000364,-0.7116410166224105
ACH-000365,-0.7739778806387341
ACH-000366,-0.7982617976180971
ACH-000368,-0.8965196794948921
ACH-000374,-0.8098342141619216
ACH-000375,-0.7637310188448652
ACH-000376,-0.799442177890243
ACH-000381,-0.7692481727036452
ACH-000383,-0.9915248843601288
ACH-000387,-0.8491172757405885
ACH-000389,-0.732047347341374
ACH-000390,-0.8590814494718909
ACH-000393,-0.9735848722643852
ACH-000395,-0.6977864236958864
ACH-000396,-1.007894098961216
ACH-000397,-0.9236408141860122
ACH-000401,-0.8161203132264636
ACH-000402,-0.007542023067148532
ACH-000403,-1.0816582402376704
ACH-000404,-0.9373238872961509
ACH-000406,-0.8810283419981256
ACH-000407,-0.8905080720087211
ACH-000408,-1.063138912438802
ACH-000410,-0.848906093804196
ACH-000411,-0.8933497300255852
ACH-000414,-0.7114069105198391
ACH-000415,-0.8776018376089738
ACH-000416,-0.6779283565610573
ACH-000420,-0.7998985137457393
ACH-000421,-0.993134432540609
ACH-000424,-0.6081690335169658
ACH-000425,-0.8812645271658416
ACH-000426,-1.176289111696465
ACH-000427,-0.8697550359060239
ACH-000433,-0.9408085650509496
ACH-000435,-1.0012872952860872
ACH-000436,-0.8135314901330454
ACH-000444,-0.8243038442610202
ACH-000445,-0.3918877225483244
ACH-000448,-0.8554779974010399
ACH-000450,-0.6400657274698897
ACH-000452,-0.7434847715805921
ACH-000454,-0.9447313181701144
ACH-000458,-0.6901201033207524
ACH-000459,-0.8900058867095818
ACH-000460,-0.9564048081919048
ACH-000461,-0.7701538472903304
ACH-000463,-0.6154767751822804
ACH-000464,-0.9228144194884774
ACH-000466,-0.8153982705997451
ACH-000467,-0.9187556888159396
ACH-000468,-1.0389836447168166
ACH-000469,-0.7814699927555137
ACH-000470,-1.0932139480438985
ACH-000471,-0.7543104279369403
ACH-000472,-0.8017654262798035
ACH-000473,-0.7670395444610398
ACH-000475,-0.8949929085180365
ACH-000476,-1.0390647254867993
ACH-000477,-0.8499261644194794
ACH-000479,-0.7798187108024821
ACH-000480,-0.5900720320230565
ACH-000481,-0.864780877401459
ACH-000483,-0.7816452520566048
ACH-000484,-1.0306659693575213
ACH-000485,-0.7667544902993492
ACH-000486,-0.7170491190990265
ACH-000487,-0.7114958584419215
ACH-000488,-0.5631179273238603
ACH-000490,-0.7517633496295841
ACH-000491,-0.9020276941046088
ACH-000495,-0.9824505979360694
ACH-000496,-0.8876927796760676
ACH-000499,-0.8518868614598526
ACH-000500,-0.7682326454795331
ACH-000502,-1.0468925082294909
ACH-000503,-0.8069698992219195
ACH-000505,-0.8268190275183854
ACH-000507,-0.8011067725190624
ACH-000510,-0.619090631174121
ACH-000511,-0.9221575138720268
ACH-000512,-0.5774316835262043
ACH-000516,-0.8734540135523342
ACH-000517,-0.9821879098865672
ACH-000518,-0.902635279371326
ACH-000520,-0.6669231408342491
ACH-000521,-0.8367093828748289
ACH-000522,-0.7488734168410295
ACH-000524,-0.95375391392764
ACH-000527,-0.8722703930729105
ACH-000528,-0.6613242211213565
ACH-000537,-0.8779868299807402
ACH-000541,-0.7644798176426161
ACH-000542,-0.798223780244895
ACH-000544,-0.7749509534576214
ACH-000545,-0.7201617611232541
ACH-000547,-0.7688218175772998
ACH-000548,-1.0634072564420374
ACH-000549,-0.8957928070765286
ACH-000550,-0.7335324432379008
ACH-000552,-0.8187535121145608
ACH-000556,-0.8690823864120945
ACH-000557,-0.9395506293796556
ACH-000569,-0.6976268022505329
ACH-000570,-0.8237487786193775
ACH-000571,-0.7619358033578969
ACH-000573,-0.9437405947348906
ACH-000576,-1.010889359038504
ACH-000579,-0.9037914078627204
ACH-000580,-0.8630471038949934
ACH-000584,-0.9852999862217232
ACH-000585,-0.7187235057465715
ACH-000588,-0.786674483312055
ACH-000589,-0.7365929399205137
ACH-000591,-0.7612737876230024
ACH-000593,-0.7389591630961038
ACH-000600,-0.9438685922536738
ACH-000601,-0.7001043124151143
ACH-000605,-0.7477764845091406
ACH-000606,-0.8905842640873568
ACH-000608,-1.2570844665491985
ACH-000614,-0.6974661718056282
ACH-000616,-0.7292402926860707
ACH-000618,-0.7999243855331654
ACH-000619,-1.0594274540836701
ACH-000620,-0.5575150001788558
ACH-000621,-1.0795305077716946
ACH-000622,-0.9782893187435672
ACH-000623,-0.914725794094381
ACH-000624,-1.0079874312452732
ACH-000627,-0.8859325172342082
ACH-000630,-0.8302758314545787
ACH-000631,-0.7085507896796757
ACH-000632,-0.7032556209440582
ACH-000633,-0.8938373977024335
ACH-000637,-0.422005600723456
ACH-000638,-0.6914574266558686
ACH-000646,-0.8096331621019507
ACH-000647,-0.6503135840232973
ACH-000648,-0.6501197591072918
ACH-000649,-0.6698097346997481
ACH-000651,-0.6822921397796763
ACH-000652,-0.8295398575125965
ACH-000653,-0.9285627553228502
ACH-000657,-0.7616343368607363
ACH-000658,-0.9709700425445212
ACH-000661,-0.9113817216431818
ACH-000662,-0.8540786765853954
ACH-000663,-0.6963488126001143
ACH-000665,-1.0189765543947569
ACH-000671,-0.6667613211615498
ACH-000672,-0.4715672287351735
ACH-000673,-0.7347340216935958
ACH-000676,-0.7576380808751141
ACH-000677,-0.5206418158292594
ACH-000681,-0.7752613415085005
ACH-000683,-0.7824227848602092
ACH-000684,-0.9455437665887084
ACH-000688,-1.192541160329146
ACH-000693,-0.8461726222481247
ACH-000694,-0.7983470222934302
ACH-000695,-0.6717558768589776
ACH-000696,-0.9608608489900384
ACH-000697,-0.7412168615951267
ACH-000699,-1.0298074212201909
ACH-000701,-0.4501496207990468
ACH-000706,-0.8489395019053911
ACH-000711,-0.998630177859748
ACH-000713,-0.5489499342628377
ACH-000714,-0.6370284809356259
ACH-000718,-0.8826783234498518
ACH-000720,-0.8643738357448731
ACH-000721,-0.6607415297136475
ACH-000724,-0.9614655482766488
ACH-000725,-0.8991361965738982
ACH-000732,-0.9457063382932444
ACH-000734,-0.7768559828253933
ACH-000735,-0.6354484438625907
ACH-000736,-0.8510915790726524
ACH-000738,-0.6149732969296824
ACH-000746,-0.8608135576056641
ACH-000747,-1.0763531087915883
ACH-000748,-0.6396579636856151
ACH-000753,-0.819169680316392
ACH-000756,-0.6414319808932941
ACH-000757,-0.9031030191108596
ACH-000758,-0.4612806642530469
ACH-000760,-0.8361150312186838
ACH-000762,-0.7387137700276559
ACH-000763,-0.8689387611459022
ACH-000764,-0.6374509688304005
ACH-000765,-0.8366086444905637
ACH-000766,-1.037049051578496
ACH-000767,-0.6910186948947011
ACH-000768,-0.8915811884332884
ACH-000769,-0.8102407453942362
ACH-000770,-0.8262587791956285
ACH-000771,-0.7096828379579754
ACH-000773,-0.7408925511312708
ACH-000776,-0.8604617580586893
ACH-000777,-0.6298386294771815
ACH-000778,-0.8234147707927713
ACH-000781,-0.7800472940189451
ACH-000782,-0.9083465403400924
ACH-000783,-0.8532448381578479
ACH-000784,-0.7797757948373853
ACH-000785,-0.8333170345889815
ACH-000787,-0.8331404943758615
ACH-000788,-0.7703181910361477
ACH-000791,-0.8245698611942325
ACH-000792,-0.6790509612770851
ACH-000794,-0.8240295948390732
ACH-000796,-0.7930064926257279
ACH-000798,-0.7101317937472772
ACH-000799,-1.1046635039626158
ACH-000800,-0.8795869751169771
ACH-000802,-0.7392000784146712
ACH-000804,-0.6511866278389318
ACH-000805,-0.7350469412970951
ACH-000809,-0.8443368199109836
ACH-000810,-0.7405409060122036
ACH-000811,-0.5610734104506278
ACH-000817,-0.9760536647084752
ACH-000819,-0.6645243621772531
ACH-000820,-0.6827708674829182
ACH-000821,-0.9847324295818614
ACH-000822,-0.8947769034262031
ACH-000823,-0.7012389637298292
ACH-000824,-0.7472913897500677
ACH-000827,-0.6964181979605502
ACH-000829,-0.9164173359059528
ACH-000831,-0.6710708897296598
ACH-000832,-0.7259080762545725
ACH-000833,-0.8558673454011212
ACH-000834,-0.7442580756600601
ACH-000835,-0.915028426781016
ACH-000836,-0.7710884635796301
ACH-000837,-0.9372592587166916
ACH-000838,-0.8694950470837652
ACH-000839,-0.7660006672641866
ACH-000840,-0.5667234742447934
ACH-000841,-0.6785898185569696
ACH-000843,-0.7093398390012671
ACH-000846,-0.7436248521243206
ACH-000847,-0.9680884230006006
ACH-000848,-0.8060722248331694
ACH-000849,-1.0548413201661473
ACH-000851,-1.0141139062925817
ACH-000855,-0.6104258126731483
ACH-000856,-0.8993319833293102
ACH-000858,-0.7650937489787527
ACH-000859,-0.9910621325060854
ACH-000861,-0.9277023440925176
ACH-000862,-0.7868435637608565
ACH-000865,-0.8726629812770186
ACH-000866,-0.7449667997545054
ACH-000867,-0.8751320647813593
ACH-000869,-0.6992643096722255
ACH-000872,-1.124152944072318
ACH-000873,-0.8069513828640259
ACH-000876,-0.5037679512050918
ACH-000878,-0.8594960659941585
ACH-000880,-0.8096177275077379
ACH-000881,-0.6709268226946965
ACH-000882,-0.7558859402714279
ACH-000884,-0.7600596828688521
ACH-000885,-0.8735389035131499
ACH-000887,-0.6997140541536203
ACH-000889,-0.7994530261333542
ACH-000896,-1.0470857845863482
ACH-000898,-0.9696499792154384
ACH-000900,-0.8216175114248577
ACH-000901,-0.7801280978104919
ACH-000905,-0.7993355510064589
ACH-000906,-0.7135742369938419
ACH-000907,-0.9790437454552822
ACH-000910,-0.5052814280798453
ACH-000911,-0.9005113797706017
ACH-000912,-0.7606920090780871
ACH-000913,-0.8851369072196911
ACH-000915,-0.6674559672903133
ACH-000916,-0.8846543502812707
ACH-000917,-0.8651870315990111
ACH-000920,-1.2169072204897171
ACH-000921,-0.9625659549123728
ACH-000924,-0.8355678203526119
ACH-000926,-0.7697721586308539
ACH-000928,-1.0025330037989912
ACH-000929,-0.6805137769650971
ACH-000932,-0.9099730406457598
ACH-000935,-0.3880669933694609
ACH-000936,-0.4905567578683525
ACH-000937,-0.8147368028238318
ACH-000938,-0.7187399634743578
ACH-000939,-0.8908779520049139
ACH-000941,-1.1098770694888904
ACH-000943,-0.8398740155167471
ACH-000946,-0.7084192366094281
ACH-000947,-0.8295324125889009
ACH-000948,-0.9150623715354892
ACH-000950,-0.9071709182124644
ACH-000953,-0.973883302772408
ACH-000954,-0.8443712546968377
ACH-000957,-0.9673740492134572
ACH-000958,-0.7690952494299729
ACH-000960,-1.1644287436537195
ACH-000963,-0.5924231498864747
ACH-000968,-0.8783039894448841
ACH-000969,-0.6629677433140719
ACH-000972,-0.7448200494170958
ACH-000973,-0.6990601619436141
ACH-000974,-0.7067534415057802
ACH-000978,-0.6963952851613533
ACH-000984,-1.0171087040212907
ACH-000986,-0.8696111137161456
ACH-000988,-0.8094751012631085
ACH-000993,-0.7897349117731041
ACH-000994,-0.9597875816222098
ACH-000996,-1.0020107467275186
ACH-001001,-0.9566781889025924
ACH-001020,-0.7871352676081875
ACH-001028,-0.6430289725349249
ACH-001031,-1.0420035765512443
ACH-001038,-0.9425615714800124
ACH-001048,-1.0775520241245886
ACH-001050,-0.9713283252300559
ACH-001053,-1.079587510960632
ACH-001054,-0.6857515143836247
ACH-001061,-0.8446128188618991
ACH-001067,-0.8411456013013443
ACH-001075,-0.8398662168393048
ACH-001096,-0.8974681926497987
ACH-001111,-0.7551174497591953
ACH-001119,-0.7872291564415664
ACH-001128,-1.0072052434903538
ACH-001134,-0.9170785433728742
ACH-001151,-0.9725089733988349
ACH-001163,-0.9256704899246004
ACH-001164,-0.8009791641742411
ACH-001183,-0.7376026702956213
ACH-001192,-0.8844079948343154
ACH-001193,-0.824181550355204
ACH-001196,-0.9950250698153144
ACH-001197,-0.8738421128797766
ACH-001205,-0.8436318203776538
ACH-001211,-0.9604006883596314
ACH-001212,-0.8694240626995667
ACH-001228,-0.697950601375719
ACH-001232,-0.7737531268461142
ACH-001239,-0.6962261566949453
ACH-001270,-0.8759244581331841
ACH-001274,-0.7785467600247137
ACH-001275,-0.8564550790186749
ACH-001277,-0.8252005442024857
ACH-001278,-0.7957602092415493
ACH-001280,-0.8190562862416594
ACH-001283,-0.9739701255627008
ACH-001289,-0.7139631476422319
ACH-001300,-0.6615405552472081
ACH-001301,-0.7056299237673911
ACH-001302,-0.7337137121656893
ACH-001306,-0.850678887100755
ACH-001318,-1.0957510875920018
ACH-001322,-0.9920392136263732
ACH-001328,-0.7622639826094325
ACH-001332,-0.6467528560594761
ACH-001336,-0.8937421562458587
ACH-001346,-0.8889169331225681
ACH-001353,-1.0985978711707496
ACH-001354,-0.6578516870757529
ACH-001367,-0.8742142708810076
ACH-001368,-1.0502140387070666
ACH-001374,-0.9161795304538988
ACH-001377,-0.7087246003017973
ACH-001380,-0.6829208964850434
ACH-001391,-0.6081911106330748
ACH-001408,-0.8220375359289424
ACH-001430,-0.8688041054537299
ACH-001431,-0.8836119371689097
ACH-001450,-0.7345095252401116
ACH-001496,-1.0187337240071823
ACH-001500,-0.6450916675103135
ACH-001523,-0.7150623979507892
ACH-001532,-0.9462713142408872
ACH-001550,-0.7432129841435788
ACH-001552,-0.7473993640303663
ACH-001554,-0.8543494593796853
ACH-001654,-0.8621320120201842
ACH-001735,-0.7617528346777511
ACH-001736,-0.8191870196710502
ACH-001737,-1.1156664322964154
ACH-001740,-0.7980763285158141
ACH-001745,-0.9164843771957296
ACH-001765,-0.8942171505029353
