,DYNC1I2 (1781)
ACH-000265,-0.9860166306052645
ACH-000266,-1.0538660351083151
ACH-000272,-0.8665357622525733
ACH-000274,-1.0602816125637078
ACH-000277,-1.038686569107482
ACH-000278,-0.9038755958165552
ACH-000279,-1.1346584316235129
ACH-000280,-1.1513697481524945
ACH-000281,-0.930098037484818
ACH-000288,-1.1291718816154257
ACH-000291,-0.9918527907680388
ACH-000293,-0.9866642660036962
ACH-000294,-1.1404859622014176
ACH-000295,-1.2146470135158831
ACH-000296,-0.9276290733932856
ACH-000302,-1.179289238108484
ACH-000304,-0.7207741416602463
ACH-000307,-0.8889307606074318
ACH-000308,-0.8150927325416707
ACH-000310,-1.0853121370513734
ACH-000311,-1.040410354528954
ACH-000312,-0.9183532842399188
ACH-000315,-0.8754673814465034
ACH-000316,-1.0818503347445765
ACH-000317,-1.104222465321446
ACH-000318,-0.8951616738826201
ACH-000319,-1.0544567240774652
ACH-000320,-0.9855290544216262
ACH-000322,-0.8866673590619555
ACH-000323,-1.0777977852681724
ACH-000324,-0.9934107271412626
ACH-000329,-1.1608915987738262
ACH-000330,-1.2957055535283355
ACH-000331,-0.8875367772052929
ACH-000332,-0.9458602472719244
ACH-000334,-1.2046642728785066
ACH-000335,-0.969280751645514
ACH-000336,-1.1491660985624976
ACH-000337,-1.216801188052311
ACH-000338,-1.2725800347913896
ACH-000339,-0.9204713400021391
ACH-000341,-1.2520891487824226
ACH-000348,-0.9579767440902
ACH-000350,-1.0259310199941176
ACH-000352,-1.0002015142326963
ACH-000356,-0.9860748668815194
ACH-000361,-0.861583704932338
ACH-000362,-0.9998847843593832
ACH-000363,-0.9662425619885496
ACH-000364,-1.016077023459518
ACH-000365,-1.1170783386843517
ACH-000366,-1.0243426386318808
ACH-000368,-1.2327040810290324
ACH-000374,-1.237945497478711
ACH-000375,-1.102043357692156
ACH-000376,-1.2310271438998992
ACH-000381,-1.1538988037426825
ACH-000383,-0.9784041858421256
ACH-000387,-1.078427249960175
ACH-000389,-1.1683046359198799
ACH-000390,-1.0179431960544316
ACH-000393,-1.1945169608396449
ACH-000395,-1.1026498292586948
ACH-000396,-0.8103807481317792
ACH-000397,-1.1228432983022438
ACH-000401,-1.1812504530890002
ACH-000402,-1.2847671516218722
ACH-000403,-1.1734662883218931
ACH-000404,-0.9015089411603071
ACH-000406,-0.7875176604755649
ACH-000407,-1.002636357035159
ACH-000408,-0.9953425905673966
ACH-000410,-1.0260280600665337
ACH-000411,-0.8941290659901467
ACH-000414,-0.9892584972117672
ACH-000415,-0.98899552465036
ACH-000416,-1.1890411898719255
ACH-000420,-0.8129719235260446
ACH-000421,-0.9979819059498356
ACH-000424,-1.0207514305705785
ACH-000425,-0.9717678568746484
ACH-000426,-0.8642571604086469
ACH-000427,-1.0114839894705423
ACH-000433,-0.8439357933103003
ACH-000435,-0.8386002161950862
ACH-000436,-0.9642146979890232
ACH-000444,-1.1201725060841885
ACH-000445,-1.176939419168913
ACH-000448,-1.0845309537845675
ACH-000450,-1.0623208716582022
ACH-000452,-1.1392163550089132
ACH-000454,-1.1483604061693238
ACH-000458,-0.7522914714605523
ACH-000459,-0.5226435849200347
ACH-000460,-0.983203570357732
ACH-000461,-1.2551389820836314
ACH-000463,-1.0684101032107758
ACH-000464,-1.1068528348891942
ACH-000466,-1.0967442543623291
ACH-000467,-0.9349047488302448
ACH-000468,-0.999845947896088
ACH-000469,-1.129114916570403
ACH-000470,-1.237182660861315
ACH-000471,-1.1237589238359222
ACH-000472,-1.0141494168362168
ACH-000473,-1.2178953222577036
ACH-000475,-0.9398853562752028
ACH-000476,-1.048831050714924
ACH-000477,-1.0463541819995668
ACH-000479,-0.9477480393756038
ACH-000480,-0.9896044697468194
ACH-000481,-1.0623262116487886
ACH-000483,-1.0512853599055467
ACH-000484,-0.9482634037767884
ACH-000485,-1.0245834994876315
ACH-000486,-0.9934682287825144
ACH-000487,-0.9091216239660374
ACH-000488,-0.8879130391111886
ACH-000490,-1.0117256486498103
ACH-000491,-0.8795004042520452
ACH-000495,-1.3466105161978927
ACH-000496,-1.2597994658363552
ACH-000499,-1.0281640699626111
ACH-000500,-1.0123357302058074
ACH-000502,-1.0603339684684183
ACH-000503,-1.059504875523073
ACH-000505,-1.0839770449413977
ACH-000507,-0.961035748108866
ACH-000510,-1.0473451139122374
ACH-000511,-1.0677732133710305
ACH-000512,-1.1118452777149157
ACH-000516,-0.9193987554496742
ACH-000517,-1.087158639801863
ACH-000518,-1.1030746675584109
ACH-000520,-1.0902555262328353
ACH-000521,-1.0150546698914804
ACH-000522,-1.116062505950223
ACH-000524,-0.8814944016959929
ACH-000527,-0.9756251974536788
ACH-000528,-0.9752596008968364
ACH-000537,-1.0675407757714397
ACH-000541,-0.7478963403340813
ACH-000542,-1.0665319714211279
ACH-000544,-1.0344165980409896
ACH-000545,-1.0895749656083409
ACH-000547,-1.0353048917979348
ACH-000548,-1.0149378599015615
ACH-000549,-1.1144884285441703
ACH-000550,-1.1884421586018492
ACH-000552,-0.839452009082829
ACH-000556,-1.0190109463955512
ACH-000557,-1.2313562291420472
ACH-000569,-0.8633524669605538
ACH-000570,-0.9943381068513072
ACH-000571,-0.8844654424239268
ACH-000573,-1.0926344824072478
ACH-000576,-1.0118592272412932
ACH-000579,-1.0374131359566348
ACH-000580,-0.9731837659784583
ACH-000584,-1.1065119926016882
ACH-000585,-1.0755682897997083
ACH-000588,-0.9925400227669924
ACH-000589,-0.955581692081244
ACH-000591,-1.2079287615351022
ACH-000593,-0.9392878441377144
ACH-000600,-0.6880690899138674
ACH-000601,-1.0881124863063576
ACH-000605,-1.00154839656093
ACH-000606,-1.1355687871592806
ACH-000608,-0.5628598115946706
ACH-000614,-0.8145680471123695
ACH-000616,-0.9228225829035264
ACH-000618,-0.9030579254642562
ACH-000619,-1.0607238857335122
ACH-000620,-0.9688249845556374
ACH-000621,-1.2089324730860445
ACH-000622,-1.3266810772962618
ACH-000623,-0.9620948301828676
ACH-000624,-1.0765150354822617
ACH-000627,-1.1392678764074793
ACH-000630,-1.019898504918859
ACH-000631,-1.216645359047804
ACH-000632,-0.9604216755041372
ACH-000633,-0.9507648851555196
ACH-000637,-1.1152094283211702
ACH-000638,-0.8731416619553457
ACH-000646,-1.141364913161346
ACH-000647,-1.025691843314274
ACH-000648,-0.8913255829723947
ACH-000649,-1.0516795332933586
ACH-000651,-1.17690891643042
ACH-000652,-0.8793751649278796
ACH-000653,-1.0639286454791628
ACH-000657,-0.976231082692016
ACH-000658,-0.9775235168130876
ACH-000661,-0.9316474505461548
ACH-000662,-1.2134964963735293
ACH-000663,-0.99849397210194
ACH-000665,-0.931720522593296
ACH-000671,-0.9454700342786816
ACH-000672,-1.2353507120174332
ACH-000673,-1.0049001594475258
ACH-000676,-1.022758756982653
ACH-000677,-1.0429865353398833
ACH-000681,-0.8725903671506371
ACH-000683,-0.5799687020873928
ACH-000684,-0.9535652740595344
ACH-000688,-1.041734109853674
ACH-000693,-1.031697200813546
ACH-000694,-0.9756122691949628
ACH-000695,-0.4944121015545281
ACH-000696,-0.9754816096371112
ACH-000697,-1.1635017390425393
ACH-000699,-1.0522364487553773
ACH-000701,-0.7732085164208072
ACH-000706,-1.158756288564796
ACH-000711,-1.0473499471430834
ACH-000713,-1.0066248775535762
ACH-000714,-1.0533663636172803
ACH-000718,-1.1218128233907343
ACH-000720,-0.9244951580007482
ACH-000721,-1.105291465404413
ACH-000724,-0.917380413831435
ACH-000725,-1.2667849088875751
ACH-000732,-1.009810889985554
ACH-000734,-0.9763326078802692
ACH-000735,-1.1053511142293375
ACH-000736,-0.8893493644483885
ACH-000738,-1.074203215158686
ACH-000746,-1.0546501362577505
ACH-000747,-1.0498038003862145
ACH-000748,-1.0594964019060882
ACH-000753,-0.9847385562429258
ACH-000756,-0.8511036477794672
ACH-000757,-1.0046840912423427
ACH-000758,-0.9463986609140252
ACH-000760,-0.92242109545682
ACH-000762,-0.8946048088765287
ACH-000763,-0.7738181509814468
ACH-000764,-1.0740297698729029
ACH-000765,-1.1535583942681438
ACH-000766,-1.0970863332665557
ACH-000767,-1.0851384300211948
ACH-000768,-1.0140374611002316
ACH-000769,-0.9509308187057864
ACH-000770,-1.0115024695300117
ACH-000771,-1.0104276738053364
ACH-000773,-1.1936163829865858
ACH-000776,-1.0212380564483958
ACH-000777,-0.8792886640051567
ACH-000778,-1.0923196019009649
ACH-000781,-1.1453916522919536
ACH-000782,-1.046554037182816
ACH-000783,-0.9972171053968364
ACH-000784,-1.0546800926419813
ACH-000785,-0.9446832401973684
ACH-000787,-1.1439786539250192
ACH-000788,-1.0344948861685679
ACH-000791,-1.0173850362125434
ACH-000792,-0.7472720832324379
ACH-000794,-0.922115432517361
ACH-000796,-1.0816327602525282
ACH-000798,-1.2345684931252432
ACH-000799,-0.8657511928495961
ACH-000800,-1.1685313423784702
ACH-000802,-1.2823342171260872
ACH-000804,-0.710268886291175
ACH-000805,-1.1447908008016774
ACH-000809,-1.09995253465779
ACH-000810,-0.8803277706931686
ACH-000811,-1.191255852445292
ACH-000817,-0.9566441428739331
ACH-000819,-1.0208981168945377
ACH-000820,-0.9110838986107844
ACH-000821,-0.8470592744698283
ACH-000822,-1.0719303126815132
ACH-000823,-0.9837323778877762
ACH-000824,-0.9702251382451644
ACH-000827,-0.8124883963356303
ACH-000829,-1.0943728138815292
ACH-000831,-0.925308341508654
ACH-000832,-0.8826147745061729
ACH-000833,-0.8016476945630013
ACH-000834,-0.9532348603053188
ACH-000835,-0.9569623380503772
ACH-000836,-1.0484926205855052
ACH-000837,-1.0006760875124283
ACH-000838,-0.9741406008509274
ACH-000839,-1.2681442199925956
ACH-000840,-0.9423015786122306
ACH-000841,-1.0506084904055188
ACH-000843,-0.7470485276717601
ACH-000846,-1.0943538678081148
ACH-000847,-0.9709381729594412
ACH-000848,-1.097861929824754
ACH-000849,-1.0586499264776097
ACH-000851,-0.943473331720712
ACH-000855,-0.9961647186001024
ACH-000856,-1.1604381953408889
ACH-000858,-1.001078154513018
ACH-000859,-1.1615448464340181
ACH-000861,-1.0206835836370176
ACH-000862,-1.0394444936708964
ACH-000865,-1.0703492173924165
ACH-000866,-0.8670784809293743
ACH-000867,-1.063817943212033
ACH-000869,-1.3060900625153689
ACH-000872,-0.9991985402792862
ACH-000873,-1.2673248084234083
ACH-000876,-1.2298825153270097
ACH-000878,-1.0639051742743424
ACH-000880,-0.8983505841419553
ACH-000881,-0.8517657666756221
ACH-000882,-0.9458805593959776
ACH-000884,-0.9563804682435846
ACH-000885,-1.1708480905743264
ACH-000887,-1.0115323004752168
ACH-000889,-1.0789302324243255
ACH-000896,-1.1601580087012582
ACH-000898,-0.8476133614853997
ACH-000900,-0.8916348799427593
ACH-000901,-1.0866522380278545
ACH-000905,-1.0704189233366073
ACH-000906,-0.9620996172387286
ACH-000907,-1.146073088342542
ACH-000910,-0.9216918154436254
ACH-000911,-0.9550885638803674
ACH-000912,-1.056162537610064
ACH-000913,-0.97467047569487
ACH-000915,-1.000272073972171
ACH-000916,-0.9376749012306796
ACH-000917,-1.2521883682976636
ACH-000920,-1.0686770284607228
ACH-000921,-1.0716284780338576
ACH-000924,-1.0263727892649832
ACH-000926,-0.8894515130853101
ACH-000928,-0.7903939899892409
ACH-000929,-1.174485345976203
ACH-000932,-0.8397541705876401
ACH-000935,-0.7207684390684193
ACH-000936,-1.1906171103689551
ACH-000937,-1.0145304809646631
ACH-000938,-0.953106999012183
ACH-000939,-0.8511538264751153
ACH-000941,-1.1123108497249112
ACH-000943,-1.041434455750502
ACH-000946,-0.9365364711379516
ACH-000947,-1.061125637551636
ACH-000948,-0.9415606562407922
ACH-000950,-0.9492877441154028
ACH-000953,-1.0867660714717386
ACH-000954,-0.8814996447548882
ACH-000957,-1.2186763839441828
ACH-000958,-1.3414251832941941
ACH-000960,-0.9904641172860416
ACH-000963,-1.0877276363635489
ACH-000968,-0.953919442608614
ACH-000969,-1.0639987594359257
ACH-000972,-0.7174739797364029
ACH-000973,-1.1147270006897647
ACH-000974,-1.0009341607980171
ACH-000978,-1.3372918469462618
ACH-000984,-1.04200976161105
ACH-000986,-1.0124156451081638
ACH-000988,-1.1571638768331378
ACH-000993,-0.9599699487743796
ACH-000994,-1.1339200935395235
ACH-000996,-1.201568244381931
ACH-001001,-0.9459769135919548
ACH-001020,-0.9432184086616244
ACH-001028,-0.915086168288391
ACH-001031,-0.8300126173616718
ACH-001038,-1.0401536503446898
ACH-001048,-1.1373193893083675
ACH-001050,-1.1356309345427908
ACH-001053,-1.1255057158776762
ACH-001054,-1.0451541721352111
ACH-001061,-1.1672329916612658
ACH-001067,-1.1040462285106067
ACH-001075,-1.027058395931386
ACH-001096,-1.0396583793162049
ACH-001111,-1.1786254012340731
ACH-001119,-0.7111898130731406
ACH-001128,-0.6442832801526234
ACH-001134,-1.2591003168910997
ACH-001151,-0.918292523318608
ACH-001163,-1.1858231867373734
ACH-001164,-0.8716673325789663
ACH-001183,-0.8755599392944461
ACH-001192,-1.0446363357210913
ACH-001193,-1.2434642034748309
ACH-001196,-0.9798798833884041
ACH-001197,-1.3024991402557835
ACH-001205,-0.8966733831259966
ACH-001211,-1.0595802204660223
ACH-001212,-1.1240062501021115
ACH-001228,-1.0580646090555126
ACH-001232,-0.9574450919893284
ACH-001239,-0.970247663536372
ACH-001270,-1.1084368211547182
ACH-001274,-1.0457941926214005
ACH-001275,-1.0758322091470962
ACH-001277,-1.3071410568423043
ACH-001278,-0.9809828944993608
ACH-001280,-1.2443405219391657
ACH-001283,-0.9294846989564988
ACH-001289,-1.0259518691096845
ACH-001300,-1.0560845228180336
ACH-001301,-1.1214822383176477
ACH-001302,-1.0177762153889076
ACH-001306,-1.2037644852877938
ACH-001318,-1.0106463150352138
ACH-001322,-1.236026406269379
ACH-001328,-0.9518623233636534
ACH-001332,-0.8966245783244938
ACH-001336,-1.094374380039731
ACH-001346,-0.9855896033141824
ACH-001353,-0.9312565681095406
ACH-001354,-0.9312221603644992
ACH-001367,-0.8890120235592043
ACH-001368,-1.0533697460158933
ACH-001374,-1.2406204959340728
ACH-001377,-1.0423945561028185
ACH-001380,-1.0597204652589616
ACH-001391,-1.0069094367428089
ACH-001408,-0.8219160385486273
ACH-001430,-1.1338714697702523
ACH-001431,-1.0505461902287307
ACH-001450,-1.1161114021060263
ACH-001496,-0.9890588438841847
ACH-001500,-0.9760415066352144
ACH-001523,-0.9994285890269038
ACH-001532,-1.0292056089361217
ACH-001550,-1.0909123127046685
ACH-001552,-1.0527622634621607
ACH-001554,-1.0110276895021315
ACH-001654,-0.8762844549219124
ACH-001735,-0.9014039569542368
ACH-001736,-0.8246885786010072
ACH-001737,-0.7826734715462876
ACH-001740,-0.8573875352218714
ACH-001745,-0.920435397338644
ACH-001765,-0.8212564271642094
