,PHF20L1 (51105)
ACH-000004,0.42994864679156
ACH-000005,0.2701796291850475
ACH-000007,0.2204747309179325
ACH-000009,0.10925304760283776
ACH-000011,0.2413754814442527
ACH-000012,0.2597497415102855
ACH-000013,0.10943411435178617
ACH-000014,-0.04192095209245518
ACH-000015,0.19463992416871545
ACH-000017,0.2606326960867366
ACH-000018,0.04300254639978216
ACH-000019,0.20139847052913745
ACH-000021,0.06239466358124862
ACH-000022,0.020399337993382692
ACH-000025,0.11133922091380703
ACH-000028,0.22541626610881635
ACH-000030,0.2796272727551508
ACH-000035,0.1321685398357038
ACH-000036,0.08977344294128414
ACH-000037,0.25233201764256075
ACH-000039,0.0467777684284929
ACH-000040,0.23455280092907055
ACH-000041,0.03596232059898103
ACH-000042,0.19929292367010792
ACH-000045,0.05586441958610483
ACH-000047,0.12269004788900957
ACH-000052,0.2217868954338436
ACH-000053,0.22758024096769536
ACH-000054,0.09990541159739152
ACH-000055,0.4401452618546343
ACH-000060,0.29360140683844593
ACH-000067,0.15839290874692735
ACH-000070,0.04327983784219427
ACH-000075,0.3341408749586785
ACH-000078,0.21829486746159146
ACH-000082,0.2401174536997068
ACH-000085,-0.09687617375103856
ACH-000086,0.16415743075479514
ACH-000087,0.01399131818513057
ACH-000092,0.18139813033199131
ACH-000095,0.20792446297491127
ACH-000097,0.22038668812617385
ACH-000098,0.12322487724828855
ACH-000099,0.0920468720244006
ACH-000108,0.14048576535488722
ACH-000113,0.180261305665642
ACH-000116,0.184693956048272
ACH-000118,-0.1270999229104985
ACH-000120,0.3001917474439295
ACH-000123,0.14791363709101216
ACH-000127,0.10738277197390074
ACH-000128,0.13736712734207426
ACH-000132,0.3044006717225578
ACH-000133,0.18465194930997345
ACH-000137,0.15748937262016208
ACH-000138,0.1511421169474711
ACH-000142,0.21700972778103253
ACH-000143,0.10871953461562736
ACH-000146,0.24905907500955704
ACH-000148,0.19384941111280074
ACH-000150,0.10192492182984887
ACH-000152,0.037935374968471915
ACH-000153,0.11612387834748887
ACH-000159,0.11120400258563637
ACH-000160,0.325957923504503
ACH-000163,0.4065007313432311
ACH-000167,0.8290013621706604
ACH-000168,-0.012515960558857364
ACH-000169,0.2606040401558139
ACH-000178,0.1908487184347672
ACH-000183,0.2369736676490141
ACH-000188,0.2146942677839659
ACH-000189,0.2786216941207121
ACH-000190,0.3493211051446661
ACH-000198,0.26268405346687995
ACH-000203,0.029793858127976507
ACH-000204,0.15449905977245498
ACH-000206,0.17603870801630353
ACH-000207,0.09599528492630073
ACH-000208,0.4030731823529095
ACH-000210,0.06350572481991784
ACH-000211,0.1191603551450565
ACH-000215,0.13208338913602002
ACH-000221,0.0031946588218773227
ACH-000222,0.2452140862093592
ACH-000223,0.028396894306390225
ACH-000226,0.2399516944060136
ACH-000227,0.2301692605508325
ACH-000228,0.14566243129762899
ACH-000231,0.1423896075609035
ACH-000232,0.06476177570088783
ACH-000233,0.03773623999322706
ACH-000234,0.07092802456671171
ACH-000235,0.10474574190226232
ACH-000237,0.11226358117429178
ACH-000238,0.15970277418741533
ACH-000242,0.12726806723741704
ACH-000243,0.03573853292786234
ACH-000244,0.5111023579946167
ACH-000246,0.10319381923448756
ACH-000248,0.09518437295433746
ACH-000250,0.16769855325918145
ACH-000251,0.26472647264590954
ACH-000252,0.24409922875794784
ACH-000253,0.03908761914408988
ACH-000255,0.19983312240291287
ACH-000256,0.0010313296409033598
ACH-000257,0.28931634909696274
ACH-000258,0.24109199626122835
ACH-000259,0.16098747274276032
ACH-000260,0.2354547286992373
ACH-000261,0.12652665957355114
ACH-000262,0.2850250843341193
ACH-000263,0.05843875308537155
ACH-000264,0.07201869479143448
ACH-000265,0.14677852878018716
ACH-000266,0.3591815371791921
ACH-000272,0.07767253672423499
ACH-000274,0.14279487426751267
ACH-000277,0.15718580116520245
ACH-000278,0.21107629056808325
ACH-000279,0.08279155527417202
ACH-000280,0.1816214789241867
ACH-000281,0.2345099086172437
ACH-000288,0.24849245897988875
ACH-000291,0.05099923533727496
ACH-000293,0.3088073490108865
ACH-000294,0.3099847264185229
ACH-000295,0.42203978067472653
ACH-000296,0.3365754877313125
ACH-000302,0.2161311836297252
ACH-000304,0.17081982226763814
ACH-000307,0.07942815912506744
ACH-000308,0.28808804041274433
ACH-000310,0.035395322260125366
ACH-000311,0.20307381461826016
ACH-000312,0.3155754637677473
ACH-000315,0.2488518419571724
ACH-000316,0.08641219279811532
ACH-000317,0.06852402179996828
ACH-000318,0.06487160217503136
ACH-000319,0.01873069772871918
ACH-000320,0.16562653272508707
ACH-000322,0.1867924065904369
ACH-000323,0.2077802162796302
ACH-000324,0.13850814490470992
ACH-000329,0.16015284843873076
ACH-000330,0.15429605238713748
ACH-000331,0.0744045389395892
ACH-000332,0.1935145109996084
ACH-000334,0.04613246361306663
ACH-000335,-0.17457245786873535
ACH-000336,0.05836401902623164
ACH-000337,0.26844561636814496
ACH-000338,0.5226652814028729
ACH-000339,0.09991068840927952
ACH-000341,0.4815298758603699
ACH-000348,0.06898988706629085
ACH-000350,0.2051232940853054
ACH-000352,0.1140968269337613
ACH-000356,0.2839933569219931
ACH-000361,0.04590176083149194
ACH-000362,0.18261922062841204
ACH-000363,0.1975254363573942
ACH-000364,0.0686766370069561
ACH-000365,0.3035433262640828
ACH-000366,0.10423466147232012
ACH-000368,0.03381983379739286
ACH-000374,0.24490189366171156
ACH-000375,0.3607756865151887
ACH-000376,0.17457751996801388
ACH-000381,0.2866751341731165
ACH-000383,0.174928144090447
ACH-000387,0.2815830126026003
ACH-000389,-0.14696010454035965
ACH-000390,0.23976671259409355
ACH-000393,0.11911052492963115
ACH-000395,0.25111186543144576
ACH-000396,0.3217604136898265
ACH-000397,0.31064738851686896
ACH-000401,0.2624806350813925
ACH-000402,0.008398761285860666
ACH-000403,0.1984654384254916
ACH-000404,0.2676176318688316
ACH-000406,0.2595871651378412
ACH-000407,0.29546762954392863
ACH-000408,0.15179403426655394
ACH-000410,0.21963012423382605
ACH-000411,-0.044433584900543915
ACH-000414,0.11274651131214
ACH-000415,0.2886663770471924
ACH-000416,0.16023991410617494
ACH-000420,0.27404424937920163
ACH-000421,0.13546037313473566
ACH-000424,0.2699294416390234
ACH-000425,0.2788180968378849
ACH-000426,0.18798122224096409
ACH-000427,0.2179123153900291
ACH-000433,0.0894889644265539
ACH-000435,0.14039506588721246
ACH-000436,0.3067234239633773
ACH-000444,0.1198190647557508
ACH-000445,0.1633588605408904
ACH-000448,0.18607652656611806
ACH-000450,-0.021889482917932555
ACH-000452,0.06937598420455718
ACH-000454,0.17552062357213666
ACH-000458,0.17523829572679564
