,EDC3 (80153)
ACH-000004,-0.03853619912776328
ACH-000005,0.018111858708965103
ACH-000007,-0.12333338659117675
ACH-000009,-0.10730028426761687
ACH-000011,-0.07008882325156275
ACH-000012,-0.05837213186254062
ACH-000013,0.02146643140964901
ACH-000014,-0.06528643756722774
ACH-000015,-0.06380595437639555
ACH-000017,0.04524178125114271
ACH-000018,-0.2723712305571637
ACH-000019,0.012504719185639515
ACH-000021,0.07608652402093433
ACH-000022,-0.09865612962380954
ACH-000025,-0.07547968752862982
ACH-000028,-0.12013134848785385
ACH-000030,-0.04042655079572772
ACH-000035,-0.1225650484033412
ACH-000036,0.010368598294784807
ACH-000037,0.023390714936013468
ACH-000039,-0.056190695366256815
ACH-000040,-0.04894559083519275
ACH-000041,-0.10135126501041848
ACH-000042,-0.1139753566363082
ACH-000045,0.16332976835177418
ACH-000047,-0.14304615508888313
ACH-000052,-0.31067371007882444
ACH-000053,-0.14092537204931055
ACH-000054,-0.15265498880855896
ACH-000055,-0.16276872523743902
ACH-000060,0.01593457499411761
ACH-000067,-0.09868005402272564
ACH-000070,0.19474575647625048
ACH-000075,0.05039120765579719
ACH-000078,-0.12176539279226865
ACH-000082,-0.05248564046628378
ACH-000085,-0.11509155330390965
ACH-000086,-0.13679734857729875
ACH-000087,-0.10260894374251152
ACH-000092,-0.09205323937760372
ACH-000095,0.040140314122352166
ACH-000097,-0.022522507691899955
ACH-000098,-0.01385845273833297
ACH-000099,-0.12943967218402727
ACH-000108,-0.11593798010852675
ACH-000113,-0.010642045613606958
ACH-000116,0.011723299805678048
ACH-000118,-0.023729109288486004
ACH-000120,-0.1240224793822992
ACH-000123,0.07640660654320874
ACH-000127,-0.08854789247908587
ACH-000128,-0.1898525249708852
ACH-000132,-0.027911277303607075
ACH-000133,-0.11209068158747096
ACH-000137,-0.061109812231092166
ACH-000138,-0.04367473112275744
ACH-000142,-0.046570672995305214
ACH-000143,0.050425776462244686
ACH-000146,-0.02696083444087285
ACH-000148,-0.1416628056531507
ACH-000150,-0.002257201269249557
ACH-000152,-0.06511520420069683
ACH-000153,-0.1018739130872016
ACH-000159,-0.04808055616943066
ACH-000160,-0.09252734927866198
ACH-000163,-0.032668310189648775
ACH-000167,-0.3052420698721449
ACH-000168,-0.00984380244229629
ACH-000169,-0.05793319901347582
ACH-000178,-0.12350376486749508
ACH-000183,-0.09101834883324307
ACH-000188,-0.13681925384911034
ACH-000189,-0.09700786132886044
ACH-000190,0.05222547174988917
ACH-000198,0.08314901636196836
ACH-000203,0.14137312426924498
ACH-000204,0.01540272758924586
ACH-000206,-0.024875740190795928
ACH-000207,-0.11283694181158448
ACH-000208,-0.14392939058291304
ACH-000210,0.02774108095252591
ACH-000211,-0.07343103917779703
ACH-000215,-0.003053428241137654
ACH-000221,0.06036616623862023
ACH-000222,0.002800265206645066
ACH-000223,-0.10269323723432093
ACH-000226,0.037710869370957065
ACH-000227,0.008716930601904356
ACH-000228,-0.011722352747124954
ACH-000231,-0.013653664982793344
ACH-000232,0.050977260218596436
ACH-000233,0.008821213493685425
ACH-000234,-0.11827566091801488
ACH-000235,-0.21316927347425232
ACH-000237,-0.1162087569039348
ACH-000238,-0.0327842396460915
ACH-000242,-0.07132510929629228
ACH-000243,-0.22074670854381426
ACH-000244,0.0124236697983965
ACH-000246,-0.23122312246531596
ACH-000248,-0.07801599166377958
ACH-000250,-0.12658605586621952
ACH-000251,-0.1298037870023553
ACH-000252,-0.23318958277762045
ACH-000253,-0.11462147906774504
ACH-000255,-0.12622021405015885
ACH-000256,-0.06378540486675233
ACH-000257,-0.01699929724679296
ACH-000258,-0.03421277047463005
ACH-000259,0.06440618594905563
ACH-000260,-0.08944104946632697
ACH-000261,-0.1915452256911153
ACH-000262,-0.1590609387820187
ACH-000263,-0.01699339991922905
ACH-000264,-0.09430232255519932
ACH-000265,-0.09122027101693614
ACH-000266,-0.07819499145195426
ACH-000272,-0.15842549998679614
ACH-000274,-0.20088844826000046
ACH-000277,-0.1417987119399809
ACH-000278,-0.09893008036599772
ACH-000279,-0.04147754024678725
ACH-000280,-0.05083518189139966
ACH-000281,-0.15999788519342928
ACH-000288,-0.11366000037471224
ACH-000291,-0.11396821578846154
ACH-000293,-0.13074440929826356
ACH-000294,-0.0015599298858757404
ACH-000295,-0.08389455619757863
ACH-000296,0.0008806459971381211
ACH-000302,-0.03633489347773466
ACH-000304,0.007295060422969017
ACH-000307,-0.2642605462394129
ACH-000308,-0.05690697777669782
ACH-000310,-0.06591840203078342
ACH-000311,-0.23191034614588266
ACH-000312,-0.11078938987892266
ACH-000315,0.20172597744872595
ACH-000316,-0.15574997230236962
ACH-000317,-0.008005737912050559
ACH-000318,-0.11000331848634776
ACH-000319,-0.1109354682359315
ACH-000320,-0.031859235830380674
ACH-000322,0.07778135482893161
ACH-000323,0.022111326886696744
ACH-000324,-0.07640943577611385
ACH-000329,-0.06738795885059673
ACH-000330,0.013675058018202922
ACH-000331,-0.07113516386862309
