,LAT (27040)
ACH-000004,-0.0436735216792441
ACH-000005,-0.04156962754422178
ACH-000007,0.027865822320384568
ACH-000009,-0.015011285745094482
ACH-000011,-0.0553205673124066
ACH-000012,-0.09933343145928553
ACH-000013,-0.19173822729764306
ACH-000014,-0.07940399832268938
ACH-000015,-0.14755970221275622
ACH-000017,-0.15108052926582874
ACH-000018,-0.08001054235719947
ACH-000019,-0.02064018186208809
ACH-000021,-0.1867734853574945
ACH-000022,-0.07091081992937229
ACH-000025,-0.2381414151689373
ACH-000028,-0.1429435357160051
ACH-000030,-0.0021915606456882307
ACH-000035,-0.061680674178922326
ACH-000036,-0.033795504598743524
ACH-000037,-0.05655593196455355
ACH-000039,-0.02245143554792188
ACH-000040,-0.10022952368007423
ACH-000041,-0.03763187087804581
ACH-000042,-0.015018051728504747
ACH-000045,-0.032085863591427004
ACH-000047,-0.23888740049308194
ACH-000052,-0.13343496488231574
ACH-000053,-0.07158790553687608
ACH-000054,0.024946508367135696
ACH-000055,0.05280001961174185
ACH-000060,0.1922916617563433
ACH-000067,-0.00010591611625410063
ACH-000070,0.04478527526994769
ACH-000075,-0.023001883848303067
ACH-000078,0.017598099115034186
ACH-000082,-0.05452868281957594
ACH-000085,0.08056131287587767
ACH-000086,-0.06326395299796747
ACH-000087,-0.1588379694722453
ACH-000092,-0.03786859894389187
ACH-000095,0.030931693032804762
ACH-000097,-0.06791370581149804
ACH-000098,-0.14654821699504558
ACH-000099,-0.05408159827414097
ACH-000108,-0.053290414889017805
ACH-000113,-0.10808933891561706
ACH-000116,-0.019408675648927638
ACH-000118,-0.0829719880704573
ACH-000120,-0.020216423763424904
ACH-000123,-0.10300150480106374
ACH-000127,-0.2981991190752772
ACH-000128,-0.006783087875608821
ACH-000132,-0.05095040962535563
ACH-000133,-0.0014254473928819865
ACH-000137,-0.10483885080296748
ACH-000138,0.03169139719538494
ACH-000142,-0.19144427116733925
ACH-000143,-0.017309330443426817
ACH-000146,-0.03613465827430834
ACH-000148,-0.15483038258425724
ACH-000150,-0.1253326983334136
ACH-000152,0.06769960428289487
ACH-000153,-0.09848354402584586
ACH-000159,-0.06455584057519022
ACH-000160,0.0916528629813371
ACH-000163,-0.019950870810811476
ACH-000167,0.07237455343675879
ACH-000168,0.03450859348538686
ACH-000169,-0.06239368959218298
ACH-000178,-0.034825409359667665
ACH-000183,-0.027185172431160597
ACH-000188,0.051941416571763
ACH-000189,-0.12036443924401533
ACH-000190,0.017288161491762113
ACH-000198,-0.047606246332488014
ACH-000203,-0.014488843456243732
ACH-000204,-0.14980316950022335
