,AIDA (64853)
ACH-000004,0.4847798765754331
ACH-000005,-0.08980356423757425
ACH-000007,0.24388495584932265
ACH-000009,0.14930119404471526
ACH-000011,0.3021087456302387
ACH-000012,0.2028729925141084
ACH-000013,0.2131521397502263
ACH-000014,0.1753035442526646
ACH-000015,0.3158821956266259
ACH-000017,0.3245665914024484
ACH-000018,0.2031875053428383
ACH-000019,0.1628448943684624
ACH-000021,0.25233138729711385
ACH-000022,0.19469899858205725
ACH-000025,0.20724609105170969
ACH-000028,0.3115029495538089
ACH-000030,0.20284364752143405
ACH-000035,0.2435759190051917
ACH-000036,0.03247644371420392
ACH-000037,0.2040335388154074
ACH-000039,0.31962511896230944
ACH-000040,0.2531748090532304
ACH-000041,0.20542239120492808
ACH-000042,0.3648766003553197
ACH-000045,0.2961495705662417
ACH-000047,0.11667122449235312
ACH-000052,0.3076818206761123
ACH-000053,0.2975119954958321
ACH-000054,0.27739119244834004
ACH-000055,0.0955259604236401
ACH-000060,0.3195756961186164
ACH-000067,0.18541450936353654
ACH-000070,0.26218210123897995
ACH-000075,0.2566077934822637
ACH-000078,0.3196699324189634
ACH-000082,0.16811840636918546
ACH-000085,0.13107303834396405
ACH-000086,0.16669601477458873
ACH-000087,0.2333113396642137
ACH-000092,0.046697371456201016
ACH-000095,0.2551471833307805
ACH-000097,0.2616350127319095
ACH-000098,0.22701000554756925
ACH-000099,0.2761655354440252
ACH-000108,0.23705385512172886
ACH-000113,0.2049038551752061
ACH-000116,0.289595024916766
ACH-000118,0.19711164365154546
ACH-000120,0.11503672634969705
ACH-000123,0.14003555494350045
ACH-000127,0.2284592123357212
ACH-000128,0.3299553010938676
ACH-000132,0.07614673613665231
ACH-000133,0.09656392786333323
ACH-000137,-0.001460314575287401
ACH-000138,0.2813480909823784
ACH-000142,0.23933300107972974
ACH-000143,0.3369935559783788
ACH-000146,0.35132688689485186
ACH-000148,0.17542126947702075
ACH-000150,0.32156260458298563
ACH-000152,0.1115884253887936
ACH-000153,0.1366939506187806
ACH-000159,0.1510188799903366
ACH-000160,0.250767977852237
ACH-000163,0.20824562196689408
ACH-000167,0.08221621448552333
ACH-000168,0.17269332137381818
ACH-000169,0.2867298429339534
ACH-000178,0.4010783749918236
ACH-000183,0.3397383372316293
ACH-000188,0.12098745713421448
ACH-000189,0.23196871038120284
ACH-000190,0.3295332197487593
ACH-000198,0.2610151619090107
ACH-000203,0.6760054157311948
ACH-000204,0.12326475980894115
ACH-000206,0.3755649298965731
ACH-000207,0.3221850012783813
ACH-000208,0.17379932234013518
ACH-000210,0.3278108443522534
ACH-000211,0.2867531901111961
ACH-000215,0.16005691244319395
ACH-000221,0.3210744169354247
ACH-000222,0.21150488511131196
ACH-000223,0.2112623316538604
ACH-000226,0.28368161181777113
ACH-000227,0.2804205288126514
ACH-000228,0.16947104223234485
ACH-000231,0.20065684251488372
ACH-000232,0.3744188917473298
ACH-000233,0.3080597794234345
ACH-000234,0.12337067494698048
ACH-000235,0.2035319646711675
ACH-000237,0.07483927612898335
ACH-000238,0.3120121057586659
ACH-000242,0.5927924128563653
ACH-000243,0.24706372493513434
ACH-000244,0.12425468591546412
ACH-000246,0.3179329435453804
ACH-000248,0.3559648926015914
ACH-000250,0.21189128403525476
ACH-000251,0.13570944379192998
ACH-000252,0.21716190388345094
ACH-000253,0.3166531970414113
ACH-000255,0.21393727273883534
ACH-000256,0.2033578525773189
ACH-000257,0.3222549694474565
ACH-000258,0.35615881361095275
ACH-000259,0.2823860906511574
ACH-000260,0.3326929406329639
ACH-000261,0.10043664499714387
ACH-000262,0.45550705025689
ACH-000263,0.50820172273618
ACH-000264,0.15360278983470493
ACH-000265,0.2719315688374412
ACH-000266,0.2101545911850156
ACH-000272,0.08053354941529259
ACH-000274,0.14017401997063428
ACH-000277,0.17366823177870372
ACH-000278,0.0193135939932656
ACH-000279,0.3114748763690202
ACH-000280,0.33011660627873585
ACH-000281,0.24311139229506845
ACH-000288,0.2036408858475618
ACH-000291,0.16819826871875926
ACH-000293,0.2346854984136593
ACH-000294,0.2991522100627789
ACH-000295,0.3654575262440269
ACH-000296,0.09782494133114104
ACH-000302,0.29060086246704003
ACH-000304,0.15312437789438332
ACH-000307,0.1626088302503041
ACH-000308,0.2255781404798252
ACH-000310,0.18356978295753434
