,PRF1 (5551)
ACH-000004,0.08651764630038426
ACH-000005,0.11636439120022403
ACH-000007,0.1976743742530314
ACH-000009,0.061973556537515975
ACH-000011,0.030546962036438214
ACH-000012,0.024773073479171074
ACH-000013,-0.002490261408020556
ACH-000014,0.046971246316910534
ACH-000015,-0.018094878071866133
ACH-000017,0.0433411170913082
ACH-000018,-0.15745061467000582
ACH-000019,0.0009450631330170351
ACH-000021,0.045678844889238214
ACH-000022,-0.06541617705161194
ACH-000025,-0.04231937913414728
ACH-000028,0.06592278741422468
ACH-000030,-0.11936584684960408
ACH-000035,-0.07930676237070977
ACH-000036,0.14456654117870124
ACH-000037,-0.04562353436891176
ACH-000039,0.21580445900409514
ACH-000040,-0.003970936755558126
ACH-000041,0.12644478473106666
ACH-000042,-0.01979799602253413
ACH-000045,-0.17158203397369035
ACH-000047,0.1235723902313108
ACH-000052,0.044375296490852575
ACH-000053,0.08285823826715231
ACH-000054,0.10407458313891887
ACH-000055,0.01759114474420417
ACH-000060,-0.10020974875743163
ACH-000067,-0.09935819943037592
ACH-000070,-0.016603661597111442
ACH-000075,-0.20344797420554145
ACH-000078,-0.002681994090871221
ACH-000082,-0.004521196768076734
ACH-000085,0.1698167835784789
ACH-000086,-0.07867630144016595
ACH-000087,0.08780882427153018
ACH-000092,0.13002466169532892
ACH-000095,-0.08345033683790437
ACH-000097,0.04993391816621051
ACH-000098,0.011727964836185541
ACH-000099,0.07061773563032354
ACH-000108,0.14088419347465475
ACH-000113,-0.037288015286792986
ACH-000116,0.03218978185692887
ACH-000118,0.06722389342224132
ACH-000120,0.10144490454162268
ACH-000123,0.030291352711526238
ACH-000127,0.1150662299191484
ACH-000128,-0.009278183850311109
ACH-000132,0.04597439262641835
ACH-000133,0.013673664783513331
ACH-000137,0.06250596011990428
ACH-000138,0.07746573372600285
ACH-000142,-0.019130841800770126
ACH-000143,-0.0700403851636348
ACH-000146,0.02391591981877749
ACH-000148,-0.08691263242369106
ACH-000150,0.002697646805009167
ACH-000152,0.0830217177735842
ACH-000153,0.1012367657924324
ACH-000159,0.0318515140380377
ACH-000160,-0.061827138309159466
ACH-000163,-0.11090606120064188
ACH-000167,0.012919714780219816
ACH-000168,0.07537505782588784
ACH-000169,-0.1638707889629749
ACH-000178,0.041609253285459454
ACH-000183,-0.03851270879396967
ACH-000188,-0.13851760243025932
ACH-000189,-0.1562988457287307
ACH-000190,0.043912532603613816
ACH-000198,-0.03628773405000598
ACH-000203,0.3074154573091181
ACH-000204,0.10581667733852332
ACH-000206,-0.19210261147714652
ACH-000207,-0.011166564904109992
ACH-000208,-0.06029690090055705
ACH-000210,0.055181562221545945
ACH-000211,0.009224830637046324
ACH-000215,-0.02865816349299644
ACH-000221,-0.02679613184817522
ACH-000222,0.06876833359789128
ACH-000223,0.005880075043157086
ACH-000226,0.1528465424976037
ACH-000227,-0.08536283335118686
ACH-000228,0.10740516227049443
ACH-000231,-0.018102195755814683
ACH-000232,-0.011763514205562287
ACH-000233,0.04048514789949547
ACH-000234,0.11992924022201035
ACH-000235,-0.015587276080884718
ACH-000237,0.0695394672171928
ACH-000238,-0.03834561573336513
ACH-000242,0.18005860497216453
ACH-000243,-0.050971481658797564
ACH-000244,0.12736106500405156
ACH-000246,0.1481022719849722
ACH-000248,0.06373215240984455
ACH-000250,0.08778094528871629
ACH-000251,-0.008807138194719642
ACH-000252,0.03588316559914529
ACH-000253,-0.06812688041911742
ACH-000255,-0.03727583405763184
ACH-000256,0.0103872148924361
ACH-000257,-0.041642238384302616
ACH-000258,0.1571119544983621
ACH-000259,0.005652043089488304
ACH-000260,0.0189519247958944
ACH-000261,-0.005707079043850378
ACH-000262,-0.1657744922506033
ACH-000263,-0.17254138383062045
ACH-000264,-0.10778331548431436
ACH-000265,-0.06235922675759116
ACH-000266,0.07837813164877162
ACH-000272,-0.023098176260247526
ACH-000274,0.05480091905267778
ACH-000277,-0.09096458675527293
ACH-000278,0.01637463840228381
ACH-000279,-0.02180091692905036
ACH-000280,0.011968695079744934
ACH-000281,-0.08065690190921836
ACH-000288,-0.04913211428766846
ACH-000291,-0.06193124894701561
ACH-000293,-0.10844806906496356
ACH-000294,-0.059817023951338325
ACH-000295,0.09294638902120354
ACH-000296,-0.07426347841602794
ACH-000302,0.04883747041046451
ACH-000304,-0.017672772018125917
ACH-000307,-0.06519768752811407
ACH-000308,0.050298170307874576
ACH-000310,0.06766421442847538
ACH-000311,-0.08394468141414826
ACH-000312,0.11582512486067395
ACH-000315,0.007582050163824638
ACH-000316,0.029968495847634863
ACH-000317,0.1131120512632362
ACH-000318,-0.045114763791995964
ACH-000319,0.0010289962992984351
ACH-000320,-0.22364788955857332
ACH-000322,0.1174274378465783
ACH-000323,0.08676724795851751
ACH-000324,0.04448943483362849
ACH-000329,0.029233124577179862
ACH-000330,-0.16849455537757185
ACH-000331,-0.017231121311621713
ACH-000332,-0.04038707091926489
ACH-000334,-0.009271952738722215
ACH-000335,0.06043500153256842
ACH-000336,0.2641722030876141
ACH-000337,-0.10339333098987373
ACH-000338,0.31267498381492304
ACH-000339,-0.01109149767449017
ACH-000341,0.03210814718108823
ACH-000348,-0.13937386110887914
ACH-000350,-0.011933007616939849
ACH-000352,0.07101869009698776
ACH-000356,0.16464155196612704
ACH-000361,-0.12487358123851798
ACH-000362,-0.0004947650486459934
ACH-000363,0.019494961635257345
ACH-000364,-0.0647042043007347
ACH-000365,0.04186187261945362
ACH-000366,-0.035930793989738294
ACH-000368,0.06664230095346363
ACH-000374,-0.10761587726354442
ACH-000375,-0.112529442253023
ACH-000376,0.07934376647366649
ACH-000381,0.1973673307003918
ACH-000383,0.049082465359879784
ACH-000387,-0.00617035735242485
ACH-000389,0.030800019170756164
ACH-000390,-0.024568692332353148
ACH-000393,-0.04258674437002589
ACH-000395,0.08337486375904456
ACH-000396,0.22368607410878727
ACH-000397,0.1642857339333242
ACH-000401,-0.17398277563427073
ACH-000402,-0.040002037937621436
ACH-000403,-0.06353750407118099
ACH-000404,-0.14307032400595793
ACH-000406,0.011158383255774632
ACH-000407,0.16814715876383216
ACH-000408,0.02633540731206844
ACH-000410,0.006642104836163404
ACH-000411,0.07499679892097738
ACH-000414,0.017067048091122073
ACH-000415,-0.03704570143209312
ACH-000416,-0.015301847183392003
ACH-000420,-0.039528089746182035
ACH-000421,0.0030787928490237197
ACH-000424,-0.295489845294282
ACH-000425,-0.010390189107459593
ACH-000426,0.0970535044711657
ACH-000427,0.047602770175359486
ACH-000433,0.03959713930452018
ACH-000435,0.11003908166348687
ACH-000436,0.11180127540497817
ACH-000444,0.07812930562860451
ACH-000445,0.06980072633918569
ACH-000448,-0.009749722081550371
ACH-000450,0.07654034570996768
ACH-000452,-0.07357639668305667
ACH-000454,-0.07199359388390641
ACH-000458,-0.10264801222694596
ACH-000459,-0.1965496755531731
ACH-000460,-0.10460621663818216
ACH-000461,-0.08910202738944302
ACH-000463,0.2075262661860835
ACH-000464,0.18651120410364652
ACH-000466,0.04859475277440184
ACH-000467,0.05819182411245684
ACH-000468,0.1347574424790637
ACH-000469,-0.00963391053752762
ACH-000470,0.00917234879989524
ACH-000471,0.06818473793905826
ACH-000472,-0.00559045875549853
ACH-000473,0.06031035071384769
ACH-000475,-0.03247258668784776
ACH-000476,0.06917609829007039
ACH-000477,0.0777182888913379
ACH-000479,0.13646115547473406
ACH-000480,0.018623532119234436
ACH-000481,-0.20388513686037488
ACH-000483,-0.1415222393950436
ACH-000484,0.02778495490224609
ACH-000485,0.03262263028097237
ACH-000486,0.13664286463405645
ACH-000487,-0.08329315992285945
ACH-000488,-0.06101644917449973
ACH-000490,-0.05444774726818822
ACH-000491,0.16478522501303386
ACH-000495,-0.0665455072065704
ACH-000496,0.09521081023467576
ACH-000499,-0.04718964073298648
ACH-000500,-0.43300289249306456
ACH-000502,0.0807432634282564
ACH-000503,0.027918204268140543
ACH-000505,0.0428511329470959
ACH-000507,0.02649984532368241
ACH-000510,-0.0708501774608954
ACH-000511,0.0053832797144436105
ACH-000512,0.013248666508673209
ACH-000516,0.07724949802692509
ACH-000517,-0.0415585487801188
ACH-000518,0.16288989800480766
ACH-000520,-0.04159573959063924
ACH-000521,-0.1008522639846577
ACH-000522,0.036645981799162924
ACH-000524,-0.01664141752064129
ACH-000527,-0.01598230525249458
ACH-000528,-0.013532910603944796
ACH-000537,0.21223889372419286
ACH-000541,-0.14674951992633367
ACH-000542,-0.03319739008511285
ACH-000544,-0.08918928442171542
ACH-000545,-0.04427682742442342
ACH-000547,0.1915025911707152
ACH-000548,0.014822743100130696
ACH-000549,-0.009843031880105338
ACH-000550,-0.033654242956608606
ACH-000552,-0.0019230831949332548
ACH-000556,-0.1871108852687353
ACH-000557,-0.07019184245405577
ACH-000569,-0.17541235167816258
ACH-000570,-0.09813489491645187
ACH-000571,0.024066523055607948
ACH-000573,-0.027058880610820436
ACH-000576,0.10291127826304168
ACH-000579,-0.0996554679320063
ACH-000580,-0.021788728911272443
ACH-000584,-0.057715649892458275
ACH-000585,-0.05469864198911602
ACH-000588,0.032353938418051495
ACH-000589,-0.00107625442079335
ACH-000591,0.04220585555315839
ACH-000593,0.001964842550268123
ACH-000600,-0.09410650623342963
ACH-000601,0.04860125447321708
ACH-000605,0.11135410433693448
ACH-000606,0.06405994033720289
ACH-000608,-0.058014406189044465
ACH-000614,0.15956541769366572
ACH-000616,-0.02218670239875461
ACH-000618,-0.0016093894243102865
ACH-000619,0.09285060636386716
ACH-000620,0.0873524320978931
ACH-000621,0.046039871446064966
ACH-000622,0.5844249701183222
ACH-000623,-0.013667850030335106
ACH-000624,0.06263723558879596
ACH-000627,-0.06812636695167508
ACH-000630,-0.18839543638411926
ACH-000631,0.02113781018494459
ACH-000632,0.016667181487282197
ACH-000633,-0.022266647878713363
ACH-000637,-0.06950796667778787
ACH-000638,0.026929231205331226
ACH-000646,0.1817225255059936
ACH-000647,-0.12163694332232547
ACH-000648,0.19110454637386803
ACH-000649,-0.061944464463705565
ACH-000651,-0.05659857734444555
ACH-000652,0.10074590006783082
ACH-000653,-0.21791589967530006
ACH-000657,0.1135447747098819
ACH-000658,-0.007067525122427261
ACH-000661,0.16629963682465945
ACH-000662,-0.05271478484300274
ACH-000663,0.06950496171996037
ACH-000665,-0.08175804981173568
ACH-000671,-0.002159299833812768
ACH-000672,-0.5779295741815721
ACH-000673,0.028606166088918836
ACH-000676,0.05015140194287804
ACH-000677,0.01489830504420884
ACH-000681,0.10912401071817036
ACH-000683,-0.011982335810544404
ACH-000684,0.017225569433490153
ACH-000688,-0.2109915825797047
ACH-000693,0.021768196792328758
ACH-000694,-0.11668367558308172
ACH-000695,-0.06899978626182816
ACH-000696,0.042164248286484456
ACH-000697,-0.11486145214602292
ACH-000699,0.0041741631142581965
ACH-000701,0.027575334691130625
ACH-000706,0.050773401063837965
ACH-000711,-0.03569589601939699
ACH-000713,0.2317848855679163
ACH-000714,0.046507329831773365
ACH-000718,-0.020579929504254763
ACH-000720,0.0220175698266968
ACH-000721,0.06229643535435887
ACH-000724,0.01902279266895564
ACH-000725,0.09179801861702597
ACH-000732,-0.13237608654493171
ACH-000734,0.01259680966346395
ACH-000735,-0.011450538179602109
ACH-000736,0.03633282713768506
ACH-000738,0.017853134133473763
ACH-000746,0.07966610534193577
ACH-000747,-0.16799535945533312
ACH-000748,-0.05447772431196446
ACH-000753,-0.054190262379265004
ACH-000756,0.005772119872926338
ACH-000757,0.02442000131674005
ACH-000758,0.1326877803612272
ACH-000760,-0.048816295165491935
ACH-000762,-0.015125540014601363
ACH-000763,-0.07900253620341198
ACH-000764,-0.2117807190587929
ACH-000765,0.04501551593906583
ACH-000766,0.08615069395513035
ACH-000767,0.057235335309749925
ACH-000768,0.03629487805024433
ACH-000769,0.05165118093894839
ACH-000770,-0.13007078067601094
ACH-000771,0.019959375735319057
ACH-000773,-0.11019298599432084
ACH-000776,-0.04452666078018494
ACH-000777,-0.05386138253803532
ACH-000778,0.08828987176935536
ACH-000781,0.10728003258972812
ACH-000782,0.08807579104337501
ACH-000783,0.012814019878393795
ACH-000784,-0.06291302358681361
ACH-000785,-0.037511488801045816
ACH-000787,0.008474462201926969
ACH-000788,0.015938044301754734
ACH-000791,0.1370737230879255
ACH-000792,0.026173050709831943
ACH-000794,-0.1502243324376572
ACH-000796,0.14647851973284254
ACH-000798,0.06725907291129928
ACH-000799,-0.09702801059845527
ACH-000800,-0.24349032429004774
ACH-000802,-0.06350584470300337
ACH-000804,-0.14468010510140494
ACH-000805,0.06295945537529604
ACH-000809,0.03502581668971876
ACH-000810,0.006929382556832765
ACH-000811,-0.017725384903781748
ACH-000817,-0.14307255752285428
ACH-000819,0.041223870971471316
ACH-000820,-0.0245926478828118
ACH-000821,-0.16634950909432744
ACH-000822,-0.024568112497632483
ACH-000823,-0.05083509675781542
ACH-000824,0.03539834553294293
ACH-000827,0.0214048641595091
ACH-000829,-0.0005456676466792795
ACH-000831,-0.17825410184016785
ACH-000832,-0.092496787179022
ACH-000833,0.01673557898380704
ACH-000834,0.197411662425208
ACH-000835,0.08925504882742548
ACH-000836,0.05716263018814604
ACH-000837,-0.011565884054937246
ACH-000838,0.08929455964950535
ACH-000839,-0.05007996106441419
ACH-000840,0.11225162446866273
ACH-000841,0.059898556613519525
ACH-000843,-0.05009840369153822
ACH-000846,0.13599638595100952
ACH-000847,-0.241790049923792
ACH-000848,-0.1309792540789441
ACH-000849,-0.10297125486842906
ACH-000851,-0.15165163008950924
ACH-000855,-0.33426492166579186
ACH-000856,0.05122867014974728
ACH-000858,0.0751734120212645
ACH-000859,0.07333410383086339
ACH-000861,-0.08812201653475016
ACH-000862,0.07147849858521567
ACH-000865,0.006712736101042472
ACH-000866,0.012500796730328393
ACH-000867,-0.017764185870756437
ACH-000869,-0.12802415133212172
ACH-000872,-0.05822816803643415
