,EIF5A (1984)
ACH-000242,-0.5630260612606879
ACH-000243,-0.8265283886487946
ACH-000244,-0.5795518430371626
ACH-000246,-0.6192282120999252
ACH-000248,-0.9087409338286979
ACH-000250,-0.844849090669801
ACH-000251,-0.5909418461494539
ACH-000252,-1.1579696393009995
ACH-000253,-0.5250175948220313
ACH-000255,-0.8524397137439047
ACH-000256,-0.6402939558672552
ACH-000257,-0.5797043420326589
ACH-000258,-0.7300621977806625
ACH-000259,-0.6052870991737558
ACH-000260,-0.8541373502882015
ACH-000261,-0.4077373063349048
ACH-000262,-0.6959159606003975
ACH-000263,-0.9709409522290212
ACH-000264,-0.7244603678958949
ACH-000265,-0.7739236533099183
ACH-000266,-0.7294337300851971
ACH-000272,-0.5235256471507793
ACH-000274,-0.5855033952694714
ACH-000277,-1.00817425882629
ACH-000278,-0.8150835664302535
ACH-000279,-0.9482335584284326
ACH-000280,-0.784181513656045
ACH-000281,-1.085447111927528
ACH-000288,-0.9709099481154349
ACH-000291,-0.5270297833633125
ACH-000293,-0.8673126571383595
ACH-000294,-0.4642708587012924
ACH-000295,-0.97643114196819
ACH-000296,-0.8380338723006316
ACH-000302,-0.9067817067902648
ACH-000304,-0.7562046332684219
ACH-000307,-0.6758345555357028
ACH-000308,-0.5487734731424103
ACH-000310,-0.4570344521142259
ACH-000311,-0.7360228362841921
ACH-000312,-0.9723360900879744
ACH-000315,-1.0057120306240466
ACH-000316,-1.0637230535694744
ACH-000317,-0.6131623383329842
ACH-000318,-0.8767323377204247
ACH-000319,-0.6337956562633928
ACH-000320,-0.9081197178603924
ACH-000322,-0.8527040287937767
ACH-000323,-0.8821372741099127
ACH-000324,-0.7734881117250721
ACH-000329,-0.666863769842498
ACH-000330,-0.8570771332074141
ACH-000331,-0.918732080933833
ACH-000332,-0.9292758500613107
ACH-000334,-0.7565033968984777
ACH-000335,-1.0954599372094516
ACH-000336,-1.004611461679914
ACH-000337,-1.0224258533086246
ACH-000338,-1.2898227726535425
ACH-000339,-0.9571116401712656
ACH-000341,-0.8583457182997961
ACH-000348,-0.4733817676506055
ACH-000350,-0.5166822323464105
ACH-000352,-0.8664586009070586
ACH-000356,-0.4353377776695192
ACH-000361,-0.8780548269168623
ACH-000362,-0.8240916040711216
ACH-000363,-0.9836381997492292
ACH-000364,-0.8431826219987972
ACH-000365,-0.7282567332912654
ACH-000366,-0.7945663033564698
ACH-000368,-0.9752108744064988
ACH-000374,-0.4015433423125753
ACH-000375,-0.8190750923515803
ACH-000376,-0.9085075404136116
ACH-000381,-0.7952045572002208
ACH-000383,-0.7984375470270971
ACH-000387,-0.7694414417057095
ACH-000389,-0.9934756268858478
ACH-000390,-0.7374658307793761
ACH-000393,-0.9044966526366548
ACH-000395,-0.8761617036491394
ACH-000396,-0.3989851304473678
ACH-000397,-0.9708373470907092
ACH-000401,-0.6768562472780995
ACH-000402,-0.6425196586305401
ACH-000403,-0.6335887713667188
ACH-000404,-0.6043346571805838
ACH-000406,-0.8746345323624124
ACH-000407,-0.8668250212848676
ACH-000408,-0.852050903836343
ACH-000410,-0.6529527686817873
ACH-000411,-0.6183720865028526
ACH-000414,-0.5441136280760015
ACH-000415,-0.9187586770797304
ACH-000416,-0.7295347648194741
ACH-000420,-0.7804854930615567
ACH-000421,-0.7234490086106485
ACH-000424,-0.648921191994543
ACH-000425,-0.4864615016813012
ACH-000426,-1.1240209886961303
ACH-000427,-0.7049956236383056
ACH-000433,-0.7371623489064174
ACH-000435,-0.9151687738008164
ACH-000436,-0.9423733625358574
ACH-000444,-1.1875820040690623
ACH-000445,-0.7137978029720364
ACH-000448,-0.8464366428707047
ACH-000450,-0.5757782601430697
ACH-000452,-0.7988187207187558
ACH-000454,-0.8809214287669058
ACH-000458,-0.7137006726348768
ACH-000459,-0.4924040018786869
ACH-000460,-0.7271216566079112
ACH-000461,-0.6858737115998914
ACH-000463,-0.8132261973739202
ACH-000464,-0.7239668967155946
ACH-000466,-0.6589349457043471
ACH-000467,-0.6667828455134558
ACH-000468,-0.6661621950914832
ACH-000469,-0.8038688770591763
ACH-000470,-0.6828833899142726
ACH-000471,-0.8095794898721445
ACH-000472,-0.5225853898718225
ACH-000473,-0.9725882694759692
ACH-000475,-0.9724819298565974
ACH-000476,-0.8295792174268506
ACH-000477,-0.8632110053387357
ACH-000479,-1.050879711024379
ACH-000480,-0.7302481175817203
ACH-000481,-0.8768127413210183
ACH-000483,-0.8686223187821704
ACH-000484,-0.4538847323165616
ACH-000485,-0.8527607738172471
ACH-000486,-0.9789584285399984
ACH-000487,-1.0142644481953795
ACH-000488,-0.8251019640832461
ACH-000490,-0.794182134193232
ACH-000491,-0.6664323372631531
ACH-000495,-0.5237241683531189
ACH-000496,-1.1034381706186562
ACH-000499,-0.7089240363644176
ACH-000500,-0.6235667056513748
ACH-000502,-0.8139093416985396
ACH-000503,-0.7246816164260225
ACH-000505,-0.6539078839816035
ACH-000507,-0.7406642988396721
ACH-000510,-0.8714608544911815
ACH-000511,-0.8231772811726396
ACH-000512,-1.0496586356448792
ACH-000516,-0.8056329918815192
ACH-000517,-0.404893514925984
ACH-000518,-0.8591893957357405
ACH-000520,-0.5969576609630459
ACH-000521,-1.1976179076168587
ACH-000522,-1.0424246712364411
ACH-000524,-0.7381493503151079
ACH-000527,-0.834428929141576
ACH-000528,-0.8365047399414824
ACH-000537,-0.6191931598519358
ACH-000541,-0.9274345924988588
ACH-000542,-0.8322412415599416
ACH-000544,-0.9162165972139136
ACH-000545,-0.9011396142700748
ACH-000547,-0.8368363391604301
ACH-000548,-0.6866842330215402
ACH-000549,-0.7635737074685858
ACH-000550,-0.7965837472591518
ACH-000552,-0.6512959385959797
ACH-000556,-0.6154631171999556
ACH-000557,-1.1677694570004509
ACH-000569,-0.4424385940605868
ACH-000570,-0.848027225766131
ACH-000571,-0.7226534524295917
ACH-000573,-0.8415549857894871
ACH-000576,-0.7752321426367763
ACH-000579,-0.9162023984642818
ACH-000580,-0.6293472588782968
ACH-000584,-1.0639068794702633
ACH-000585,-0.5446815156708336
ACH-000588,-1.0665325323213015
ACH-000589,-0.8366605774810552
ACH-000591,-0.8852519889753342
ACH-000593,-0.6244346554788712
ACH-000600,-0.6512210134978375
ACH-000601,-0.8897323724196692
ACH-000605,-0.9007960142350034
ACH-000606,-0.8565025268336112
ACH-000608,-0.7822185266553232
ACH-000614,-0.4379991038005955
ACH-000616,-0.8824025597524024
ACH-000618,-0.8338792836939455
ACH-000619,-0.9359592781919208
ACH-000620,-0.9548262012528994
ACH-000621,-0.7265381925252391
ACH-000622,-0.9077743988623086
ACH-000623,-0.7563692673363845
ACH-000624,-0.7137554971045947
ACH-000627,-0.8058675894255952
ACH-000630,-0.8415643431264023
ACH-000631,-0.8257949908988573
ACH-000632,-0.8377527426176828
ACH-000633,-0.6606221405074344
ACH-000637,-0.25111080760395504
ACH-000638,-0.9249506296958894
ACH-000646,-1.0913239034672912
ACH-000647,-0.8679553406495559
ACH-000648,-0.81390258467432
ACH-000649,-0.6305772277390199
ACH-000651,-0.5834203103833511
ACH-000652,-0.6366991151578394
ACH-000653,-1.0043104721236709
ACH-000657,-0.6553786636421207
ACH-000658,-0.7789666385690127
ACH-000661,-0.7733005741665357
ACH-000662,-0.5565121893530345
ACH-000663,-0.4878571292606799
ACH-000665,-0.6486706512085244
ACH-000671,-1.02926710177935
ACH-000672,-0.862691782607683
ACH-000673,-1.0009944369405233
ACH-000676,-1.043615423689754
ACH-000677,-0.12068093477214495
ACH-000681,-0.8765122179223214
ACH-000683,-0.9270100185934774
ACH-000684,-0.4610641881485876
ACH-000688,-0.714666757461748
ACH-000693,-0.8788850971572314
ACH-000694,-0.9225389638507584
ACH-000695,-0.7544533484607469
ACH-000696,-0.8133742411685485
ACH-000697,-0.517144847329309
ACH-000699,-0.5795842396846919
ACH-000701,-0.6734705588048782
ACH-000706,-0.8480133690819341
ACH-000711,-0.8511160949990039
ACH-000713,-0.7332121787333341
ACH-000714,-1.0285511127952205
ACH-000718,-1.0144967231880042
ACH-000720,-0.9503213554507454
ACH-000721,-1.0884309874768967
ACH-000724,-0.6683238589126543
ACH-000725,-0.7076888677010386
ACH-000732,-0.9251492587073954
ACH-000734,-0.8755956942288461
ACH-000735,-0.9536372137769568
ACH-000736,-0.7722417182167421
ACH-000738,-0.8205902309997597
ACH-000746,-0.6730242453873834
ACH-000747,-0.8726553512120206
ACH-000748,-0.8463666974159095
ACH-000753,-0.7157361758507664
ACH-000756,-1.0288926615392162
ACH-000757,-0.8696536146919699
ACH-000758,-0.6993751210415688
ACH-000760,-0.9070647115209408
ACH-000762,-0.786430541927955
ACH-000763,-0.7670521410150068
ACH-000764,-0.7878739670882645
ACH-000765,-0.963413917467076
ACH-000766,-0.7955975388402532
ACH-000767,-0.8529387721016511
ACH-000768,-0.6796515167010382
ACH-000769,-0.7825641001051394
ACH-000770,-0.6700249043058188
ACH-000771,-0.6225916442208063
ACH-000773,-0.6774178659641208
ACH-000776,-0.6694288077411549
ACH-000777,-0.6979798186918743
ACH-000778,-0.6916343062061283
ACH-000781,-0.8652705215335499
ACH-000782,-0.7146751973621732
ACH-000783,-0.8030980116092701
ACH-000784,-0.7580610827390147
ACH-000785,-0.8609908475292738
ACH-000787,-0.7416746428312204
ACH-000788,-1.0784284024746738
ACH-000791,-0.9479590846871596
ACH-000792,-0.7878477754582721
ACH-000794,-0.6118229594504457
ACH-000796,-0.925486987316158
ACH-000798,-0.4829853474718186
ACH-000799,-0.9711864368917444
ACH-000800,-0.6215872415699485
ACH-000802,-1.1050317210418088
ACH-000804,-0.4242720210768195
ACH-000805,-1.1236899647888474
ACH-000809,-0.8505708086741641
ACH-000810,-1.0014855005352727
ACH-000811,-0.7014630214587239
ACH-000817,-0.8919317133678788
ACH-000819,-0.8567948354203827
ACH-000820,-0.9677200012225218
ACH-000821,-0.7920716932250419
ACH-000822,-1.0404530823588007
ACH-000823,-0.7220529713596786
ACH-000824,-0.7753487509209473
ACH-000827,-0.9395080894971078
ACH-000829,-0.4776391648658524
ACH-000831,-0.4887719838916487
ACH-000832,-0.6132796078527905
ACH-000833,-0.8843509748537731
ACH-000834,-0.5810424498305807
ACH-000835,-0.9403015723041992
ACH-000836,-0.7176505096171396
ACH-000837,-0.9220572498437823
ACH-000838,-0.8395947813851815
ACH-000839,-0.7905270803438152
ACH-000840,-0.7061387252881641
ACH-000841,-0.9249536900068169
ACH-000843,-0.8127527286511095
ACH-000846,-0.7430380648382618
ACH-000847,-0.7783323835359824
ACH-000848,-0.6895787158342196
ACH-000849,-0.6152712607123101
ACH-000851,-0.9246329930587028
ACH-000855,-0.7236635745315206
ACH-000856,-0.6858864297760621
ACH-000858,-0.8099561119116756
ACH-000859,-1.0236515390908143
ACH-000861,-0.6604393889618763
ACH-000862,-0.791475386088691
ACH-000865,-0.8023891876471035
ACH-000866,-0.7371317584234625
ACH-000867,-0.7593569087463304
ACH-000869,-0.6888130661318962
ACH-000872,-0.9232507924251082
ACH-000873,-0.5558982202492861
ACH-000876,-0.6522111850881693
ACH-000878,-1.016152148383034
ACH-000880,-0.6474112296174692
ACH-000881,-0.7929263187679849
ACH-000882,-0.5501252317467186
ACH-000884,-0.844723242231053
ACH-000885,-0.475257088965358
ACH-000887,-0.9353753435905596
ACH-000889,-0.7088536220833216
ACH-000896,-0.85348322568735
ACH-000898,-0.4585221863620219
ACH-000900,-0.9360160977357342
ACH-000901,-0.4510194036570252
ACH-000905,-0.9621526760150492
ACH-000906,-0.5893953995220484
ACH-000907,-0.569533028615146
ACH-000910,-0.886582474557583
ACH-000911,-0.7660783441356089
ACH-000912,-1.013311292833088
ACH-000913,-0.8248492252765176
ACH-000915,-1.0824921908000709
ACH-000916,-1.4852416970512168
ACH-000917,-0.9140854297905138
ACH-000920,-0.9567251400527896
ACH-000921,-0.7765823022064514
ACH-000924,-0.4649025240912647
ACH-000926,-1.0290444736268525
ACH-000928,-0.6347047678196149
ACH-000929,-0.6496904926821725
ACH-000932,-0.6483494579902227
ACH-000935,-0.5094011734648222
ACH-000936,-0.6456835917277404
ACH-000937,-0.8314609711688621
ACH-000938,-0.5930464915504725
ACH-000939,-0.6854071838689536
ACH-000941,-0.8391566503977722
ACH-000943,-0.8137564557278425
ACH-000946,-0.8838861862471676
ACH-000947,-0.6932078931658807
ACH-000948,-0.3569399475900688
ACH-000950,-0.7096857613764179
ACH-000953,-0.7470164732742891
ACH-000954,-0.6482194962270205
ACH-000957,-0.6755066355222793
ACH-000958,-0.5492720757162521
ACH-000960,-0.7610905394807163
ACH-000963,-0.8825265831895813
ACH-000968,-0.8179492412509308
ACH-000969,-0.7764964902614748
ACH-000972,-0.9296678752786174
ACH-000973,-0.8375305824490037
ACH-000974,-0.905119496245138
ACH-000978,-0.8777708653997776
ACH-000984,-0.6821976259055689
ACH-000986,-0.8292165733620217
ACH-000988,-0.7743812747938761
ACH-000993,-0.7134793502954333
ACH-000994,-0.8525516599971094
ACH-000996,-0.6098249737032849
ACH-001001,-0.8449802097410409
ACH-001020,-0.7248332648595599
ACH-001028,-0.9047186316020219
ACH-001031,-0.8460864233598696
ACH-001038,-0.656144889157372
ACH-001048,-0.8086574641293662
ACH-001050,-0.7640053029584634
ACH-001053,-0.8651627034417769
ACH-001054,-0.9515546240733028
ACH-001061,-0.8132529233756667
ACH-001067,-0.8494310600131952
ACH-001075,-0.8587918597894703
ACH-001096,-0.6312267913878276
ACH-001111,-0.7754261719741145
ACH-001119,-0.6303988761501602
ACH-001128,-0.6435807669125975
ACH-001134,-0.7970671624294322
ACH-001151,-0.7588967772946926
ACH-001163,-0.8671639642729061
ACH-001164,-0.7842925522710193
ACH-001183,-0.9481642873616806
ACH-001192,-0.7453086444528579
ACH-001193,-1.146179669298791
ACH-001196,-0.7066279868516853
ACH-001197,-0.8298184181964466
ACH-001205,-0.5556382562599461
ACH-001211,-0.7675853620220849
ACH-001212,-0.9209427054204452
ACH-001228,-0.5436910057601624
ACH-001232,-0.7304362332658417
ACH-001239,-0.9078578770926417
ACH-001270,-1.1929202879409169
ACH-001274,-0.7030978289256131
ACH-001275,-0.5904886514720683
ACH-001277,-0.7926628997467954
ACH-001278,-0.596449884777053
ACH-001280,-0.6038488924067615
ACH-001283,-1.1015205175140264
ACH-001289,-0.5313610662406381
ACH-001300,-0.6426636712614868
ACH-001301,-0.7872155381047715
ACH-001302,-0.9960894795469764
ACH-001306,-0.5844520527464763
ACH-001318,-0.7376255825553868
ACH-001322,-0.8276419635607624
ACH-001328,-0.8717538738338522
ACH-001332,-1.0809996232238759
ACH-001336,-0.7109078001637823
ACH-001346,-0.5898791566532277
ACH-001353,-0.6972240655135874
ACH-001354,-0.6597043377376739
ACH-001367,-0.685316782240486
ACH-001368,-0.8251544356172632
ACH-001374,-0.9396057467396076
ACH-001377,-0.5391687257047457
ACH-001380,-0.5938008184177642
ACH-001391,-0.855059178891698
ACH-001408,-0.8477104119644145
ACH-001430,-0.6464684646229579
ACH-001431,-0.7451924501060654
ACH-001450,-0.9166330763061138
ACH-001496,-0.8763651775331246
ACH-001500,-0.9624404683404963
ACH-001523,-0.6371845802645268
ACH-001532,-0.665438019274327
ACH-001550,-0.8569581605669002
ACH-001552,-0.6788523867947187
ACH-001554,-0.7212756989272042
ACH-001654,-0.7619703730963528
ACH-001735,-0.7115665451825126
ACH-001736,-0.7475446951213891
ACH-001737,-0.4640193842640152
ACH-001740,-0.6821085363020998
ACH-001745,-0.6541825168463999
ACH-001765,-0.952088364992312
