,METTL21A (151194)
ACH-000004,0.17863136554584896
ACH-000005,0.11484278776608248
ACH-000007,0.2560353661331306
ACH-000009,0.035510288868166845
ACH-000011,0.13916080985868806
ACH-000012,0.0831305982171746
ACH-000013,0.10712231214121368
ACH-000014,0.11908816641394687
ACH-000015,0.10828735154307556
ACH-000017,0.03318266848948847
ACH-000018,-0.07864956789222273
ACH-000019,0.07545629370319741
ACH-000021,0.053547106979005575
ACH-000022,0.0566543065223135
ACH-000025,0.07306440569944378
ACH-000028,0.011119644744355778
ACH-000030,0.0635364232405044
ACH-000035,0.3378599482510332
ACH-000036,0.020188201023454432
ACH-000037,-0.1779056570262643
ACH-000039,0.2431080404725969
ACH-000040,0.02188714887303787
ACH-000041,0.1282993066125042
ACH-000042,0.008321599362545005
ACH-000045,0.16676194181807866
ACH-000047,0.03251588266385124
ACH-000052,0.1315839737677662
ACH-000053,0.04070569514724817
ACH-000054,0.1445864479501449
ACH-000055,-0.07950995044658903
ACH-000060,0.1105931003077108
ACH-000067,-0.0032830169668855453
ACH-000070,0.05869142101947253
ACH-000075,0.2655267318815169
ACH-000078,0.1086244350301447
ACH-000082,-0.05976079574604204
ACH-000085,0.3697622476766647
ACH-000086,0.033859600392677436
ACH-000087,-0.19721921284896496
ACH-000092,-0.01596562979860894
ACH-000095,0.10873943549387316
ACH-000097,0.1561210151652412
ACH-000098,0.038217248368230136
ACH-000099,0.11535526335425032
ACH-000108,0.02701316972313195
ACH-000113,0.09582336631730932
ACH-000116,0.09201274583099983
ACH-000118,0.09880027353899236
ACH-000120,0.15677563066315486
ACH-000123,0.12887173099368082
ACH-000127,0.108595238036242
ACH-000128,-0.05405514187367362
ACH-000132,0.06851081515462777
ACH-000133,0.13654041167389647
ACH-000137,-0.14368963395654213
ACH-000138,0.08179307659193064
ACH-000142,0.007608350465963838
ACH-000143,0.2701441581071447
ACH-000146,0.0823938271310897
ACH-000148,0.09258755913327077
ACH-000150,-0.016846017585775988
ACH-000152,0.06935335021082067
ACH-000153,-0.05293212922097421
ACH-000159,0.07651969949464238
ACH-000160,0.24886779548023216
ACH-000163,0.06022969932788425
ACH-000167,-0.12487573619023447
ACH-000168,0.011689827706651992
ACH-000169,0.14589074953196735
ACH-000178,0.19510193543698529
ACH-000183,0.011378779349086016
ACH-000188,0.045810152447693785
ACH-000189,0.1785110482905528
ACH-000190,-0.07215050160298375
ACH-000198,0.06706811480004199
ACH-000203,-0.39794111669266186
ACH-000204,0.04334742513546292
ACH-000206,-0.32741398418165496
ACH-000207,0.24021750341523065
ACH-000208,0.3447479022469117
ACH-000210,0.19569200241073934
ACH-000211,0.0071389792573982435
ACH-000215,0.002900025907059236
ACH-000221,0.13653384523521314
ACH-000222,-0.09745171487487933
ACH-000223,-0.04243722442227176
ACH-000226,-0.041623409080805474
ACH-000227,0.054708871925347215
ACH-000228,0.10982780524582997
ACH-000231,0.0833682538442054
ACH-000232,0.12220432294180315
ACH-000233,0.0904115497321236
ACH-000234,0.011260968894223336
ACH-000235,0.10275692043462507
ACH-000237,-0.038522645087217484
ACH-000238,0.09046190280367493
ACH-000242,-0.14406261044533844
ACH-000243,0.06179610458714175
ACH-000244,-0.02666918369418908
ACH-000246,0.10353777464927566
ACH-000248,0.011483825308255109
ACH-000250,0.03484271056672563
ACH-000251,-0.007346434398822219
ACH-000252,0.11972994265319745
ACH-000253,-0.00741568586283118
ACH-000255,0.07448625992006801
ACH-000256,0.13312750532697498
ACH-000257,0.06952332376082793
ACH-000258,0.01684659712003218
ACH-000259,0.05772280221794336
ACH-000260,0.06617317157511989
ACH-000261,0.06306743095043646
ACH-000262,0.09274964108908784
ACH-000263,0.3135769313292356
ACH-000264,0.03471201868784593
ACH-000265,0.08613886673119542
ACH-000266,0.04770525227432198
ACH-000272,0.014328275464867372
ACH-000274,0.06600183140241757
ACH-000277,-0.02812253660013344
ACH-000278,-0.002814331128049674
ACH-000279,-0.02136252055948966
ACH-000280,0.07013607348369487
ACH-000281,0.1332507216549829
ACH-000288,0.04668408410370212
ACH-000291,0.08407535018680765
ACH-000293,0.03380951930028711
ACH-000294,0.14449774189865686
ACH-000295,0.20925932289978685
ACH-000296,0.09665110052843448
ACH-000302,0.0021822588217306187
ACH-000304,-0.011439350182119891
ACH-000307,0.012906458931348066
ACH-000308,-0.0037427441378069374
ACH-000310,0.1267419962545026
ACH-000311,0.14202646736401733
ACH-000312,0.008532396893938865
ACH-000315,0.3208803814242712
ACH-000316,0.08765448649064038
ACH-000317,0.1285432147997122
ACH-000318,0.05082894909934047
ACH-000319,-0.029976978857145238
ACH-000320,-0.09372993201630266
ACH-000322,-0.10755855506339254
ACH-000323,0.11915274770939988
ACH-000324,0.017096786664564247
ACH-000329,-0.06594566376643944
ACH-000330,0.0169211310743403
ACH-000331,-0.0026535622669756898
ACH-000332,0.08424290816099175
ACH-000334,-0.03667571701543092
ACH-000335,-0.07161972656208583
ACH-000336,0.3144381201057577
ACH-000337,-0.060112878168210065
ACH-000338,0.6683861118193175
ACH-000339,0.09415801505759687
ACH-000341,-0.04949217947431018
ACH-000348,-0.046902419458003226
ACH-000350,0.1238102016660138
ACH-000352,0.08453338971948518
ACH-000356,0.12740883619929105
ACH-000361,0.4760321625628512
