,BIN2 (51411)
ACH-000311,-0.16000875344097432
ACH-000312,-0.2006317358563319
ACH-000315,0.07470041266872192
ACH-000316,-0.06326200049708147
ACH-000317,-0.15328097101787286
ACH-000318,-0.2901355901968809
ACH-000319,-0.2643579945340167
ACH-000320,-0.19954809909079274
ACH-000322,-0.11093091659532596
ACH-000323,-0.12114435665186304
ACH-000324,-0.09953790840518396
ACH-000329,-0.08967452411080022
ACH-000330,-0.07072385746012275
ACH-000331,-0.09410804341895704
ACH-000332,-0.12091410961963575
ACH-000334,-0.1853381090649225
ACH-000335,-0.009359077121174036
ACH-000336,-0.5498840456053571
ACH-000337,-0.1545845871737189
ACH-000338,-0.10847221577864252
ACH-000339,-0.12201158415901765
ACH-000341,-0.1758925628187831
ACH-000348,-0.08959954586619469
ACH-000350,-0.08509280378660163
ACH-000352,-0.1020354304840234
ACH-000356,-0.1289768135247461
ACH-000361,-0.1709410562659666
ACH-000362,-0.11711964036460645
ACH-000363,-0.06126170571726816
ACH-000364,-0.2606218553463793
ACH-000365,-0.2390208262306799
ACH-000366,-0.201906554362173
ACH-000368,-0.19821275781005776
ACH-000374,-0.17170771762034226
ACH-000375,0.047639013527785684
ACH-000376,-0.0266302754834602
ACH-000381,0.06874952627662377
ACH-000383,-0.11622388704214134
ACH-000387,-0.15214326659466487
ACH-000389,-0.10652759566947667
ACH-000390,-0.1784671252756064
ACH-000393,0.014970714405499429
ACH-000395,-0.23426659036322586
ACH-000396,-0.22840007194963025
ACH-000397,-0.027258932477984096
ACH-000401,-0.0326416278502417
ACH-000402,-0.05468051436072102
ACH-000403,-0.004960434217532222
ACH-000404,-0.1911906975273344
ACH-000406,-0.18891727725291274
ACH-000407,-0.2468533409996037
ACH-000408,-0.16805937685355798
ACH-000410,-0.09674089554180973
ACH-000411,0.06882702964699329
ACH-000414,-0.23334380080709796
ACH-000415,-0.12281080227052478
ACH-000416,-0.20619765323891795
ACH-000420,-0.07965658937894653
ACH-000421,-0.19718110388967186
ACH-000424,-0.15092449861355012
ACH-000425,-0.16803304163064722
ACH-000426,-0.06425490230396076
ACH-000427,-0.10063051285199748
ACH-000433,-0.013584417420519662
ACH-000435,-0.31675658566048875
ACH-000436,-0.05176980250567414
ACH-000444,-0.03808816529970383
ACH-000445,-0.15106982236900895
ACH-000448,-0.19202132612148365
ACH-000450,-0.021336655645920213
ACH-000452,-0.23497798504374245
ACH-000454,-0.30052750258113897
ACH-000458,-0.05429810900287853
ACH-000459,-0.09742718184423918
ACH-000460,-0.06785771221879308
ACH-000461,-0.13947761481421656
ACH-000463,-0.0660240806226391
ACH-000464,-0.19698933291024268
ACH-000466,-0.09433695523563254
ACH-000467,-0.07989123597175488
ACH-000468,-0.03359448664427102
ACH-000469,-0.12143246807062635
ACH-000470,-0.1836325248990537
ACH-000471,-0.02642503625366571
ACH-000472,-0.1735334943377157
ACH-000473,0.07676156568875607
ACH-000475,-0.07483754207709255
ACH-000476,-0.1853617764363646
ACH-000477,-0.03618851974677273
ACH-000479,-0.12103933487442962
ACH-000480,-0.22203741710724906
ACH-000481,-0.19873601775751068
ACH-000483,-0.1132976399643918
ACH-000484,-0.029839350592158437
ACH-000485,-0.12366052091756495
ACH-000486,-0.1275454468269893
ACH-000487,-0.03223294222432818
ACH-000488,-0.11663414820541936
ACH-000490,-0.208170374360073
ACH-000491,-0.25524288772283843
ACH-000495,0.009523500655268335
ACH-000496,-0.15737453271190416
ACH-000499,-0.14349668349399006
ACH-000500,-0.3080425458653537
ACH-000502,-0.1414660051092321
ACH-000503,-0.2256309390054337
ACH-000505,-0.11752012423931335
ACH-000507,-0.2894901926991552
ACH-000510,-0.17267431956609428
ACH-000511,-0.05495683979224415
ACH-000512,-0.2978862903455678
ACH-000516,-0.13866861852964846
ACH-000517,-0.11556086947061177
ACH-000518,-0.05363285655765874
ACH-000520,-0.1430795117955375
ACH-000521,-0.06160404132909932
ACH-000522,-0.07342022884102825
ACH-000524,-0.1427319991578746
ACH-000527,-0.11493794402651072
ACH-000528,-0.023564409993435863
ACH-000537,-0.05338997461031311
ACH-000541,-0.13338033675567582
ACH-000542,-0.13012140273273562
ACH-000544,-0.04648808301361276
ACH-000545,-0.2678148520715858
ACH-000547,-0.07666925135341526
ACH-000548,-0.1362712849589315
ACH-000549,-0.19922807823832106
ACH-000550,-0.2066892000252279
ACH-000552,-0.1242468123403524
ACH-000556,-0.3186002432165122
ACH-000557,-0.09213135108492083
ACH-000569,0.07072894307661952
ACH-000570,-0.036811917831306426
ACH-000571,-0.048140457990687884
ACH-000573,0.008002899277057971
ACH-000576,-0.05327802317844744
ACH-000579,-0.1299181455981175
ACH-000580,0.05486905296016548
ACH-000584,-0.16559623268435386
ACH-000585,-0.12527962481059846
ACH-000588,-0.0401566463211088
ACH-000589,-0.0904623018331517
ACH-000591,-0.1700544314104423
ACH-000593,-0.1647284956866985
ACH-000600,-0.1365157246542927
ACH-000601,-0.08641700396803875
ACH-000605,-0.24247927695529398
ACH-000606,-0.15371797852161684
ACH-000608,-0.2108580676734698
ACH-000614,-0.1380396894637979
ACH-000616,-0.25185714275805304
ACH-000618,-0.2362120860139882
ACH-000619,-0.03615955050754601
ACH-000620,0.0013745140193746454
ACH-000621,-0.09853009088763554
ACH-000622,-0.14107924520688195
ACH-000623,-0.06641035079058864
ACH-000624,-0.08896344200793282
ACH-000627,-0.027717382511119087
ACH-000630,-0.16257179447053044
ACH-000631,-0.015437352934650062
ACH-000632,-0.09759863265574598
ACH-000633,-0.09697836018619896
ACH-000637,0.026890452576494844
ACH-000638,-0.08121681139978072
ACH-000646,0.03591527520728593
ACH-000647,-0.10744131917164106
ACH-000648,-0.060729628318517824
ACH-000649,-0.17845107184824213
ACH-000651,-0.2948813537695665
ACH-000652,-0.10364524234374288
ACH-000653,-0.10844522075561497
ACH-000657,-0.13689527469132984
ACH-000658,-0.16272493403149654
ACH-000661,-0.23432476806651625
ACH-000662,-0.1921847633088426
ACH-000663,-0.20256291996065506
ACH-000665,-0.2513949705918069
ACH-000671,-0.03297757684519485
ACH-000672,-0.08198285453172982
ACH-000673,-0.1549202788399012
ACH-000676,-0.01715531476252695
ACH-000677,-0.21607423430174455
ACH-000681,-0.06812599236273226
ACH-000683,-0.10047048906552038
ACH-000684,-0.18395068845823487
ACH-000688,-0.17408191889896665
ACH-000693,-0.0828815315212441
ACH-000694,-0.2141441169663413
ACH-000695,-0.23509557382814855
ACH-000696,-0.1430482482059908
ACH-000697,-0.20186272848926032
ACH-000699,-0.1979933488478797
ACH-000701,-0.1704188223033903
ACH-000706,-0.15419298463089834
ACH-000711,-0.06030234294770634
ACH-000713,-0.20597885371518374
ACH-000714,-0.3116350153966748
ACH-000718,-0.12874517057920354
ACH-000720,-0.1135865120502044
ACH-000721,-0.14604949860031438
ACH-000724,-0.1099002578743239
ACH-000725,-0.11742392337787885
ACH-000732,-0.21336163062651128
ACH-000734,-0.1471923515000283
ACH-000735,-0.2481977957467512
ACH-000736,-0.08321287700979813
ACH-000738,-0.000914557906420417
ACH-000746,-0.04213131493797582
ACH-000747,-0.12449296842694008
ACH-000748,-0.03809654024637756
ACH-000753,-0.20957540501665645
ACH-000756,-0.08952497528940204
ACH-000757,-0.16685253776691186
ACH-000758,-0.20455308694375468
ACH-000760,-0.2007274618325709
ACH-000762,0.0266959777233318
ACH-000763,-0.13579086123394124
ACH-000764,-0.3295003441800601
ACH-000765,-0.2310975453166444
ACH-000766,-0.14685920414179876
ACH-000767,-0.12511678416250605
ACH-000768,-0.1524946292685156
ACH-000769,-0.01517800469126086
ACH-000770,-0.29527727855057273
ACH-000771,-0.1740578989484931
ACH-000773,-0.11947459077325105
ACH-000776,-0.060211383740885076
ACH-000777,-0.048916259876875534
ACH-000778,-0.10468352335778243
ACH-000781,-0.05856567550664514
ACH-000782,-0.09500521355779984
ACH-000783,-0.2282703938307767
ACH-000784,-0.19442364390133596
ACH-000785,-0.2332556083848201
ACH-000787,-0.19090072730824204
ACH-000788,-0.15811926050131184
ACH-000791,-0.1303750793905578
ACH-000792,-0.14242203948158366
ACH-000794,-0.13854302728683635
ACH-000796,-0.14284725006359586
ACH-000798,-0.06871281046507018
ACH-000799,-0.049591094587265364
ACH-000800,-0.23443884586599825
ACH-000802,-0.15872228553458453
ACH-000804,-0.11501360599350832
ACH-000805,-0.12536835059538926
ACH-000809,-0.14433949599794554
ACH-000810,-0.1433341882554621
ACH-000811,-0.07441177995220867
ACH-000817,-0.2437858648637287
ACH-000819,-0.19950582141274803
ACH-000820,-0.07767715424383569
ACH-000821,-0.2009710834441379
ACH-000822,-0.13841717423514305
ACH-000823,-0.08309578267802721
ACH-000824,-0.07100827215438751
ACH-000827,-0.1055589179490874
ACH-000829,-0.1274067722158948
ACH-000831,-0.16895872549963953
ACH-000832,-0.2445383938160684
ACH-000833,-0.20298249542697025
ACH-000834,-0.07722319115231703
ACH-000835,-0.09912076608693372
ACH-000836,-0.18413342799479973
ACH-000837,-0.14879382679018166
ACH-000838,-0.012849058287419543
ACH-000839,-0.12493449755301288
ACH-000840,0.03155420309042516
ACH-000841,-0.2331125066083955
ACH-000843,-0.0969838613059764
ACH-000846,-0.2216019397243565
ACH-000847,-0.2488770233686149
ACH-000848,-0.035950831995872366
ACH-000849,-0.21969453154117005
ACH-000851,-0.08649681241732685
ACH-000855,-0.018301367716842237
ACH-000856,-0.09426795643374183
ACH-000858,-0.0726712904454808
ACH-000859,-0.33775962185626
ACH-000861,-0.09916632286877376
ACH-000862,-0.0918873698581774
ACH-000865,-0.08069300276919646
ACH-000866,-0.14909984972667314
ACH-000867,-0.13774654533157552
ACH-000869,-0.04099634896400048
ACH-000872,-0.057660250971536826
ACH-000873,-0.1532210297020561
ACH-000876,-0.14014769167223634
ACH-000878,-0.029808561628191607
ACH-000880,0.05924357101054682
ACH-000881,-0.1237505932468948
ACH-000882,-0.10272037093632598
ACH-000884,-0.08659521008256682
ACH-000885,0.112004224975964
ACH-000887,-0.12701600307348068
ACH-000889,-0.10393903752481434
ACH-000896,-0.09344303818991063
ACH-000898,-0.17325859779131808
ACH-000900,-0.17402338022010214
ACH-000901,-0.14366773883689812
ACH-000905,-0.16825818609766946
ACH-000906,-0.20090114425721034
ACH-000907,0.004054278357411993
ACH-000910,-0.05609335799701465
ACH-000911,-0.059710143817853126
ACH-000912,-0.056327512432783035
ACH-000913,-0.17711147409166908
ACH-000915,-0.08848555530411673
ACH-000916,0.0016287965861957882
ACH-000917,-0.16460544191619395
ACH-000920,-0.0221644242040822
ACH-000921,-0.14395852430059933
ACH-000924,0.028442937428566344
ACH-000926,-0.06684353519930973
ACH-000928,0.0557898064198368
ACH-000929,-0.113460160955437
ACH-000932,-0.04225720713318499
ACH-000935,0.05773083226126635
ACH-000936,-0.11288281167406428
ACH-000937,-0.32175229048574217
ACH-000938,-0.2053882286820113
ACH-000939,-0.09788519096192108
ACH-000941,-0.17475780115667355
ACH-000943,-0.22432113197922807
ACH-000946,-0.062217457453089736
ACH-000947,0.012172885959656632
ACH-000948,-0.1524848692996675
ACH-000950,-0.060519285568600326
ACH-000953,-0.4179764397806712
ACH-000954,0.10631483799952407
ACH-000957,-0.05304534452355891
ACH-000958,-0.20403665654082426
ACH-000960,-0.2323675953703717
ACH-000963,-0.2197685686332328
ACH-000968,-0.16122813045612586
ACH-000969,-0.22441337823449373
ACH-000972,0.06251817095321331
ACH-000973,-0.1504605989850671
ACH-000974,-0.18815170154674132
ACH-000978,-0.0527096027642551
ACH-000984,-0.021995531596541933
ACH-000986,-0.07075401187539736
ACH-000988,-0.1261173660729866
ACH-000993,-0.057353478561766064
ACH-000994,-0.1762566085661798
ACH-000996,-0.049150854758208976
ACH-001001,-0.11024459372481414
ACH-001020,0.0491922369666833
ACH-001028,-0.19611554936968453
ACH-001031,-0.1444156757637813
ACH-001038,-0.20576260601522564
ACH-001048,-0.21210539440394188
ACH-001050,-0.10972512657837134
ACH-001053,-0.10784243905791964
ACH-001054,0.02821829915402032
ACH-001061,-0.08508991844567455
ACH-001067,0.018947945613204446
ACH-001075,-0.1249456687657918
ACH-001096,-0.10902670963608152
ACH-001111,-0.12010883626069653
ACH-001119,-0.04580039624118685
ACH-001128,-0.07985392236125402
ACH-001134,-0.041909167213486385
ACH-001151,-0.15172660914563674
ACH-001163,-0.2032883854292212
ACH-001164,-0.19259011648514096
ACH-001183,-0.13196080902704427
ACH-001192,-0.21863169311772876
ACH-001193,-0.2256744769015407
ACH-001196,-0.1229443601627358
ACH-001197,-0.059284222204770975
ACH-001205,-0.17892574806421307
ACH-001211,-0.08382234756537987
ACH-001212,0.1225587740357943
ACH-001228,-0.21452209988900064
ACH-001232,-0.18871971801927248
ACH-001239,-0.014065756864615496
ACH-001270,0.07224083914629517
ACH-001274,-0.09840948526449153
ACH-001275,-0.07567104164762767
ACH-001277,-0.03430382301230958
ACH-001278,-0.014120626674433022
ACH-001280,-0.18478608780730693
ACH-001283,-0.19879257646042076
ACH-001289,-0.17505595715808994
ACH-001300,-0.06540024484251719
ACH-001301,-0.11506487396026326
ACH-001302,-0.0789781259727109
ACH-001306,-0.0017252340397447795
ACH-001318,-0.11001347589219528
ACH-001322,-0.09554242332778456
ACH-001328,-0.11357080301531047
ACH-001332,-0.25443632873661426
ACH-001336,-0.2684748939532244
ACH-001346,-0.04749903504540828
ACH-001353,-0.10382580122282263
ACH-001354,-0.090732462165362
ACH-001367,-0.2419012754650543
ACH-001368,-0.11909914300607875
ACH-001374,-0.05940927471522986
ACH-001377,-0.16915871622798334
ACH-001380,-0.10351142682075362
ACH-001391,-0.08425157705696046
ACH-001408,-0.15456471295368432
ACH-001430,-0.2873537174763967
ACH-001431,-0.08730722065879093
ACH-001450,-0.07926265669714351
ACH-001496,-0.17033560929370986
ACH-001500,-0.02415840059607259
ACH-001523,-0.2005478900747352
ACH-001532,-0.12374311161891954
ACH-001550,-0.215850130673233
ACH-001552,-0.16893490784326035
ACH-001554,-0.18206233199577676
ACH-001654,-0.13743383042945445
ACH-001735,-0.12909470282951924
ACH-001736,-0.16768650431627685
ACH-001737,-0.3971471484431995
ACH-001740,-0.1917145424963468
ACH-001745,-0.09950101841390437
ACH-001765,-0.193805835623718
