,OR6C4 (341418)
ACH-000004,-0.002361129901942226
ACH-000005,-0.020112869336683933
ACH-000007,0.0647569487589429
ACH-000009,0.030531324149857236
ACH-000011,0.14626745203777658
ACH-000012,-0.4703495783850643
ACH-000013,-0.05310254585702145
ACH-000014,0.13750104640977348
ACH-000015,-0.06816102869300733
ACH-000017,0.026039603021369026
ACH-000018,0.07330878857727427
ACH-000019,-0.056429531787006375
ACH-000021,0.018326863243103054
ACH-000022,0.03591993606911036
ACH-000025,-0.08334033188294344
ACH-000028,0.04735264177777428
ACH-000030,0.061349512112457476
ACH-000035,-0.052299377831872586
ACH-000036,0.015084162469531029
ACH-000037,0.05628748092130312
ACH-000039,0.05245293903483357
ACH-000040,-0.10892719308052866
ACH-000041,-0.03818077535226568
ACH-000042,0.02970486022696928
ACH-000045,0.02475751737085476
ACH-000047,0.012625969905067834
ACH-000052,-0.07951146145725818
ACH-000053,-0.03306435815068877
ACH-000054,-0.005457028925317672
ACH-000055,-0.030335589016736133
ACH-000060,0.061221485548654524
ACH-000067,-0.09291297830463613
ACH-000070,-0.07071625037467823
ACH-000075,-0.103594941063256
ACH-000078,-0.019795950070469
ACH-000082,-0.031091634139551686
ACH-000085,-0.2903053014811072
ACH-000086,-0.011703189124647068
ACH-000087,0.05521106777451195
ACH-000092,-0.05932612409028069
ACH-000095,0.09798247169827247
ACH-000097,-0.05800720914729491
ACH-000098,0.026644361894827284
ACH-000099,0.04005514797702928
ACH-000108,0.0630848129924165
ACH-000113,0.0559055415377867
ACH-000116,0.009736168837567435
ACH-000118,-0.12700150406144506
ACH-000120,0.08248811604575132
ACH-000123,0.02007321952931349
ACH-000127,0.05015333067911918
ACH-000128,-0.1722291449855187
ACH-000132,0.1134455697554235
ACH-000133,-0.036324876345970813
ACH-000137,-0.09190905096296154
ACH-000138,0.050486919066284566
ACH-000142,-0.10738516692254613
ACH-000143,0.09140485926332956
ACH-000146,-0.09260890460778723
ACH-000148,-0.042747059391228186
ACH-000150,-0.2952392384463201
ACH-000152,-0.08650485086410968
ACH-000153,0.04719544159103256
ACH-000159,0.06357050136750854
ACH-000160,-0.0928599749488756
ACH-000163,0.018088164844662184
ACH-000167,-0.29454775133098143
ACH-000168,-0.07073108236682171
ACH-000169,0.014512707371806625
ACH-000178,0.035558552287707414
ACH-000183,-0.1446410558000644
ACH-000188,0.059355566901367965
ACH-000189,0.06018213059117801
ACH-000190,-0.1053514064314967
ACH-000198,-0.03156865582725557
ACH-000203,0.1627117270646401
ACH-000204,0.039580598870054134
ACH-000206,-0.010555598671180359
ACH-000207,0.08157749507586796
ACH-000208,-0.03449209555000768
ACH-000210,-0.012078299877936963
ACH-000211,-0.006840550911662145
ACH-000215,-0.060105807160310915
ACH-000221,-0.003174806422940185
ACH-000222,-0.1519297317627155
ACH-000223,-0.06292488631568906
ACH-000226,-0.028315743306285838
ACH-000227,-0.0071062989129256435
ACH-000228,0.03106586854317607
ACH-000231,0.07308139992344337
ACH-000232,0.02428049733806091
ACH-000233,-0.016160848383061362
ACH-000234,-0.08629998012858743
ACH-000235,-0.035611095733974925
ACH-000237,-0.055546251817559004
ACH-000238,-0.08695567815509311
ACH-000242,-0.2056639187579416
ACH-000243,-0.017182909471122963
ACH-000244,-0.13286474950230442
ACH-000246,-0.0045601757383132106
ACH-000248,-0.09200568633627436
ACH-000250,0.10295854028004106
ACH-000251,-0.2257747709075748
ACH-000252,-0.12034177134829503
ACH-000253,-0.025322635799008508
ACH-000255,-0.01577592976605504
ACH-000256,-0.06357727094190269
ACH-000257,0.03249042642077318
ACH-000258,0.023094936317305637
ACH-000259,-0.022451210110327576
ACH-000260,0.00830650529174064
ACH-000261,-0.022819199334498344
ACH-000262,0.09920958080035176
ACH-000263,-0.1694333032275036
ACH-000264,-0.0697334257264932
ACH-000265,4.7942288832560336e-05
ACH-000266,-0.07997594474367277
ACH-000272,0.1657050233319401
ACH-000274,-0.14562644769594785
ACH-000277,0.04481736677367086
ACH-000278,-0.12476767993765815
ACH-000279,-0.024809513899763564
ACH-000280,0.12589728210322107
ACH-000281,0.0057030380230285995
ACH-000288,-0.07337968310446298
ACH-000291,-0.00607796519908161
ACH-000293,0.11631345827134584
ACH-000294,0.08911557747049277
ACH-000295,-0.24787466271073225
ACH-000296,0.036363050681375415
ACH-000302,-0.09266667671216433
ACH-000304,-0.06451013444098815
ACH-000307,0.016281938779715115
ACH-000308,-0.007151378326159447
ACH-000310,0.09968161092298172
ACH-000311,0.03285038667989152
ACH-000312,-0.11502521853034853
ACH-000315,-0.08635771188140456
ACH-000316,-0.07587973727707771
ACH-000317,0.014071576739332523
ACH-000318,-0.007836809780662087
ACH-000319,-0.05457829826391608
ACH-000320,-0.07447354347125575
ACH-000322,0.08302958491643242
ACH-000323,0.13576651216583913
ACH-000324,-0.09457970085413486
ACH-000329,-0.08026911066141684
ACH-000330,0.12206147029711682
ACH-000331,-0.0962436040378596
ACH-000332,-0.054899981988360665
ACH-000334,0.012607286060915091
ACH-000335,-0.24341394258480675
ACH-000336,-0.06094060330359759
ACH-000337,-0.16423873057107785
ACH-000338,0.2653994381231712
ACH-000339,-0.0456050239201232
ACH-000341,0.038925101836775264
ACH-000348,-0.1562395165251217
ACH-000350,-0.01996327611287252
ACH-000352,-0.003432237783191485
ACH-000356,0.021033314642066345
ACH-000361,0.006746513524809212
ACH-000362,0.006727157745430331
ACH-000363,-0.062123798773896635
ACH-000364,-0.07997265468493236
ACH-000365,0.036852819351842064
ACH-000366,-0.06042596631827171
ACH-000368,-0.034988299574923394
ACH-000374,-0.013661523967147579
ACH-000375,0.021913070792942482
ACH-000376,0.09499417696863782
ACH-000381,0.11396940554492067
