,ZCWPW1 (55063)
ACH-000004,0.26911962297261266
ACH-000005,-0.3501808752560145
ACH-000007,0.0763052167836241
ACH-000009,0.04824402162995752
ACH-000011,0.06736997583893686
ACH-000012,0.023334057431829657
ACH-000013,0.08198132030874923
ACH-000014,0.08001154803531463
ACH-000015,0.1683493619090971
ACH-000017,0.16702994133188015
ACH-000018,0.12436624104999032
ACH-000019,0.11356037079024416
ACH-000021,-0.11773333458833585
ACH-000022,0.2555721765356921
ACH-000025,0.08579615536826543
ACH-000028,0.03618037630744938
ACH-000030,0.18566018236764087
ACH-000035,-0.06993863259007599
ACH-000036,0.018904255439494314
ACH-000037,-0.04475155023201357
ACH-000039,0.13021402903541066
ACH-000040,0.055050486494014825
ACH-000041,0.168295878534114
ACH-000042,0.03726130142590183
ACH-000045,0.08672375764808976
ACH-000047,0.09497449557825614
ACH-000052,-0.11843003751036385
ACH-000053,0.04732738069417308
ACH-000054,0.08192383004747818
ACH-000055,0.13178362164702567
ACH-000060,-0.032854015686422905
ACH-000067,-0.06749432741279776
ACH-000070,0.3164923066284406
ACH-000075,0.15523040503591554
ACH-000078,-0.059698862750383885
ACH-000082,0.014517138763399919
ACH-000085,0.11809165803347373
ACH-000086,0.11350155884592306
ACH-000087,0.13375672525306126
ACH-000092,0.11308485797680387
ACH-000095,0.04053043090781973
ACH-000097,-0.008161982357595266
ACH-000098,0.12859166255453156
ACH-000099,0.008480601817557117
ACH-000108,0.15387285912527662
ACH-000113,0.02948235353774678
ACH-000116,-0.004630632424769663
ACH-000118,0.1226008589956768
ACH-000120,0.2536399539906594
ACH-000123,0.17522384982786682
ACH-000127,0.08836178012288433
ACH-000128,0.07950992778837998
ACH-000132,-0.0005240681719249597
ACH-000133,-0.0380540978339926
ACH-000137,0.2114213220318932
ACH-000138,0.16996698908338154
ACH-000142,-0.06971077647522282
ACH-000143,0.08375943003960233
ACH-000146,0.1456539913108706
ACH-000148,0.0966946307918556
ACH-000150,-0.010529766192931805
ACH-000152,0.11438591749987748
ACH-000153,0.2506311165314305
ACH-000159,0.07891932165558573
ACH-000160,0.18760340231462194
ACH-000163,-0.09084531603167736
ACH-000167,0.41527491345658796
ACH-000168,0.2558931611222157
ACH-000169,0.2371219193370839
ACH-000178,0.07016287745241953
ACH-000183,0.12321528795244348
ACH-000188,0.04238054276727191
ACH-000189,0.1820584130379318
ACH-000190,0.3775780083788869
ACH-000198,0.11086148570020002
ACH-000203,-0.5798202178705337
ACH-000204,-0.0023584802619723184
ACH-000206,-0.011538212630495594
ACH-000207,0.048663251681273764
ACH-000208,-0.05338417180666443
ACH-000210,0.4306492260478809
ACH-000211,0.02294476426905142
ACH-000215,0.028245146134350942
ACH-000221,-0.04976456292652296
ACH-000222,0.16520080267401735
ACH-000223,0.15890375554794994
ACH-000226,0.03873229672984346
ACH-000227,0.1850797477575963
ACH-000228,0.023777932567076537
ACH-000231,0.0214749004991556
ACH-000232,0.03919307914976309
ACH-000233,0.10654645093686932
ACH-000234,0.122638740874978
ACH-000235,0.031622218539635885
ACH-000237,-0.010863735172334759
ACH-000238,-0.27507723998481154
