,DAP (1611)
ACH-000004,0.07830967339854078
ACH-000005,-0.02233856622492264
ACH-000007,-0.13027192678802893
ACH-000009,-0.020162713408358363
ACH-000011,-0.11073349556996397
ACH-000012,0.09605279074564822
ACH-000013,0.015177295058003484
ACH-000014,-0.024894650041855225
ACH-000015,0.0076975622304411824
ACH-000017,-0.0845762397348505
ACH-000018,-0.2687060570087493
ACH-000019,0.052403401948461784
ACH-000021,0.0072291035775688935
ACH-000022,-0.05204191795677607
ACH-000025,0.06516959542014067
ACH-000028,0.10816226151156076
ACH-000030,0.06160601115976225
ACH-000035,0.09335823991270724
ACH-000036,-0.07234067956418487
ACH-000037,0.06530702695751359
ACH-000039,-0.035668431247672265
ACH-000040,-0.0403708262519949
ACH-000041,0.043162314012857216
ACH-000042,-0.043282129648231984
ACH-000045,-0.270013934170578
ACH-000047,0.007739858731780933
ACH-000052,0.2451206432613908
ACH-000053,-0.02611862929514316
ACH-000054,-0.007237739373422413
ACH-000055,0.0408250411481234
ACH-000060,-0.1177577785350982
ACH-000067,-0.029474293735030663
ACH-000070,0.1273540178940852
ACH-000075,-0.11053254086580153
ACH-000078,-0.05596854762849185
ACH-000082,-0.153129084028712
ACH-000085,0.045833020841898935
ACH-000086,0.13489561601773856
ACH-000087,-0.19182943142591166
ACH-000092,-0.08144540128686678
ACH-000095,-0.05914219724439668
ACH-000097,-0.08700796351268818
ACH-000098,-0.0849760918745954
ACH-000099,-0.11534208587188093
ACH-000108,-0.005525287809205323
ACH-000113,0.02317857922906613
ACH-000116,-0.1045391751887708
ACH-000118,0.05443827870146992
ACH-000120,0.018416158351227327
ACH-000123,-0.07491605176754654
ACH-000127,-0.193388558164076
ACH-000128,-0.10952092152744124
ACH-000132,-0.024601230667540323
ACH-000133,0.062230405967874915
ACH-000137,0.005278980853115527
ACH-000138,-0.2114845023548992
ACH-000142,-0.0625266763146156
ACH-000143,-0.12601019993429702
ACH-000146,-0.16507004045511536
ACH-000148,-0.07946018118381387
ACH-000150,-0.10845423755476916
ACH-000152,-0.12494434050072745
ACH-000153,-0.0700934080751582
ACH-000159,-0.12131160794850475
ACH-000160,-0.18062277133455998
ACH-000163,0.0185487744241956
ACH-000167,-0.572749096839619
ACH-000168,-0.3456604549109257
ACH-000169,0.02731283804768061
ACH-000178,-0.059753838794141825
ACH-000183,-0.1273654115532538
ACH-000188,-0.12454767695316117
ACH-000189,0.1286978625477277
ACH-000190,0.040906888204654684
ACH-000198,-0.06207907917332036
ACH-000203,-0.22224060999047868
ACH-000204,0.15189949649188425
ACH-000206,0.030356515714651276
ACH-000207,-0.1068533615900949
ACH-000208,0.18784729292044736
ACH-000210,-0.11660813349224433
ACH-000211,-0.12729275531687714
ACH-000215,-0.08975336006421347
ACH-000221,0.07489882375155789
ACH-000222,-0.1830477891010242
ACH-000223,-0.15829815557236576
ACH-000226,-0.0005032641317656559
ACH-000227,-0.2423175377712744
ACH-000228,-0.0862503373425622
ACH-000231,0.022507724688766308
ACH-000232,-0.18373415157502448
ACH-000233,-0.1446304298595315
ACH-000234,-0.04453315387462645
ACH-000235,-0.1816113244476543
ACH-000237,-0.0962599067758298
ACH-000238,-0.2713375609921853
ACH-000242,-0.3908915740326813
ACH-000243,-0.007430776778666282
ACH-000244,0.06857191237785068
ACH-000246,-0.18905909181433087
ACH-000248,-0.06739985491040079
ACH-000250,-0.0719488017386305
ACH-000251,-0.3215738153147417
ACH-000252,0.11935547579392852
ACH-000253,-0.092352953584589
ACH-000255,0.046537256429211055
ACH-000256,-0.06205767250649213
ACH-000257,-0.2301904176710516
ACH-000258,-0.0004875066153312119
ACH-000259,-0.08852542973876958
ACH-000260,-0.10469647897356027
ACH-000261,-0.08971566780724036
ACH-000262,0.0724411971196515
ACH-000263,-0.19792726498700786
ACH-000264,-0.043876195519362615
ACH-000265,0.017866672482280473
ACH-000266,-0.1055028205325629
ACH-000272,-0.10196379849749566
ACH-000274,-0.10320094138002288
ACH-000277,-0.16218925728714464
ACH-000278,-0.13746569741367187
ACH-000279,-0.1773401297382782
ACH-000280,0.009727343130520084
ACH-000281,-0.02508798517745701
ACH-000288,-0.08336522770597701
ACH-000291,-0.11645865390861687
ACH-000293,-0.029344743675930873
ACH-000294,-0.006495720776886314
ACH-000295,-0.28565601264202284
ACH-000296,-0.13686289437048746
ACH-000302,-0.07112596273362355
ACH-000304,0.1751981226759257
ACH-000307,-0.002094056371044822
ACH-000308,-0.0918915415281514
ACH-000310,-0.09505031248355482
ACH-000311,-0.24501669640048165
ACH-000312,-0.06673965712277458
ACH-000315,0.03934084687575327
ACH-000316,0.11028349638524086
ACH-000317,-0.044850164675913864
ACH-000318,0.05482693671108795
ACH-000319,0.03542649173994749
ACH-000320,-0.15832527834124127
ACH-000322,0.22174870336830396
ACH-000323,0.004381820070863953
ACH-000324,-0.1447166340749005
ACH-000329,-0.12619504555938652
ACH-000330,-0.13333005772706108
ACH-000331,0.0681842624345601
ACH-000332,-0.18373847775015195
ACH-000334,-0.1440919873879881
ACH-000335,-0.20594791151502745
ACH-000336,-0.1939953465623415
ACH-000337,0.09870033818716646
ACH-000338,-0.002164875911256602
ACH-000339,-0.026931747980006332
ACH-000341,-0.09025671487649006
ACH-000348,-0.04920702840919866
ACH-000350,-0.15580004851138268
ACH-000352,-0.059470566955158226
ACH-000356,-0.16059087022197988
ACH-000361,0.007297228237752362
ACH-000362,-0.06690637591395397
ACH-000363,-0.13940569869414907
ACH-000364,0.017546208075256378
ACH-000365,-0.041736411436896534
ACH-000366,-0.04487766034732934
ACH-000368,-0.10167338125917223
ACH-000374,0.013659726379168529
ACH-000375,-0.1335747876986969
ACH-000376,-0.22012260996808766
ACH-000381,0.016642593725138745
ACH-000383,-0.19084766684100726
ACH-000387,0.0335608646654726
ACH-000389,-0.06288604575575832
ACH-000390,-0.06977751460275307
ACH-000393,-0.055839158989388786
ACH-000395,-0.2185189201582303
ACH-000396,-0.02585875221210916
ACH-000397,-0.03752326517121597
ACH-000401,-0.03781720199765557
ACH-000402,0.12437960048357904
ACH-000403,-0.0949609094830993
ACH-000404,0.06736285187088925
ACH-000406,0.02511137615850356
ACH-000407,0.02658680579617409
ACH-000408,0.01154507981681622
ACH-000410,-0.0859659148545472
ACH-000411,-0.08798072254146315
ACH-000414,-0.40296645670357006
ACH-000415,0.07897353514641214
ACH-000416,-0.04421379026172776
ACH-000420,-0.2590966107707985
ACH-000421,0.010411792677519913
ACH-000424,-0.07394103154863707
ACH-000425,-0.14295842997706035
ACH-000426,-0.06263896205116208
ACH-000427,0.11687448952476208
ACH-000433,-0.04678038715570509
ACH-000435,-0.20965141677624047
ACH-000436,0.014753132815945575
ACH-000444,0.04293103252132085
ACH-000445,0.043086790740784704
ACH-000448,-0.16354045227296984
ACH-000450,-0.04969537111690333
ACH-000452,0.015560290546034581
ACH-000454,0.02119619278763784
ACH-000458,0.1289563694438647
ACH-000459,-0.11990109935621435
ACH-000460,-0.06394774943300154
ACH-000461,0.0006535160946248553
ACH-000463,0.005369672758225137
ACH-000464,-0.038301684816049175
ACH-000466,0.031943419158174495
ACH-000467,-0.04105373763842075
ACH-000468,-0.05052455400748107
ACH-000469,0.017382884804778446
ACH-000470,-0.01925551647795257
ACH-000471,-0.11604458054245248
ACH-000472,-0.2262406373179767
ACH-000473,-0.054443090574587995
ACH-000475,-0.1335884070279975
ACH-000476,-0.0305841652419814
ACH-000477,-0.04053915657441518
ACH-000479,0.056329975200632425
ACH-000480,0.11869093657341348
ACH-000481,0.027507682006276287
ACH-000483,0.14837703338551472
ACH-000484,0.06797403733600536
ACH-000485,-0.11095724046518136
ACH-000486,-0.04736113259622138
ACH-000487,-0.07817927450101908
ACH-000488,-0.018424238186607888
ACH-000490,0.08569673746554883
ACH-000491,-0.044861541902829115
ACH-000495,-0.2123667025513273
ACH-000496,-0.006541283546429558
ACH-000499,0.009450523907226938
ACH-000500,-0.016259875022652116
ACH-000502,-0.04536398083637188
ACH-000503,0.14900488503917456
ACH-000505,-0.18753154779071726
ACH-000507,0.03200427209403757
ACH-000510,-0.0727103585067515
ACH-000511,-0.14688304117834386
ACH-000512,-0.4364199677851804
ACH-000516,-0.022378742033758184
ACH-000517,-0.11249665271982444
ACH-000518,-0.16034009723507844
ACH-000520,0.07931598314067502
ACH-000521,-0.008676896760057314
ACH-000522,-0.05511837728526943
ACH-000524,-0.053751987689718436
ACH-000527,-0.04612871523895117
ACH-000528,0.02445664736371041
ACH-000537,-0.10634357929604164
ACH-000541,0.17873064518847734
ACH-000542,-0.11708239409154145
ACH-000544,0.09756832199246096
ACH-000545,-0.1031986019997854
ACH-000547,-0.2254309771484661
ACH-000548,-0.2565362800280277
ACH-000549,0.006449063533032374
ACH-000550,-0.01451624578985454
ACH-000552,-0.06637784869403072
ACH-000556,-0.06668193018603738
ACH-000557,-0.13174458522493662
ACH-000569,-0.21281187968716955
ACH-000570,-0.01098891451462603
ACH-000571,-0.17722325528695934
ACH-000573,-0.08404718654148402
ACH-000576,-0.06668601610404626
ACH-000579,-0.1407659001225719
ACH-000580,-0.0215136131390119
ACH-000584,0.0049441158812455355
ACH-000585,-0.06530329142814997
ACH-000588,-0.04978251727540363
ACH-000589,-0.21360252688228848
ACH-000591,-0.1036598364139127
ACH-000593,-0.12380834379730254
ACH-000600,-0.24820921595672624
ACH-000601,-0.03238404261018793
ACH-000605,-0.21755890473013909
ACH-000606,-0.03460500335971877
ACH-000608,-0.3256082831622589
ACH-000614,-0.13478030282282333
ACH-000616,0.011505429580469613
ACH-000618,0.02499819471149511
ACH-000619,-0.1089420645223578
ACH-000620,-0.09878806809197688
ACH-000621,-0.05570508579260204
ACH-000622,-0.16229693903484854
ACH-000623,-0.13249976445528552
ACH-000624,-0.042847892442727575
ACH-000627,-0.02719374780569425
ACH-000630,-0.07150111219073428
ACH-000631,0.005488896423256492
ACH-000632,-0.07283291786779549
ACH-000633,-0.05602222978331612
ACH-000637,-0.05956715511731984
ACH-000638,-0.09122092284986068
ACH-000646,-0.08962596536070984
ACH-000647,-0.005794175839734664
ACH-000648,-0.05756134890603056
ACH-000649,-0.07002004907449984
ACH-000651,0.021892539085945423
ACH-000652,0.031814899412834725
