,REM2 (161253)
ACH-000004,0.09888113240963957
ACH-000005,-0.23788287065467345
ACH-000007,0.02874358992248824
ACH-000009,-0.07736461813134021
ACH-000011,-0.033589086249816665
ACH-000012,-0.07582018096680095
ACH-000013,0.01329878145929931
ACH-000014,-0.0768064275228588
ACH-000015,-0.060556497032007627
ACH-000017,-0.018080519443028232
ACH-000018,-0.18472636174819065
ACH-000019,-0.10304116009227786
ACH-000021,-0.024003352499070527
ACH-000022,0.029646657699662113
ACH-000025,0.11242852705796362
ACH-000028,-0.08713823255450907
ACH-000030,-0.07551441093913124
ACH-000035,-0.14565162792231584
ACH-000036,-0.0675376332349508
ACH-000037,-0.1947540869135058
ACH-000039,0.017863071714209373
ACH-000040,0.0698004057719476
ACH-000041,-0.01854611633819901
ACH-000042,-0.038912781290084436
ACH-000045,-0.0923902453807317
ACH-000047,-0.031239716041729537
ACH-000052,-0.0194173359623724
ACH-000053,-0.014292681511544128
ACH-000054,0.09959867628196503
ACH-000055,-0.08820611174473286
ACH-000060,-0.05833873716355596
ACH-000067,-0.06623901781715366
ACH-000070,0.21288282677645656
ACH-000075,-0.12941793563156914
ACH-000078,0.035071228601300186
ACH-000082,-0.01859239917680033
ACH-000085,0.011513720428213305
ACH-000086,0.013871844206354022
ACH-000087,-0.07529956726122818
ACH-000092,-0.03813096211154654
ACH-000095,-0.11574328598100722
ACH-000097,-0.10620713866900808
ACH-000098,0.020576026055475927
ACH-000099,-0.024704180799881712
ACH-000108,0.11044122612612173
ACH-000113,0.0966868618518437
ACH-000116,-0.06147162841915917
ACH-000118,-0.12230904405106326
ACH-000120,0.06065795813986316
ACH-000123,-0.1514218653814983
ACH-000127,-0.0199516797314598
ACH-000128,-0.016859049598885525
ACH-000132,-0.0064570828681730615
ACH-000133,0.01649368453153774
ACH-000137,-0.018598499932463968
ACH-000138,0.10686587542371782
ACH-000142,-0.06813262396395169
ACH-000143,0.0893137782730241
ACH-000146,-0.029377956350754113
ACH-000148,-0.04184782509458077
ACH-000150,0.0661816781409618
ACH-000152,-0.13848728860349765
ACH-000153,-0.028992191619538362
ACH-000159,-0.023806632507222755
ACH-000160,-0.0412000152725027
ACH-000163,0.07976240642463821
ACH-000167,0.20099150332423488
ACH-000168,0.11409770698289842
ACH-000169,-0.02385738280035916
ACH-000178,-0.0993598535783292
ACH-000183,0.021489802856725988
ACH-000188,0.15726391718517566
ACH-000189,-0.06345338187227735
