,NSD1 (64324)
ACH-000364,-0.40011979785106055
ACH-000365,-0.13170361597749802
ACH-000366,-0.2296353780286101
ACH-000368,-0.3337828159594384
ACH-000374,-0.20976296722451776
ACH-000375,-0.19819590156088795
ACH-000376,-0.4164917263682864
ACH-000381,-0.231363323619522
ACH-000383,-0.2952975562836825
ACH-000387,-0.3333092188328537
ACH-000389,-0.29184112778476146
ACH-000390,-0.20438650838692768
ACH-000393,-0.3086300868387625
ACH-000395,-0.4165898042493876
ACH-000396,-0.5040521343523091
ACH-000397,-0.3698733100960962
ACH-000401,-0.3297799289767423
ACH-000402,-0.5555806590487089
ACH-000403,-0.1751932404882651
ACH-000404,-0.36149166676510375
ACH-000406,-0.19321017943078586
ACH-000407,0.06515992557474176
ACH-000408,-0.4521912663857851
ACH-000410,-0.228073230750826
ACH-000411,-0.3812552949264243
ACH-000414,-0.2258513384982668
ACH-000415,-0.14344247794986767
ACH-000416,-0.35424994787224223
ACH-000420,-0.12789159155394542
ACH-000421,-0.24302168067902116
ACH-000424,-0.2281944885345826
ACH-000425,-0.10333866255406128
ACH-000426,-0.3701568904788475
ACH-000427,-0.3373294714821447
ACH-000433,-0.17504392167354846
ACH-000435,-0.02607195708146649
ACH-000436,-0.08887804315047185
ACH-000444,-0.322347591682958
ACH-000445,-0.2881834861859225
ACH-000448,-0.10111378248065347
ACH-000450,-0.1809962714026663
ACH-000452,-0.02062451007649892
ACH-000454,-0.5992818350317717
ACH-000458,-0.466578417322829
ACH-000459,-0.2532153446489315
ACH-000460,-0.18437730504227648
ACH-000461,-0.14146277779754274
ACH-000463,-0.2289578906617145
ACH-000464,-0.5241447012328372
ACH-000466,-0.4367310313832457
ACH-000467,-0.4109684282364443
ACH-000468,-0.1783793131989863
ACH-000469,-0.18644823000244096
ACH-000470,-0.005329242000848353
ACH-000471,-0.4625714070150232
ACH-000472,-0.2840690570530881
ACH-000473,-0.4196409313723961
ACH-000475,-0.3277202518075755
ACH-000476,-0.3154655671267373
ACH-000477,-0.3363557574403304
ACH-000479,-0.5430486479493772
ACH-000480,-0.4520324819836543
ACH-000481,-0.341441979626598
ACH-000483,-0.3672703135406958
ACH-000484,-0.21891844856378784
ACH-000485,-0.1315299708457864
ACH-000486,-0.3187522306035104
ACH-000487,-0.25166766374555205
ACH-000488,-0.4439128210556883
ACH-000490,-0.40451460841947184
ACH-000491,-0.2749024935991346
ACH-000495,-0.30436262100982303
ACH-000496,-0.15481036721946734
ACH-000499,-0.5398538124635827
ACH-000500,0.1027033160669108
ACH-000502,-0.1921445289614624
ACH-000503,-0.4266950110892812
ACH-000505,-0.1946461242639156
ACH-000507,-0.3231455760315801
ACH-000510,-0.37793941484139343
ACH-000511,-0.16654222329224988
ACH-000512,-0.2079292760324739
ACH-000516,-0.39641663156656803
ACH-000517,-0.34304040877763275
ACH-000518,-0.5891092968641121
ACH-000520,-0.2975741536456993
ACH-000521,-0.5216113503358054
ACH-000522,-0.11242148958330488
ACH-000524,-0.287517747696199
ACH-000527,-0.3010423376018236
ACH-000528,-0.4155512955151152
ACH-000537,-0.2774456815191742
ACH-000541,0.15893871773164184
ACH-000542,-0.40151821469013416
ACH-000544,-0.3814858313362508
ACH-000545,-0.2590295336787038
ACH-000547,-0.5005328987413641
ACH-000548,-0.4127322042547567
ACH-000549,-0.4165324858895159
ACH-000550,-0.4252064460618176
ACH-000552,-0.25112329355292984
ACH-000556,-0.3095091759665407
ACH-000557,-0.23392128780141386
ACH-000569,-0.7486882920559264
ACH-000570,-0.3396215485422155
ACH-000571,-0.3939689743342908
ACH-000573,-0.3233769955086549
ACH-000576,-0.2522575138283641
ACH-000579,-0.1733739994486557
ACH-000580,-0.21720130120518766
ACH-000584,-0.3842958263800021
ACH-000585,-0.2514049862435817
ACH-000588,-0.22477216634263245
ACH-000589,-0.22662946237124915
ACH-000591,-0.5126886896334419
ACH-000593,-0.3495571843585896
ACH-000600,-0.4799855738655813
ACH-000601,-0.4699878649612019
ACH-000605,-0.3111566921134153
ACH-000606,-0.4715528605307761
ACH-000608,-0.22932115948508056
ACH-000614,-0.4917086724301921
ACH-000616,-0.18947180974575026
ACH-000618,-0.4316940190045335
ACH-000619,-0.3456107197924093
ACH-000620,-0.2293734371251425
ACH-000621,-0.3765325383323173
ACH-000622,-0.1662617213951823
ACH-000623,-0.2651108135091739
ACH-000624,-0.23844279105994226
ACH-000627,-0.30299390653327485
ACH-000630,-0.1510257347373541
ACH-000631,-0.6542356071721407
ACH-000632,-0.11203858958255007
ACH-000633,-0.3382140402852685
ACH-000637,-0.3405428417645029
ACH-000638,-0.18726586031659373
ACH-000646,-0.4689172324741409
ACH-000647,-0.3829255636970328
ACH-000648,-0.30634480000067704
ACH-000649,-0.3316427648381566
ACH-000651,-0.20862814373626606
ACH-000652,-0.11330192313429208
ACH-000653,-0.4471725706329758
ACH-000657,-0.3707335093398474
ACH-000658,-0.4869915345765229
ACH-000661,-0.3527456402193421
ACH-000662,-0.4902563231117939
ACH-000663,-0.25488166700691345
ACH-000665,-0.19394987261622
ACH-000671,-0.17334178265509456
ACH-000672,-0.13559901774717098
ACH-000673,-0.2971579887786953
ACH-000676,-0.2999531119180519
ACH-000677,-0.3541604549773237
ACH-000681,-0.1936649601095343
ACH-000683,-0.23118953865663536
ACH-000684,-0.090216681073647
ACH-000688,-0.3019537777062542
ACH-000693,-0.3378134749200465
ACH-000694,-0.37047389383534063
ACH-000695,-0.32534063682514897
ACH-000696,-0.3038501630115799
ACH-000697,-0.4336582823617903
ACH-000699,-0.2924852574503124
ACH-000701,-0.30942601065049113
ACH-000706,-0.2563977902296237
ACH-000711,-0.3070919866636193
ACH-000713,-0.3520926995270237
ACH-000714,-0.4991106331331723
ACH-000718,-0.37051914746376624
ACH-000720,-0.40227943238676
ACH-000721,-0.2883219334043238
ACH-000724,-0.4171843363871786
ACH-000725,-0.3461492651538173
ACH-000732,-0.3885884645637183
ACH-000734,-0.22352576584563075
ACH-000735,-0.10499193742660222
ACH-000736,-0.25444826381791913
ACH-000738,-0.24892328442835465
ACH-000746,-0.5470455008920175
ACH-000747,-0.3886972589472426
ACH-000748,-0.4962334109687921
ACH-000753,-0.2261044966656541
ACH-000756,-0.4561588159857858
ACH-000757,-0.02524641002472406
ACH-000758,-0.2429362755575599
ACH-000760,-0.18135896955008368
ACH-000762,-0.3593491456249162
ACH-000763,-0.304989983243158
ACH-000764,-0.26268354497575225
ACH-000765,-0.4340534896041336
ACH-000766,-0.28514409793296996
ACH-000767,-0.27803867962659545
ACH-000768,-0.2527441233537843
ACH-000769,-0.4576500036918501
ACH-000770,-0.3621152317550459
ACH-000771,-0.2275595325614088
ACH-000773,-0.4918368721676613
ACH-000776,-0.2900068911353593
ACH-000777,-0.3710952830635004
ACH-000778,-0.20991570418008731
ACH-000781,-0.3538126534449262
ACH-000782,-0.4996353037883609
ACH-000783,-0.31105222962233275
ACH-000784,-0.4254019234941486
ACH-000785,-0.3365688725303046
ACH-000787,-0.03358831350186914
ACH-000788,-0.16433860960999264
ACH-000791,-0.3493090787751862
ACH-000792,-0.1186902928374333
ACH-000794,-0.3491578964914197
ACH-000796,-0.6356693477498722
ACH-000798,-0.09016714703146336
ACH-000799,-0.4784382329232482
ACH-000800,-0.6908773611820904
ACH-000802,-0.4707213903541387
ACH-000804,-0.2705302326473576
ACH-000805,-0.4822319640118806
ACH-000809,-0.4734560697905736
ACH-000810,-0.5702430514382638
ACH-000811,-0.2838035534908038
ACH-000817,-0.20742000239928676
ACH-000819,-0.09272098116794636
ACH-000820,-0.2580515962566364
ACH-000821,-0.3153588629916024
ACH-000822,-0.3711964763258792
ACH-000823,-0.4737932350800215
ACH-000824,-0.28882564143855244
ACH-000827,-0.16591106689214186
ACH-000829,-0.3359088692056774
ACH-000831,-0.28073533536187245
ACH-000832,-0.4799145234268255
ACH-000833,-0.34268485522559616
ACH-000834,-0.3440716026556445
ACH-000835,-0.26338385677368664
ACH-000836,0.027598193401088874
ACH-000837,-0.38435156486254457
ACH-000838,-0.1013342959069378
ACH-000839,-0.41164657426096585
ACH-000840,-0.13740849594328106
ACH-000841,-0.41460332220494456
ACH-000843,-0.4566768394012141
ACH-000846,-0.3147468856173026
ACH-000847,-0.12359804019013985
ACH-000848,-0.2641325416181101
ACH-000849,-0.26115591399127064
ACH-000851,-0.353265665160646
ACH-000855,-0.5668423575653158
ACH-000856,-0.26320217721396355
ACH-000858,-0.17014571848817764
ACH-000859,-0.515818077229475
ACH-000861,-0.34359307304484965
ACH-000862,-0.4615204406584818
ACH-000865,-0.5047447328472331
ACH-000866,-0.3575511866954044
ACH-000867,-0.1352546733894023
ACH-000869,-0.10915019273562568
ACH-000872,-0.1931263746003126
ACH-000873,-0.4722201518454646
ACH-000876,-0.17126322629496762
ACH-000878,-0.3196818481560572
ACH-000880,-0.5064149648719135
ACH-000881,-0.40243745648284496
ACH-000882,-0.3929967117136751
ACH-000884,-0.149108706335625
ACH-000885,-0.322868851712105
ACH-000887,-0.33176011756205104
ACH-000889,-0.17492941884213348
ACH-000896,-0.2590732548930044
ACH-000898,-0.31526162267643953
ACH-000900,-0.2758296017899645
ACH-000901,-0.26483705451192285
ACH-000905,-0.271076359158079
ACH-000906,-0.25502741983711336
ACH-000907,-0.3760755391600546
ACH-000910,-0.4320245322987209
ACH-000911,-0.3445924815954152
ACH-000912,-0.3886958086625719
ACH-000913,-0.2925433785321469
ACH-000915,0.051445810163151466
ACH-000916,-0.1881070636954216
ACH-000917,-0.4168533205792004
ACH-000920,-0.3943949276242821
ACH-000921,-0.2059370767522836
ACH-000924,-0.3368411000935061
ACH-000926,-0.041364914823405936
ACH-000928,-0.488877953203192
ACH-000929,-0.07819439817804018
ACH-000932,-0.3697206226835941
ACH-000935,-0.1280648832570199
ACH-000936,-0.312749910916488
ACH-000937,-0.039579523076131856
ACH-000938,-0.5741011076661148
ACH-000939,-0.11330510086956536
ACH-000941,-0.2966658458860999
ACH-000943,-0.20017426270094965
ACH-000946,-0.30508992680483144
ACH-000947,-0.36909007727722254
ACH-000948,-0.13161002503665195
ACH-000950,-0.045680162145616605
ACH-000953,-0.16569238516413232
ACH-000954,-0.6488878872612296
ACH-000957,-0.2314804393522235
ACH-000958,-0.06950370527494687
ACH-000960,-0.4396146010831089
ACH-000963,-0.2324724203986636
ACH-000968,-0.30974266022704644
ACH-000969,-0.25448455020111604
ACH-000972,0.0049771852404044475
ACH-000973,-0.2022777389384507
ACH-000974,-0.3872052023474375
ACH-000978,-0.4606170413840627
ACH-000984,-0.2273928445751373
ACH-000986,0.13885600329873365
ACH-000988,-0.3932594705449293
ACH-000993,-0.2252679511030597
ACH-000994,-0.4377961120183949
ACH-000996,-0.454309188252357
ACH-001001,-0.3340897021829746
ACH-001020,-0.09456272994077616
ACH-001028,-0.14265201613833212
ACH-001031,-0.023456535787651108
ACH-001038,-0.17404301172713518
ACH-001048,-0.2115641657042477
ACH-001050,-0.06377512614057335
ACH-001053,-0.2999036597728244
ACH-001054,-0.1026046434560038
ACH-001061,-0.10493518581077008
ACH-001067,-0.06967962141477313
ACH-001075,-0.541677049565144
ACH-001096,-0.13940313431437087
ACH-001111,-0.4838761574686677
ACH-001119,-0.2962316609985382
ACH-001128,0.2278621505829944
ACH-001134,-0.4659167430094884
ACH-001151,-0.1652625140783859
ACH-001163,-0.1787289123941465
ACH-001164,-0.3307893286356185
ACH-001183,-0.278200833180668
ACH-001192,0.0404976076534656
ACH-001193,-0.13517966618727925
ACH-001196,-0.28011306998879537
ACH-001197,-0.6936624988172084
ACH-001205,-0.4025470887864975
ACH-001211,-0.3081247662063061
ACH-001212,-0.4532444080520318
ACH-001228,-0.2964317985324669
ACH-001232,-0.3276275201012206
ACH-001239,-0.4281952167060632
ACH-001270,-0.298177973922766
ACH-001274,-0.3371157963763528
ACH-001275,-0.4712283325919106
ACH-001277,-0.2333175320903777
ACH-001278,-0.6014681998269252
ACH-001280,-0.12298954786620225
ACH-001283,-0.1045624959548949
ACH-001289,-0.4569107470045796
ACH-001300,-0.18416038706913687
ACH-001301,-0.2561358788708721
ACH-001302,-0.1958182517113648
ACH-001306,-0.3967456964623451
ACH-001318,-0.4551275149388988
ACH-001322,-0.4047144466761758
ACH-001328,-0.13426576724533532
ACH-001332,-0.28121814757505426
ACH-001336,-0.2654132535338325
ACH-001346,-0.4498753795442084
ACH-001353,-0.4484185165573781
ACH-001354,-0.07877241711513434
ACH-001367,-0.08125767430140045
ACH-001368,-0.10001967944268528
ACH-001374,-0.2628882501887549
ACH-001377,-0.5989254389125497
ACH-001380,-0.07205651339617755
ACH-001391,-0.3267473239207808
ACH-001408,-0.26529570292655474
ACH-001430,-0.2780691656508696
ACH-001431,-0.3785220028133315
ACH-001450,-0.18183729084422465
ACH-001496,-0.30887152821785163
ACH-001500,-0.13929111911959696
ACH-001523,-0.3477246550255487
ACH-001532,-0.20835030174764765
ACH-001550,-0.039330647070980905
ACH-001552,-0.2540287423191568
ACH-001554,-0.41119352656691216
ACH-001654,-0.328304016045182
ACH-001735,-0.3358974430416259
ACH-001736,-0.34622117182081985
ACH-001737,-0.17788562060903104
ACH-001740,-0.20591307624326294
ACH-001745,-0.3460299133649583
ACH-001765,-0.3423212670961885
