,NENF (29937)
ACH-000210,-0.3037140678472722
ACH-000211,-0.13317927816069675
ACH-000215,-0.2508077515233346
ACH-000221,-0.11405471997268385
ACH-000222,-0.10318424650741516
ACH-000223,-0.1904252593034604
ACH-000226,-0.3770812009699967
ACH-000227,-0.1481234447318009
ACH-000228,-0.15806654190702887
ACH-000231,-0.2028018071317804
ACH-000232,-0.20617692645154787
ACH-000233,-0.2876150646301697
ACH-000234,-0.08877565753885842
ACH-000235,-0.2298823003468457
ACH-000237,-0.11150215980684253
ACH-000238,-0.2424881694875434
ACH-000242,0.1036168796257092
ACH-000243,-0.09631458050887937
ACH-000244,-0.1169719885951489
ACH-000246,-0.22064740599445345
ACH-000248,-0.09231514367984536
ACH-000250,-0.02067064229310137
ACH-000251,-0.3276205303059341
ACH-000252,0.10627431398676568
ACH-000253,-0.05640837400932772
ACH-000255,-0.2290950532579007
ACH-000256,-0.0358020459341681
ACH-000257,0.013110933489590507
ACH-000258,-0.37555080166216415
ACH-000259,-0.03554300932948872
ACH-000260,-0.09287196560312057
ACH-000261,-0.14360041802214332
ACH-000262,0.051640613793275114
ACH-000263,-0.13086981681949575
ACH-000264,-0.16016347038145154
ACH-000265,-0.22847502769017405
ACH-000266,-0.22135775534437635
ACH-000272,-0.3627284497884758
ACH-000274,-0.2170854784853788
ACH-000277,0.0055821441175308685
ACH-000278,-0.07250013549219624
ACH-000279,-0.010380733306735269
ACH-000280,-0.12059136187787488
ACH-000281,-0.09173308814005073
ACH-000288,-0.0517010099340198
ACH-000291,-0.15880431251689098
ACH-000293,0.07392696045929202
ACH-000294,0.0945063327192196
ACH-000295,0.04926208407820016
ACH-000296,0.17977250641033052
ACH-000302,-0.1362609397215123
ACH-000304,-0.2914299984696195
ACH-000307,-0.1070253969670234
ACH-000308,-0.2884923353677688
ACH-000310,-0.2194538145716189
ACH-000311,-0.05280876442048671
ACH-000312,-0.10787675234557532
ACH-000315,0.11111140827368783
ACH-000316,-0.11679883204050664
ACH-000317,-0.1895717361885613
ACH-000318,0.029642371250244444
ACH-000319,-0.10069714133543023
ACH-000320,-0.07822052311035217
ACH-000322,-0.17273649799368218
ACH-000323,-0.17062606788425766
ACH-000324,-0.20056465432940834
ACH-000329,-0.19282480160678836
ACH-000330,-0.25543445868014564
ACH-000331,-0.12626357153428547
ACH-000332,-0.1137926830723988
ACH-000334,0.01862055707995055
ACH-000335,-0.012744898377925848
ACH-000336,-0.19735588691062148
ACH-000337,0.06049707038944874
ACH-000338,-0.4888036939843646
ACH-000339,-0.06290959161136911
ACH-000341,-0.16710045270891166
ACH-000348,-0.1465740826467177
ACH-000350,-0.20245314693274316
ACH-000352,-0.1322752625123332
ACH-000356,-0.3325702915633246
ACH-000361,-0.4416125344676168
ACH-000362,-0.10274938377310484
ACH-000363,-0.12310891767773265
ACH-000364,-0.16102808601794702
ACH-000365,-0.14151031374554718
ACH-000366,-0.15040143688855045
ACH-000368,-0.1151976452142593
ACH-000374,-0.2260954920652349
ACH-000375,-0.2623725749464071
ACH-000376,-0.13158389668901602
ACH-000381,-0.2524350095647788
ACH-000383,-0.1569778065080013
ACH-000387,-0.10016251869385556
ACH-000389,-0.024026757209592284
ACH-000390,-0.2964463582514041
ACH-000393,-0.09922774498555953
ACH-000395,-0.026468225841059383
ACH-000396,-0.327511254393466
ACH-000397,-0.2421482128350464
ACH-000401,-0.4566495157971139
ACH-000402,-0.4714001061236064
ACH-000403,-0.2431347834434252
ACH-000404,-0.18149429237698836
ACH-000406,-0.08902794782927954
ACH-000407,-0.1949016552988114
ACH-000408,-0.21023923079388968
ACH-000410,-0.09730612249334868
ACH-000411,-0.164660169002778
ACH-000414,-0.15499152430950866
ACH-000415,-0.1024930403073648
ACH-000416,-0.15021703712553802
ACH-000420,-0.02782827263313811
ACH-000421,-0.11646195127706142
ACH-000424,0.06988499398768265
ACH-000425,-0.07374031971113419
ACH-000426,-0.1730965468055711
ACH-000427,0.021559772590468512
ACH-000433,-0.11525753245140485
ACH-000435,0.08962363565442592
ACH-000436,-0.13606376043901705
ACH-000444,-0.14491760572084272
ACH-000445,-0.060075867340753736
ACH-000448,-0.19797507025226632
ACH-000450,-0.17077103066701954
ACH-000452,-0.12247280450263308
ACH-000454,-0.10261843713726188
ACH-000458,-0.0062372078092717866
ACH-000459,-0.1212085370876638
ACH-000460,-0.17441069668307654
ACH-000461,0.029713192002357208
ACH-000463,-0.16966253841648235
ACH-000464,-0.21041458661636986
ACH-000466,-0.003955538504899167
ACH-000467,-0.03922458736739262
ACH-000468,-0.20745588574280116
ACH-000469,-0.09830439026738656
ACH-000470,-0.1472044330567592
ACH-000471,-0.07444345817146955
ACH-000472,-0.16888546132012744
ACH-000473,-0.07559552754641853
ACH-000475,-0.07311289711097721
ACH-000476,-0.04373228195440579
ACH-000477,-0.07767705745760685
ACH-000479,-0.2302549280561852
ACH-000480,-0.10112519521719966
ACH-000481,-0.1880614847169985
ACH-000483,-0.016049132831047436
ACH-000484,-0.24402517855462874
ACH-000485,-0.003930419005390404
ACH-000486,-0.0718964408500626
ACH-000487,0.0077016261540211435
ACH-000488,-0.07299718525622764
ACH-000490,-0.11393375650028816
ACH-000491,-0.07093235816301087
ACH-000495,-0.20832744329041647
ACH-000496,0.023014060772008568
ACH-000499,-0.15728071242148975
ACH-000500,-0.41910537044816204
ACH-000502,-0.11862995013747192
ACH-000503,-0.12146001387406455
ACH-000505,-0.0874843898924525
ACH-000507,-0.026176584198063596
ACH-000510,-0.15098828225740907
ACH-000511,-0.042044994029413904
ACH-000512,-0.015818045524666955
ACH-000516,-0.1827938636268113
ACH-000517,-0.12217188394390367
ACH-000518,-0.18261748578848447
ACH-000520,-0.04737232751301106
ACH-000521,-0.1190470682472315
ACH-000522,-0.10953626889529383
ACH-000524,-0.08914350513493291
ACH-000527,-0.12536477769325266
ACH-000528,-0.16478299938965424
ACH-000537,-0.24017730712948904
ACH-000541,-0.10538788737296202
ACH-000542,0.01056619794063623
ACH-000544,-0.11425989264079504
ACH-000545,-0.1465014571255944
ACH-000547,-0.14691161871766767
ACH-000548,-0.10514314686386372
ACH-000549,0.003198686420355337
ACH-000550,-0.1257210904410146
ACH-000552,-0.0634057958541291
ACH-000556,-0.06402526886680382
ACH-000557,-0.0847430361272725
ACH-000569,0.02325866853894374
ACH-000570,-0.0002965253613353835
ACH-000571,-0.24500986876698336
ACH-000573,-0.10053461423492137
ACH-000576,-0.21603701626466046
ACH-000579,0.01376326947090804
ACH-000580,-0.12105814168629145
ACH-000584,-0.12374707679790935
ACH-000585,-0.15892911984555705
ACH-000588,-0.4038616982157266
ACH-000589,-0.012690303211286079
ACH-000591,0.15702533670025656
ACH-000593,-0.2656380860919501
ACH-000600,-0.20535937832260612
ACH-000601,-0.12489041579846193
ACH-000605,-0.0886222037415378
ACH-000606,-0.09886963445365696
ACH-000608,-0.16529146100262715
ACH-000614,-0.1144156047372426
ACH-000616,-0.03745364675120763
ACH-000618,-0.11193708220778932
ACH-000619,-0.12330921119297662
ACH-000620,-0.18602647535482
ACH-000621,-0.12026181307854387
ACH-000622,-0.2600241794720055
ACH-000623,-0.0853738301475844
ACH-000624,-0.11031184149400364
ACH-000627,-0.1693922961906047
ACH-000630,-0.16957557325594536
ACH-000631,-0.127238548131431
ACH-000632,-0.09643107087387763
ACH-000633,-0.09780876427383127
ACH-000637,-0.040490069090098495
ACH-000638,-0.1756700485760252
ACH-000646,-0.0981032613285998
ACH-000647,-0.1597652140592004
ACH-000648,-0.12633709018174222
ACH-000649,-0.21930492768861132
ACH-000651,-0.09262881775527362
ACH-000652,-0.09732818486124567
ACH-000653,-0.09330064552184736
ACH-000657,-0.21776609817589734
ACH-000658,-0.1413310764514163
ACH-000661,-0.08585419442234397
ACH-000662,-0.15239027679452868
ACH-000663,-0.22982938621046226
ACH-000665,-0.14960739559447378
ACH-000671,-0.19467982467546904
ACH-000672,0.04705993544282661
ACH-000673,-0.10473463373273594
ACH-000676,-0.17583713649323687
ACH-000677,-0.13905346655859074
ACH-000681,-0.12374201621188645
ACH-000683,-0.17677531223538095
ACH-000684,-0.13612762114652088
ACH-000688,-0.15401465158989536
ACH-000693,-0.13607495214624393
ACH-000694,-0.2012576185857667
ACH-000695,0.1343602792259325
ACH-000696,-0.2247552544684608
ACH-000697,-0.3061064506483178
ACH-000699,-0.14160180097465236
ACH-000701,-0.15019674516410464
ACH-000706,-0.05411709479325071
ACH-000711,-0.2356960965724461
ACH-000713,-0.22640102429772346
ACH-000714,-0.15049451428818916
ACH-000718,-0.2963179991324135
ACH-000720,-0.040225762357178216
ACH-000721,-0.13216508118818185
ACH-000724,-0.22322612421482024
ACH-000725,-0.21388033084833008
ACH-000732,0.013301679828460576
ACH-000734,-0.14753302368199925
ACH-000735,-0.3393461582635145
ACH-000736,-0.19513366411066926
ACH-000738,-0.11730264864884765
ACH-000746,-0.16234013129720712
ACH-000747,-0.1899040192748762
ACH-000748,-0.10288538842346223
ACH-000753,-0.12438437418500765
ACH-000756,-0.13240355849540336
ACH-000757,-0.3049538993224897
ACH-000758,-0.1938836294804138
ACH-000760,-0.21978554956950605
ACH-000762,-0.09387790116930113
ACH-000763,-0.06345757767423574
ACH-000764,-0.16398523520252295
ACH-000765,-0.11041900891090414
ACH-000766,-0.1346895744504813
ACH-000767,-0.17113139249546455
ACH-000768,-0.14584906279412108
ACH-000769,-0.07359063159081182
ACH-000770,0.032428747910863726
ACH-000771,-0.10715008500237856
ACH-000773,-0.14323149036985494
ACH-000776,-0.0006207044384723093
ACH-000777,0.02652460954995818
ACH-000778,-0.01903425513325677
ACH-000781,-0.18660897368973806
ACH-000782,-0.031902092196527364
ACH-000783,-0.15668861770937936
ACH-000784,-0.20127101121204044
ACH-000785,-0.25622830884106074
ACH-000787,-0.08935969578052094
ACH-000788,-0.16043081722131505
ACH-000791,-0.18065936289658968
ACH-000792,-0.2038541695087163
ACH-000794,-0.050011444087795925
ACH-000796,-0.13372015689350966
ACH-000798,-0.2992984906707926
ACH-000799,-0.10744605303901904
ACH-000800,-0.07232094212227894
ACH-000802,-0.2033975147664032
ACH-000804,0.12266545371384953
ACH-000805,-0.07658882991738063
ACH-000809,-0.08890809852617647
ACH-000810,-0.06583832268327036
ACH-000811,-0.21632522838357068
ACH-000817,0.09182599296765973
ACH-000819,-0.18322693404106105
ACH-000820,-0.026763725121992044
ACH-000821,-0.1322414642665312
ACH-000822,-0.14362474515965612
ACH-000823,-0.06356941863347584
ACH-000824,-0.1336542395683297
ACH-000827,-0.1062535845477546
ACH-000829,-0.20578823315097344
ACH-000831,-0.1154045136219095
ACH-000832,-0.11419328424884988
ACH-000833,-0.24195827486766455
ACH-000834,-0.1929829585057918
ACH-000835,-0.20693655174203454
ACH-000836,-0.09839541107756616
ACH-000837,-0.2127047791131252
ACH-000838,-0.5032158893030213
ACH-000839,0.014600086544913219
ACH-000840,0.06407690407612147
ACH-000841,-0.036995114619545584
ACH-000843,-0.1261814032785824
ACH-000846,-0.12783952955932354
ACH-000847,-0.20782423826518745
ACH-000848,-0.2578018586211252
ACH-000849,-0.3370592172749364
ACH-000851,-0.1940392344340013
ACH-000855,-0.2321576091666328
ACH-000856,-0.09821485814054594
ACH-000858,-0.02950775391938776
ACH-000859,-0.09653036858552357
ACH-000861,-0.13124401552057086
ACH-000862,-0.10213351264778936
ACH-000865,-0.1423236761730854
ACH-000866,-0.2756503276983735
ACH-000867,-0.25383332353969124
ACH-000869,-0.13017022696142316
ACH-000872,-0.11383137653525155
ACH-000873,-0.3059615169659912
ACH-000876,-0.16798825350429658
ACH-000878,-0.003453201032290345
ACH-000880,-0.20067429622788116
ACH-000881,-0.14562395719322607
ACH-000882,0.03568798171361123
ACH-000884,-0.19379614696083905
ACH-000885,0.03591525715109351
ACH-000887,-0.1610130655004243
ACH-000889,-0.1540186782946916
ACH-000896,-0.0871345499115803
ACH-000898,-0.0326689493220224
ACH-000900,-0.08487932011251341
ACH-000901,-0.039369643598526564
ACH-000905,-0.0980177904052278
ACH-000906,-0.1989177489144143
ACH-000907,-0.20213698877184613
ACH-000910,-0.2340817620560937
ACH-000911,-0.2791879313598601
ACH-000912,-0.2110690402076126
ACH-000913,-0.04522362858887402
ACH-000915,-0.13485928934597008
ACH-000916,-0.2440890528276996
ACH-000917,-0.2084065615955605
ACH-000920,-0.412071235844706
ACH-000921,-0.012944280184235444
ACH-000924,-0.3209729930117915
ACH-000926,-0.19085808202316248
ACH-000928,-0.09411579498311748
ACH-000929,-0.010460125115571258
ACH-000932,-0.10869209866618224
ACH-000935,-0.1149248656799534
ACH-000936,-0.12426635381760713
ACH-000937,-0.04751412709096147
ACH-000938,-0.020261075765614374
ACH-000939,0.06500926662769646
ACH-000941,-0.07834529722215798
ACH-000943,-0.2905691310081569
ACH-000946,-0.16447502220197982
ACH-000947,-0.20345198398821232
ACH-000948,-0.06342142925603682
ACH-000950,0.06947567939422421
ACH-000953,-0.09772081848770882
ACH-000954,-0.1844585514782867
ACH-000957,-0.06504053169970574
ACH-000958,0.0054032525241024506
ACH-000960,-0.1244986525421063
ACH-000963,-0.11871326709768795
ACH-000968,-0.18094702061395407
ACH-000969,-0.2010814352697512
ACH-000972,-0.3055669942543089
ACH-000973,-0.1213870619871134
ACH-000974,-0.24588340241140974
ACH-000978,-0.12315842394878067
ACH-000984,-0.08035747429270969
ACH-000986,0.052306824445435496
ACH-000988,-0.20237990802577244
ACH-000993,-0.1142819775473798
ACH-000994,-0.05878554074003081
ACH-000996,-0.2587784497402603
ACH-001001,-0.16932827268861722
ACH-001020,-0.3123230678812605
ACH-001028,-0.1266051752550429
ACH-001031,-0.08903474656383878
ACH-001038,-0.19534553622974007
ACH-001048,-0.1083254761111637
ACH-001050,-0.15651611302660753
ACH-001053,-0.13008254200910968
ACH-001054,-0.20449776102091333
ACH-001061,-0.16340044588850333
ACH-001067,-0.1843265863550438
ACH-001075,-0.12153872296937827
ACH-001096,-0.2917443680307289
ACH-001111,-0.3287008417817321
ACH-001119,-0.026899452881909727
ACH-001128,-0.12279379272109175
ACH-001134,-0.25589575402232384
ACH-001151,-0.20941929682427185
ACH-001163,-0.12046372479563827
ACH-001164,0.04636646363264597
ACH-001183,-0.1872497811274672
ACH-001192,-0.15836461967112506
ACH-001193,-0.1323307171759487
ACH-001196,-0.04601919843256777
ACH-001197,-0.14253195452673065
ACH-001205,-0.2309429814270664
ACH-001211,-0.2404180885155037
ACH-001212,-0.14062473674395234
ACH-001228,-0.2017804420391398
ACH-001232,-0.11562513757220927
ACH-001239,-0.07823399452608977
ACH-001270,-0.2602730377257383
ACH-001274,-0.11547414785134195
ACH-001275,-0.09556807429785824
ACH-001277,-0.1375598844367402
ACH-001278,-0.06500293432379478
ACH-001280,-0.11857881888494368
ACH-001283,-0.05225869732201952
ACH-001289,-0.0963178924010405
ACH-001300,-0.1303489560796646
ACH-001301,-0.13341642369718765
ACH-001302,-0.16755597949980075
ACH-001306,-0.117186409271861
ACH-001318,-0.18126279262112094
ACH-001322,-0.2170989332563044
ACH-001328,-0.17614858530935712
ACH-001332,-0.14302486677986578
ACH-001336,-0.03802229042368032
ACH-001346,-0.16812580580485142
ACH-001353,-0.28067022522059265
ACH-001354,-0.20997931297630268
ACH-001367,-0.1925049960157102
ACH-001368,-0.15850471255019288
ACH-001374,-0.3452676856866367
ACH-001377,-0.16453075011040014
ACH-001380,-0.2591090453612604
ACH-001391,-0.16612356139678672
ACH-001408,0.022588757531054424
ACH-001430,-0.2029950258091533
ACH-001431,-0.1668787254657613
ACH-001450,-0.15617547546584518
ACH-001496,-0.15959215050759576
ACH-001500,-0.01098754279948592
ACH-001523,-0.0829018856278569
ACH-001532,-0.06652741433884365
ACH-001550,-0.14596372081324907
ACH-001552,-0.10521880015693784
ACH-001554,-0.12576926308371372
ACH-001654,-0.11019302385201643
ACH-001735,-0.07859270563215758
ACH-001736,-0.1750229466483639
ACH-001737,-0.2122235993957415
ACH-001740,-0.05660809065402385
ACH-001745,-0.4196595169352935
ACH-001765,-0.14908041793117344
