,CCDC38 (120935)
ACH-000004,-0.2152712546566439
ACH-000005,-0.283442802705281
ACH-000007,-0.09493231999717032
ACH-000009,-0.18562357872913435
ACH-000011,-0.15320752680159114
ACH-000012,-0.17337660970627564
ACH-000013,-0.1077349239490754
ACH-000014,-0.08951806126064138
ACH-000015,-0.12786506628767166
ACH-000017,-0.27417366778588703
ACH-000018,-0.11936650317682747
ACH-000019,-0.056825006957716875
ACH-000021,-0.2467716139598187
ACH-000022,-0.03612639718422743
ACH-000025,-0.3231740525639487
ACH-000028,-0.06573765496776819
ACH-000030,-0.1238814293710684
ACH-000035,-0.043288400440251264
ACH-000036,-0.10742075988760966
ACH-000037,-0.19857985904204428
ACH-000039,-0.20203043069682994
ACH-000040,-0.14521942899008394
ACH-000041,-0.051991980667643226
ACH-000042,-0.15428005462302075
ACH-000045,-0.0994997095772768
ACH-000047,-0.21345977360234808
ACH-000052,-0.07062268141230878
ACH-000053,-0.10069795687928418
ACH-000054,-0.09944647361035062
ACH-000055,-0.056437310141773986
ACH-000060,-0.08021922837329137
ACH-000067,-0.17154358619008514
ACH-000070,-0.12103638729631162
ACH-000075,-0.12280645781965767
ACH-000078,0.02952808605733593
ACH-000082,-0.2732420223106227
ACH-000085,-0.1445091534937258
ACH-000086,-0.22232603994037428
ACH-000087,-0.16951452076620513
ACH-000092,-0.11150650407881152
ACH-000095,0.07616712503685774
ACH-000097,-0.06849033789799568
ACH-000098,-0.10205672086171952
ACH-000099,-0.1573583646111312
ACH-000108,-0.14395488367743353
ACH-000113,-0.14095045613827276
ACH-000116,-0.1322607655468524
ACH-000118,-0.12628371080129666
ACH-000120,-0.060041907741803076
ACH-000123,-0.19918269142939088
ACH-000127,-0.12230203357207438
ACH-000128,-0.1433850890973872
ACH-000132,0.0010886062200805935
ACH-000133,-0.2220619562075856
ACH-000137,-0.33289513692845657
ACH-000138,-0.2705699346004332
ACH-000142,-0.28869202750170403
ACH-000143,-0.17180834533160352
ACH-000146,-0.07416725663482725
ACH-000148,-0.09395525152203378
ACH-000150,-0.1782382762591325
ACH-000152,-0.09293413388972104
ACH-000153,-0.04210026003539481
ACH-000159,-0.09254046205799428
ACH-000160,-0.14472182235740658
ACH-000163,-0.15919363325317082
ACH-000167,-0.2795095481247003
ACH-000168,-0.007851884482553648
ACH-000169,-0.16192071253227305
ACH-000178,-0.17830458243693156
ACH-000183,-0.2403020062179447
ACH-000188,-0.07374993998248715
ACH-000189,-0.19215020671418054
ACH-000190,-0.3044108232551301
ACH-000198,-0.013170023587658666
ACH-000203,0.07847917946529716
ACH-000204,-0.26058815534300794
ACH-000206,0.045065042364065014
ACH-000207,-0.04760811263018167
ACH-000208,-0.18888157710539594
ACH-000210,-0.1195150028805341
ACH-000211,-0.17701310389054056
ACH-000215,-0.1005942272034591
ACH-000221,-0.1448622726784899
ACH-000222,-0.1597169152672345
ACH-000223,-0.20020861645262836
ACH-000226,-0.15038783747547205
ACH-000227,-0.1297583431119867
ACH-000228,-0.08422776628706928
ACH-000231,-0.1119796478299362
ACH-000232,-0.17436813767092654
ACH-000233,-0.16307936830101044
ACH-000234,-0.0327112322083013
ACH-000235,-0.13116951077690325
ACH-000237,-0.2541784758468901
ACH-000238,-0.3154470387483374
ACH-000242,-0.18778836684610925
ACH-000243,-0.18960373457197988
ACH-000244,-0.12754910405106418
ACH-000246,-0.0973064070347799
ACH-000248,-0.21548436682127375
ACH-000250,-0.12993352331524752
ACH-000251,-0.4414630730715538
ACH-000252,-0.1489869723618812
ACH-000253,-0.17706199506306325
ACH-000255,-0.09022887087643393
ACH-000256,-0.019037158422946718
ACH-000257,-0.2261052591163261
ACH-000258,-0.05142672824197208
ACH-000259,-0.12489427807838475
