,BYSL (705)
ACH-000260,-1.0437338060657433
ACH-000261,-0.9127835299885816
ACH-000262,-1.0934901781675057
ACH-000263,-0.913745484464314
ACH-000264,-1.1537748329405348
ACH-000265,-1.0058687918453924
ACH-000266,-0.8907257626138455
ACH-000272,-0.9401415515900112
ACH-000274,-0.9644858357854708
ACH-000277,-0.8828391515794258
ACH-000278,-0.8493197758602344
ACH-000279,-1.0210160661490204
ACH-000280,-1.0580590005976338
ACH-000281,-1.0736230030748903
ACH-000288,-0.8684441388856933
ACH-000291,-1.0703991412895981
ACH-000293,-0.8305159675822416
ACH-000294,-0.8061994837314697
ACH-000295,-1.1171083742075203
ACH-000296,-0.8743406836434494
ACH-000302,-0.8549933130141629
ACH-000304,-0.9146570136583696
ACH-000307,-1.2554790257500574
ACH-000308,-1.0972462962199292
ACH-000310,-0.8134205308547207
ACH-000311,-0.9771191514155136
ACH-000312,-1.0450007259809742
ACH-000315,-0.7679776566340176
ACH-000316,-0.8474863661072108
ACH-000317,-1.2953877008503754
ACH-000318,-0.8418111420749168
ACH-000319,-1.0974242438229165
ACH-000320,-1.1135402296028647
ACH-000322,-0.922550214163789
ACH-000323,-1.0603359295014243
ACH-000324,-0.871970239725614
ACH-000329,-0.2924973763492132
ACH-000330,-1.134769844956036
ACH-000331,-1.0594049023561685
ACH-000332,-0.4697650469975858
ACH-000334,-1.0175776009839308
ACH-000335,-0.9253183965085487
ACH-000336,-1.2158719348298883
ACH-000337,-0.8476045532839686
ACH-000338,-0.15039225994871616
ACH-000339,-1.0550145168417266
ACH-000341,-1.0261165863394586
ACH-000348,-0.9084135406485792
ACH-000350,-0.8922993153855597
ACH-000352,-1.1305838530052943
ACH-000356,-0.8271719347975098
ACH-000361,-0.9973385516725763
ACH-000362,-0.8534468370320242
ACH-000363,-1.2283966332514578
ACH-000364,-1.0854256083611613
ACH-000365,-0.8962089821831083
ACH-000366,-0.9140276963670934
ACH-000368,-1.0830411398993318
ACH-000374,-0.9678198623388141
ACH-000375,-1.1852594827861065
ACH-000376,-0.960943893278442
ACH-000381,-0.8495312524065436
ACH-000383,-0.8848870568370893
ACH-000387,-1.0524988442173369
ACH-000389,-1.0146452188114974
ACH-000390,-0.9700967221209188
ACH-000393,-1.0946782799865968
ACH-000395,-0.8917489725614007
ACH-000396,-1.1192757301614242
ACH-000397,-1.0613800702919225
ACH-000401,-0.9096942324843456
ACH-000402,-1.0066164793918466
ACH-000403,-0.9927867971861274
ACH-000404,-1.0218440402957834
ACH-000406,-0.8003240836130228
ACH-000407,-0.9268636674240898
ACH-000408,-1.0381472301367936
ACH-000410,-0.9614575680543012
ACH-000411,-1.0172434011212714
ACH-000414,-1.0919160839584858
ACH-000415,-0.9170246034692144
ACH-000416,-1.1204833144372035
ACH-000420,-1.1586641289651696
ACH-000421,-1.0265126708793375
ACH-000424,-0.8806087302816341
ACH-000425,-0.9975415605449508
ACH-000426,-1.2992706741112152
ACH-000427,-0.8695058179098644
ACH-000433,-1.0242068447334498
ACH-000435,-1.0833537171169525
ACH-000436,-1.0507409542291326
ACH-000444,-0.9111833667604066
ACH-000445,-0.8757538390146963
ACH-000448,-0.9729591040100424
ACH-000450,-0.8345692615374251
ACH-000452,-1.1541507906006965
ACH-000454,-1.0388367887113024
ACH-000458,-1.1164889360874175
ACH-000459,-0.7495286719828552
ACH-000460,-1.0494595448157908
ACH-000461,-0.5121349873079515
ACH-000463,-0.9278096283770452
ACH-000464,-1.0197147062972294
ACH-000466,-1.2235272674801771
ACH-000467,-0.8891543553850547
ACH-000468,-0.8787138545605332
ACH-000469,-0.9666615696528108
ACH-000470,-0.9459991963708884
ACH-000471,-1.0734126055847146
ACH-000472,-0.8845390602861161
ACH-000473,-1.0920915428931572
ACH-000475,-1.0390177490944534
ACH-000476,-1.1488250752388312
ACH-000477,-0.8605445779255401
ACH-000479,-0.9211135847064206
ACH-000480,-1.1593012139126753
ACH-000481,-0.95646555787362
ACH-000483,-1.022699286458712
ACH-000484,-0.9091775427955
ACH-000485,-0.8622687124132032
ACH-000486,-1.0944053810383196
ACH-000487,-0.9632192804473572
ACH-000488,-0.9975074307266988
ACH-000490,-0.9469360422272676
ACH-000491,-1.0170036262044526
ACH-000495,-0.8066027767029363
ACH-000496,-1.0080763723643826
ACH-000499,-1.1348447954643521
ACH-000500,-1.2640344269717843
ACH-000502,-0.9423614242768804
ACH-000503,-0.9763505486808768
ACH-000505,-0.9596409990913812
ACH-000507,-0.9276359852383408
ACH-000510,-0.9730066361476496
ACH-000511,-1.2428081553799477
ACH-000512,-1.0371752126241347
ACH-000516,-0.9346715180288344
ACH-000517,-1.0752583782720848
ACH-000518,-1.0454832299261465
ACH-000520,-0.6875443867455997
ACH-000521,-1.0819716635434786
ACH-000522,-1.162469992845525
ACH-000524,-1.1074231723360268
ACH-000527,-1.1734318656423337
ACH-000528,-0.994512626894277
ACH-000537,-1.1837274625816894
ACH-000541,-0.8005894378605021
ACH-000542,-1.096852188265124
ACH-000544,-1.1615928461230915
ACH-000545,-1.059528422482525
ACH-000547,-1.2339192755657749
ACH-000548,-0.8921234563875025
ACH-000549,-0.911992115754078
ACH-000550,-1.2831008954882628
ACH-000552,-1.0922676649664411
ACH-000556,-1.0198467707512062
ACH-000557,-1.0653613375653046
ACH-000569,-0.8289593624739778
ACH-000570,-0.8805425087243319
ACH-000571,-0.9665992788252686
ACH-000573,-1.1523286748354709
ACH-000576,-1.0427061764399177
ACH-000579,-0.8178228926349497
ACH-000580,-0.8500342937054388
ACH-000584,-0.9642587225279692
ACH-000585,-0.8651115969347353
ACH-000588,-1.0945952420589862
ACH-000589,-1.219302939976571
ACH-000591,-0.9668645216290254
ACH-000593,-0.9563740302301736
ACH-000600,-0.8516571172510154
ACH-000601,-0.9910598863031008
ACH-000605,-0.8834656351987732
ACH-000606,-1.0077401094349476
ACH-000608,-0.8927496653506289
ACH-000614,-1.0536288064619723
ACH-000616,-0.8900035083610464
ACH-000618,-1.0295027030915964
ACH-000619,-1.0338010428166715
ACH-000620,-0.9814321194798004
ACH-000621,-0.9258138308760604
ACH-000622,-1.3765745014142523
ACH-000623,-1.0060664473306486
ACH-000624,-1.0381543487362754
ACH-000627,-0.9209969730695364
ACH-000630,-0.8434280935426742
ACH-000631,-1.0713502137424953
ACH-000632,-0.8954660033802655
ACH-000633,-1.0791976935421637
ACH-000637,-1.2299323977600312
ACH-000638,-0.8768714013544502
ACH-000646,-1.0235129677871715
ACH-000647,-1.1088263699526997
ACH-000648,-0.9522738442918756
ACH-000649,-1.0806643195355246
ACH-000651,-0.9664770374292392
ACH-000652,-1.0529465505543891
ACH-000653,-0.9570872193942592
ACH-000657,-0.9218753415555048
ACH-000658,-0.9528370510436812
ACH-000661,-1.1096617847551966
ACH-000662,-0.7763360604701912
ACH-000663,-1.1593089002539756
ACH-000665,-1.085256663850091
ACH-000671,-1.1701945067581712
ACH-000672,-0.9422589103956592
ACH-000673,-0.8951075346207892
ACH-000676,-0.9704410108168856
ACH-000677,-1.098107021392801
ACH-000681,-1.030638562985532
ACH-000683,-1.0758099259365923
ACH-000684,-1.0742646950536476
ACH-000688,-0.9046585988037288
ACH-000693,-0.879415860158995
ACH-000694,-1.0002067269118864
ACH-000695,-1.0303262430685365
ACH-000696,-0.9797850509459336
ACH-000697,-0.9473665843851008
ACH-000699,-0.8064970469562752
ACH-000701,-0.9921258242717276
ACH-000706,-1.2152443474812005
ACH-000711,-0.9703990820776479
ACH-000713,-0.7673932998245179
ACH-000714,-0.8456382678910829
ACH-000718,-0.9589066246942316
ACH-000720,-0.8552154023943639
ACH-000721,-0.9599135260190814
ACH-000724,-0.9141139329794318
ACH-000725,-0.7914174861224503
ACH-000732,-0.8275853286646172
ACH-000734,-1.01689872663027
ACH-000735,-0.8860865324660038
ACH-000736,-0.7908892914672603
ACH-000738,-1.1174466475789984
ACH-000746,-1.054907085390735
ACH-000747,-0.9097803786779692
ACH-000748,-1.143497844608347
ACH-000753,-0.9832530465118352
ACH-000756,-0.8610308341614571
ACH-000757,-1.0204088187540457
ACH-000758,-1.0681884755495317
ACH-000760,-1.1489598401325587
ACH-000762,-1.0249839917142791
ACH-000763,-0.9652101102672644
ACH-000764,-0.9776855224605264
ACH-000765,-1.0560841945253017
ACH-000766,-1.1318257810088541
ACH-000767,-1.0303566372603243
ACH-000768,-0.7054500269914741
ACH-000769,-0.987065980868318
ACH-000770,-0.9916463337948794
ACH-000771,-0.8580454248620395
ACH-000773,-0.9598533955346252
ACH-000776,-1.0316725590718054
ACH-000777,-1.0819420810888598
ACH-000778,-1.341538137789221
ACH-000781,-1.1984662268957198
ACH-000782,-0.9964511584722382
ACH-000783,-0.6751068438724328
ACH-000784,-1.1386887047766696
ACH-000785,-0.7796593483954789
ACH-000787,-0.9447316234291726
ACH-000788,-1.0328469483814575
ACH-000791,-0.9433124022012928
ACH-000792,-0.6075674101338604
ACH-000794,-0.7736121396774573
ACH-000796,-0.8465059312319558
ACH-000798,-1.03439678471451
ACH-000799,-1.0025685458200484
ACH-000800,-1.031917934589479
ACH-000802,-0.914760305734412
ACH-000804,-0.9645882377562908
ACH-000805,-1.2030887332221516
ACH-000809,-0.9028775630600632
ACH-000810,-0.7245571662385301
ACH-000811,-1.1029599328578503
ACH-000817,-1.2910403984362366
ACH-000819,-1.1598321429374543
ACH-000820,-1.1606181748757358
ACH-000821,-1.035901069704484
ACH-000822,-0.6996436028279309
ACH-000823,-0.934873459637303
ACH-000824,-1.064644770861285
ACH-000827,-1.0632015589226262
ACH-000829,-0.966968372269286
ACH-000831,-1.1200418598461621
ACH-000832,-0.944155549973652
ACH-000833,-1.1326936780973889
ACH-000834,-0.9458755309199136
ACH-000835,-1.0207543878605156
ACH-000836,-0.9721465187618408
ACH-000837,-0.9283083108673498
ACH-000838,-0.858025893418443
ACH-000839,-1.0025427277205916
ACH-000840,-1.051886533114498
ACH-000841,-0.9482707032596064
ACH-000843,-1.1499315613696721
ACH-000846,-0.8699547606498236
ACH-000847,-1.1616294550500907
ACH-000848,-0.986083710761154
ACH-000849,-1.0193191861714714
ACH-000851,-0.9197537910654816
ACH-000855,-1.1495744728465025
ACH-000856,-0.8740963688529503
ACH-000858,-1.033493171633004
ACH-000859,-1.0554492260035513
ACH-000861,-0.9280087476702824
ACH-000862,-0.9567727799283564
ACH-000865,-1.0630392237923638
ACH-000866,-0.9470337409386079
ACH-000867,-0.9649588175439678
ACH-000869,-0.9552348270908187
ACH-000872,-1.0826821901793275
ACH-000873,-1.0510437019882557
ACH-000876,-0.8249871074602543
ACH-000878,-0.9088895717118458
ACH-000880,-0.7791331104906443
ACH-000881,-0.9706341793359244
ACH-000882,-1.115042953969427
ACH-000884,-0.8373357725959537
ACH-000885,-0.7923708378866823
ACH-000887,-0.8638445024835639
ACH-000889,-0.9251058096141545
ACH-000896,-0.7266540911965936
ACH-000898,-1.032525367208547
ACH-000900,-0.8373510292002474
ACH-000901,-0.9627604338095128
ACH-000905,-0.9787244072585712
ACH-000906,-1.059607064154505
ACH-000907,-1.1421518902802816
ACH-000910,-0.9179911323922236
ACH-000911,-0.9468605147859
ACH-000912,-1.2203297923214336
ACH-000913,-0.8708501254082022
ACH-000915,-0.9768118191019016
ACH-000916,-0.8208924083861648
ACH-000917,-1.0509265962881378
ACH-000920,-1.0375157209662058
ACH-000921,-0.9750657612136208
ACH-000924,-1.1052532388498115
ACH-000926,-0.8823444968151178
ACH-000928,-1.1379232943918112
ACH-000929,-1.0005337778444514
ACH-000932,-0.9558889915977632
ACH-000935,-1.1379541821493202
ACH-000936,-1.0388543715935217
ACH-000937,-0.91090722777564
ACH-000938,-1.059328978067607
ACH-000939,-0.9816575301377808
ACH-000941,-1.0651673963550556
ACH-000943,-1.0182149934677276
ACH-000946,-1.0143654013243633
ACH-000947,-0.9257257113326116
ACH-000948,-0.9316828679057576
ACH-000950,-1.2505490931139145
ACH-000953,-0.7739237298237647
ACH-000954,-0.9240211178826121
ACH-000957,-1.018862473594888
ACH-000958,-1.1324662683946038
ACH-000960,-1.0077432752953321
ACH-000963,-0.911724390370366
ACH-000968,-0.4992400823686402
ACH-000969,-0.9679715845393916
ACH-000972,-0.9863949985539284
ACH-000973,-1.0009339295392654
ACH-000974,-0.8681065314269412
ACH-000978,-0.9107934490711039
ACH-000984,-1.1009486439894045
ACH-000986,-0.8735884868782543
ACH-000988,-1.0574031806062785
ACH-000993,-1.1616826898082655
ACH-000994,-0.9891834287299616
ACH-000996,-1.0271247917057262
ACH-001001,-0.8050126791410355
ACH-001020,-0.8897510950065219
ACH-001028,-1.0691742442363548
ACH-001031,-1.07087196892766
ACH-001038,-1.031695729287857
ACH-001048,-0.9949529249875946
ACH-001050,-1.157853178134525
ACH-001053,-1.0071002186258868
ACH-001054,-0.8520603454241629
ACH-001061,-0.922701690845062
ACH-001067,-1.0273570709555118
ACH-001075,-1.014924368841133
ACH-001096,-1.0467626455678491
ACH-001111,-0.9797161660708048
ACH-001119,-0.9771416936018604
ACH-001128,-1.1905403459821822
ACH-001134,-1.2366733251009223
ACH-001151,-1.0359752116432857
ACH-001163,-0.9767144902895598
ACH-001164,-0.7417895500727572
ACH-001183,-0.9957221960139876
ACH-001192,-1.0448246020098408
ACH-001193,-0.974721670652248
ACH-001196,-0.8222693621199464
ACH-001197,-0.9809222319390896
ACH-001205,-0.9474808519897748
ACH-001211,-1.2437567020422953
ACH-001212,-1.1537771318090853
ACH-001228,-1.1359599583387754
ACH-001232,-1.091271190689065
ACH-001239,-1.0455424966466502
ACH-001270,-0.8463008493506278
ACH-001274,-0.946684987120402
ACH-001275,-0.8259830183302433
ACH-001277,-1.1656240361415455
ACH-001278,-0.9514094701694206
ACH-001280,-1.0849609418765218
ACH-001283,-0.9910580384393002
ACH-001289,-0.7658895751535023
ACH-001300,-1.1536070732007195
ACH-001301,-1.0915320796195969
ACH-001302,-1.0678908931106068
ACH-001306,-1.064884649544952
ACH-001318,-0.8608722523245959
ACH-001322,-0.9910250149219146
ACH-001328,-0.8283073390204223
ACH-001332,-0.9002378166435641
ACH-001336,-0.9356866795038056
ACH-001346,-1.0137053322835117
ACH-001353,-1.0720918077161783
ACH-001354,-0.9633457243488288
ACH-001367,-1.0460466331748701
ACH-001368,-1.0159962163104903
ACH-001374,-0.8615308059404442
ACH-001377,-0.9312760002735893
ACH-001380,-0.9281228568048088
ACH-001391,-0.910666934026234
ACH-001408,-0.8788161874343771
ACH-001430,-0.8465055222659309
ACH-001431,-1.1304055834499274
ACH-001450,-0.9777236158785391
ACH-001496,-1.0364329534126182
ACH-001500,-1.0149837613272528
ACH-001523,-1.0029050222428837
ACH-001532,-0.9281601696032304
ACH-001550,-1.1253518931125537
ACH-001552,-1.0257790406513214
ACH-001554,-0.8531305521526598
ACH-001654,-1.3053966897321376
ACH-001735,-0.9483933887001338
ACH-001736,-0.9796296444449104
ACH-001737,-0.6293940966607368
ACH-001740,-0.9984456254078932
ACH-001745,-0.9241974001236506
ACH-001765,-1.0062544340291169
