,DPH2 (1802)
ACH-000517,-0.1652301046036845
ACH-000518,-0.4202283565915109
ACH-000520,-0.4758671500081415
ACH-000521,-0.3001834261535686
ACH-000522,-0.3641211839297205
ACH-000524,-0.21529138876449688
ACH-000527,-0.2612453675524806
ACH-000528,-0.18473253882714147
ACH-000537,-0.3281089210049578
ACH-000541,-0.5352410195652675
ACH-000542,-0.8864482793059966
ACH-000544,-0.5711428218303871
ACH-000545,-0.6138448170936817
ACH-000547,-0.11272139636465375
ACH-000548,-0.2753166121455861
ACH-000549,-0.5407238133880239
ACH-000550,-0.5320614613993372
ACH-000552,-0.4859339663027114
ACH-000556,-0.4606896647296074
ACH-000557,-0.4867796857390404
ACH-000569,-0.19967833751044134
ACH-000570,-0.5377810503281845
ACH-000571,-0.3069204045719389
ACH-000573,-0.3858176599906485
ACH-000576,-0.4824825793553316
ACH-000579,-0.3879229696490437
ACH-000580,-0.4625559832522641
ACH-000584,-0.4236039255412537
ACH-000585,-0.22287270743711216
ACH-000588,-0.2649072561031734
ACH-000589,-0.4569623004119216
ACH-000591,-0.4511739384810309
ACH-000593,-0.3622760279931628
ACH-000600,-0.4824769896012551
ACH-000601,-0.6123372447592658
ACH-000605,-0.21919519338315566
ACH-000606,-0.21773161699729052
ACH-000608,-0.24897197337826796
ACH-000614,-0.3492345256700445
ACH-000616,-0.5707991607402989
ACH-000618,-0.38318356367861545
ACH-000619,-0.31659268551686004
ACH-000620,-0.39097232044073
ACH-000621,-0.3785281187591215
ACH-000622,-0.4931670795132607
ACH-000623,-0.2729625325693021
ACH-000624,-0.32031085840655105
ACH-000627,-0.4970256615367062
ACH-000630,-0.4563960238453754
ACH-000631,0.09561149458636534
ACH-000632,-0.5664022361326508
ACH-000633,-0.08192634574990212
ACH-000637,-0.4850533944099905
ACH-000638,-0.32067721282591793
ACH-000646,-0.2355890273800216
ACH-000647,-0.30832727409640465
ACH-000648,-0.665737561148645
ACH-000649,-0.5518188230657979
ACH-000651,-0.3257679960365103
ACH-000652,-0.3832768503662317
ACH-000653,-0.3325337860068009
ACH-000657,-0.5300040882094244
ACH-000658,-0.17063976159816932
ACH-000661,-0.38789432452463785
ACH-000662,-0.2778388473255971
ACH-000663,-0.38592712565158144
ACH-000665,-0.6018144190991702
ACH-000671,-0.5994441745605381
ACH-000672,-0.09073387970117153
ACH-000673,-0.3131704012974236
ACH-000676,-0.5684336598151805
ACH-000677,-0.4875768426354598
ACH-000681,-0.4646079316841522
ACH-000683,-0.4885126219814586
ACH-000684,-0.7286970549719478
ACH-000688,-0.3805937516699312
ACH-000693,-0.4960760105139
ACH-000694,-0.21525847219251065
ACH-000695,-0.29552055296046514
ACH-000696,-0.4313360499031959
ACH-000697,-0.4997893065433072
ACH-000699,-0.321333671363628
ACH-000701,-0.3118580497547377
ACH-000706,-0.2652508129699206
ACH-000711,-0.4849943948155346
ACH-000713,-0.5788005647509397
ACH-000714,-0.12906260827508104
ACH-000718,-0.18925809646978944
ACH-000720,-0.39924270988731614
ACH-000721,-0.5062055831500639
ACH-000724,-0.3940180280819958
ACH-000725,-0.2784600581111068
ACH-000732,-0.5091541034074916
ACH-000734,-0.250103037706482
ACH-000735,-0.3536370432938033
ACH-000736,-0.4756622166633723
ACH-000738,-0.3149931203701621
ACH-000746,-0.26535065373550765
ACH-000747,-0.1348776034156375
ACH-000748,-0.6990788415534309
ACH-000753,-0.2684140118167342
ACH-000756,-0.4628095318118072
ACH-000757,-0.3786358438714521
ACH-000758,-0.3831242875626379
ACH-000760,-0.27205837725497234
ACH-000762,-0.3050887837032327
ACH-000763,-0.4916074186290941
ACH-000764,-0.4349875919603191
ACH-000765,-0.6342316196699666
ACH-000766,-0.3331878764952176
ACH-000767,-0.32896447046715216
ACH-000768,-0.4705314425938569
ACH-000769,-0.4101363581145457
ACH-000770,-0.18640493917678372
ACH-000771,-0.3592582065784332
ACH-000773,0.08483493857432031
ACH-000776,-0.4802577338985847
ACH-000777,-0.30495684558629305
ACH-000778,-0.2812985406324388
ACH-000781,-0.548460655067933
ACH-000782,-0.4102240441502649
ACH-000783,-0.14460624903611458
ACH-000784,-0.3927710940159991
ACH-000785,-0.2953238482040413
ACH-000787,-0.2320022333235349
ACH-000788,-0.4925432136097034
ACH-000791,-0.4070722693874673
ACH-000792,-0.6834511634787602
ACH-000794,-0.2618952534701456
ACH-000796,-0.04805464280532748
ACH-000798,-0.609197341287153
ACH-000799,-0.28450605895814024
ACH-000800,-0.6942982781880509
ACH-000802,-0.4808894825745109
ACH-000804,-0.3987975808027927
ACH-000805,-0.42454186038863
ACH-000809,-0.3016642255316315
ACH-000810,-0.3617768561149414
ACH-000811,-0.4632819876006997
ACH-000817,-0.5147696807297759
ACH-000819,-0.3956727412371508
ACH-000820,-0.4460392396651054
ACH-000821,-0.40378448302950426
ACH-000822,-0.1997195847123753
ACH-000823,-0.4519864149599246
ACH-000824,-0.4112696198236615
ACH-000827,-0.2733530842810151
ACH-000829,-0.4468250815033139
ACH-000831,-0.4049007846033917
ACH-000832,-0.41199997467057103
ACH-000833,-0.5475313088014283
ACH-000834,-0.5121597061823593
ACH-000835,-0.4690552300265864
ACH-000836,-0.165730774036894
ACH-000837,-0.5147220957035109
ACH-000838,-0.5301435578135985
ACH-000839,-0.3981287272887823
ACH-000840,-0.06502802686174702
ACH-000841,-0.315278575346625
ACH-000843,-0.3584312970647732
ACH-000846,-0.3090370558067311
ACH-000847,-0.5792067537250528
ACH-000848,-0.4552953845234444
ACH-000849,-0.17740644752392726
ACH-000851,-0.2609831423071833
ACH-000855,-0.5439584505149346
ACH-000856,-0.7299292710699412
ACH-000858,-0.4544381217633727
ACH-000859,-0.5946871277342866
ACH-000861,-0.4063877429936793
ACH-000862,-0.3404584667084419
ACH-000865,-0.4765039046146722
ACH-000866,-0.1377873487050916
ACH-000867,-0.06724049562466146
ACH-000869,-0.254207705281548
ACH-000872,-0.38517645094417696
ACH-000873,-0.5241477295563446
ACH-000876,-0.41062563267672775
ACH-000878,-0.3828052439013971
ACH-000880,-0.32395156104433165
ACH-000881,-0.457543143154386
ACH-000882,-0.6987762948202023
ACH-000884,-0.3049086156091943
ACH-000885,-0.22517472709967226
ACH-000887,-0.4320295106096435
ACH-000889,-0.4631711827867904
ACH-000896,-0.4480300582690052
ACH-000898,-0.35465584258031435
ACH-000900,-0.25866973550556643
ACH-000901,-0.4798532451236102
ACH-000905,-0.2798376341511943
ACH-000906,-0.5034712689893678
ACH-000907,-0.19142795384448552
ACH-000910,-0.37418439323813335
ACH-000911,-0.3318034574772201
ACH-000912,-0.5953035694410821
ACH-000913,-0.5168499160693255
ACH-000915,-0.31583123091314325
ACH-000916,-0.4766349373496774
ACH-000917,-0.28502694046442584
ACH-000920,-0.4730784581786001
ACH-000921,-0.40811902116821897
ACH-000924,-0.3762294741431245
ACH-000926,-0.4213928318425685
ACH-000928,-0.31699922015906723
ACH-000929,-0.33307948771909457
ACH-000932,-0.287445646424278
ACH-000935,-0.4529915252831203
ACH-000936,-0.6171026272609121
ACH-000937,-0.5319566515298219
ACH-000938,-0.5135855872994253
ACH-000939,-0.4891261379501973
ACH-000941,-0.2903260177526855
ACH-000943,-0.4581023571936854
ACH-000946,-0.479666265297474
ACH-000947,-0.2771536871570031
ACH-000948,-0.1884576310614775
ACH-000950,-0.33517175665511834
ACH-000953,-0.483823766052565
ACH-000954,-0.2514083228703837
ACH-000957,-0.1286861049911927
ACH-000958,-0.4945171184498945
ACH-000960,-0.25883479809726684
ACH-000963,-0.2989518940157257
ACH-000968,-0.4546247698431562
ACH-000969,-0.3481776996371207
ACH-000972,-0.732624844868208
ACH-000973,-0.6365216693569754
ACH-000974,-0.2697886985868102
ACH-000978,-0.34575062959427244
ACH-000984,-0.3656820642345852
ACH-000986,-0.6744572473341981
ACH-000988,-0.3012930124434873
ACH-000993,-0.21938260291420905
ACH-000994,-0.2220933500500749
ACH-000996,-0.23276389934519975
ACH-001001,-0.3883671716790708
ACH-001020,-0.4940091186689886
ACH-001028,-0.3195289239555214
ACH-001031,-0.5117718757853632
ACH-001038,-0.17027633528822422
ACH-001048,-0.2611059797962798
ACH-001050,-0.4851770835503233
ACH-001053,-0.6224436390529818
ACH-001054,-0.4486075506300797
ACH-001061,-0.2627585246600908
ACH-001067,-0.2371420051569763
ACH-001075,-0.6116218271887657
ACH-001096,-0.2989980461083962
ACH-001111,-0.2301305936958609
ACH-001119,-0.4934292563720752
ACH-001128,-0.7095339930647327
ACH-001134,-0.4759757856539456
ACH-001151,-0.4585930731701122
ACH-001163,-0.5955872558024071
ACH-001164,-0.3077387222992253
ACH-001183,-0.5226954465955429
ACH-001192,-0.31460592578112456
ACH-001193,-0.6700638429420509
ACH-001196,-0.5728308883442021
ACH-001197,-0.5567309946176815
ACH-001205,-0.4726594360189864
ACH-001211,-0.2206222244832116
ACH-001212,-0.3778388782186552
ACH-001228,-0.29999367580736697
ACH-001232,-0.21615149542232606
ACH-001239,-0.44845580011734015
ACH-001270,-0.28138022788054656
ACH-001274,-0.449769926966768
ACH-001275,-0.276908539647068
ACH-001277,-0.6088103707430711
ACH-001278,-0.4153098671463937
ACH-001280,-0.1948776867470332
ACH-001283,-0.5017050078538869
ACH-001289,-0.08809249026879351
ACH-001300,-0.2057509087219052
ACH-001301,-0.3368248514264116
ACH-001302,-0.1885361220158896
ACH-001306,-0.4511183027282266
ACH-001318,-0.6054968908201699
ACH-001322,-0.4495856331125816
ACH-001328,-0.6493577471361502
ACH-001332,-0.3556229652042385
ACH-001336,-0.3886545362991309
ACH-001346,-0.4826327328775593
ACH-001353,-0.26650880135326
ACH-001354,-0.33525793588525504
ACH-001367,-0.5932864016138062
ACH-001368,-0.3935476534312525
ACH-001374,-0.4125244647560384
ACH-001377,-0.3297048428991561
ACH-001380,-0.3003605432841203
ACH-001391,-0.4480933633721554
ACH-001408,-0.3846322732150488
ACH-001430,-0.42283796424007053
ACH-001431,-0.1531468269107104
ACH-001450,-0.460029864402848
ACH-001496,-0.4019796835638902
ACH-001500,-0.42337079382162734
ACH-001523,-0.38647729836918493
ACH-001532,-0.3178830533767163
ACH-001550,-0.2956751082306733
ACH-001552,-0.4154099191397754
ACH-001554,-0.2186971594797925
ACH-001654,-0.4133464574396428
ACH-001735,-0.19328149356755625
ACH-001736,-0.28869127319758786
ACH-001737,-0.4079573593137989
ACH-001740,-0.4088523355502433
ACH-001745,-0.42169095486914215
ACH-001765,-0.2953373955384723
