,RRM2B (50484)
ACH-000004,-0.012148103801601194
ACH-000005,0.09342380624212354
ACH-000007,-0.01736772771230434
ACH-000009,0.08849576164820208
ACH-000011,0.07122906017613183
ACH-000012,-0.1409888178328816
ACH-000013,0.03672956906532076
ACH-000014,-0.021037520121419257
ACH-000015,0.14807234215118698
ACH-000017,-0.023884294417815508
ACH-000018,0.029610146787291524
ACH-000019,-0.07647345487596657
ACH-000021,-0.026514520673475792
ACH-000022,0.015847604084275886
ACH-000025,-0.00939782809923798
ACH-000028,-0.05674953702863919
ACH-000030,0.0331314610606783
ACH-000035,0.24347246226373326
ACH-000036,-0.006644858729990156
ACH-000037,0.010355713870984056
ACH-000039,0.09371649337692008
ACH-000040,0.027539005008316686
ACH-000041,0.05214822253862706
ACH-000042,0.015970431253228556
ACH-000045,-0.11303691510805325
ACH-000047,0.02157799945787409
ACH-000052,0.04067693598993913
ACH-000053,0.04215314802897195
ACH-000054,-0.0149954790250638
ACH-000055,-0.07847051020597158
ACH-000060,0.09373749478446057
ACH-000067,0.026937543948567136
ACH-000070,0.16533727704718396
ACH-000075,-0.01763615983493823
ACH-000078,0.14906381130438345
ACH-000082,0.07066035508097422
ACH-000085,0.1159138487532014
ACH-000086,-0.07144211826994043
ACH-000087,-0.016666105094972846
ACH-000092,-0.07320861065800409
ACH-000095,0.08360414228473048
ACH-000097,0.03718444555702317
ACH-000098,0.06223019187073596
ACH-000099,0.030370968445144295
ACH-000108,0.11138798914037074
ACH-000113,0.10547347970748902
ACH-000116,0.03778347405767903
ACH-000118,0.08289263381419616
ACH-000120,0.15891235329972578
ACH-000123,-0.025333238271907955
ACH-000127,0.0098025671550011
ACH-000128,-0.004371304428546563
ACH-000132,0.061927017486181776
ACH-000133,0.023721784242018214
ACH-000137,0.06311997298140139
ACH-000138,0.11184300980337747
ACH-000142,-0.07860801648331768
ACH-000143,0.2202577749058396
ACH-000146,0.03190886985047153
ACH-000148,0.09633224943169112
ACH-000150,-0.14159157614625742
ACH-000152,-0.08198833801026588
ACH-000153,0.0467186194800158
ACH-000159,-0.12917898861833932
ACH-000160,0.04033943183932488
ACH-000163,0.036820883449927386
ACH-000167,0.16138154904164756
ACH-000168,-0.07925249219584353
ACH-000169,0.09207834668271878
