,HAUS4 (54930)
ACH-000004,-0.9208347602510882
ACH-000005,-0.7298483178521296
ACH-000007,-0.9379035358375656
ACH-000009,-0.987845850797246
ACH-000011,-0.8942610206260762
ACH-000012,-0.8626017118997817
ACH-000013,-1.2375988239238809
ACH-000014,-0.9638671762992356
ACH-000015,-0.6251505877372812
ACH-000017,-0.731092983087167
ACH-000018,-0.6351530609248452
ACH-000019,-0.7232177304718538
ACH-000021,-0.5935056693727365
ACH-000022,-0.9685424870390971
ACH-000025,-0.9009025859292542
ACH-000028,-0.6837843348225662
ACH-000030,-0.9708940656255513
ACH-000035,-0.9960663807250412
ACH-000036,-0.5894877886354732
ACH-000037,-0.7107472355681698
ACH-000039,-0.9758379454474276
ACH-000040,-0.8788380489288906
ACH-000041,-0.7378630180258235
ACH-000042,-0.7473346966209755
ACH-000045,-0.6545537521786604
ACH-000047,-0.9292137394423692
ACH-000052,-0.8821960339400415
ACH-000053,-0.6754629231880732
ACH-000054,-0.8579575896317866
ACH-000055,-0.7267960698615394
ACH-000060,-0.9552175056121998
ACH-000067,-1.0396176644943356
ACH-000070,-0.5043513132045612
ACH-000075,-0.8871694209136678
ACH-000078,-0.8498738550134839
ACH-000082,-0.8424829916446666
ACH-000085,-0.9666897339865956
ACH-000086,-0.9286719550280048
ACH-000087,-0.6758813124407212
ACH-000092,-0.6690788910578548
ACH-000095,-0.5775459782357416
ACH-000097,-0.7337555650872434
ACH-000098,-0.830433216061584
ACH-000099,-0.7964805043555465
ACH-000108,-0.7685883638361203
ACH-000113,-0.7456750788753549
ACH-000116,-0.8003950620269636
ACH-000118,-0.7571095152062429
ACH-000120,-0.8305516269561994
ACH-000123,-0.6523529185716543
ACH-000127,-0.922361539579538
ACH-000128,-0.5307799106561016
ACH-000132,-0.6337852294654805
ACH-000133,-0.8051175506133817
ACH-000137,-0.8796110767760887
ACH-000138,-0.6304936060031161
ACH-000142,-0.7045645735557053
ACH-000143,-0.7744385226798796
ACH-000146,-0.5949327717294269
ACH-000148,-0.8172237015506014
ACH-000150,-0.7118409074949651
ACH-000152,-0.5788108427868559
ACH-000153,-0.7432323353891609
ACH-000159,-0.7211385387391361
ACH-000160,-0.7916302559242124
ACH-000163,-0.5608266580525122
