,MRC2 (9902)
ACH-000004,-0.0010302069857528594
ACH-000005,0.11971857440190994
ACH-000007,-0.11492579361240915
ACH-000009,-0.030460953697138374
ACH-000011,-0.0006510012432702673
ACH-000012,0.05269512352714542
ACH-000013,0.06799663518827306
ACH-000014,-0.04762743683558148
ACH-000015,0.08365875634801502
ACH-000017,-0.1259658070369082
ACH-000018,0.04846616297189574
ACH-000019,-0.34327434865846995
ACH-000021,0.0037440299656291104
ACH-000022,0.0955878401126676
ACH-000025,-0.0023056421009835753
ACH-000028,-0.12018610735992903
ACH-000030,-0.030490155963487763
ACH-000035,-0.07092324554194207
ACH-000036,-0.07936461169206932
ACH-000037,-0.0072141849770250704
ACH-000039,0.10734642536488256
ACH-000040,0.06537732443723088
ACH-000041,-0.06723768176823501
ACH-000042,-0.10833428586576473
ACH-000045,0.07615360913385044
ACH-000047,0.021193565173174705
ACH-000052,-0.050013574170076514
ACH-000053,-0.036361658075872695
ACH-000054,-0.04603857358899943
ACH-000055,0.029234924952449545
ACH-000060,-0.12661303996732404
ACH-000067,0.020977341276681875
ACH-000070,0.06539383452775525
ACH-000075,0.2082432406810578
ACH-000078,-0.09168861250377844
ACH-000082,-0.011687453057505726
ACH-000085,-0.1444713514468091
ACH-000086,-0.1185459827085507
ACH-000087,-0.10995319510491612
ACH-000092,0.0062972028768784934
ACH-000095,0.007708296992706951
ACH-000097,0.0295635446300087
ACH-000098,-0.060535872380210215
ACH-000099,-0.08254358686056631
ACH-000108,0.08479683539045052
ACH-000113,0.06710167571585789
ACH-000116,-0.027235774133640183
ACH-000118,-0.3540320247193261
ACH-000120,-0.34203335426713993
ACH-000123,0.02001056633682867
ACH-000127,-0.010262601208004356
ACH-000128,-0.10216097924426684
ACH-000132,-0.06327913479635237
ACH-000133,0.07371198586700743
ACH-000137,-0.01416192037586934
ACH-000138,-0.10465635153347877
ACH-000142,-0.26318820826590456
ACH-000143,-0.026773934768515854
ACH-000146,-0.006751064683645632
ACH-000148,-0.0488976421954502
ACH-000150,-0.0807928460851604
ACH-000152,0.07312129105499554
ACH-000153,0.22702283020788275
ACH-000159,0.0013801601862733922
ACH-000160,0.011931080948411462
ACH-000163,-0.1682982917751956
ACH-000167,-0.07469693513107194
ACH-000168,0.23412870698563615
ACH-000169,0.057047712095147834
ACH-000178,-0.009721393189007386
ACH-000183,0.09003266099079026
ACH-000188,0.004068271881173526
ACH-000189,-0.009164255021419576
ACH-000190,-0.011114063831385898
ACH-000198,0.06675712888569639
ACH-000203,-0.05557512607636327
ACH-000204,0.07301349184360413
ACH-000206,-0.12247236299205175
ACH-000207,-0.08200364884691229
ACH-000208,0.19854458348781834
ACH-000210,0.053530587768312037
ACH-000211,0.05106936327710188
ACH-000215,-0.06324615652725782
ACH-000221,0.20488707492944885
ACH-000222,-0.1314459396913113
ACH-000223,-0.06050099382408217
ACH-000226,-0.04484203824756006
ACH-000227,-0.1517180878033987
ACH-000228,-0.029825252244008626
ACH-000231,-0.07308293444926313
ACH-000232,-0.037750191675555385
ACH-000233,0.10545241725647947
ACH-000234,0.07757278411212705
ACH-000235,0.02119693294491007
ACH-000237,0.039435410622843364
ACH-000238,-0.1903032039023796
ACH-000242,0.08954371302212706
ACH-000243,-0.14618370022476607
ACH-000244,0.007692910095827394
ACH-000246,0.09167781809752908
ACH-000248,-0.209228321381696
ACH-000250,0.06612688343952551
ACH-000251,0.06565241001874683
ACH-000252,-0.05757417374979795
ACH-000253,-0.09036018011823972
ACH-000255,-0.19585607446561634
ACH-000256,-0.08138871024409561
ACH-000257,0.0884779087541656
ACH-000258,-0.20504630570732205
ACH-000259,-0.09624006903045464
ACH-000260,0.0009481239524163099
ACH-000261,0.010343054824345471
ACH-000262,0.03031736384012586
ACH-000263,-0.09218559471343893
ACH-000264,-0.07539734029097754
ACH-000265,0.09019971483041486
ACH-000266,0.00024145907945679048
ACH-000272,-0.0123479857023235
ACH-000274,-0.08132497644090689
ACH-000277,-0.03174018877044451
ACH-000278,-0.0005415020945646992
ACH-000279,-0.055560311653331834
ACH-000280,-0.0002411431108986396
ACH-000281,0.05554104615081867
ACH-000288,-0.07119336965682188
ACH-000291,0.09179064073962924
ACH-000293,0.015639727115662097
ACH-000294,0.11472018392245965
ACH-000295,-0.12496995566315425
