,DHH (50846)
ACH-000304,-0.16642999780655995
ACH-000307,-0.026173886914505732
ACH-000308,-0.0578355410574254
ACH-000310,-0.09053961708483828
ACH-000311,-0.05485494426589308
ACH-000312,-0.09739304846887112
ACH-000315,-0.056554640769978924
ACH-000316,-0.0240301770971694
ACH-000317,0.00913509329146018
ACH-000318,-0.0762384433614409
ACH-000319,-0.20303755569449425
ACH-000320,-0.0288304592659338
ACH-000322,-0.06351927508519914
ACH-000323,-0.05587953357116525
ACH-000324,-0.0977524224551843
ACH-000329,-0.17459594889880406
ACH-000330,-0.1753032843929928
ACH-000331,-0.14104110801431394
ACH-000332,-0.035357049124150844
ACH-000334,-0.06740188385444462
ACH-000335,-0.09578686385275853
ACH-000336,-0.09971360641072913
ACH-000337,-0.2638851676045555
ACH-000338,-0.3456612501174658
ACH-000339,-0.12652932757104798
ACH-000341,-0.1121086852294002
ACH-000348,-0.009213284618016912
ACH-000350,-0.003066740098005055
ACH-000352,-0.2053272468534059
ACH-000356,-0.19016645088980447
ACH-000361,0.0970011530673374
ACH-000362,-0.13870707446543215
ACH-000363,0.027779961858395732
ACH-000364,0.04069035366504753
ACH-000365,-0.17780945106859428
ACH-000366,-0.0706813626832509
ACH-000368,-0.2295607277474933
ACH-000374,-0.16860117207310746
ACH-000375,-0.19695778850641946
ACH-000376,-0.07624632731278702
ACH-000381,-0.009192551450954288
ACH-000383,-0.08367419244477001
ACH-000387,-0.1774955450819523
ACH-000389,-0.16281549969454592
ACH-000390,-0.0036094210285118975
ACH-000393,0.13032804725794914
ACH-000395,-0.0014936046890064725
ACH-000396,0.198043402958158
ACH-000397,-0.03069377298207736
ACH-000401,-0.05978022569631045
ACH-000402,-0.19321090331173585
ACH-000403,-0.07874048707285103
ACH-000404,-0.05814387518521611
ACH-000406,-0.04742142992646066
ACH-000407,-0.08358253181578511
ACH-000408,-0.13534043234075369
ACH-000410,0.002357415312004356
ACH-000411,-0.0739600379353392
ACH-000414,-0.0698996554797323
ACH-000415,0.05218169001821425
ACH-000416,-0.07012694233462542
ACH-000420,0.036683185232887536
ACH-000421,-0.1344137582099495
ACH-000424,0.02037261899688344
ACH-000425,-0.019981088897195416
ACH-000426,0.00955061149149211
ACH-000427,-0.06057287756798652
ACH-000433,-0.0770598161955822
ACH-000435,-0.09111729330206657
ACH-000436,-0.20098620060618494
ACH-000444,-0.09679879211002966
ACH-000445,-0.2306657080393857
ACH-000448,-0.2146485097274464
ACH-000450,0.09249398563978582
ACH-000452,-0.22128682442082293
ACH-000454,-0.16125118282758108
ACH-000458,-0.08737790477699613
ACH-000459,-0.05497535878454436
ACH-000460,0.004043399888093783
ACH-000461,-0.044155841534459055
ACH-000463,-0.021403548450774044
ACH-000464,-0.12528642350237254
ACH-000466,-0.1538801611711083
ACH-000467,0.015722162556261358
ACH-000468,-0.22402376501032975
ACH-000469,-0.01939719963149376
ACH-000470,-0.0917167121362957
ACH-000471,-0.08049137812050919
ACH-000472,-0.09069374290155736
ACH-000473,-0.19315195965448387
ACH-000475,-0.006290193475210364
ACH-000476,-0.13211887357411686
ACH-000477,-0.05369267803643242
ACH-000479,0.09625441964895816
ACH-000480,-0.1236341343633341
ACH-000481,-0.22764061084755466
ACH-000483,-0.18345478191087625
ACH-000484,-0.11342928850414614
ACH-000485,-0.13248442188674572
ACH-000486,-0.14014589458847526
ACH-000487,-0.09950613560733833
ACH-000488,-0.07457940822638168
ACH-000490,-0.16355424075447658
ACH-000491,-0.005198359794457391
ACH-000495,0.0657361606968979
ACH-000496,0.006774385005763383
ACH-000499,-0.2401650583435724
ACH-000500,-0.10155507713056694
ACH-000502,-0.1392712834653554
ACH-000503,-0.09293034597320347
ACH-000505,-0.07430937673584549
ACH-000507,-0.11786848035341613
ACH-000510,0.02648602108952069
ACH-000511,-0.08059223223633696
ACH-000512,0.02288045339552117
ACH-000516,-0.11729865939236772
ACH-000517,-0.0703140097556385
ACH-000518,0.08836899520684978
ACH-000520,-0.2617998863838729
ACH-000521,-0.04454945389817801
ACH-000522,0.014148875681132453
ACH-000524,-0.1540919970113062
ACH-000527,-0.06928583622941059
ACH-000528,-0.11864154220493325
ACH-000537,-0.02709460129899758
ACH-000541,-0.1430726557838266
ACH-000542,-0.03995230117797545
ACH-000544,-0.04561699249928591
ACH-000545,-0.19733187993586093
ACH-000547,-0.010818890369755665
ACH-000548,-0.06589675218271601
ACH-000549,-0.1758994777225296
ACH-000550,-0.2380164540473033
ACH-000552,-0.2583118849561705
ACH-000556,-0.09795012122875604
ACH-000557,-0.0297388068031702
ACH-000569,-0.3181997297065822
ACH-000570,-0.0580720958579075
ACH-000571,-0.0597081875657699
ACH-000573,0.0817123235654818
ACH-000576,-0.0367796429638056
ACH-000579,-0.22506331300768576
ACH-000580,0.21038301862949446
ACH-000584,-0.059643505757425525
ACH-000585,-0.04367850667153996
ACH-000588,-0.10225459122424344
ACH-000589,-0.07238264174138624
ACH-000591,-0.15903668215194736
ACH-000593,-0.001382851304829398
ACH-000600,-0.13461018994739965
ACH-000601,-0.12859921028049834
ACH-000605,-0.02880717917230396
ACH-000606,-0.10807289888412233
ACH-000608,-0.18300398502769025
ACH-000614,-0.11900376219110025
ACH-000616,-0.08760162938350759
ACH-000618,-0.058010543157919627
ACH-000619,-0.039512929356618084
ACH-000620,-0.13885460191476456
ACH-000621,-0.17150451549913506
ACH-000622,0.07059891646911844
ACH-000623,-0.09652803080953863
ACH-000624,-0.13493113276625335
ACH-000627,-0.10332098191239772
ACH-000630,-0.12389276820867234
ACH-000631,-0.03412743938782119
ACH-000632,-0.012448548336412657
ACH-000633,-0.010535959549878602
ACH-000637,-0.06494409061674744
ACH-000638,-0.2188673301225766
ACH-000646,-0.15732591738872864
ACH-000647,-0.07721573972310725
ACH-000648,0.0039950163267853216
ACH-000649,-0.11114153831657053
ACH-000651,-0.13603604600269173
ACH-000652,-0.004343559719114422
ACH-000653,-0.05782092042616095
ACH-000657,-0.06180552161242006
ACH-000658,-0.05776131712765405
ACH-000661,-0.03206412263005881
ACH-000662,0.045262993088976716
ACH-000663,0.08321540715049558
ACH-000665,-0.09144898141263597
ACH-000671,-0.013601257460971095
ACH-000672,0.3329954951270078
ACH-000673,-0.002205171324061798
ACH-000676,-0.14110653700409853
ACH-000677,-0.12175173170560193
ACH-000681,0.026574293117154684
ACH-000683,-0.0947004281599014
ACH-000684,-0.1235989535577364
ACH-000688,0.0922320787604656
ACH-000693,-0.014582586682467053
ACH-000694,-0.07912631389777319
ACH-000695,-0.06595987692141994
ACH-000696,-0.15999243557739226
ACH-000697,-0.010534693147613482
ACH-000699,-0.02913474327724045
ACH-000701,-0.15867301025252128
ACH-000706,-0.014855792246183996
ACH-000711,-0.09129493827761156
ACH-000713,-0.011595554777673562
ACH-000714,-0.28169659567251537
ACH-000718,0.0005240311057192623
ACH-000720,-0.024310354697433614
ACH-000721,-0.06748509156877358
ACH-000724,0.005630598005511903
ACH-000725,-0.08816653559053032
ACH-000732,-0.10826818040607726
ACH-000734,-0.11918069590536888
ACH-000735,-0.19207651187002026
ACH-000736,-0.13891712232333694
ACH-000738,-0.08354033060487306
ACH-000746,0.006306649508666102
ACH-000747,-0.17851610399802045
ACH-000748,-0.011149290865025734
ACH-000753,-0.1871107602106512
ACH-000756,-0.05242857045603309
ACH-000757,-0.1329285916901078
ACH-000758,-0.05645489307199202
ACH-000760,-0.19809196449840846
ACH-000762,-0.09793121133902534
ACH-000763,-0.05146198600193912
ACH-000764,-0.3680269204524513
ACH-000765,-0.11357442998073007
ACH-000766,-0.2095525448672125
ACH-000767,0.03689204979993523
ACH-000768,-0.07343488671752335
ACH-000769,-0.07841466354469598
ACH-000770,-0.08651765996369815
ACH-000771,-0.020520454710883696
ACH-000773,-0.035894482564075035
ACH-000776,-0.06500680958533765
ACH-000777,-0.09435559825757477
ACH-000778,0.03236543316753533
ACH-000781,0.019295437097415186
ACH-000782,-0.02057973909292112
ACH-000783,-0.2803099028572276
ACH-000784,-0.16563249628580082
ACH-000785,-0.095508256654015
ACH-000787,-0.20663471981064085
ACH-000788,-0.034011945917810475
ACH-000791,-0.030224402261332155
ACH-000792,0.0031157023323234783
ACH-000794,-0.07359132279179356
ACH-000796,-0.14818205618879912
ACH-000798,-0.2980799862678829
ACH-000799,-0.155337424965918
ACH-000800,-0.02094368639014497
ACH-000802,0.01361472906110261
ACH-000804,-0.1488992747084802
ACH-000805,-0.08638988247280131
ACH-000809,-0.11271933729373824
ACH-000810,0.08395872918766921
ACH-000811,-0.06995149967363185
ACH-000817,-0.0923938638177722
ACH-000819,-0.14047005565808032
ACH-000820,0.14543538706078882
ACH-000821,-0.2913059029565742
ACH-000822,-0.1687498989016448
ACH-000823,-0.09312105561931447
ACH-000824,-0.06847763022608443
ACH-000827,-0.05234331687124857
ACH-000829,-0.06543432253042772
ACH-000831,-0.15942578832246107
ACH-000832,-0.08759640991623154
ACH-000833,-0.06940410899310985
ACH-000834,-0.07587598787306839
ACH-000835,-0.08087329738272273
ACH-000836,0.0625895308588987
ACH-000837,-0.11162637357440924
ACH-000838,0.03024169303931198
ACH-000839,0.008005856264783699
ACH-000840,0.003179216535761892
ACH-000841,-0.21599034448211493
ACH-000843,-0.03828662257885365
ACH-000846,-0.20636655201387996
ACH-000847,-0.15666025919376536
ACH-000848,-0.14675496981469008
ACH-000849,-0.030520689861900163
ACH-000851,-0.03026995046660108
ACH-000855,-0.16512779210955564
ACH-000856,-0.16298201991780253
ACH-000858,-0.040738034481038785
ACH-000859,-0.1765267491832482
ACH-000861,-0.2381026527293604
ACH-000862,-0.12469555311911992
ACH-000865,-0.14339774301212174
ACH-000866,0.013165230167272649
ACH-000867,-0.045777209914256975
ACH-000869,-0.04255087618033501
ACH-000872,-0.13297535939423835
ACH-000873,-0.06008703818637101
ACH-000876,-0.076215378821767
ACH-000878,-0.04098477991843516
ACH-000880,-0.0523386189019437
ACH-000881,-0.038848034046547915
ACH-000882,0.04544207767930817
ACH-000884,-0.16023024508067682
ACH-000885,-0.004773056403249367
ACH-000887,-0.22854618572971985
ACH-000889,-0.1672908547257623
ACH-000896,-0.07634165110276797
ACH-000898,-0.23807279474074014
ACH-000900,-0.250493915639502
ACH-000901,-0.12906441991774942
ACH-000905,-0.029275211458206708
ACH-000906,-0.13564048265962922
ACH-000907,0.01278656742445148
ACH-000910,-0.10569595813577314
ACH-000911,-0.08755064911797653
ACH-000912,-0.11949212698237707
ACH-000913,-0.06702230575948992
ACH-000915,-0.10767812167422522
ACH-000916,-0.2039500345788951
ACH-000917,-0.08427292798574502
ACH-000920,0.18560135736669492
ACH-000921,-0.16166423614166284
ACH-000924,-0.0909373910538561
ACH-000926,-0.2083718330731989
ACH-000928,-0.1811136181923389
ACH-000929,-0.055686808388542966
ACH-000932,-0.017319832230092258
ACH-000935,-0.025128563696164345
ACH-000936,-0.060525934001646166
ACH-000937,0.03898824276849965
ACH-000938,-0.006335342484264776
ACH-000939,-0.042210599056741516
ACH-000941,-0.019292204437431928
ACH-000943,-0.1897183443427748
ACH-000946,-0.08295037860523448
ACH-000947,-0.020292770125659332
ACH-000948,-0.11909257424592275
ACH-000950,-0.07692617746961095
ACH-000953,-0.14022993112480067
ACH-000954,-0.3307665081516289
ACH-000957,-0.3241838627527555
ACH-000958,0.0017085019261678127
ACH-000960,-0.16969442382703498
ACH-000963,0.06086416915250329
ACH-000968,-0.1335414833989257
ACH-000969,-0.031540647472076286
ACH-000972,-0.30337487974291794
ACH-000973,-0.07162058899607537
ACH-000974,-0.05354755696227708
ACH-000978,-0.024403079808053563
ACH-000984,-0.18864760088930072
ACH-000986,0.03973027599176987
ACH-000988,0.04281241056487398
ACH-000993,-0.0681844498162956
ACH-000994,-0.3095690843556985
ACH-000996,-0.17326778498378945
ACH-001001,-0.14106135304183828
ACH-001020,0.062345189644284614
ACH-001028,-0.20981012216376407
ACH-001031,-0.09847684671194704
ACH-001038,0.0029087917972685628
ACH-001048,-0.04257424587640122
ACH-001050,-0.08522222476118989
ACH-001053,-0.040756857781097965
ACH-001054,-0.004462109731136221
ACH-001061,-0.12908521630442765
ACH-001067,-0.11954435244609952
ACH-001075,-0.09029722021896716
ACH-001096,-0.1270289471585451
ACH-001111,-0.012487410841075842
ACH-001119,-8.357533250216306e-05
ACH-001128,-0.09158995640415886
ACH-001134,-0.061564296723534515
ACH-001151,-0.10088122853026564
ACH-001163,-0.18549891877254554
ACH-001164,-0.20224561641723413
ACH-001183,-0.061482715488194825
ACH-001192,0.10562543021067686
ACH-001193,0.0387165596610702
ACH-001196,-0.06504187739535902
ACH-001197,-0.025491376511897455
ACH-001205,-0.16213028354930473
ACH-001211,-0.07871013471857617
ACH-001212,-0.05560819440983954
ACH-001228,-0.025843919750317856
ACH-001232,-0.16562283647830595
ACH-001239,-0.07137965605737401
ACH-001270,-0.2670186979422983
ACH-001274,-0.0879439317299175
ACH-001275,0.10688352741886246
ACH-001277,-0.10703361107807756
ACH-001278,-0.06265364735781663
ACH-001280,-0.11099218410004913
ACH-001283,-0.06404960719830474
ACH-001289,-0.09843284369611556
ACH-001300,-0.15224055688593502
ACH-001301,-0.13033185817625642
ACH-001302,-0.1561119186359255
ACH-001306,0.03414936911967025
ACH-001318,-0.0643494226169326
ACH-001322,-0.0870941470048656
ACH-001328,-0.19974201769038671
ACH-001332,0.003325641380264011
ACH-001336,-0.10485201374808896
ACH-001346,-0.12642906451443384
ACH-001353,-0.020718792883193626
ACH-001354,-0.09516453563858336
ACH-001367,-0.16515989365832093
ACH-001368,-0.11904086881565218
ACH-001374,-0.5340085725572301
ACH-001377,-0.0717351815071996
ACH-001380,-0.10742369203386416
ACH-001391,-0.037300171695501504
ACH-001408,-0.1308083439242623
ACH-001430,-0.09924381669179178
ACH-001431,-0.02321806896981737
ACH-001450,-0.22858584465853385
ACH-001496,-0.0710847572469815
ACH-001500,-0.18991345246248195
ACH-001523,-0.2279612537148469
ACH-001532,-0.06400079904860168
ACH-001550,-0.07692034080444
ACH-001552,-0.026865102146183102
ACH-001554,-0.09817605823508964
ACH-001654,-0.045276687389217515
ACH-001735,-0.07186730190097261
ACH-001736,0.0672116884747817
ACH-001737,0.131090005514514
ACH-001740,-0.12486367116072443
ACH-001745,-0.1614239736493409
ACH-001765,-0.128103474288572
