,UMOD (7369)
ACH-000521,0.06612471535055242
ACH-000522,-0.2726771128079343
ACH-000524,-0.027494928498109764
ACH-000527,-0.060503294503696126
ACH-000528,-0.0981660687624326
ACH-000537,-0.3460459715919041
ACH-000541,-0.18762315417724207
ACH-000542,-0.10252686845964996
ACH-000544,-0.23283729171138284
ACH-000545,-0.06491298792355937
ACH-000547,-0.10463410381893827
ACH-000548,-0.056606872236123734
ACH-000549,-0.239418208156114
ACH-000550,-0.12763535523178685
ACH-000552,-0.06724924490370343
ACH-000556,-0.1469438492880737
ACH-000557,-0.1140143647967722
ACH-000569,-0.07628519911805075
ACH-000570,0.031084322217438683
ACH-000571,-0.13443563503665126
ACH-000573,-0.0616468859246054
ACH-000576,0.05982431321346553
ACH-000579,-0.2517039954802266
ACH-000580,-0.19594188263364104
ACH-000584,-0.04477813799468802
ACH-000585,-0.18145249336521144
ACH-000588,-0.0838523085210864
ACH-000589,-0.04538293951164563
ACH-000591,0.016209582407309547
ACH-000593,-0.08597131379858021
ACH-000600,-0.12115250730215553
ACH-000601,-0.09246810904132223
ACH-000605,-0.12544255439301527
ACH-000606,-0.14566337191867998
ACH-000608,-0.2048152902505155
ACH-000614,0.0043689632604988465
ACH-000616,-0.10448379663589284
ACH-000618,-0.21324031722434805
ACH-000619,-0.05997350966526362
ACH-000620,-0.0394641495389888
ACH-000621,-0.14978581935174515
ACH-000622,-0.05058059623352331
ACH-000623,-0.12363772291080233
ACH-000624,-0.10947179677401933
ACH-000627,-0.06787714043163272
ACH-000630,-0.06122390005210996
ACH-000631,-0.09320198583360532
ACH-000632,-0.0913728102909352
ACH-000633,-0.1050227762988827
ACH-000637,-0.04883413743848815
ACH-000638,-0.2624399470833539
ACH-000646,-0.1620250111855158
ACH-000647,-0.08699633873147615
ACH-000648,-0.2569635889591618
ACH-000649,-0.18552167970200129
ACH-000651,-0.17369457439691244
ACH-000652,-0.09410844198028537
ACH-000653,-0.13918883363096712
ACH-000657,-0.11715302591866494
ACH-000658,-0.06769406278176593
ACH-000661,-0.12269943262813285
ACH-000662,-0.3242068231443557
ACH-000663,-0.13843311225764052
ACH-000665,-0.1385013394524048
ACH-000671,-0.1698063931577922
ACH-000672,-0.1250361769141238
ACH-000673,-0.0669108458139938
ACH-000676,-0.15987720115311768
ACH-000677,-0.16432541103158702
ACH-000681,-0.2309692059875375
ACH-000683,-0.10098089579044874
ACH-000684,-0.17937122763510538
ACH-000688,-0.17039346886164228
ACH-000693,-0.1171181595900164
ACH-000694,-0.062367007743018316
ACH-000695,0.06076044298984155
ACH-000696,-0.10694834351657556
ACH-000697,-0.1706770830645069
ACH-000699,-0.09606722578606328
ACH-000701,-0.007099042459786813
ACH-000706,-0.12797702450223036
ACH-000711,-0.05183290457471091
ACH-000713,-0.05831840358432995
ACH-000714,-0.030471327167266207
ACH-000718,-0.06284125541100198
ACH-000720,-0.07857106859171327
ACH-000721,-0.23229192649047975
ACH-000724,0.07945654378753249
ACH-000725,-0.1467347961945344
ACH-000732,-0.3438238070511671
ACH-000734,-0.034039318414043486
ACH-000735,0.004078817372468736
ACH-000736,-0.023643405890129008
ACH-000738,-0.0579157574561377
ACH-000746,-0.1912542787140645
ACH-000747,-0.2665740105639914
ACH-000748,-0.15406739769480496
ACH-000753,-0.21752192349102803
ACH-000756,0.011861470524015613
ACH-000757,-0.24285028315458884
ACH-000758,-0.05667840499968178
ACH-000760,-0.17617757922845875
ACH-000762,-0.07255953207143813
ACH-000763,-0.09563971012516356
ACH-000764,-0.04066640167585254
ACH-000765,-0.19605924904102925
ACH-000766,-0.1488978925858165
ACH-000767,-0.08035932189715596
ACH-000768,-0.1334065818156975
ACH-000769,-0.14709009218499955
ACH-000770,-0.1321194619939953
ACH-000771,-0.15588879243863588
ACH-000773,-0.08780159959680911
ACH-000776,-0.2541321700688906
ACH-000777,-0.009691644644400978
ACH-000778,-0.21884423847450535
ACH-000781,-0.04139109008061893
ACH-000782,-0.05493050254162366
ACH-000783,-0.023326805773415223
ACH-000784,-0.14229349482980752
ACH-000785,-0.09141398549135507
ACH-000787,-0.17141166251500406
ACH-000788,-0.12073804302098805
ACH-000791,-0.09618614346674018
ACH-000792,-0.2698547088610466
ACH-000794,-0.13240570701491608
ACH-000796,-0.2155915906263224
ACH-000798,-0.11218110712182268
ACH-000799,0.043467904349537484
ACH-000800,-0.3397531803971746
ACH-000802,-0.16449379619150234
ACH-000804,-0.19195967103612105
ACH-000805,-0.18477221514733705
ACH-000809,-0.13851825326089034
ACH-000810,-0.2829973063287349
ACH-000811,-0.1572551466518256
ACH-000817,-0.15747625191547102
ACH-000819,-0.09974630925373658
ACH-000820,-0.09841225910836028
ACH-000821,-0.3112165322261299
ACH-000822,-0.046621279477664944
ACH-000823,-0.16316390316480125
ACH-000824,-0.12681981608553838
ACH-000827,-0.046069133572177484
ACH-000829,-0.2095141689003615
ACH-000831,-0.2848008044519773
ACH-000832,-0.2936212586633189
ACH-000833,-0.2015894002844444
ACH-000834,-0.08656287718052487
ACH-000835,-0.12450258706209287
ACH-000836,-0.17794687625168293
ACH-000837,-0.11230876252660932
ACH-000838,-0.007840345839181691
ACH-000839,-0.03840729462890878
ACH-000840,-0.23904749501388045
ACH-000841,-0.370320989620771
ACH-000843,-0.03952396329938475
ACH-000846,-0.3027621524000334
ACH-000847,-0.40964286603468003
ACH-000848,-0.2975757067470333
ACH-000849,-0.06451626958677842
ACH-000851,-0.1864815998844934
ACH-000855,-0.1801040310458311
ACH-000856,-0.120935577205217
ACH-000858,-0.005210844983539418
ACH-000859,-0.0560334856875901
ACH-000861,-0.08961570152237104
ACH-000862,-0.13142385869194526
ACH-000865,-0.04598724884672088
ACH-000866,-0.06660909197079151
ACH-000867,-0.030058449800542206
ACH-000869,-0.1837171594024161
ACH-000872,-0.2551781450573065
ACH-000873,-0.0012737139815082901
ACH-000876,-0.003130157951142431
ACH-000878,-0.22187740374624731
ACH-000880,-0.14970071096477466
ACH-000881,-0.013009420119952042
ACH-000882,-0.08438133464257283
ACH-000884,-0.267047011617655
ACH-000885,-0.07041390178965876
ACH-000887,-0.09895136666580502
ACH-000889,-0.09573563981457567
ACH-000896,-0.2987333510544413
ACH-000898,-0.19386956636287864
ACH-000900,-0.10198694894304557
ACH-000901,-0.13929470177486875
ACH-000905,-0.2912657062828778
ACH-000906,-0.11323869647861635
ACH-000907,-0.23821890905470236
ACH-000910,-0.0627098793290423
ACH-000911,-0.24471623196460704
ACH-000912,-0.14233169751781996
ACH-000913,-0.11666399548433927
ACH-000915,-0.1199065887690024
ACH-000916,0.1820402395490456
ACH-000917,-0.11627676854596393
ACH-000920,-0.12835324067463616
ACH-000921,-0.23368103019420186
ACH-000924,-0.00832435248277807
ACH-000926,0.0014690197122972164
ACH-000928,-0.2804730358804656
ACH-000929,-0.12013958413163114
ACH-000932,-0.2482932451851743
ACH-000935,-0.2032806595112942
ACH-000936,-0.1662152858693844
ACH-000937,-0.09113626363586083
ACH-000938,-0.34679224126840097
ACH-000939,0.1519550831862134
ACH-000941,-0.20270871842776508
ACH-000943,-0.13821111619424986
ACH-000946,-0.1491928684056083
ACH-000947,-0.1246856828367449
ACH-000948,-0.16202692731183108
ACH-000950,-0.00722116411328438
ACH-000953,-0.10293170494460237
ACH-000954,-0.3157103948902443
ACH-000957,-0.0888136711078098
ACH-000958,-0.09918012405263554
ACH-000960,-0.21125260564829887
ACH-000963,-0.12870195323206635
ACH-000968,-0.2465582141833265
ACH-000969,-0.20145633819823006
ACH-000972,0.150178023999189
ACH-000973,-0.1554436935608194
ACH-000974,-0.1623454621289879
ACH-000978,-0.014081637729274074
ACH-000984,-0.18950174092377287
ACH-000986,-0.005676458086107729
ACH-000988,-0.15535825632674485
ACH-000993,-0.24997905986746985
ACH-000994,-0.12688337052805146
ACH-000996,0.009109304661722491
ACH-001001,-0.09720535481269883
ACH-001020,-0.08338703645441876
ACH-001028,-0.12695550119466698
ACH-001031,0.02532242939406681
ACH-001038,-0.11685591955672725
ACH-001048,-0.17654716699028755
ACH-001050,-0.3739203772257478
ACH-001053,-0.08404619102850201
ACH-001054,-0.2190087301808419
ACH-001061,-0.060437653541783286
ACH-001067,-0.043736288019879485
ACH-001075,-0.1276217077152276
ACH-001096,-0.15386047072623188
ACH-001111,-0.4450851646136511
ACH-001119,-0.37783731682080135
ACH-001128,-0.11650097445293388
ACH-001134,-0.06130585901399061
ACH-001151,-0.11629686865037947
ACH-001163,-0.18257267499131036
ACH-001164,-0.15926314005065847
ACH-001183,-0.15131113867992935
ACH-001192,-0.12415096236485652
ACH-001193,-0.09088932171033366
ACH-001196,-0.09441348659958068
ACH-001197,0.03456678687776378
ACH-001205,0.07553137747941498
ACH-001211,0.11373002765457753
ACH-001212,-0.20021909830679308
ACH-001228,-0.19299664729624455
ACH-001232,-0.00015542965110783473
ACH-001239,-0.20745606686224574
ACH-001270,-0.019004988650859183
ACH-001274,-0.06763644386217105
ACH-001275,-0.18903521952217905
ACH-001277,-0.14563535966605656
ACH-001278,-0.13820957703769293
ACH-001280,-0.014975035205645366
ACH-001283,-0.10574259859486766
ACH-001289,-0.11595224785277534
ACH-001300,-0.13569114498821475
ACH-001301,-0.0773914486520125
ACH-001302,-0.23459342911110345
ACH-001306,-0.1687313631327692
ACH-001318,-0.18544241242828
ACH-001322,-0.02738380164773462
ACH-001328,-0.16270036567838864
ACH-001332,0.05935285643701965
ACH-001336,-0.07625692133138308
ACH-001346,-0.11165918086680587
ACH-001353,-0.16678734258475686
ACH-001354,0.002651732116897195
ACH-001367,-0.1899607773894309
ACH-001368,-0.06847618604567329
ACH-001374,0.050517618407883935
ACH-001377,-0.0839034628605529
ACH-001380,-0.1175318203984708
ACH-001391,-0.1368270349193777
ACH-001408,-0.0808076492410404
ACH-001430,0.024817715976029088
ACH-001431,-0.22688044956610645
ACH-001450,-0.3839548615579547
ACH-001496,-0.21226376110379264
ACH-001500,-0.0965350171224742
ACH-001523,0.01933226478725016
ACH-001532,-0.11152403962795916
ACH-001550,-0.08389047812285284
ACH-001552,-0.14032507676450887
ACH-001554,-0.12281494951051608
ACH-001654,-0.2022343642182013
ACH-001735,-0.19386697551187385
ACH-001736,-0.2124600246857626
ACH-001737,-0.36186349335139373
ACH-001740,-0.12264492321775207
ACH-001745,-0.18753841072277835
ACH-001765,-0.10710697283162957
