,TGFBR1 (7046)
ACH-000004,-0.06823933131428328
ACH-000005,0.036928292558219104
ACH-000007,-0.2493970300258509
ACH-000009,-0.018817750558939063
ACH-000011,-0.225061123815556
ACH-000012,-0.3182139966406389
ACH-000013,0.03417112714860846
ACH-000014,0.15465075653275406
ACH-000015,-0.1383550263697409
ACH-000017,-0.16492643201670915
ACH-000018,-0.4124787010012253
ACH-000019,0.09946810690233304
ACH-000021,-0.01667446220255084
ACH-000022,0.0007397987681719103
ACH-000025,-0.18346768510647596
ACH-000028,-0.09908102546877964
ACH-000030,0.1838390783774636
ACH-000035,-0.29555961352366195
ACH-000036,1.0265902483266207
ACH-000037,-0.08152368264734175
ACH-000039,-0.06315114285165019
ACH-000040,-0.3894695427700544
ACH-000041,-0.13537389795479393
ACH-000042,-0.13841034936538632
ACH-000045,0.08643787209217915
ACH-000047,-0.22429684751947365
ACH-000052,-0.034624330479180565
ACH-000053,-0.15046638506383125
ACH-000054,0.0172496564133307
ACH-000055,-0.8513102967814182
ACH-000060,-0.022166483086008274
ACH-000067,-0.19890077633345524
ACH-000070,0.05373058027319155
ACH-000075,-0.2558851656830328
ACH-000078,-0.34593654939808155
ACH-000082,-0.2494275735181336
ACH-000085,-0.09546215537443707
ACH-000086,-0.045490679980101374
ACH-000087,0.21454129045870696
ACH-000092,-0.12219349629262705
ACH-000095,-0.07875577158376472
ACH-000097,-0.07116499606026537
ACH-000098,-0.14237652302650206
ACH-000099,-0.6779251860198627
ACH-000108,-0.1469202696622748
ACH-000113,0.02156539219983776
ACH-000116,0.04827333377045838
ACH-000118,-0.4981071802087961
ACH-000120,0.5581769566218707
ACH-000123,-0.10213405510670824
ACH-000127,-0.19190228729716916
ACH-000128,-0.14633175220968153
ACH-000132,0.059784837345237776
ACH-000133,-0.17052871986338985
ACH-000137,-0.046804215919310915
ACH-000138,-0.06902755901314618
ACH-000142,-0.19336803392869176
ACH-000143,0.023147627998420076
ACH-000146,-0.149196319631428
ACH-000148,0.07477418258165157
ACH-000150,-0.09968826376219693
ACH-000152,0.0843050464988923
ACH-000153,-0.11706038347454867
ACH-000159,0.06496819412239282
ACH-000160,-0.05197170414122161
ACH-000163,-0.2770724552045897
ACH-000167,0.09331759956085364
ACH-000168,-0.11960824032980985
ACH-000169,0.09924305438209123
ACH-000178,-0.1232681901763564
ACH-000183,-0.30226455591575624
ACH-000188,-0.22210328067064594
ACH-000189,-0.3724496890381416
ACH-000190,-0.5057698306144881
ACH-000198,-0.12329152503604952
ACH-000203,-0.31844609841805105
ACH-000204,-0.04874868584548935
ACH-000206,-0.24328590560547464
ACH-000207,0.08922281193619651
ACH-000208,-0.21482313814584933
ACH-000210,0.0002699797091785397
ACH-000211,-0.263292099029023
ACH-000215,-0.3708979763705509
ACH-000221,0.008643628156950772
ACH-000222,-0.1518869889884135
ACH-000223,-0.08332867741896338
ACH-000226,-0.16162897056210698
ACH-000227,-0.15542916010913446
ACH-000228,-0.15070014995856776
ACH-000231,-0.06641983500203097
ACH-000232,-0.015355734098409006
ACH-000233,-0.07968803657487203
ACH-000234,-0.01892607307021328
ACH-000235,-0.5274850177007582
ACH-000237,-0.08845880219844579
ACH-000238,-0.17649241169545038
ACH-000242,0.037060563362278434
ACH-000243,-0.027396261600617942
ACH-000244,-0.3211613380647976
ACH-000246,-0.08814515696538723
ACH-000248,-0.2288651367045349
ACH-000250,-0.26289553658122383
ACH-000251,0.08037265890768458
ACH-000252,-0.025238308111693628
ACH-000253,-0.12963624992672668
ACH-000255,-0.5046996699469884
ACH-000256,0.19136823779589426
ACH-000257,0.06632648204873469
ACH-000258,0.13067194613332436
ACH-000259,-0.2665388068825314
ACH-000260,-0.2744868429603829
ACH-000261,-0.017170224922196903
ACH-000262,0.008498280918960767
ACH-000263,0.0454236719382092
ACH-000264,-0.2105802437626641
ACH-000265,-0.14413379613160165
ACH-000266,-0.05561955039445755
ACH-000272,-0.10890114675999256
ACH-000274,-0.2786033909800856
ACH-000277,-0.2971498599499697
ACH-000278,-0.002641951092973873
ACH-000279,0.0023173016831005387
ACH-000280,-0.13141792861565532
ACH-000281,-0.0004141781329945272
ACH-000288,0.1060881224220103
ACH-000291,0.008178426680922684
ACH-000293,0.006340732924285828
ACH-000294,0.10432166944137476
ACH-000295,-0.2608729598229115
ACH-000296,-0.09370171593936376
ACH-000302,-0.12076135123861426
ACH-000304,-0.017425049435245466
ACH-000307,-0.2777501851382247
ACH-000308,-0.021958344856830462
ACH-000310,-0.19884901708383831
ACH-000311,-0.0472016592617216
ACH-000312,-0.12684444516310495
ACH-000315,-0.049896077855523066
ACH-000316,-0.053145440974794636
ACH-000317,0.0027357322388328518
ACH-000318,-0.24912994370078895
ACH-000319,-0.13400528892131536
ACH-000320,-0.058906323103992464
ACH-000322,0.12276347121236098
ACH-000323,-0.4150103295471056
ACH-000324,-0.1171242233879284
ACH-000329,-0.12177963370785636
ACH-000330,-0.1836327037229334
ACH-000331,-0.5669787841337961
ACH-000332,-0.053575217439248486
ACH-000334,-0.0971075599801366
ACH-000335,-0.258455321576782
ACH-000336,-0.21015709705456345
ACH-000337,-0.4014076136573131
ACH-000338,-0.09769151988781066
ACH-000339,-0.22597587008086345
ACH-000341,-0.19894895750896555
ACH-000348,-0.062391698799985025
ACH-000350,-0.09528256787836184
ACH-000352,-0.03989938599550436
ACH-000356,-0.05546657014733422
ACH-000361,0.12848351922799958
ACH-000362,0.180968872714092
ACH-000363,0.001513085797632731
ACH-000364,-0.20802337555244124
ACH-000365,-0.09885769785115177
ACH-000366,-0.3181289805941789
ACH-000368,-0.12485334567056602
ACH-000374,-0.33949620603919106
ACH-000375,-0.22176674775047645
ACH-000376,-0.18346458058100004
ACH-000381,-0.11288111214600825
ACH-000383,-0.1829634402714568
ACH-000387,-0.20211328140455495
ACH-000389,0.1449442498977962
ACH-000390,-0.12440396080507116
ACH-000393,-0.17174445025798926
ACH-000395,-0.1908191271090373
ACH-000396,-0.2427345513298489
ACH-000397,-0.058258571748902685
ACH-000401,-0.1799510525935106
ACH-000402,-0.256473846999329
ACH-000403,0.02926088648647842
ACH-000404,0.004668850305141137
ACH-000406,-0.05359333377845929
ACH-000407,-0.4142716209044509
ACH-000408,-0.4366718567949329
ACH-000410,-0.18595648636127404
ACH-000411,-0.2994969835786423
ACH-000414,-0.15047300387900758
ACH-000415,-0.5754490130249431
ACH-000416,-0.3518238683773502
ACH-000420,0.21680487142106614
ACH-000421,-0.2272095081465845
ACH-000424,-0.1176443007562379
ACH-000425,-0.03468983226379238
ACH-000426,-0.044767552432916136
ACH-000427,-0.05638647555651005
ACH-000433,0.11011506162782507
ACH-000435,0.1288950324473935
ACH-000436,-0.2671891194983582
ACH-000444,-0.2400762861042393
ACH-000445,-0.17681403077956098
ACH-000448,-0.09881383778439626
ACH-000450,-0.3535978043916669
ACH-000452,-0.9484006355398514
ACH-000454,-0.22600709538470426
ACH-000458,0.031854438200000966
ACH-000459,0.049937087259170204
ACH-000460,0.39061197779071627
ACH-000461,-0.020754993594918426
ACH-000463,-0.2874654751222442
ACH-000464,-0.011408407708550712
ACH-000466,0.1012997431822678
ACH-000467,-0.20717712831048749
ACH-000468,-0.13599172212007193
ACH-000469,-0.6151119343739495
ACH-000470,-0.13662670837766816
ACH-000471,-0.05280314616240949
ACH-000472,0.24019474638737326
ACH-000473,0.033407217203636465
ACH-000475,-0.05459347907811107
ACH-000476,0.3048114066243271
ACH-000477,0.02174728737476771
ACH-000479,0.2521188905355546
ACH-000480,-0.21730270766347728
ACH-000481,0.01215531275802997
ACH-000483,-0.10069719638457834
ACH-000484,-0.17617955032186505
ACH-000485,-0.06445649191141814
ACH-000486,-0.11683151820724685
ACH-000487,-0.1453309446782068
ACH-000488,-0.2936969023822471
ACH-000490,-0.08189511728478924
ACH-000491,-0.13785182635445706
ACH-000495,-0.02409772181419296
ACH-000496,-0.2513367351238371
ACH-000499,0.16682457313123633
