,CYS1 (192668)
ACH-000473,-0.4147338988270154
ACH-000475,-0.4155695359031169
ACH-000476,-0.3743223961813189
ACH-000477,-0.3985390662645322
ACH-000479,-0.3116991762031263
ACH-000480,-0.3880579825982856
ACH-000481,-0.5277782862856444
ACH-000483,-0.19476421627363236
ACH-000484,-0.3438431754802649
ACH-000485,-0.6498143878742008
ACH-000486,-0.321168442534581
ACH-000487,-0.3674441657226616
ACH-000488,-0.4847419274722485
ACH-000490,-0.4530789881994594
ACH-000491,-0.4863320981768196
ACH-000495,-0.7601794608787951
ACH-000496,-0.345912004040185
ACH-000499,-0.13851642799823316
ACH-000500,-0.15161523427254592
ACH-000502,-0.4298949485017833
ACH-000503,-0.4528994172598931
ACH-000505,-0.4383729781061024
ACH-000507,-0.2373300674239375
ACH-000510,-0.3749573718339107
ACH-000511,-0.4252908465599724
ACH-000512,-0.1970770378795483
ACH-000516,-0.5227534720641016
ACH-000517,-0.5865665770080261
ACH-000518,-0.2647312609181805
ACH-000520,-0.5433347590536597
ACH-000521,-0.2991118976012231
ACH-000522,-0.4714050304604502
ACH-000524,-0.4763859486550773
ACH-000527,-0.29341261718473194
ACH-000528,-0.4423521021729096
ACH-000537,-0.5263017049402173
ACH-000541,-0.17562961772608535
ACH-000542,-0.540371949468705
ACH-000544,-0.3219277669737635
ACH-000545,-0.4590519680812558
ACH-000547,-0.415739147837054
ACH-000548,-0.3344886893017511
ACH-000549,-0.4012634152971533
ACH-000550,-0.4579080622210983
ACH-000552,-0.3329378696337974
ACH-000556,-0.2976469771081118
ACH-000557,-0.3386076592307646
ACH-000569,-0.4644960662132731
ACH-000570,-0.4654187960220432
ACH-000571,-0.32968252049327984
ACH-000573,-0.385932583202586
ACH-000576,-0.2830363184143159
ACH-000579,-0.2759007478314028
ACH-000580,-0.5138788491900571
ACH-000584,-0.37828386298445454
ACH-000585,-0.35482581881725045
ACH-000588,-0.4304043600937295
ACH-000589,-0.3794061367765408
ACH-000591,-0.4586514172024598
ACH-000593,-0.3634880036435312
ACH-000600,-0.4779102024623797
ACH-000601,-0.4023597909230275
ACH-000605,-0.3901417873798625
ACH-000606,-0.36757543884025856
ACH-000608,-0.4601313724989895
ACH-000614,-0.5810846141703512
ACH-000616,-0.4277780951919257
ACH-000618,-0.3106392070253239
ACH-000619,-0.3220278888461022
ACH-000620,-0.3800203055907984
ACH-000621,-0.3773195300123132
ACH-000622,-0.6796885937262268
ACH-000623,-0.4161893055318168
ACH-000624,-0.4653336325219798
ACH-000627,-0.4091951394225647
ACH-000630,-0.4559205530420984
ACH-000631,-0.2516892676775133
ACH-000632,-0.4154445986544492
ACH-000633,-0.33413279799702195
ACH-000637,-0.3748944754491811
ACH-000638,-0.4955543562382975
ACH-000646,-0.2774433617495903
ACH-000647,-0.4191186581310282
ACH-000648,-0.3552307105309809
ACH-000649,-0.4313235588015518
ACH-000651,-0.31337705759593176
ACH-000652,-0.3781663672150798
ACH-000653,-0.3879258510800477
ACH-000657,-0.4392548567224076
ACH-000658,-0.2856486295302842
ACH-000661,-0.3781515628193557
ACH-000662,-0.9917589096454292
ACH-000663,-0.3505391067740196
ACH-000665,-0.4615167018556959
ACH-000671,-0.2746981760206609
ACH-000672,-0.23733039058685326
ACH-000673,-0.4842921610333018
ACH-000676,-0.36714509042064586
ACH-000677,-0.4616974725722402
ACH-000681,-0.4833252528445852
ACH-000683,-0.37164337237107137
ACH-000684,-0.4629792962265773
ACH-000688,-0.4398661557395445
ACH-000693,-0.3446063642883749
ACH-000694,-0.3675951232593235
ACH-000695,-0.36212197849310096
ACH-000696,-0.6098310243944886
ACH-000697,-0.030949992673207617
ACH-000699,-0.3998089366959793
ACH-000701,-0.5835280178615484
ACH-000706,-0.2260574136787579
ACH-000711,-0.4139932605059339
ACH-000713,-0.2685317223198381
ACH-000714,-0.5243851763973244
ACH-000718,-0.3760420141886723
ACH-000720,-0.41676467619580937
ACH-000721,-0.323404812268601
ACH-000724,-0.5036086945985212
ACH-000725,-0.1542941809371344
ACH-000732,-0.21970948456202893
ACH-000734,-0.3053312163843781
ACH-000735,-0.482190140750687
ACH-000736,-0.5563440342375466
ACH-000738,-0.4034131426719451
ACH-000746,-0.2691756360013535
ACH-000747,-0.4556979900672217
ACH-000748,-0.39515509033229707
ACH-000753,-0.38828262887601017
ACH-000756,-0.5539624277856806
ACH-000757,-0.1773897280701572
ACH-000758,-0.2669033498954134
ACH-000760,-0.4021805354807281
ACH-000762,-0.4309956535471551
ACH-000763,-0.4896265809222156
ACH-000764,-0.2828839901525805
ACH-000765,-0.2324144036901596
ACH-000766,-0.3873380048139203
ACH-000767,-0.2618004589886683
ACH-000768,-0.5710582084674232
ACH-000769,-0.4723878120178309
ACH-000770,-0.5034315853812027
ACH-000771,-0.4307419503438052
ACH-000773,-0.41182829903238216
ACH-000776,-0.5054452693500127
ACH-000777,-0.46188655006123996
ACH-000778,-0.24448457610715515
ACH-000781,-0.3982560091136476
ACH-000782,-0.3329944017976444
ACH-000783,-0.5370246080160042
ACH-000784,-0.27511521796062005
ACH-000785,-0.4281747364875465
ACH-000787,-0.2571374928589971
ACH-000788,-0.4110509913189082
ACH-000791,-0.3321436902037317
ACH-000792,-0.4523127450355421
ACH-000794,-0.5193554050299867
ACH-000796,-0.4213620864787016
ACH-000798,-0.4745209862165479
ACH-000799,-0.4712959578415223
ACH-000800,-0.5205776187920407
ACH-000802,-0.4218723859523193
ACH-000804,-0.5367018497986298
ACH-000805,-0.13976378650468896
ACH-000809,-0.32255691653228025
ACH-000810,-0.3949271864427084
ACH-000811,-0.4470567314183929
ACH-000817,-0.3534510395356286
ACH-000819,-0.5737043430694327
ACH-000820,-0.6901087144729211
ACH-000821,-0.3731225451874909
ACH-000822,-0.4299715165710427
ACH-000823,-0.5531748434799411
ACH-000824,-0.4618786105630406
ACH-000827,-0.30391272323853336
ACH-000829,-0.5003983733381342
ACH-000831,-0.4855299461740976
ACH-000832,-0.33271269352354665
ACH-000833,-0.18043262662118326
ACH-000834,-0.5816247332969251
ACH-000835,-0.37264095352341936
ACH-000836,-0.4067958320200584
ACH-000837,-0.4666843088292623
ACH-000838,-0.5052677106508652
ACH-000839,-0.43990855873618856
ACH-000840,-0.4012061008130152
ACH-000841,-0.5068368944915145
ACH-000843,-0.4091611593132977
ACH-000846,-0.2966774757212467
ACH-000847,-0.4930357157284104
ACH-000848,-0.053718720432272986
ACH-000849,-0.4883204688362969
ACH-000851,-0.5362330888848386
ACH-000855,-0.29982101345501583
ACH-000856,-0.298660783579224
ACH-000858,-0.27630979847144843
ACH-000859,-0.525692967032123
ACH-000861,-0.5209091209456909
ACH-000862,-0.34487700062460536
ACH-000865,-0.4390826536957331
ACH-000866,-0.4055567311237903
ACH-000867,-0.3790744815817778
ACH-000869,-0.41489758550413824
ACH-000872,-0.2265124530317586
ACH-000873,-0.3922143597105888
ACH-000876,-0.4216384536600925
ACH-000878,-0.4364352302521496
ACH-000880,-0.5762828445261028
ACH-000881,-0.3943769753290993
ACH-000882,-0.4930364385974922
ACH-000884,-0.4359021828123857
ACH-000885,-0.3630523156725863
ACH-000887,-0.3565700057888118
ACH-000889,-0.21638422348413605
ACH-000896,-0.3508658972427251
ACH-000898,-0.3121477299111815
ACH-000900,-0.4980303708541748
ACH-000901,-0.5925060788429789
ACH-000905,-0.4658541450548463
ACH-000906,-0.4312792410276599
ACH-000907,-0.7088386770613614
ACH-000910,-0.4254919531796735
ACH-000911,-0.43142882167118535
ACH-000912,-0.4271992254163251
ACH-000913,-0.29939709344861154
ACH-000915,-0.3962369641344749
ACH-000916,-0.6289648770317486
ACH-000917,-0.262900983788017
ACH-000920,-0.4949409294847701
ACH-000921,-0.326389189419159
ACH-000924,-0.386556990472166
ACH-000926,-0.4867757643500971
ACH-000928,-0.5816112301192752
ACH-000929,-0.5555433803784688
ACH-000932,-0.5316783164476878
ACH-000935,-0.3916811040237317
ACH-000936,-0.36775244541514623
ACH-000937,-0.43779975085096595
ACH-000938,-0.43802951916500205
ACH-000939,-0.2927868770911404
ACH-000941,-0.3050284774620553
ACH-000943,-0.4131587356793673
ACH-000946,-0.5152036331308221
ACH-000947,-0.44447203705929184
ACH-000948,-0.3583532638973879
ACH-000950,-0.27602557008256257
ACH-000953,-0.5048297731433499
ACH-000954,-0.3369711404474263
ACH-000957,-0.49166493501519504
ACH-000958,-0.32679911522839394
ACH-000960,-0.5608419666714776
ACH-000963,-0.5555423623664147
ACH-000968,-0.33166444102789705
ACH-000969,-0.5395658491804656
ACH-000972,-0.7248114131516596
ACH-000973,-0.3778928937869545
ACH-000974,-0.5123867035867418
ACH-000978,-0.33255818253043595
ACH-000984,-0.3582762125333059
ACH-000986,-0.4504531120266728
ACH-000988,-0.494014598151422
ACH-000993,-0.5851203605576021
ACH-000994,-0.4206154401010603
ACH-000996,-0.7134035766288944
ACH-001001,-0.443650494383484
ACH-001020,-0.5658696427769458
ACH-001028,-0.35340339822980515
ACH-001031,-0.4235323484619499
ACH-001038,-0.3996708319839043
ACH-001048,-0.34780065251081377
ACH-001050,-0.4309243594287848
ACH-001053,-0.33337983370169144
ACH-001054,-0.5275951035956921
ACH-001061,-0.2375227123120426
ACH-001067,-0.1212900616798433
ACH-001075,-0.4746696823017458
ACH-001096,-0.2876184376512514
ACH-001111,-0.22904233223364065
ACH-001119,-0.5246432683161648
ACH-001128,-0.6378857822829189
ACH-001134,-0.3565272056192877
ACH-001151,-0.4733495064625969
ACH-001163,-0.2723862892471027
ACH-001164,-0.43707411657403
ACH-001183,-0.4571627082283445
ACH-001192,-0.4297286347199656
ACH-001193,-0.4947226222515978
ACH-001196,-0.514135336176572
ACH-001197,-0.20177159110727647
ACH-001205,-0.44003115294035744
ACH-001211,-0.32328393653037235
ACH-001212,-0.6727815964859627
ACH-001228,-0.5051596497286315
ACH-001232,-0.5014879842241836
ACH-001239,-0.4690297423258112
ACH-001270,-0.5075341829337244
ACH-001274,-0.6150136206889818
ACH-001275,-0.387938651033006
ACH-001277,-0.1698514314110668
ACH-001278,-0.6890679718044012
ACH-001280,-0.2946356875008893
ACH-001283,-0.4399392084909295
ACH-001289,-0.4580556525721009
ACH-001300,-0.2721243035769532
ACH-001301,-0.29017039508461323
ACH-001302,-0.6766825179222951
ACH-001306,-0.440630644719072
ACH-001318,-0.2564144577400712
ACH-001322,-0.051186057631226974
ACH-001328,-0.5977197465733061
ACH-001332,-0.4550722493411986
ACH-001336,-0.11058600897249957
ACH-001346,-0.3028175247904531
ACH-001353,-0.3640322024453743
ACH-001354,-0.5875250263182227
ACH-001367,-0.31706904387822754
ACH-001368,-0.3347382788270705
ACH-001374,-0.3296306885539351
ACH-001377,-0.3851653359877205
ACH-001380,-0.3404413038896227
ACH-001391,-0.5086381575538055
ACH-001408,-0.4938411460241721
ACH-001430,-0.6169560129542697
ACH-001431,-0.30346689032572466
ACH-001450,-0.18874354579911531
ACH-001496,-0.3799419909554268
ACH-001500,-0.2756044857510957
ACH-001523,-0.4127965264501357
ACH-001532,-0.4749814617175285
ACH-001550,-0.3851154598619777
ACH-001552,-0.5427794225194359
ACH-001554,-0.4435196182003119
ACH-001654,-0.5988234172136382
ACH-001735,-0.3477504484558511
ACH-001736,-0.3061140382632999
ACH-001737,0.00013004341689518655
ACH-001740,-0.3325330175208575
ACH-001745,-0.3003507948420137
ACH-001765,-0.31143330138345576
