,CRACR2A (84766)
ACH-000004,0.039026435646210736
ACH-000005,-0.09231550843875737
ACH-000007,0.2057013522085844
ACH-000009,0.10657848254126034
ACH-000011,-0.16262066513196935
ACH-000012,0.1143768593310588
ACH-000013,0.0944248040255706
ACH-000014,0.16501094229839292
ACH-000015,-0.014397119609384413
ACH-000017,-0.03978451075697899
ACH-000018,0.07425318889013029
ACH-000019,-0.009771352378841244
ACH-000021,0.0908618709197741
ACH-000022,0.12386688800695912
ACH-000025,0.17615807365950886
ACH-000028,-0.05188193851903263
ACH-000030,0.041012135893200505
ACH-000035,0.17676258896924335
ACH-000036,0.19435599332567727
ACH-000037,0.0617974019735216
ACH-000039,0.17764786125511808
ACH-000040,-0.026210133715709988
ACH-000041,0.03120698823165067
ACH-000042,0.022500615921426475
ACH-000045,0.055133083662552713
ACH-000047,-0.016305161626531083
ACH-000052,0.009871153134570251
ACH-000053,0.021433535656421296
ACH-000054,-0.03240098765700152
ACH-000055,0.18132929104844056
ACH-000060,0.09717164367635203
ACH-000067,-0.012349518354553064
ACH-000070,0.04661110142112202
ACH-000075,0.23748791573054304
ACH-000078,0.16182302526637687
ACH-000082,-0.05367487605522928
ACH-000085,-0.09461712889689346
ACH-000086,-0.028364543004786674
ACH-000087,0.10384636304633887
ACH-000092,0.04930406974285813
ACH-000095,-0.01608745910375171
ACH-000097,0.02713774578349321
ACH-000098,-0.012240517022602784
ACH-000099,0.06766569168474543
ACH-000108,0.06477066120311697
ACH-000113,0.06496536809982707
ACH-000116,-0.028941829518488886
ACH-000118,0.05004055092504625
ACH-000120,-0.03277442098023995
ACH-000123,0.162767468694532
ACH-000127,0.011050856530628934
ACH-000128,0.09274973747281047
ACH-000132,0.05742632782404659
ACH-000133,0.005205489141852673
ACH-000137,-0.006407523116975979
ACH-000138,0.01735133095326182
ACH-000142,0.04612849453750584
ACH-000143,0.0714161746748481
ACH-000146,-0.021410675500300274
ACH-000148,0.031282695035594436
ACH-000150,0.0012466844220743339
ACH-000152,0.02636834383697996
ACH-000153,0.11350631564637828
ACH-000159,0.1489071889629723
ACH-000160,-0.052529814246758136
ACH-000163,0.02068285571458346
ACH-000167,-0.050948525237810516
ACH-000168,0.2209491854277336
ACH-000169,-0.004845495423822928
ACH-000178,0.08459233662364064
ACH-000183,0.1013023481752288
ACH-000188,0.033788546324315785
ACH-000189,0.13701538566438187
ACH-000190,0.10144607313476324
ACH-000198,0.06524450015133151
ACH-000203,0.4706896980299638
ACH-000204,0.09679160229801018
ACH-000206,-0.14350659427568305
ACH-000207,0.15941929380440747
ACH-000208,0.12453000011958425
ACH-000210,0.13442239092925062
ACH-000211,0.04288818883097857
ACH-000215,0.03404796755452539
ACH-000221,0.008510651536272309
ACH-000222,-0.031976722280290186
ACH-000223,-0.0017240808264812198
ACH-000226,-0.04910372593129368
ACH-000227,0.12814374685556876
ACH-000228,-0.1103356839847735
ACH-000231,0.07181383642805518
ACH-000232,0.033796781240923265
ACH-000233,0.0676578668521769
ACH-000234,-0.007681167962124583
ACH-000235,0.020515689195784257
ACH-000237,0.060670437986666874
ACH-000238,0.030252585847809824
ACH-000242,0.2365155812956609
ACH-000243,0.021198141283810687
ACH-000244,-0.01649555737315367
ACH-000246,0.05638352968289636
ACH-000248,0.07398348910017935
ACH-000250,0.07510057140986466
ACH-000251,-0.02540492946030061
ACH-000252,0.06121825334986225
ACH-000253,0.034186657486158685
ACH-000255,0.15745249055137306
ACH-000256,0.044466095735290916
ACH-000257,0.16696603133436874
ACH-000258,0.045262114234312686
ACH-000259,-0.012031761138135595
ACH-000260,0.006113955088198772
ACH-000261,0.1054334886676358
ACH-000262,0.05104307818011989
ACH-000263,0.04730858733082207
ACH-000264,0.003977301179038385
ACH-000265,0.22010458128046592
ACH-000266,0.013747279124920296
ACH-000272,0.03414012209738829
ACH-000274,-0.011785783702085674
ACH-000277,0.0021072437587666237
ACH-000278,-0.015005959639563403
ACH-000279,0.06639452188717458
ACH-000280,0.0685659155603145
ACH-000281,-0.16663788814490627
ACH-000288,0.00920389669101182
ACH-000291,0.050547110726562726
ACH-000293,0.19233952412731165
ACH-000294,0.07838482896385837
ACH-000295,0.0834071043386766
ACH-000296,-0.11255599240455916
ACH-000302,0.1023653796211952
ACH-000304,-0.20032553863729008
ACH-000307,-0.029736206958030593
ACH-000308,0.04100210378709182
ACH-000310,-0.06193459887210676
ACH-000311,-0.03489862055485706
ACH-000312,0.039193029471520716
ACH-000315,-0.06626084591338934
ACH-000316,0.15594046024920222
ACH-000317,0.05682509140282167
ACH-000318,-0.01740517744419923
ACH-000319,0.11494159118075148
ACH-000320,-0.11306048519631855
ACH-000322,-0.09970404928427834
ACH-000323,-0.002915441016530212
ACH-000324,-0.060563266107380186
ACH-000329,0.03129031108700892
ACH-000330,0.10631304729965556
ACH-000331,0.029520854169493557
ACH-000332,-0.002339922230812352
ACH-000334,0.1284479947820717
ACH-000335,0.18686822298069275
ACH-000336,0.1872603871625206
ACH-000337,-0.09620516322747924
ACH-000338,0.2489568946909108
ACH-000339,0.10703319822803296
ACH-000341,0.1404115829186041
ACH-000348,-0.010962631740174152
