,GAS2L2 (246176)
ACH-000204,-0.31292758797444753
ACH-000206,-0.3489911436253403
ACH-000207,-0.27537948293976905
ACH-000208,-0.2154711929027807
ACH-000210,-0.17135420796534107
ACH-000211,-0.3609272055852711
ACH-000215,-0.26051630148141103
ACH-000221,-0.43157526488526177
ACH-000222,-0.3025855455053956
ACH-000223,-0.2244235987768928
ACH-000226,-0.28901448679655883
ACH-000227,-0.19377381534388816
ACH-000228,-0.4913352106442007
ACH-000231,-0.3498344233406329
ACH-000232,-0.20197897333744155
ACH-000233,-0.18402573334421332
ACH-000234,-0.3772127387776326
ACH-000235,-0.3112266558704573
ACH-000237,-0.17233389929674847
ACH-000238,-0.3026643254676739
ACH-000242,-0.16933695024385062
ACH-000243,-0.4339826558465169
ACH-000244,-0.37838747874695655
ACH-000246,-0.2332535930890476
ACH-000248,-0.3253875902469291
ACH-000250,-0.20696129227998794
ACH-000251,-0.2756534240091885
ACH-000252,-0.21548699322922468
ACH-000253,-0.2893091998954553
ACH-000255,-0.2719376785890643
ACH-000256,-0.238144322575413
ACH-000257,-0.1377707266643045
ACH-000258,-0.23674847091659545
ACH-000259,-0.28763620515632776
ACH-000260,-0.1929590073743178
ACH-000261,-0.1809940612967492
ACH-000262,-0.22002832943729195
ACH-000263,-0.2651881117465646
ACH-000264,-0.2108899210687188
ACH-000265,-0.38314845224489785
ACH-000266,-0.24427679334839425
ACH-000272,-0.31182576534019496
ACH-000274,-0.4203452893803581
ACH-000277,-0.2093463518380643
ACH-000278,-0.2634313751743766
ACH-000279,-0.18726379744261615
ACH-000280,-0.26402228482897816
ACH-000281,-0.3744109425853907
ACH-000288,-0.3035439254577344
ACH-000291,-0.2771796195219456
ACH-000293,-0.30458495442029443
ACH-000294,-0.24015154210449566
ACH-000295,-0.6908843369136233
ACH-000296,-0.20507526180481167
ACH-000302,-0.2022466009157579
ACH-000304,-0.5173381421657972
ACH-000307,-0.3690636440319949
ACH-000308,-0.2137613676535048
ACH-000310,-0.1325260185779211
ACH-000311,-0.18475702141611844
ACH-000312,-0.26504420857170263
ACH-000315,-0.2131284302456205
ACH-000316,-0.28670635148011353
ACH-000317,-0.5020912002888271
ACH-000318,-0.23787533535594474
ACH-000319,-0.39889538498923777
ACH-000320,-0.3091083135724596
ACH-000322,-0.35886460104175155
ACH-000323,-0.5000034927839221
ACH-000324,-0.3389748346457878
ACH-000329,-0.2135387909160568
ACH-000330,-0.4444759132790164
ACH-000331,-0.256623124016631
ACH-000332,-0.3052038539470516
ACH-000334,-0.15617401466542696
ACH-000335,-0.29169657351911893
ACH-000336,-0.20365310245709006
ACH-000337,-0.5120482831078075
ACH-000338,-0.23749455700066746
ACH-000339,-0.3028899980408176
ACH-000341,-0.2442948868827155
ACH-000348,-0.2692507063745493
ACH-000350,-0.3372046653395105
ACH-000352,-0.2532720433679656
ACH-000356,-0.5842685479260876
ACH-000361,-0.182179589207606
ACH-000362,-0.2028251291407485
ACH-000363,-0.20764446825747707
ACH-000364,-0.2786002793694901
ACH-000365,-0.2138017827956426
ACH-000366,-0.2260439750397796
ACH-000368,-0.15420969944331342
ACH-000374,-0.4744709810407277
ACH-000375,-0.30167189058759963
ACH-000376,-0.10052502921844964
ACH-000381,-0.3889310190553297
ACH-000383,-0.4076999748434244
ACH-000387,-0.2718805888534416
ACH-000389,-0.30678054602656035
ACH-000390,-0.35400902108911936
ACH-000393,-0.3379469548287984
ACH-000395,-0.2547283131910009
ACH-000396,-0.17955531672284658
ACH-000397,-0.25179954629089923
ACH-000401,-0.2471223086365795
ACH-000402,-0.2256315488211663
ACH-000403,-0.3699810287921403
ACH-000404,-0.3731685116304228
ACH-000406,-0.2814937900165955
ACH-000407,-0.2449527168304484
ACH-000408,-0.04280857109088335
ACH-000410,-0.22019906846161985
ACH-000411,-0.3441435403018548
ACH-000414,-0.2393788245258413
ACH-000415,-0.530805815594359
ACH-000416,-0.34194946220832456
ACH-000420,-0.26561576953147376
ACH-000421,-0.3126972840705456
ACH-000424,-0.21981560590816915
ACH-000425,-0.3121549763590208
ACH-000426,-0.40948454071034346
ACH-000427,-0.450109730186823
ACH-000433,-0.5050647957873349
ACH-000435,-0.4335483418368308
ACH-000436,-0.4169891048340841
ACH-000444,-0.2991932682242736
ACH-000445,-0.16906892632588738
ACH-000448,-0.3176208141571023
ACH-000450,-0.29723430843761245
ACH-000452,-0.2994743471565604
ACH-000454,-0.2514213493852611
ACH-000458,-0.22432024229658085
ACH-000459,-0.09008257263009284
ACH-000460,-0.1904901793393628
ACH-000461,-0.19674982839419525
ACH-000463,-0.33161637255782744
ACH-000464,-0.19885161369555449
ACH-000466,-0.3070826989477484
ACH-000467,-0.2334985930800579
ACH-000468,-0.35456271757464475
ACH-000469,-0.14466978645278888
ACH-000470,-0.2982124350745558
ACH-000471,-0.2764864002026139
ACH-000472,-0.2759167324291869
ACH-000473,-0.3102758479165353
ACH-000475,-0.2710146140627857
ACH-000476,-0.20208440802715746
ACH-000477,-0.2611572123196357
ACH-000479,-0.4470938139998829
ACH-000480,-0.3259747100573624
ACH-000481,-0.18156547743775475
ACH-000483,-0.17378085695080905
ACH-000484,-0.12397941394757506
ACH-000485,-0.2713610686249589
ACH-000486,-0.3991865958880279
ACH-000487,-0.09269944875943917
ACH-000488,-0.3827568142254672
ACH-000490,-0.3919630991324266
ACH-000491,-0.1751506666103226
ACH-000495,-0.1688320345600109
ACH-000496,-0.29118012131414683
ACH-000499,0.003241035992851856
ACH-000500,-0.4428778594303865
ACH-000502,-0.4897970872464376
ACH-000503,-0.3641654106182672
ACH-000505,-0.2685650514216699
ACH-000507,-0.17857190076797205
ACH-000510,-0.31209722683317104
ACH-000511,-0.2374638591505792
ACH-000512,-0.10005151140680672
ACH-000516,-0.16907923183677273
ACH-000517,-0.285198002705973
ACH-000518,-0.21882814676897225
ACH-000520,-0.21851110178476765
ACH-000521,-0.5871692396807471
ACH-000522,-0.2609454413719241
ACH-000524,-0.2856437700989548
ACH-000527,-0.3717983215931675
ACH-000528,-0.3170143188070512
ACH-000537,-0.3274042088017003
ACH-000541,-0.06042263946723717
ACH-000542,-0.10518019891734466
ACH-000544,-0.3648854453472833
ACH-000545,-0.3727076611579965
ACH-000547,-0.21197074559933785
ACH-000548,-0.401936398601298
ACH-000549,-0.3963574773835327
ACH-000550,-0.28035035823844145
ACH-000552,-0.3884731474177927
ACH-000556,-0.3926168799830401
ACH-000557,-0.18462898241078524
ACH-000569,-0.2202379302208004
ACH-000570,-0.3969806411420814
ACH-000571,-0.18975377690614306
ACH-000573,-0.2825252726086517
ACH-000576,-0.2415658762090577
ACH-000579,-0.209154112933618
ACH-000580,-0.2782867452795529
ACH-000584,-0.2033598506075324
ACH-000585,-0.2561405552049352
ACH-000588,-0.3215407560398309
ACH-000589,-0.3588396159773451
ACH-000591,-0.1340138312456792
ACH-000593,-0.4326060395934534
ACH-000600,-0.4748807536988807
ACH-000601,-0.3766995558757168
ACH-000605,-0.2526746478568798
ACH-000606,-0.4314086004918412
ACH-000608,-0.2252602493765878
ACH-000614,-0.1312136780419995
ACH-000616,-0.2962963496635371
ACH-000618,-0.3415197051705604
ACH-000619,-0.3572451799876212
ACH-000620,-0.20698946157568945
ACH-000621,-0.21559099535953016
ACH-000622,-0.18412634418036247
ACH-000623,-0.32241754250330984
ACH-000624,-0.3858959715269341
ACH-000627,-0.3348757604950175
ACH-000630,-0.37141912575725866
ACH-000631,-0.17269594507078648
ACH-000632,-0.2558095603007972
ACH-000633,-0.11115743325504662
ACH-000637,-0.3143384841596824
ACH-000638,-0.1735668943061572
ACH-000646,-0.2975559109424933
ACH-000647,-0.4398501136422156
ACH-000648,-0.28580484584622
ACH-000649,-0.2636812071450301
ACH-000651,-0.22704363115637774
ACH-000652,-0.3089911331339167
ACH-000653,-0.15794090369431046
ACH-000657,-0.2567398098105051
ACH-000658,-0.28472775415629736
ACH-000661,-0.3589440542915169
ACH-000662,-0.3714647768997949
ACH-000663,-0.3901205383123806
ACH-000665,-0.21866951890584355
ACH-000671,-0.11949806857195228
ACH-000672,-0.4063887668727612
ACH-000673,-0.30265237167626685
ACH-000676,-0.37118920603412653
ACH-000677,-0.20851098688071928
ACH-000681,-0.3631180089553628
ACH-000683,-0.2050903716519372
ACH-000684,-0.29595569660756
ACH-000688,-0.3136570824888638
ACH-000693,-0.36436924061485104
ACH-000694,-0.31295751819809564
ACH-000695,-0.2546277806315478
ACH-000696,-0.2943076216180679
ACH-000697,-0.3000814655511181
ACH-000699,-0.27929233351658145
ACH-000701,-0.4202983405501162
ACH-000706,-0.2938983013023225
ACH-000711,-0.35780943818747074
ACH-000713,-0.33581160993115483
ACH-000714,-0.1913393755034288
ACH-000718,-0.2653091619581001
ACH-000720,-0.3463777399708308
ACH-000721,-0.3459473220440507
ACH-000724,-0.3227556583430923
ACH-000725,-0.1670642182745696
ACH-000732,-0.460760389239233
ACH-000734,-0.12464483761178095
ACH-000735,-0.4462920638848291
ACH-000736,-0.23176449559094586
ACH-000738,-0.30102771720426696
ACH-000746,-0.42756563360653255
ACH-000747,-0.434935975627956
ACH-000748,-0.2360178600845117
ACH-000753,-0.1857570549091916
ACH-000756,-0.2012318363862376
ACH-000757,-0.09447362813924512
ACH-000758,-0.4224268772541647
ACH-000760,-0.20773954851397008
ACH-000762,-0.3671267917842628
ACH-000763,-0.18675251535362544
ACH-000764,-0.3341539031443853
ACH-000765,-0.06893863822805764
ACH-000766,-0.2537848961839666
ACH-000767,-0.20675271461117312
ACH-000768,-0.2975062611013068
ACH-000769,-0.2833748844036251
ACH-000770,-0.20160847304853696
ACH-000771,-0.33092031662159144
ACH-000773,-0.3053836224012294
ACH-000776,-0.10095964669148444
ACH-000777,-0.3664123911148
ACH-000778,-0.4097673434076235
ACH-000781,-0.20907678047536687
ACH-000782,-0.2258845688361193
ACH-000783,-0.16398687386148336
ACH-000784,-0.3657679556377197
ACH-000785,-0.3450944109662992
ACH-000787,-0.1719456495363979
ACH-000788,-0.1417838161151934
ACH-000791,-0.3303255960827025
ACH-000792,-0.3646304910005128
ACH-000794,-0.3259764885702001
ACH-000796,-0.2941753910044612
ACH-000798,-0.30631264068001185
ACH-000799,-0.23151991022341425
ACH-000800,-0.23015681750137626
ACH-000802,-0.2537955765104837
ACH-000804,-0.04609772075801865
ACH-000805,-0.2845770117241843
ACH-000809,-0.2258661107977841
ACH-000810,-0.31113185241671226
ACH-000811,-0.37827714396528783
ACH-000817,-0.05041166095617167
ACH-000819,-0.1657373258929704
ACH-000820,-0.3684814359198033
ACH-000821,-0.5064791146818071
ACH-000822,-0.2609923231932165
ACH-000823,-0.245860109976874
ACH-000824,-0.17721662122745305
ACH-000827,-0.2082447650320986
ACH-000829,-0.3757731215620069
ACH-000831,-0.20231070179615027
ACH-000832,-0.3623399922737474
ACH-000833,-0.2096020863512031
ACH-000834,-0.2514709448468334
ACH-000835,-0.22354938756063894
ACH-000836,-0.25804872108085986
ACH-000837,-0.4414732194119403
ACH-000838,-0.1706811187914284
ACH-000839,-0.3373615673521643
ACH-000840,-0.3827399723326649
ACH-000841,-0.21736856853551573
ACH-000843,-0.4626063185033332
ACH-000846,-0.3427846257965306
ACH-000847,-0.24580409891177105
ACH-000848,-0.1723455720681182
ACH-000849,-0.33249919396802696
ACH-000851,-0.3075087087964289
ACH-000855,-0.1945103515568327
ACH-000856,-0.27483788676017484
ACH-000858,-0.3870619651627239
ACH-000859,-0.24930077383564836
ACH-000861,-0.2105075245103691
ACH-000862,-0.3352971353262287
ACH-000865,-0.2815618100663569
ACH-000866,-0.3146763844649163
ACH-000867,-0.28582821042413714
ACH-000869,-0.21319810211504486
ACH-000872,-0.3106075171581727
ACH-000873,-0.24302542699330595
ACH-000876,-0.1817188376842202
ACH-000878,-0.23989655292662876
ACH-000880,-0.29237993830962417
ACH-000881,-0.20275769934695145
ACH-000882,-0.1727470229453117
ACH-000884,-0.38594612768092346
ACH-000885,-0.35768801502114705
ACH-000887,-0.3117948101753177
ACH-000889,-0.25479842006815623
ACH-000896,-0.1726201566027153
ACH-000898,-0.27146870463848993
ACH-000900,-0.2993678658276368
ACH-000901,-0.15741103109981888
ACH-000905,-0.26921023431131863
ACH-000906,-0.2556416835971705
ACH-000907,-0.2695771749109365
ACH-000910,-0.2353575786723064
ACH-000911,-0.2730260797608449
ACH-000912,-0.3850296145689144
ACH-000913,-0.34084389122302994
ACH-000915,-0.2582144242461564
ACH-000916,-0.2453515592300824
ACH-000917,-0.28001976310394155
ACH-000920,-0.15851664112261224
ACH-000921,-0.3308567021487292
ACH-000924,-0.26060257268118303
ACH-000926,-0.2977411890978233
ACH-000928,-0.20328489245290413
ACH-000929,-0.3997775634969839
ACH-000932,-0.27933461749027044
ACH-000935,-0.2575350255372346
ACH-000936,-0.2666136994669539
ACH-000937,-0.2287034319978405
ACH-000938,-0.21306024159487488
ACH-000939,-0.3815411878038885
ACH-000941,-0.20142639143717264
ACH-000943,-0.24990463197631066
ACH-000946,-0.2336889331736899
ACH-000947,-0.28491284142525225
ACH-000948,-0.3183446494926354
ACH-000950,-0.18619950359986112
ACH-000953,-0.2001298872311393
ACH-000954,-0.4760505618410909
ACH-000957,-0.21605636729888325
ACH-000958,-0.2563500565748588
ACH-000960,-0.2545440355503701
ACH-000963,-0.4646747820556452
ACH-000968,-0.20695822857508706
ACH-000969,-0.30476646219022285
ACH-000972,-0.2805021631972847
ACH-000973,-0.33546681710539306
ACH-000974,-0.2898324548468469
ACH-000978,-0.375297334156354
ACH-000984,-0.4517698446647338
ACH-000986,-0.30478707298584
ACH-000988,-0.3443043666951275
ACH-000993,-0.472100161943427
ACH-000994,-0.29668584653377345
ACH-000996,-0.3567946524842866
ACH-001001,-0.3720912261524352
ACH-001020,-0.2493916389724384
ACH-001028,-0.2887364316385718
ACH-001031,-0.3099077105701712
ACH-001038,-0.3102832380046145
ACH-001048,-0.3584757522435319
ACH-001050,-0.42435472452812
ACH-001053,-0.2615398589235933
ACH-001054,-0.3467754371549191
ACH-001061,-0.2719969110326779
ACH-001067,-0.19579252406952852
ACH-001075,-0.2866179515930844
ACH-001096,-0.1438757235431188
ACH-001111,-0.2849364836715973
ACH-001119,-0.2745071490789011
ACH-001128,-0.0750684411574836
ACH-001134,-0.2648155381365963
ACH-001151,-0.16664785213625938
ACH-001163,-0.4572369969169776
ACH-001164,-0.30676474291716976
ACH-001183,-0.3009202097383951
ACH-001192,-0.4408339728703511
ACH-001193,-0.3497632535822355
ACH-001196,-0.2209919908770864
ACH-001197,-0.5475180609927616
ACH-001205,-0.21227864078161204
ACH-001211,-0.34086861589609524
ACH-001212,-0.3243503021810604
ACH-001228,-0.2926109843544613
ACH-001232,-0.4059599407178421
ACH-001239,-0.2526961880574436
ACH-001270,-0.2663237326760561
ACH-001274,-0.4826962531501756
ACH-001275,-0.28190192444408124
ACH-001277,-0.19722742498997975
ACH-001278,-0.39268620687800415
ACH-001280,-0.22170353279655716
ACH-001283,-0.16601614344052076
ACH-001289,-0.31908862141304983
ACH-001300,-0.2928279365852424
ACH-001301,-0.2387553962765025
ACH-001302,-0.21005423137971926
ACH-001306,-0.2789410230622785
ACH-001318,-0.20672010985672948
ACH-001322,-0.3937594222304192
ACH-001328,-0.3520376685660748
ACH-001332,-0.1347270349620478
ACH-001336,-0.19721281577495695
ACH-001346,-0.4586220519403055
ACH-001353,-0.302122167936763
ACH-001354,0.032736672881370964
ACH-001367,-0.22456032987941546
ACH-001368,-0.3654926116101013
ACH-001374,-0.3614249460930132
ACH-001377,-0.28214036390093783
ACH-001380,-0.34409175213397425
ACH-001391,-0.302162241957518
ACH-001408,-0.32364292065485184
ACH-001430,-0.3306294339552375
ACH-001431,-0.16657963784399266
ACH-001450,-0.3341052547403552
ACH-001496,-0.21379868069480049
ACH-001500,-0.4433548160059951
ACH-001523,-0.23512908612065414
ACH-001532,-0.2725354627292883
ACH-001550,-0.2735245547768665
ACH-001552,-0.2924729584069068
ACH-001554,-0.2823346129655736
ACH-001654,-0.28653258455409003
ACH-001735,-0.3730023753478338
ACH-001736,-0.4219558715187274
ACH-001737,-0.0575207289963706
ACH-001740,-0.13622061672025912
ACH-001745,-0.26265830244864913
ACH-001765,-0.2097552567507341
