,WDR47 (22911)
ACH-000004,0.05015720893594508
ACH-000005,-0.09036200739000294
ACH-000007,-0.06714817172733205
ACH-000009,-0.14986425017506025
ACH-000011,-0.2120889774796778
ACH-000012,-0.06002201623541002
ACH-000013,-0.07333790504651329
ACH-000014,-0.03987839080175401
ACH-000015,-0.0013153162722559172
ACH-000017,-0.00940541259836172
ACH-000018,0.058620193974952675
ACH-000019,-0.09486264389083772
ACH-000021,-0.06812838501872921
ACH-000022,-0.03065694137086541
ACH-000025,-0.18768658440649733
ACH-000028,-0.3383172429099247
ACH-000030,-0.16215907304250365
ACH-000035,-0.2285095914726528
ACH-000036,-0.2223302984603172
ACH-000037,-0.036262960922248455
ACH-000039,-0.1883348112538019
ACH-000040,-0.24299937113064102
ACH-000041,-0.007950998814790722
ACH-000042,-0.03159986371006364
ACH-000045,-0.03335149673289746
ACH-000047,-0.06677284182590887
ACH-000052,-0.11741925263647413
ACH-000053,-0.07253527413860439
ACH-000054,-0.12817230654668182
ACH-000055,-0.12299598981900778
ACH-000060,-0.25028577609335323
ACH-000067,-0.2330570503132673
ACH-000070,-0.07252166571412651
ACH-000075,-0.10074387600050166
ACH-000078,-0.12324114208219022
ACH-000082,-0.1721517196761013
ACH-000085,-0.26225086989196805
ACH-000086,-0.21864594718610236
ACH-000087,0.03609722584185136
ACH-000092,-0.3547720940511064
ACH-000095,-0.05493401321619184
ACH-000097,-0.12002238361504045
ACH-000098,-0.07579833148931102
ACH-000099,-0.022380696092897244
ACH-000108,-0.04179247246545227
ACH-000113,-0.0245436495351574
ACH-000116,-0.1246252013914782
ACH-000118,-0.06347632927236824
ACH-000120,-0.10394651028724836
ACH-000123,-0.05886060314051018
ACH-000127,-0.10453185096579204
ACH-000128,-0.14584640996972034
ACH-000132,0.00017625604022166344
ACH-000133,-0.0621295529250388
ACH-000137,-0.14747149855681702
ACH-000138,0.017178726138929998
ACH-000142,-0.12646102376430962
ACH-000143,-0.1537917365370476
ACH-000146,-0.05773818789517945
ACH-000148,0.03749394222858375
ACH-000150,0.012854183531234442
ACH-000152,-0.06351375287162736
ACH-000153,0.03989884954732683
ACH-000159,-0.08841127997412025
ACH-000160,-0.0006322745551563005
ACH-000163,-0.19786762047691014
ACH-000167,-0.5833755948540802
ACH-000168,0.03233764794547308
ACH-000169,-0.16103943917988656
ACH-000178,-0.05429060857195333
ACH-000183,-0.03507001129106732
ACH-000188,-0.21307973768411606
ACH-000189,-0.1636705769729172
ACH-000190,-0.03378289056839034
ACH-000198,-0.08405999882193163
ACH-000203,0.3601005148214656
ACH-000204,-0.032405909410078176
ACH-000206,-0.06280965327150284
ACH-000207,-0.1156669506213098
ACH-000208,-0.31999717030278163
ACH-000210,-0.14912385498617678
ACH-000211,-0.08836986899416954
ACH-000215,-0.07625101474407485
ACH-000221,-0.06839170101831724
ACH-000222,0.0760440443510604
ACH-000223,-0.1200079012022302
ACH-000226,0.00474884452179516
ACH-000227,-0.2695359627819843
ACH-000228,-0.10827219745395518
ACH-000231,-0.13682493149578667
ACH-000232,-0.08177643968027959
ACH-000233,0.09453134517805864
ACH-000234,0.02476531918608587
ACH-000235,0.02639955826114329
ACH-000237,-0.07585606204738286
ACH-000238,-0.14726587124820534
ACH-000242,-0.1180412313708365
ACH-000243,-0.0751328547844872
ACH-000244,-0.16570044751122626
ACH-000246,-0.09242477975973212
ACH-000248,-0.06356347877149368
ACH-000250,-0.0688584985480319
ACH-000251,-0.18768411496258366
ACH-000252,-0.12785680931583265
ACH-000253,-0.013449097452386836
ACH-000255,-0.1179909132901962
ACH-000256,-0.1053353664722698
ACH-000257,-0.025629637676962573
ACH-000258,-0.06524089686350235
ACH-000259,-0.09429033099984917
ACH-000260,-0.09371736126874966
ACH-000261,-0.26028089732042875
ACH-000262,-0.08705171899606261
ACH-000263,0.17851190853077134
ACH-000264,-0.0611859652349564
ACH-000265,-0.08820609671529585
ACH-000266,-0.08956526438140193
ACH-000272,-0.278149535030292
ACH-000274,-0.04858094685574282
ACH-000277,0.03769452484648986
ACH-000278,-0.15065760888487406
ACH-000279,0.056250269556985436
ACH-000280,-0.1114809148217376
ACH-000281,0.22137898202763406
ACH-000288,-0.1365491143417694
ACH-000291,-0.0775159822474115
ACH-000293,-0.11061420409659564
ACH-000294,-0.017479816354778927
ACH-000295,0.04631533433455126
ACH-000296,-0.06426456731396647
ACH-000302,-0.1493385862204221
ACH-000304,-0.20373046163206948
ACH-000307,-0.109891818079283
ACH-000308,-0.09152703738945714
ACH-000310,-0.17491258234861612
ACH-000311,0.016877487202599198
ACH-000312,-0.07892329413602447
ACH-000315,-0.2465242016813543
ACH-000316,-0.045283292548203034
ACH-000317,-0.18736904421876105
ACH-000318,-0.1214794840324772
ACH-000319,-0.07070081558862093
ACH-000320,-0.04157373379627192
ACH-000322,-0.06886454920968756
ACH-000323,-0.22558865027583705
ACH-000324,-0.12005010775511145
ACH-000329,-0.0873446955564837
ACH-000330,0.0022667829735902663
ACH-000331,-0.12777105047991655
ACH-000332,-0.101082227814223
ACH-000334,-0.2684987866042887
ACH-000335,-0.2735717000119813
ACH-000336,-0.13066992190986956
ACH-000337,0.023657964322370675
ACH-000338,-0.3966424499739471
ACH-000339,-0.1323058115735883
ACH-000341,-0.03524658115636661
ACH-000348,-0.07463240624763938
ACH-000350,0.005303931975601594
ACH-000352,-0.17245630528809827
