,GTF3C2 (2976)
ACH-000468,-0.6895614986751647
ACH-000469,-0.5192287625572893
ACH-000470,-0.4033551405277606
ACH-000471,-0.6466581133977332
ACH-000472,-0.6372879598335864
ACH-000473,-0.5593956255866253
ACH-000475,-0.4476269707461813
ACH-000476,-0.5785479975256171
ACH-000477,-0.4224800779047861
ACH-000479,-0.389897702023534
ACH-000480,-0.5443711129909257
ACH-000481,-0.4720385189877902
ACH-000483,-0.4734286614355127
ACH-000484,-0.2591764690571776
ACH-000485,-0.3668335888640567
ACH-000486,-0.5772234225156958
ACH-000487,-0.5390899036048924
ACH-000488,-0.6131662976613311
ACH-000490,-0.4929007437688103
ACH-000491,-0.38612784662849853
ACH-000495,-0.489959203176944
ACH-000496,-0.4620787958390049
ACH-000499,-0.39299882499992495
ACH-000500,-0.7612259514843841
ACH-000502,-0.47440801357219303
ACH-000503,-0.6071150769305306
ACH-000505,-0.5538918103649393
ACH-000507,-0.5004710956284296
ACH-000510,-0.55490292802225
ACH-000511,-0.4836545579791612
ACH-000512,-0.6786468285808136
ACH-000516,-0.5275188368753142
ACH-000517,-0.4329273666166165
ACH-000518,-0.6059400463353365
ACH-000520,-0.5034120027303665
ACH-000521,-0.7245105307969937
ACH-000522,-0.5791277199457933
ACH-000524,-0.4348516004252917
ACH-000527,-0.5762306218124595
ACH-000528,-0.5337490495652212
ACH-000537,-0.5536002329550718
ACH-000541,-0.2530603289953549
ACH-000542,-0.549103323393715
ACH-000544,-0.551470031249589
ACH-000545,-0.5408534645145469
ACH-000547,-0.5486028802407933
ACH-000548,-0.5145347978486947
ACH-000549,-0.5547789326120582
ACH-000550,-0.4481919367816269
ACH-000552,-0.5665315102998779
ACH-000556,-0.5677035380834069
ACH-000557,-0.5916631324189776
ACH-000569,-0.2762240270465015
ACH-000570,-0.5181091827886202
ACH-000571,-0.5769383967904144
ACH-000573,-0.8210764686071345
ACH-000576,-0.59275687090605
ACH-000579,-0.5965541496297591
ACH-000580,-0.5066347301966403
ACH-000584,-0.6268394208625921
ACH-000585,-0.6507465188631075
ACH-000588,-0.5310523981559829
ACH-000589,-0.4885600622460526
ACH-000591,-0.6911352513314208
ACH-000593,-0.7237329239744037
ACH-000600,-0.4522873417835333
ACH-000601,-0.5253093216353939
ACH-000605,-0.5818227010959023
ACH-000606,-0.4675452656318659
ACH-000608,-0.37423620404643865
ACH-000614,-0.6034282447855996
ACH-000616,-0.5052176016082602
ACH-000618,-0.6005825260916305
ACH-000619,-0.5957647533535413
ACH-000620,-0.6434190299031062
ACH-000621,-0.34817730189052376
ACH-000622,-0.6211439815434875
ACH-000623,-0.5616756007501857
ACH-000624,-0.4835168380777456
ACH-000627,-0.4258610380795101
ACH-000630,-0.6065390556771785
ACH-000631,-0.6379541322339787
ACH-000632,-0.5707965423778679
ACH-000633,-0.4746088100266488
ACH-000637,-0.4754523157825754
ACH-000638,-0.54540983018188
ACH-000646,-0.4373628159769831
ACH-000647,-0.578294367975455
ACH-000648,-0.4970056800305344
ACH-000649,-0.481412566230756
ACH-000651,-0.7212188402999247
ACH-000652,-0.5820581116051633
ACH-000653,-0.4040456572326137
ACH-000657,-0.621615822144089
ACH-000658,-0.7340882236481124
ACH-000661,-0.5361171519722465
ACH-000662,-0.22259386512900808
ACH-000663,-0.3100428419604729
ACH-000665,-0.7217708791106736
ACH-000671,-0.5331371274122141
ACH-000672,-0.7582812036643232
ACH-000673,-0.5499588560441337
ACH-000676,-0.5615068307997038
ACH-000677,-0.3652959623427859
ACH-000681,-0.5612796241425786
ACH-000683,-0.4880362854046358
ACH-000684,-0.4486476469308892
ACH-000688,-0.7266534124192515
ACH-000693,-0.591354824426296
ACH-000694,-0.6039357177011754
ACH-000695,-0.4463936779083434
ACH-000696,-0.5951465534436151
ACH-000697,-0.6129384560656865
ACH-000699,-0.4078871622515352
ACH-000701,-0.4593280539728123
ACH-000706,-0.5451373493999943
ACH-000711,-0.5180220100053494
ACH-000713,-0.5237136552252206
ACH-000714,-0.6505499072725589
ACH-000718,-0.4058493164973975
ACH-000720,-0.5103228122132146
ACH-000721,-0.6705412903955632
ACH-000724,-0.5251573734444267
ACH-000725,-0.4627196730102646
ACH-000732,-0.4685072624267012
ACH-000734,-0.5308128714936173
ACH-000735,-0.4736870377868361
ACH-000736,-0.3728796573715267
ACH-000738,-0.5629141486897488
ACH-000746,-0.5389822932321986
ACH-000747,-0.49621483504799396
ACH-000748,-0.5447539605639048
ACH-000753,-0.50310589488296
ACH-000756,-0.5549582893367452
ACH-000757,-0.5624710575685224
ACH-000758,-0.6433100762143475
ACH-000760,-0.6307469593835251
ACH-000762,-0.32961681722986924
ACH-000763,-0.4022648916899237
ACH-000764,-0.6836262660802503
ACH-000765,-0.6627856715598041
ACH-000766,-0.571722912484532
ACH-000767,-0.40057846803414004
ACH-000768,-0.5318090302462162
ACH-000769,-0.334058678366967
ACH-000770,-0.5132839694644978
ACH-000771,-0.5717120297475753
ACH-000773,-0.3760739551514217
ACH-000776,-0.4580792480356726
ACH-000777,-0.4776077358664207
ACH-000778,-0.6458674898232561
ACH-000781,-0.5908844464630588
ACH-000782,-0.6218628529741719
ACH-000783,-0.3447763496480296
ACH-000784,-0.6622895423219777
ACH-000785,-0.4287453552284556
ACH-000787,-0.5375362058357932
ACH-000788,-0.7256293007575015
ACH-000791,-0.6398725691828072
ACH-000792,-0.5437470825091673
ACH-000794,-0.7244599770908999
ACH-000796,-0.5480716998388832
ACH-000798,-0.18550217641155906
ACH-000799,-0.420337387811927
ACH-000800,-0.5212031441133249
ACH-000802,-0.6614036927149165
ACH-000804,-0.5343220112120192
ACH-000805,-0.5575895840267517
ACH-000809,-0.3951544777814237
ACH-000810,-0.4607858768598272
ACH-000811,-0.5294412630981297
ACH-000817,-0.4497819164898783
ACH-000819,-0.5409340276608811
ACH-000820,-0.9583642611340022
ACH-000821,-0.4832197931443151
ACH-000822,-0.4409210748635171
ACH-000823,-0.7334819471656354
ACH-000824,-0.44652024391948
ACH-000827,-0.585550040030674
ACH-000829,-0.3673728414999983
ACH-000831,-0.6305110341323821
ACH-000832,-0.5671090739502157
ACH-000833,-0.4310422229399663
ACH-000834,-0.4875485954185567
ACH-000835,-0.5908521593292053
ACH-000836,-0.25252241498781314
ACH-000837,-0.4963741968543878
ACH-000838,-0.2701654082155189
ACH-000839,-0.5772257275648337
ACH-000840,-0.4639557615402887
ACH-000841,-0.4369965313027919
ACH-000843,-0.4901603573064334
ACH-000846,-0.5725725349546271
ACH-000847,-0.6835883697565663
ACH-000848,-0.3662098288209418
ACH-000849,-0.3860261836591416
ACH-000851,-0.5991486031679534
ACH-000855,-0.5639950426515572
ACH-000856,-0.41717903194188827
ACH-000858,-0.4877827106429731
ACH-000859,-0.5605476650917582
ACH-000861,-0.5512297535800187
ACH-000862,-0.6265755327271796
ACH-000865,-0.6329228276347205
ACH-000866,-0.7252404009208819
ACH-000867,-0.4638685396029718
ACH-000869,-0.3746280878903357
ACH-000872,-0.5392230654688095
ACH-000873,-0.4999356329277245
ACH-000876,-0.425026296854195
ACH-000878,-0.6858466001058244
ACH-000880,-0.42084678032581396
ACH-000881,-0.6013425145674319
ACH-000882,-0.458842756131909
ACH-000884,-0.6513817921197462
ACH-000885,-0.7165805712973314
ACH-000887,-0.43045013618534944
ACH-000889,-0.6382910922782336
ACH-000896,-0.7360829100748455
ACH-000898,-0.25393190407738786
ACH-000900,-0.3161454121658173
ACH-000901,-0.6896094068347441
ACH-000905,-0.6135421302274221
ACH-000906,-0.5419527014884629
ACH-000907,-0.5696727576652072
ACH-000910,-0.4080982525644785
ACH-000911,-0.6970062931116552
ACH-000912,-0.4819215557547438
ACH-000913,-0.6116601231613316
ACH-000915,-0.566686841272374
ACH-000916,-0.3619942208806409
ACH-000917,-0.590554112612671
ACH-000920,-0.4657978781601469
ACH-000921,-0.5059467745184287
ACH-000924,-0.3901765294244468
ACH-000926,-0.5826099732908477
ACH-000928,-0.533022576735142
ACH-000929,-0.5394178463554552
ACH-000932,-0.594042865889405
ACH-000935,-0.3421664694363919
ACH-000936,-0.5642655824050516
ACH-000937,-0.7042863481960334
ACH-000938,-0.5428334237140957
ACH-000939,-0.3936150822448764
ACH-000941,-0.6485895030807692
ACH-000943,-0.527229738676733
ACH-000946,-0.6306924579054356
ACH-000947,-0.6233387112963688
ACH-000948,-0.452616327677848
ACH-000950,-0.5683033961526931
ACH-000953,-0.6276645736005302
ACH-000954,-0.4955558122788338
ACH-000957,-0.41316527838678935
ACH-000958,-0.4891603969284304
ACH-000960,-0.6318937322935925
ACH-000963,-0.4815388596924311
ACH-000968,-0.5786648350894934
ACH-000969,-0.4890397958562407
ACH-000972,-0.5303632674519031
ACH-000973,-0.5952662689694364
ACH-000974,-0.6908086777567896
ACH-000978,-0.629631466677095
ACH-000984,-0.8538238052499715
ACH-000986,-0.40313299688444587
ACH-000988,-0.7691431093426194
ACH-000993,-0.4134457367304939
ACH-000994,-0.6359609858755072
ACH-000996,-0.5786681464724123
ACH-001001,-0.5586295230529819
ACH-001020,-0.2505419900371248
ACH-001028,-0.4757915438742696
ACH-001031,-0.583971242618046
ACH-001038,-0.6247596967868545
ACH-001048,-0.6571192528770063
ACH-001050,-0.5207512181087464
ACH-001053,-0.6174517838888459
ACH-001054,-0.22275555353664156
ACH-001061,-0.478718440494936
ACH-001067,-0.5275482604299334
ACH-001075,-0.7652992091701827
ACH-001096,-0.7563297717737291
ACH-001111,-0.4234838884621368
ACH-001119,-0.3410005405671624
ACH-001128,0.0889984762682671
ACH-001134,-0.3813885474241136
ACH-001151,-0.5708865392508329
ACH-001163,-0.6241547514170079
ACH-001164,-0.4178989421671137
ACH-001183,-0.6153926362637423
ACH-001192,-0.5868285368134368
ACH-001193,-0.5934154606044009
ACH-001196,-0.4871994318874438
ACH-001197,-0.4514256459741922
ACH-001205,-0.5644371360596707
ACH-001211,-0.3095547071584673
ACH-001212,-0.4753525610102748
ACH-001228,-0.5418438599351344
ACH-001232,-0.6105951282504694
ACH-001239,-0.5107265489210269
ACH-001270,-0.6380598685356725
ACH-001274,-0.4334355010553045
ACH-001275,-0.4594123484711762
ACH-001277,-0.4440463519066461
ACH-001278,-0.6753600320257738
ACH-001280,-0.2641621851124541
ACH-001283,-0.6207194298838832
ACH-001289,-0.512073071695582
ACH-001300,-0.4910220522462353
ACH-001301,-0.7015595773628902
ACH-001302,-0.3509845239937066
ACH-001306,-0.42096175637115213
ACH-001318,-0.6878137102098362
ACH-001322,-0.6804474049446917
ACH-001328,-0.4812609158793851
ACH-001332,-0.8033063220843711
ACH-001336,-0.4688113021474291
ACH-001346,-0.5126390567261025
ACH-001353,-0.7428846615310015
ACH-001354,-0.5454553360113851
ACH-001367,-0.4694083243167396
ACH-001368,-0.558192395450492
ACH-001374,-0.8851484357929779
ACH-001377,-0.5670145101127784
ACH-001380,-0.480886633518189
ACH-001391,-0.3990022119061356
ACH-001408,-0.5515269367960605
ACH-001430,-0.6738101857581841
ACH-001431,-0.6025082743668799
ACH-001450,-0.4500879125967967
ACH-001496,-0.4102007194742221
ACH-001500,-0.3771485548927608
ACH-001523,-0.6898509605849781
ACH-001532,-0.5038714335955331
ACH-001550,-0.4122574177341693
ACH-001552,-0.527110983048259
ACH-001554,-0.5184787274800607
ACH-001654,-0.6264372400214342
ACH-001735,-0.61499118058098
ACH-001736,-0.6021328522519839
ACH-001737,-0.6927488426995864
ACH-001740,-0.4689529079469385
ACH-001745,-0.4392969185095797
ACH-001765,-0.4389536775642986
