,OR5B17 (219965)
ACH-000004,0.017031942811241096
ACH-000005,0.02526508184649987
ACH-000007,-0.09816036046959037
ACH-000009,0.0689733163344116
ACH-000011,-0.08322522995605137
ACH-000012,-0.040815497933772926
ACH-000013,0.059672908589013175
ACH-000014,0.07415227200155047
ACH-000015,0.03395007600782102
ACH-000017,0.0067535536319330005
ACH-000018,-0.0318086543257474
ACH-000019,-0.021138052320844668
ACH-000021,-0.03597495103308117
ACH-000022,0.042097724648432144
ACH-000025,0.01661687384436783
ACH-000028,0.12632846404768405
ACH-000030,-0.032118210409576436
ACH-000035,-0.03136243873182592
ACH-000036,0.0205073391884116
ACH-000037,-0.1068620646392972
ACH-000039,0.00661959599910918
ACH-000040,-0.040283513481055265
ACH-000041,0.07721680727318292
ACH-000042,-0.11067509637481926
ACH-000045,-0.07832042839994703
ACH-000047,0.008017995530130887
ACH-000052,0.021782390499246008
ACH-000053,0.0006646002740589211
ACH-000054,-0.003877060697386349
ACH-000055,0.10996435624061908
ACH-000060,0.0646557816152871
ACH-000067,0.08590717293294334
ACH-000070,0.18200932462663533
ACH-000075,-0.07549004366051576
ACH-000078,0.02845622971458548
ACH-000082,-0.10100962485902927
ACH-000085,-0.01985261998505129
ACH-000086,-0.02649353643459264
ACH-000087,-0.05127558696858402
ACH-000092,-0.005677489490002238
ACH-000095,0.034743726083216
ACH-000097,-0.034586068114261875
ACH-000098,0.0580142733222215
ACH-000099,0.07542132258399979
ACH-000108,-0.07865467318273478
ACH-000113,-0.1140998206130791
ACH-000116,-0.1137752523434145
ACH-000118,-0.03557100068565545
ACH-000120,-0.12320158943974235
ACH-000123,0.05267930032406857
ACH-000127,0.05172435637653438
ACH-000128,0.02695190984421171
ACH-000132,-0.1588347823870326
ACH-000133,-0.204628221884521
ACH-000137,0.11614317272585666
ACH-000138,0.03888619279573847
ACH-000142,-0.08712168216247154
ACH-000143,-0.08438637600055499
ACH-000146,0.04814756494124192
ACH-000148,0.07072822720714148
ACH-000150,-0.07145258653361625
ACH-000152,0.04520689480553082
ACH-000153,-0.07903526413225392
ACH-000159,0.08954049193142079
ACH-000160,0.022041196979938223
ACH-000163,-0.003028860321635486
ACH-000167,-0.036442980739598084
ACH-000168,-0.183623972475101
ACH-000169,0.06343198009569184
ACH-000178,-0.04410285071157078
ACH-000183,-0.0686407125327609
ACH-000188,-0.10894177081588713
ACH-000189,0.14608106602471474
ACH-000190,0.039276598987203086
ACH-000198,-0.032109063344502184
ACH-000203,0.5917458854984975
ACH-000204,-0.21716695371886865
ACH-000206,0.05960439378824697
ACH-000207,-0.06798705689138178
ACH-000208,-0.18130486497352571
ACH-000210,-0.1817023894357241
ACH-000211,-0.03932960900476112
ACH-000215,-0.0038757172558560697
ACH-000221,0.07346528767039981
ACH-000222,0.044149141810949234
ACH-000223,-0.03500002106548816
ACH-000226,-0.10074039648437293
ACH-000227,-0.02679042966416402
ACH-000228,-0.10948804871782328
ACH-000231,-0.027836621229928873
ACH-000232,0.06184453592482924
ACH-000233,-0.018317051963748283
ACH-000234,-0.015680832282792864
ACH-000235,-0.05866978377152227
ACH-000237,-0.09352459177501894
ACH-000238,-0.02230403558062857
ACH-000242,0.06950710784607572
ACH-000243,-0.011092774811316498
ACH-000244,-0.01749382564945475
ACH-000246,-0.06602992608275124
ACH-000248,0.1514874123124841
ACH-000250,-0.0151643799636838
ACH-000251,0.18724053050302672
ACH-000252,-0.011171875598996241
ACH-000253,0.09809044817122764
ACH-000255,0.12399360639738465
ACH-000256,-0.05250277213438735
ACH-000257,-0.051115356189835856
ACH-000258,0.09804452182885068
ACH-000259,-0.032640195305920404
ACH-000260,-0.08630327657359835
ACH-000261,-0.006674110781605042
ACH-000262,0.07841168225562699
ACH-000263,0.05256963533752889
ACH-000264,0.01963415256545356
ACH-000265,-0.11511591146790795
ACH-000266,-0.035688644203048916
ACH-000272,-0.03285087364151842
ACH-000274,-0.009061586465842635
ACH-000277,-0.04725997238019123
ACH-000278,0.012214706150203142
ACH-000279,-0.025242399988722616
ACH-000280,0.13076506472000496
ACH-000281,0.07068782541742383
ACH-000288,-0.0640686827806298
ACH-000291,0.0509427462610935
ACH-000293,-0.09953248524290634
ACH-000294,-0.01769699555921831
ACH-000295,-0.14865330092925638
ACH-000296,0.041922271266625406
ACH-000302,0.04056423969304362
ACH-000304,0.113844696520064
