,OBSCN (84033)
ACH-000004,0.11828933988488426
ACH-000005,0.0566614720779932
ACH-000007,0.2266008713995032
ACH-000009,0.10133529907632807
ACH-000011,0.15458706066242606
ACH-000012,0.17603663603273206
ACH-000013,0.19127461184034547
ACH-000014,0.10632677414058572
ACH-000015,0.14865829401585645
ACH-000017,0.1327771226705416
ACH-000018,0.0988805570375062
ACH-000019,0.08383064042808455
ACH-000021,0.03759878805927396
ACH-000022,0.2166105938446216
ACH-000025,0.035769920693669306
ACH-000028,0.31182621896406193
ACH-000030,0.13597885129854195
ACH-000035,0.2522963664136412
ACH-000036,0.23097262383425185
ACH-000037,0.19849329975358934
ACH-000039,0.2909953783528384
ACH-000040,0.19892807952844865
ACH-000041,0.16890808447079206
ACH-000042,0.07836369135177941
ACH-000045,0.11209136183822434
ACH-000047,0.08237921559023133
ACH-000052,0.2360228827032161
ACH-000053,0.19171128994992934
ACH-000054,0.23775034758254615
ACH-000055,0.31874500902902503
ACH-000060,0.17007667944636018
ACH-000067,0.12325681795216865
ACH-000070,0.07041708059133621
ACH-000075,0.24586480628633886
ACH-000078,0.22896360524229886
ACH-000082,0.16105726134896836
ACH-000085,0.1384909989862484
ACH-000086,0.0940192969904933
ACH-000087,0.15209407356490862
ACH-000092,0.1079520612267586
ACH-000095,0.1394532968055706
ACH-000097,0.2318439711325239
ACH-000098,0.12191834664722608
ACH-000099,0.14877330461112614
ACH-000108,0.049813304135736584
ACH-000113,0.07127418415165826
ACH-000116,0.2274616254983044
ACH-000118,0.2722200475420396
ACH-000120,0.31295120206693056
ACH-000123,0.17983814045610969
ACH-000127,0.16557526865707614
ACH-000128,0.20038705230120826
ACH-000132,0.16544230343980196
ACH-000133,0.27315262516190103
ACH-000137,0.2888523597727125
ACH-000138,0.08694517418085311
ACH-000142,0.13849097662620066
ACH-000143,0.1407922585934696
ACH-000146,0.13832266501009996
ACH-000148,0.1759239581640108
ACH-000150,0.16755019113278605
ACH-000152,0.11959194948691568
ACH-000153,0.21979442418384731
ACH-000159,0.16929842575374907
ACH-000160,0.11721417246505506
ACH-000163,0.1993673064117228
ACH-000167,0.15137694310890895
ACH-000168,0.10091397829879012
ACH-000169,0.15679242702260207
ACH-000178,0.1427679278135658
ACH-000183,0.0879704861238785
ACH-000188,0.22944126009434096
ACH-000189,0.16532041045530246
ACH-000190,0.15148017678695005
ACH-000198,0.23472409753101714
ACH-000203,-0.0957440077335938
ACH-000204,0.16580182657247447
ACH-000206,0.18159839487190407
ACH-000207,0.19263147944945846
ACH-000208,0.15304785955308164
ACH-000210,0.2411754760309331
ACH-000211,0.1652358620019468
ACH-000215,0.13106548615680175
ACH-000221,0.17325753555916534
ACH-000222,0.21533608605490448
ACH-000223,0.1909180706950116
ACH-000226,0.13021929043364222
ACH-000227,0.20239187962653926
ACH-000228,0.0103593926359669
ACH-000231,0.1643494950839949
ACH-000232,0.10702915275215298
ACH-000233,0.001891147133272529
ACH-000234,0.22422839627038674
ACH-000235,0.09850601451258344
ACH-000237,0.2386168258132282
ACH-000238,0.17646353090036496
ACH-000242,0.18732550939349324
ACH-000243,0.1507089839854136
ACH-000244,0.2429049550106833
ACH-000246,0.2017990163139858
ACH-000248,0.08654486778757542
ACH-000250,0.20159476182349625
ACH-000251,0.3361356077263116
ACH-000252,0.11557028430343373
ACH-000253,0.16630055748219788
ACH-000255,0.1480359263486668
ACH-000256,0.3007355212985789
ACH-000257,0.13003835163391592
ACH-000258,0.0792147821281007
ACH-000259,0.16238815802616946
ACH-000260,0.13347697441551992
ACH-000261,0.16386807388779392
ACH-000262,0.15555462057247432
ACH-000263,0.12739178783280647
ACH-000264,0.16243086199102166
ACH-000265,0.2874271819425116
ACH-000266,0.15195238729128405
ACH-000272,0.13571266692264874
ACH-000274,0.15809176329879324
ACH-000277,0.2139314683951546
ACH-000278,0.2892588899010512
ACH-000279,0.20662970933732389
ACH-000280,0.16374084100099418
ACH-000281,0.01639376104305476
ACH-000288,0.2268180669682534
ACH-000291,0.1635443613501855
ACH-000293,0.21243659280562008
ACH-000294,0.16227704642236085
ACH-000295,0.2551245048152959
ACH-000296,0.214174120273176
ACH-000302,0.1270755314808608
ACH-000304,0.1783371112757586
ACH-000307,0.18044859563872492
ACH-000308,0.16049199571818132
ACH-000310,0.07106626176158437
ACH-000311,0.12676150010111206
ACH-000312,0.2249778151230512
ACH-000315,0.06930608927037997
ACH-000316,0.11883441447956293
ACH-000317,0.1295000899705383
ACH-000318,0.1181793416134737
ACH-000319,0.22482138693330495
ACH-000320,0.11478335718036825
ACH-000322,0.2161020733202205
ACH-000323,0.0731865838656163
ACH-000324,0.1457779102633673
ACH-000329,0.11079993522271933
ACH-000330,0.07092349358068988
ACH-000331,0.24915556679263176
ACH-000332,0.18949078157761928
ACH-000334,0.26613935501359265
ACH-000335,0.286587642661532
ACH-000336,0.013779399885567487
ACH-000337,0.024831689731862817
ACH-000338,0.18149811758998974
ACH-000339,0.13349141982496432
ACH-000341,0.2177558189658466
ACH-000348,0.24691097987981864
ACH-000350,0.02917802959099445
ACH-000352,0.2860789512591327
ACH-000356,0.13482738172699654
ACH-000361,0.04234614758541065
ACH-000362,0.05223547471747782
ACH-000363,0.15755776950315786
ACH-000364,0.2386392804164431
ACH-000365,0.1350788998275851
ACH-000366,0.14756714194211246
ACH-000368,0.17030920186903928
ACH-000374,0.18126201087110003
ACH-000375,0.14487232337757733
ACH-000376,0.1922804247278857
ACH-000381,0.14266156903450133
ACH-000383,0.12756248103091491
ACH-000387,0.14784482295546178
ACH-000389,0.22555542759451025
ACH-000390,0.1177549143853249
ACH-000393,0.0914814465382757
ACH-000395,0.1543852158292864
ACH-000396,0.3022957603071941
ACH-000397,0.2000000799428448
ACH-000401,-0.08559610022420946
ACH-000402,0.3076687023487055
ACH-000403,0.13529751062946746
ACH-000404,0.1846213891318143
ACH-000406,0.14591759950592142
ACH-000407,0.12039905962597487
ACH-000408,0.15096978849883996
ACH-000410,0.15152003841689538
ACH-000411,0.2454574062570296
ACH-000414,0.17009115190322072
ACH-000415,0.10023688394092063
ACH-000416,0.22259958761597634
ACH-000420,0.09481861678260092
ACH-000421,0.11682741674961696
ACH-000424,0.3243964049223364
ACH-000425,0.12698887244035642
ACH-000426,0.32365186823659753
ACH-000427,0.13073856911491458
ACH-000433,0.3145596156013454
ACH-000435,0.22083289434900305
ACH-000436,0.11800886230403294
ACH-000444,0.1821845450847346
ACH-000445,0.20584706923451684
ACH-000448,0.1510486559731146
ACH-000450,0.2935821106832282
ACH-000452,0.1607750203003506
ACH-000454,0.12721227958821232
ACH-000458,0.1476628054560995
ACH-000459,0.3351191929794669
ACH-000460,0.10209457476288893
ACH-000461,0.06396647856296075
ACH-000463,0.06930869085534412
ACH-000464,0.1809433175521566
ACH-000466,0.17512633405035205
ACH-000467,0.1993587171416965
ACH-000468,0.0765912292315099
ACH-000469,0.16000944072638748
ACH-000470,0.09090270548647694
ACH-000471,0.09402623183179804
ACH-000472,0.1005999356778708
ACH-000473,0.09507093728866474
ACH-000475,0.156666557672012
ACH-000476,0.10083661379929808
ACH-000477,0.33672559230560906
ACH-000479,0.0037727889252256773
ACH-000480,0.2076635281785896
ACH-000481,0.13043528692377093
ACH-000483,0.2917276381249323
ACH-000484,0.1422959944110613
ACH-000485,0.11689250382457746
ACH-000486,0.23002659312009774
ACH-000487,0.062170313574144126
ACH-000488,0.1944139190381401
ACH-000490,0.23574678025748946
ACH-000491,0.22261128843140449
ACH-000495,0.00748918263753834
ACH-000496,0.18741228020133968
ACH-000499,0.30844297880941585
ACH-000500,0.07273257683452895
ACH-000502,0.0992252671593256
ACH-000503,0.1970262257538134
ACH-000505,0.16069095049159698
ACH-000507,0.1061277755040459
ACH-000510,0.15696658962845572
ACH-000511,0.26379298014208996
ACH-000512,-0.05461276104047105
ACH-000516,0.060675419915739486
ACH-000517,0.13141088458694986
ACH-000518,0.1481625563766948
ACH-000520,0.19057715594627075
ACH-000521,0.1986449242454637
ACH-000522,0.16219046767682954
ACH-000524,0.18963100282319306
ACH-000527,0.2048986531098001
ACH-000528,0.17647367984759552
ACH-000537,0.03009390673385475
ACH-000541,0.2789615994647724
ACH-000542,0.19077321152102095
ACH-000544,0.11728090984591985
ACH-000545,0.17945311599854727
ACH-000547,0.019622104628282344
ACH-000548,0.17069674625473422
ACH-000549,0.2882001153798905
ACH-000550,0.053401355246761706
ACH-000552,0.20954715063058524
ACH-000556,0.21608510829019065
ACH-000557,0.1256909711865345
ACH-000569,0.2516972212430659
ACH-000570,0.2263549375035228
ACH-000571,0.12425169575679493
ACH-000573,0.1936988741830044
ACH-000576,0.12154171979130154
ACH-000579,0.2735946396998476
ACH-000580,0.13581519355106336
ACH-000584,0.1722612530036024
ACH-000585,0.21679166176042186
ACH-000588,0.2408944640585776
ACH-000589,0.11567757795272995
ACH-000591,0.22440368591588486
ACH-000593,0.12178806808704486
ACH-000600,0.19394948418170746
ACH-000601,0.12751804829741484
ACH-000605,0.1652785392781954
ACH-000606,0.2160694488291096
ACH-000608,0.2443994969356132
ACH-000614,0.21186895403774875
ACH-000616,0.06340266619092268
ACH-000618,0.16360560184700487
ACH-000619,0.19954881822972745
ACH-000620,0.2700594030745612
ACH-000621,0.2443159545513454
ACH-000622,0.13592023934645206
ACH-000623,0.2398480375498279
ACH-000624,0.24357117408344495
ACH-000627,0.12851422203944232
ACH-000630,0.1329564120939935
ACH-000631,0.1652255798920135
ACH-000632,0.19071290593206255
ACH-000633,0.17534172929819156
ACH-000637,0.3510274261294638
ACH-000638,0.1514039062043983
ACH-000646,0.13467723207857266
ACH-000647,0.1780550524881846
ACH-000648,0.11870866184332332
ACH-000649,0.14630179596656262
ACH-000651,0.2466653336766343
ACH-000652,0.2389689744162889
ACH-000653,0.11315188808282745
ACH-000657,0.10257881211081007
ACH-000658,0.23753602756251516
ACH-000661,0.17512229622236972
ACH-000662,0.17373410366115605
ACH-000663,0.10138885876108224
ACH-000665,0.1810855277399015
ACH-000671,0.14975934987788114
ACH-000672,-0.010135215019073943
ACH-000673,0.0983539941264048
ACH-000676,0.15753537993081934
ACH-000677,0.24708496649067865
ACH-000681,0.15077758911154054
ACH-000683,0.13542757408318648
ACH-000684,0.06325450866222053
ACH-000688,0.1469749460682698
ACH-000693,0.2429051626022342
ACH-000694,0.15474388145541162
ACH-000695,0.07533858323001633
ACH-000696,0.13501638979856956
ACH-000697,0.1186639662403325
ACH-000699,0.18302577654699945
ACH-000701,0.3157098947832755
ACH-000706,0.172758761567202
ACH-000711,0.12956185175089094
ACH-000713,0.13526414735896486
ACH-000714,0.15156718677565958
ACH-000718,0.29235335488936937
ACH-000720,0.20857785659255815
ACH-000721,0.0888486900387231
ACH-000724,0.22028672342108427
